Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Deerfield Beach city, Florida",1600000US1216725,49865,7012,70404,9012
"Delray Beach city, Florida",1600000US1217100,64730,9701,103693,10149
"Deltona city, Florida",1600000US1217200,63727,5001,75710,6962
"Doral city, Florida",1600000US1217935,84956,7142,108117,9421
"Fort Lauderdale city, Florida",1600000US1224000,64912,4443,110548,7369
"Fort Myers city, Florida",1600000US1224125,53583,8315,80777,13068
"Washington city, District of Columbia",1600000US1150000,90088,3477,138856,4601
"Anchorage municipality, Alaska",1600000US0203000,86654,5528,110358,5030
"Alafaya CDP, Florida",1600000US1200410,74796,8039,95459,12869
"Boca Raton city, Florida",1600000US1207300,85194,13252,135769,14418
"Boynton Beach city, Florida",1600000US1207875,61293,5254,75771,5775
"Brandon CDP, Florida",1600000US1208150,64357,7533,84162,5024
"Cape Coral city, Florida",1600000US1210275,66425,4630,86503,6911
"Clearwater city, Florida",1600000US1212875,56626,3507,84899,6891
"Charleston city, South Carolina",1600000US4513330,74139,6123,103964,7159
"Schenectady city, New York",1600000US3665508,53316,10861,72373,6778
"Arlington city, Texas",1600000US4804000,59889,3284,82274,3464
"Rock Hill city, South Carolina",1600000US4561405,60237,6150,80372,5970
"Reading city, Pennsylvania",1600000US4263624,37107,3528,49626,4432
"Lubbock city, Texas",1600000US4845000,54747,3133,75638,4816
"Sammamish city, Washington",1600000US5361115,201370,11172,252786,21069
"Kenosha city, Wisconsin",1600000US5539225,67223,5205,83464,6966
"Pearland city, Texas",1600000US4856348,103227,14835,124579,9901
"Racine city, Wisconsin",1600000US5566000,47861,4928,60267,4701
"Cleveland city, Ohio",1600000US3916000,35562,1427,50078,1896
"Eugene city, Oregon",1600000US4123850,59338,6643,90047,6795
"Medford city, Oregon",1600000US4147000,63703,7885,75069,5615
"Raleigh city, North Carolina",1600000US3755000,74612,4058,104131,4564
"Greenville city, South Carolina",1600000US4530850,57253,7964,103043,9013
"Atascocita CDP, Texas",1600000US4804462,101686,24307,113755,10107
"Carrollton city, Texas",1600000US4813024,86647,6313,104866,7261
"Sioux Falls city, South Dakota",1600000US4659020,73273,2828,100359,9599
"Provo city, Utah",1600000US4962470,57659,4761,81425,6586
"Denton city, Texas",1600000US4819972,64873,7795,84369,6446
"Carolina zona urbana, Puerto Rico",1600000US7214290,31597,1860,42068,2664
"Richmond city, Virginia",1600000US5167000,51770,3863,81468,4417
"Roanoke city, Virginia",1600000US5168000,47202,4951,67394,4608
"Seattle city, Washington",1600000US5363000,110781,4229,154211,5522
"McAllen city, Texas",1600000US4845384,57359,6477,76724,6358
"McKinney city, Texas",1600000US4845744,98317,10651,127837,8382
"Pflugerville city, Texas",1600000US4857176,103687,17435,125918,34773
"Pharr city, Texas",1600000US4857200,32217,7628,53993,8479
"Lawton city, Oklahoma",1600000US4041850,44751,3974,59168,5669
"Austin city, Texas",1600000US4805000,79542,2388,115631,3835
"Cedar Park city, Texas",1600000US4813552,114450,16506,135428,11804
"Centreville CDP, Virginia",1600000US5114440,113518,10432,139596,9825
"Fort Worth city, Texas",1600000US4827000,68235,2997,93412,3500
"Houston city, Texas",1600000US4835000,55499,1250,89003,2244
"Mansfield city, Texas",1600000US4846452,91255,12575,120387,14350
"South Hill CDP, Washington",1600000US5365922,97622,9771,116542,9820
"Plano city, Texas",1600000US4858016,95002,6987,129480,5575
"Columbus city, Ohio",1600000US3918000,58202,1999,74938,1980
"Mount Pleasant town, South Carolina",1600000US4548535,99298,15435,129097,10810
"Murfreesboro city, Tennessee",1600000US4751560,77584,6864,96418,6115
"Nashville-Davidson metropolitan government (balance), Tennessee",1600000US4752006,64857,3112,95481,3743
"St. George city, Utah",1600000US4965330,59365,7263,84484,7897
"Chesapeake city, Virginia",1600000US5116000,88815,5808,106207,4159
"Edinburg city, Texas",1600000US4822660,47596,5102,58546,5881
"Auburn city, Washington",1600000US5303180,79368,9223,95358,6995
"Frisco city, Texas",1600000US4827684,130118,10227,166882,9067
"Kennewick city, Washington",1600000US5335275,56041,6715,78627,8724
"Kent city, Washington",1600000US5335415,81373,4811,105810,8822
"Spokane city, Washington",1600000US5367000,58714,3514,77712,4179
"Spokane Valley city, Washington",1600000US5367167,58904,3355,70549,4560
"Columbia city, South Carolina",1600000US4516000,47524,3303,76250,6222
"Parma city, Ohio",1600000US3961000,57444,3452,71893,5536
"Jackson city, Tennessee",1600000US4737640,45651,4920,64456,6069
"Salt Lake City city, Utah",1600000US4967000,66658,5207,96755,6474
"Sandy city, Utah",1600000US4967440,100153,5822,122442,7393
"Bellevue city, Washington",1600000US5305210,144274,11274,190304,15327
"Garland city, Texas",1600000US4829000,61607,2709,77178,3590
"Kirkland city, Washington",1600000US5335940,130397,12330,201254,22306
"Beaverton city, Oregon",1600000US4105350,76520,9129,101033,9084
"Bend city, Oregon",1600000US4105800,82102,7484,110978,11547
"Cranston city, Rhode Island",1600000US4419180,80564,9689,103989,8632
"Wilmington city, North Carolina",1600000US3774440,53186,2783,93147,10203
"Erie city, Pennsylvania",1600000US4224000,43186,4859,56650,4234
"Johnson City city, Tennessee",1600000US4738320,56248,7996,82385,9725
"Yonkers city, New York",1600000US3684000,66395,6459,97526,7470
"Toledo city, Ohio",1600000US3977000,44150,3174,56230,2466
"South Jordan city, Utah",1600000US4970850,104170,7926,133229,13355
"Bellingham city, Washington",1600000US5305280,58597,9440,88892,8819
"El Paso city, Texas",1600000US4824000,51241,1687,70044,2386
"Georgetown city, Texas",1600000US4829336,79601,9338,106283,9993
"Appleton city, Wisconsin",1600000US5502375,66449,3605,88471,7332
"Irving city, Texas",1600000US4837000,70340,3715,96499,5689
"Laredo city, Texas",1600000US4841464,52438,3179,71250,5653
"Mesquite city, Texas",1600000US4847892,60957,5598,80165,12854
"Tacoma city, Washington",1600000US5370000,77141,5025,95445,3421
"Midland city, Texas",1600000US4848072,72038,12525,97646,8651
"Santa Fe city, New Mexico",1600000US3570500,60517,6819,87436,8928
"Winston-Salem city, North Carolina",1600000US3775000,54228,4574,82231,5894
"Pawtucket city, Rhode Island",1600000US4454640,51817,6797,72783,7022
"Providence city, Rhode Island",1600000US4459000,60970,4273,88012,7474
"Abilene city, Texas",1600000US4801000,51931,2510,67702,5264
"North Charleston city, South Carolina",1600000US4550875,55864,7543,77498,9801
"Layton city, Utah",1600000US4943660,81011,7404,111880,13954
"Lehi city, Utah",1600000US4944320,114136,14615,152201,21367
"Dale City CDP, Virginia",1600000US5121088,107272,11127,126177,8858
"Hampton city, Virginia",1600000US5135000,57647,4671,81788,8196
"Madison city, Wisconsin",1600000US5548000,67270,3916,91365,3626
"Mission city, Texas",1600000US4848768,57749,9764,74354,9136
"Missouri City city, Texas",1600000US4848804,81451,13893,98413,7881
"Richardson city, Texas",1600000US4861796,85580,5816,117252,9603
"Warwick city, Rhode Island",1600000US4474300,72025,6730,89306,6012
"Rochester city, New York",1600000US3663000,41980,2384,58879,3849
"Knoxville city, Tennessee",1600000US4740000,45700,3150,69750,5650
"League City city, Texas",1600000US4841980,101382,19191,125248,11748
"Leander city, Texas",1600000US4842016,120165,13214,141481,18721
"Ponce zona urbana, Puerto Rico",1600000US7263820,17207,2593,30842,3915
"Waukesha city, Wisconsin",1600000US5584250,69533,5028,88781,11257
"Gresham city, Oregon",1600000US4131250,66129,5636,79403,5020
"Dayton city, Ohio",1600000US3921000,39315,2671,50971,2857
"Allentown city, Pennsylvania",1600000US4202000,46745,5803,60130,4824
"Portland city, Oregon",1600000US4159000,79057,2831,108391,3437
"Bethlehem city, Pennsylvania",1600000US4206088,57320,6744,78603,7019
"Tulsa city, Oklahoma",1600000US4075000,51008,1052,77263,2537
"Baytown city, Texas",1600000US4806128,48287,6643,70160,8257
"Brownsville city, Texas",1600000US4810768,47435,5351,64324,5848
"Alexandria city, Virginia",1600000US5101000,101162,5048,141427,7976
"Grand Prairie city, Texas",1600000US4830464,68473,7134,86747,6926
"Everett city, Washington",1600000US5322640,70023,10092,90705,6205
"Philadelphia city, Pennsylvania",1600000US4260000,52899,1643,77734,1925
"Newport News city, Virginia",1600000US5156000,58937,3779,73854,3435
"Green Bay city, Wisconsin",1600000US5531000,51908,3054,69038,6361
"Lewisville city, Texas",1600000US4842508,75915,3836,91467,6428
"Vancouver city, Washington",1600000US5374060,69993,5855,91911,7475
"Milwaukee city, Wisconsin",1600000US5553000,46637,1615,64459,2746
"Round Rock city, Texas",1600000US4863500,79649,11190,98320,8820
"Hillsboro city, Oregon",1600000US4134100,97436,7930,112326,7301
"Franklin city, Tennessee",1600000US4727740,104515,9798,137005,10528
"Beaumont city, Texas",1600000US4807000,51361,4128,70337,5669
"Bryan city, Texas",1600000US4810912,44017,3254,61340,6515
"College Station city, Texas",1600000US4815976,49215,5325,81213,11868
"Federal Way city, Washington",1600000US5323515,78734,8040,97404,6412
"Pittsburgh city, Pennsylvania",1600000US4261000,57821,3848,85004,3914
"Norfolk city, Virginia",1600000US5157000,58591,3379,77096,3075
"Guaynabo zona urbana, Puerto Rico",1600000US7232522,53479,7302,75642,7828
"Pasco city, Washington",1600000US5353545,82561,5038,97104,9351
"Suffolk city, Virginia",1600000US5176432,79556,6487,103422,7738
"San Angelo city, Texas",1600000US4864472,60030,6405,72852,5956
"San Antonio city, Texas",1600000US4865000,54923,1579,74838,1899
"San Marcos city, Texas",1600000US4865600,36080,8680,52262,11250
"Broken Arrow city, Oklahoma",1600000US4009050,73628,3406,90681,4151
"Mount Vernon city, New York",1600000US3649121,78562,10685,100127,12458
"Allen city, Texas",1600000US4801924,107438,9071,136507,9955
"Arlington CDP, Virginia",1600000US5103000,125651,5333,171647,7140
"Conroe city, Texas",1600000US4816432,68428,7046,88297,7462
"New Braunfels city, Texas",1600000US4850820,89073,9447,102277,10900
"Canton city, Ohio",1600000US3912000,40934,4660,54723,5240
"Salem city, Oregon",1600000US4164900,63927,4677,85482,6440
"West Jordan city, Utah",1600000US4982950,86252,4674,99163,5850
"West Valley City city, Utah",1600000US4983470,74348,5046,85807,4635
"Harlingen city, Texas",1600000US4832372,50861,9109,63952,5711
"Killeen city, Texas",1600000US4839148,51619,3012,62241,3948
"Scranton city, Pennsylvania",1600000US4269000,54279,4850,65623,3923
"San Juan zona urbana, Puerto Rico",1600000US7276770,22556,1947,45487,3506
"Yakima city, Washington",1600000US5380010,52689,6466,66335,4980
"Spring CDP, Texas",1600000US4869596,79884,6983,89391,9227
"Norman city, Oklahoma",1600000US4052500,57786,9232,79343,5825
"Chattanooga city, Tennessee",1600000US4714000,55065,5346,79320,5649
"Amarillo city, Texas",1600000US4803000,55572,2482,78625,6691
"Rapid City city, South Dakota",1600000US4652980,61495,5694,78900,6890
"Corpus Christi city, Texas",1600000US4817000,59812,3470,78283,4535
"Longview city, Texas",1600000US4843888,51209,6965,72827,12614
"North Richland Hills city, Texas",1600000US4852356,78496,7027,98367,8568
"Sugar Land city, Texas",1600000US4870808,112868,7396,163904,16453
"Temple city, Texas",1600000US4872176,58284,4944,79443,8007
"Toms River CDP, New Jersey",1600000US3473110,87797,7365,113603,10754
"Trenton city, New Jersey",1600000US3474000,41715,5494,61100,8510
"Lorain city, Ohio",1600000US3944856,43410,7107,57988,9498
"New Rochelle city, New York",1600000US3650617,106386,11064,154229,14642
"New York city, New York",1600000US3651000,67997,1045,107684,1529
"Oklahoma City city, Oklahoma",1600000US4055000,59214,2019,78318,2269
"Clarksville city, Tennessee",1600000US4715160,60686,4168,71060,4679
"Bayamón zona urbana, Puerto Rico",1600000US7206593,26540,1933,38746,3099
"Cheyenne city, Wyoming",1600000US5613900,60893,5010,77603,7407
"Redmond city, Washington",1600000US5357535,155426,15668,199126,17964
"Renton city, Washington",1600000US5357745,83699,4204,106710,7430
"Virginia Beach city, Virginia",1600000US5182000,81634,2197,104990,3468
"Odessa city, Texas",1600000US4853388,61964,7938,82697,8199
"Oshkosh city, Wisconsin",1600000US5560500,55446,4654,65856,4754
"The Woodlands CDP, Texas",1600000US4872656,104787,16579,159141,18361
"Tyler city, Texas",1600000US4874144,54998,6996,82555,7405
"Union City city, New Jersey",1600000US3474630,59393,8620,78894,8156
"Syracuse city, New York",1600000US3673000,40076,3902,54663,2728
"Memphis city, Tennessee",1600000US4748000,44317,2553,68465,3723
"Ogden city, Utah",1600000US4955980,56501,5512,80056,9868
"Marysville city, Washington",1600000US5343955,92347,6201,103840,8277
"Portsmouth city, Virginia",1600000US5164000,54429,5022,74792,11326
"Victoria city, Texas",1600000US4875428,54786,7635,69671,5463
"Waco city, Texas",1600000US4876000,49952,6733,71645,7176
"Rio Rancho city, New Mexico",1600000US3563460,76096,6939,92818,7473
"Edmond city, Oklahoma",1600000US4023200,90384,9429,119956,10339
"Orem city, Utah",1600000US4957300,72449,3860,93535,5359
"Dallas city, Texas",1600000US4819000,57995,2091,91591,2551
"Flower Mound town, Texas",1600000US4826232,144642,15274,183040,24792
"Caguas zona urbana, Puerto Rico",1600000US7210334,22125,2953,30571,3293
"Lynchburg city, Virginia",1600000US5147672,56110,9531,83863,12610
"Eau Claire city, Wisconsin",1600000US5522300,57732,3938,75358,5890
"Janesville city, Wisconsin",1600000US5537825,63435,3519,73256,4810
"Pasadena city, Texas",1600000US4856000,60939,4491,78424,8791
"Wichita Falls city, Texas",1600000US4879000,50786,3817,70049,5940
"Cincinnati city, Ohio",1600000US3915000,42733,4054,71913,4392
"Victorville city, California",1600000US0682590,65478,4483,76909,7908
"Lincoln city, Nebraska",1600000US3128000,62294,2375,81837,2714
"Spring Hill CDP, Florida",1600000US1268350,59363,5194,76557,7945
"Sunrise city, Florida",1600000US1269700,66184,5761,80837,7628
"Tallahassee city, Florida",1600000US1270600,51224,2153,73402,4333
"Tamarac city, Florida",1600000US1270675,59885,11182,74278,7974
"Tampa city, Florida",1600000US1271000,63404,2155,102503,5621
"Dothan city, Alabama",1600000US0121184,45088,4657,70513,5737
"Gilbert town, Arizona",1600000US0427400,104802,4103,130885,5940
"Glendale city, Arizona",1600000US0427820,62910,4083,78837,4297
"Daly City city, California",1600000US0617918,95424,17674,123694,13442
"Davis city, California",1600000US0618100,84074,8931,125672,13765
"Downey city, California",1600000US0619766,72556,4271,98403,9265
"Dublin city, California",1600000US0620018,205219,13183,221110,14410
"Springfield city, Illinois",1600000US1772000,62505,4126,80484,5547
"Hammond city, Indiana",1600000US1831000,46248,5086,63852,7186
"Jurupa Valley city, California",1600000US0637692,81052,9983,97560,7384
"Lake Elsinore city, California",1600000US0639486,76707,12764,93238,9961
"Lake Forest city, California",1600000US0639496,108838,11582,139154,10160
"Shreveport city, Louisiana",1600000US2270000,42034,2550,66949,6353
"Lowell city, Massachusetts",1600000US2537000,64221,6363,80255,4791
"Pittsburg city, California",1600000US0657456,92800,14236,99872,8262
"Lynn city, Massachusetts",1600000US2537490,64986,10053,83701,6707
"San Marcos city, California",1600000US0668196,89239,14639,119292,11004
"San Mateo city, California",1600000US0668252,129957,7907,191726,13337
"Lansing city, Michigan",1600000US2646000,48818,2900,63365,5961
"Visalia city, California",1600000US0682954,64165,5336,87865,6532
"Vista city, California",1600000US0682996,84262,8815,110803,10492
"Novi city, Michigan",1600000US2659440,104597,11439,135667,13695
"The Villages CDP, Florida",1600000US1271625,65117,6314,86533,13413
"Town 'n' Country CDP, Florida",1600000US1272145,58140,7272,96789,34190
"Fort Collins city, Colorado",1600000US0827425,73945,3772,99538,4700
"Buena Park city, California",1600000US0608786,101346,11780,113930,7833
"Burbank city, California",1600000US0608954,81177,6255,119311,18487
"Goodyear city, Arizona",1600000US0428380,90577,8043,103387,7175
"Albany city, Georgia",1600000US1301052,38999,5664,57946,9589
"Alpharetta city, Georgia",1600000US1301696,122326,32198,171754,18010
"Athens-Clarke County unified government (balance), Georgia",1600000US1303440,50299,4779,70292,4830
"Atlanta city, Georgia",1600000US1304000,74107,4474,117117,6489
"Mobile city, Alabama",1600000US0150000,43786,4601,65593,4802
"Montgomery city, Alabama",1600000US0151000,46957,4694,65160,4628
"El Monte city, California",1600000US0622230,55609,5123,76047,9992
"Indianapolis city (balance), Indiana",1600000US1836003,58479,2076,79689,2437
"Lafayette city, Indiana",1600000US1840788,47456,3868,57013,4612
"Cedar Rapids city, Iowa",1600000US1912000,60977,4239,81506,6187
"Lakewood city, California",1600000US0639892,104534,7872,118321,8711
"Lancaster city, California",1600000US0640130,64242,5241,85436,8174
"Bowling Green city, Kentucky",1600000US2108902,43443,2763,66927,8881
"Manteca city, California",1600000US0645484,82068,7553,109945,8500
"Malden city, Massachusetts",1600000US2537875,86410,14047,99284,10100
"Pleasanton city, California",1600000US0657792,145263,14165,194395,16756
"Pomona city, California",1600000US0658072,70494,4915,88424,4378
"San Ramon city, California",1600000US0668378,162388,18736,196236,12811
"Sparks city, Nevada",1600000US3268400,78778,6793,99038,9304
"Spring Valley CDP, Nevada",1600000US3268585,61179,3724,80733,4407
"Sunrise Manor CDP, Nevada",1600000US3271400,51287,3506,62130,2732
"Walnut Creek city, California",1600000US0683346,118483,8545,143749,9009
"Wesley Chapel CDP, Florida",1600000US1275875,90878,11259,123246,20559
"Weston city, Florida",1600000US1276582,122774,17231,165534,20404
"West Palm Beach city, Florida",1600000US1276600,59400,7706,85376,7842
"Augusta-Richmond County consolidated government (balance), Georgia",1600000US1304204,47921,4708,66697,4328
"East Los Angeles CDP, California",1600000US0620802,65971,7734,78938,7435
"Joliet city, Illinois",1600000US1738570,76495,5611,98020,8556
"Davenport city, Iowa",1600000US1919000,53914,2709,81587,7120
"Des Moines city, Iowa",1600000US1921000,60693,3316,75671,3322
"Livermore city, California",1600000US0641992,130111,18721,161055,12930
"Lodi city, California",1600000US0642202,76874,10599,97126,10892
"Long Beach city, California",1600000US0643000,73905,3108,96361,3593
"Santa Ana city, California",1600000US0669000,80265,5063,101268,4822
"Santa Barbara city, California",1600000US0669070,90711,9816,143528,12495
"Santa Clara city, California",1600000US0669084,155238,17032,193412,14165
"Santa Clarita city, California",1600000US0669088,109336,7203,134816,8167
"Stockton city, California",1600000US0675000,69844,3292,84568,4573
"Silver Spring CDP, Maryland",1600000US2472450,84223,9391,114498,9587
"Maple Grove city, Minnesota",1600000US2740166,117442,12341,147563,11494
"Stamford city, Connecticut",1600000US0973000,100543,5090,143222,12802
"Fayetteville city, Arkansas",1600000US0523290,61428,11779,77939,7033
"Camarillo city, California",1600000US0610046,100238,14140,121729,10864
"Little Rock city, Arkansas",1600000US0541000,53565,5973,88921,6126
"Waukegan city, Illinois",1600000US1779293,64178,4290,81977,7842
"Santa Maria city, California",1600000US0669196,69714,8612,88667,7723
"Enterprise CDP, Nevada",1600000US3223770,84902,7164,105516,6221
"Santa Monica city, California",1600000US0670000,94906,20668,147803,15780
"Billings city, Montana",1600000US3006550,65818,4872,84341,7054
"Gulfport city, Mississippi",1600000US2829700,43066,6246,59177,4862
"Livonia city, Michigan",1600000US2649000,87332,4531,105139,6184
"Gainesville city, Florida",1600000US1225175,40822,3578,60553,4773
"Anaheim city, California",1600000US0602000,81747,5420,104088,4039
"Buckeye city, Arizona",1600000US0407940,75417,4545,95987,9564
"Antioch city, California",1600000US0602252,81008,12996,110224,11260
"Apple Valley town, California",1600000US0602364,63031,7615,79191,8103
"Grand Junction city, Colorado",1600000US0831660,59201,5582,85201,10006
"Greeley city, Colorado",1600000US0832155,64853,7896,83795,6295
"Fort Smith city, Arkansas",1600000US0524550,44718,5599,69630,9115
"Columbus city, Georgia",1600000US1319000,52734,4134,71883,6123
"Arlington Heights village, Illinois",1600000US1702154,102237,6887,127008,9006
"Aurora city, Illinois",1600000US1703012,83996,6212,99985,5274
"Boise City city, Idaho",1600000US1608830,70217,4372,100475,7044
"Noblesville city, Indiana",1600000US1854180,81849,6423,100960,7544
"Los Angeles city, California",1600000US0644000,70372,1190,105555,1788
"Rancho Cordova city, California",1600000US0659444,84037,8257,96382,5564
"Rancho Cucamonga city, California",1600000US0659451,83850,7615,112586,9721
"New Bedford city, Massachusetts",1600000US2545000,49237,5721,61855,4150
"Blaine city, Minnesota",1600000US2706382,89533,7789,112265,8466
"Newton city, Massachusetts",1600000US2545560,183208,12041,260666,19574
"Ellicott City CDP, Maryland",1600000US2426000,141110,7971,167997,11504
"Bloomington city, Minnesota",1600000US2706616,80577,5749,101250,6982
"Santa Rosa city, California",1600000US0670098,86459,3559,111487,6147
"Sunnyvale city, California",1600000US0677000,156059,9649,208202,10772
"West Covina city, California",1600000US0684200,88476,6349,116576,12716
"Hialeah city, Florida",1600000US1230000,46674,2741,61346,3160
"Boulder city, Colorado",1600000US0807850,84167,8482,127620,9566
"Birmingham city, Alabama",1600000US0107000,36614,1690,58012,4329
"Arden-Arcade CDP, California",1600000US0602553,62145,9388,98482,14957
"Casas Adobes CDP, Arizona",1600000US0410670,71547,5492,93904,11042
"Carlsbad city, California",1600000US0611194,124669,12330,152158,12870
"Waterbury city, Connecticut",1600000US0980000,48793,4882,70355,7150
"Highlands Ranch CDP, Colorado",1600000US0836410,137241,10936,159168,8651
"Carmichael CDP, California",1600000US0611390,71656,8546,101166,7551
"Carson city, California",1600000US0611530,92609,8258,105545,8068
"Folsom city, California",1600000US0624638,125010,13825,144263,11355
"Fontana city, California",1600000US0624680,93851,3684,101990,4627
"Springdale city, Arkansas",1600000US0566080,63396,6113,83741,9191
"Madera city, California",1600000US0645022,49358,7834,87748,24504
"Menifee city, California",1600000US0646842,85175,9312,110499,10722
"Merced city, California",1600000US0646898,52127,8887,73219,7026
"Milpitas city, California",1600000US0647766,169460,18238,183523,12562
"Mission Viejo city, California",1600000US0648256,124971,11118,159818,13993
"Modesto city, California",1600000US0648354,70469,4382,95196,7434
"Redding city, California",1600000US0659920,58702,5802,88929,10065
"Redlands city, California",1600000US0659962,87634,9739,116965,14862
"Redondo Beach city, California",1600000US0660018,121445,20361,171637,17803
"Westminster city, California",1600000US0684550,66862,8307,106409,13598
"Hollywood city, Florida",1600000US1232000,60490,3265,86189,7089
"Homestead city, Florida",1600000US1232275,52365,7622,61473,6024
"Horizon West CDP, Florida",1600000US1232610,121007,10140,-999999999,-999999999
"Wilmington city, Delaware",1600000US1077580,55136,7123,77645,7911
"Broomfield city, Colorado",1600000US0809280,107638,9949,140086,9808
"Chandler city, Arizona",1600000US0412000,94613,3689,121790,6856
"Hartford city, Connecticut",1600000US0937000,42468,4759,57809,4097
"Bloomington city, Illinois",1600000US1706613,71700,6850,92976,11982
"Bolingbrook village, Illinois",1600000US1707133,94040,11799,107774,9249
"Eastvale city, California",1600000US0621230,136834,24774,-999999999,-999999999
"Idaho Falls city, Idaho",1600000US1639700,61833,7407,81801,6505
"Westminster city, Colorado",1600000US0883835,86688,7703,107524,7262
"Iowa City city, Iowa",1600000US1938595,61301,7400,83575,7766
"Moreno Valley city, California",1600000US0649270,79840,5217,93054,4336
"Baltimore city, Maryland",1600000US2404000,54652,2233,78472,2135
"Mountain View city, California",1600000US0649670,157243,15948,228465,18559
"Redwood City city, California",1600000US0660102,145128,13875,219830,27290
"Brooklyn Park city, Minnesota",1600000US2707966,74807,6081,94382,7852
"Rialto city, California",1600000US0660466,69982,7738,84201,6286
"Farmington Hills city, Michigan",1600000US2627440,95960,10205,106919,6343
"Worcester city, Massachusetts",1600000US2582000,63194,6342,87121,5623
"Jacksonville city, Florida",1600000US1235000,58621,2275,79706,2502
"Alameda city, California",1600000US0600562,115468,21343,155556,13298
"Kendall CDP, Florida",1600000US1236100,76255,11856,110890,13414
"Kissimmee city, Florida",1600000US1236950,42615,5881,58220,7041
"Castro Valley CDP, California",1600000US0611964,121384,17317,150130,14289
"Tucson city, Arizona",1600000US0477000,50306,2137,67355,2448
"Urban Honolulu CDP, Hawaii",1600000US1571550,73434,2929,101488,4839
