Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Augusta-Waterville, ME Micro Area",310M500US12300,55389,3510,73143,4882
"Austin-Round Rock-Georgetown, TX Metro Area",310M500US12420,80954,1107,109564,2121
"Bakersfield, CA Metro Area",310M500US12540,53067,2168,75669,2885
"Baltimore-Columbia-Towson, MD Metro Area",310M500US12580,83160,1702,110712,1703
"Bangor, ME Metro Area",310M500US12620,50449,3052,69161,4416
"Barnstable Town, MA Metro Area",310M500US12700,85042,4879,111887,5128
"Bay City, MI Metro Area",310M500US13020,49610,2890,67223,3669
"Beaumont-Port Arthur, TX Metro Area",310M500US13140,58818,2764,77185,3132
"Beaver Dam, WI Micro Area",310M500US13180,61300,2119,75835,3651
"Beckley, WV Metro Area",310M500US13220,44785,4059,59270,4965
"Bellingham, WA Metro Area",310M500US13380,69372,4862,84870,4095
"Bend, OR Metro Area",310M500US13460,71643,5972,91480,5764
"Billings, MT Metro Area",310M500US13740,60962,2619,86850,6078
"Binghamton, NY Metro Area",310M500US13780,53768,3397,69396,2930
"Birmingham-Hoover, AL Metro Area",310M500US13820,58366,1780,82631,2362
"Bismarck, ND Metro Area",310M500US13900,70979,4863,91851,6174
"Blacksburg-Christiansburg, VA Metro Area",310M500US13980,56092,2842,71751,5158
"Bloomington, IL Metro Area",310M500US14010,68784,2499,88239,5102
"Bloomington, IN Metro Area",310M500US14020,52526,5460,71799,3950
"Bloomsburg-Berwick, PA Metro Area",310M500US14100,56672,6010,74744,4788
"Bluefield, WV-VA Micro Area",310M500US14140,42713,2980,51900,3761
"Boise City, ID Metro Area",310M500US14260,66466,2301,88251,2688
"Boston-Cambridge-Newton, MA-NH Metro Area",310M500US14460,94430,1212,129070,1558
"Boulder, CO Metro Area",310M500US14500,88535,3432,125894,7317
"Bowling Green, KY Metro Area",310M500US14540,51198,2415,71340,6028
"Bozeman, MT Micro Area",310M500US14580,75418,5764,97931,7300
"Brainerd, MN Micro Area",310M500US14660,58222,3586,73057,2537
"Bremerton-Silverdale-Port Orchard, WA Metro Area",310M500US14740,79624,3941,97436,3758
"Bridgeport-Stamford-Norwalk, CT Metro Area",310M500US14860,97053,4056,159703,4781
"Brownsville-Harlingen, TX Metro Area",310M500US15180,41123,2705,57625,2672
"Brunswick, GA Metro Area",310M500US15260,57381,4570,74809,6480
"Buffalo-Cheektowaga, NY Metro Area",310M500US15380,60105,1413,78749,1726
"Burlington, NC Metro Area",310M500US15500,58490,3688,71555,3670
"Burlington-South Burlington, VT Metro Area",310M500US15540,74909,4312,93256,3751
"California-Lexington Park, MD Metro Area",310M500US15680,87947,10780,113054,10940
"Canton-Massillon, OH Metro Area",310M500US15940,55706,1771,71573,2195
"Cape Coral-Fort Myers, FL Metro Area",310M500US15980,62240,1875,88514,2941
"Cheyenne, WY Metro Area",310M500US16940,70567,4460,95612,10917
"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",310M500US16980,75379,696,104357,852
"Cape Girardeau, MO-IL Metro Area",310M500US16020,52624,5795,70786,6792
"Carbondale-Marion, IL Metro Area",310M500US16060,46882,3436,66750,4019
"Carson City, NV Metro Area",310M500US16180,57270,4706,73965,7395
"Casper, WY Metro Area",310M500US16220,65034,6007,79046,6049
"Cedar Rapids, IA Metro Area",310M500US16300,64088,3128,79697,3373
"Centralia, WA Micro Area",310M500US16500,58911,3679,72799,4976
"Chambersburg-Waynesboro, PA Metro Area",310M500US16540,62484,4314,76869,5132
"Champaign-Urbana, IL Metro Area",310M500US16580,53081,3192,74361,3822
"Charleston, WV Metro Area",310M500US16620,47500,2885,65227,3113
"Charleston-North Charleston, SC Metro Area",310M500US16700,70505,1853,95931,3392
"Charlotte-Concord-Gastonia, NC-SC Metro Area",310M500US16740,66399,1371,94069,1513
"Charlottesville, VA Metro Area",310M500US16820,75907,3844,104616,5452
"Chattanooga, TN-GA Metro Area",310M500US16860,55366,2325,75556,2538
"Chico, CA Metro Area",310M500US17020,62563,6056,91685,8480
"Chillicothe, OH Micro Area",310M500US17060,55717,10074,70298,7211
"Cincinnati, OH-KY-IN Metro Area",310M500US17140,66825,1322,92064,1791
"Clarksburg, WV Micro Area",310M500US17220,53088,3027,71712,4886
"Clarksville, TN-KY Metro Area",310M500US17300,53547,3316,68812,2910
"Clearlake, CA Micro Area",310M500US17340,47138,4388,67959,10434
"Cleveland, TN Metro Area",310M500US17420,52178,5055,65520,3984
"Cleveland-Elyria, OH Metro Area",310M500US17460,57228,949,79096,1252
"Coeur d'Alene, ID Metro Area",310M500US17660,62579,4031,74659,4093
"College Station-Bryan, TX Metro Area",310M500US17780,55670,4053,76043,4011
"Colorado Springs, CO Metro Area",310M500US17820,72633,1921,93254,2759
"Columbia, MO Metro Area",310M500US17860,57359,4812,77020,3501
"Columbia, SC Metro Area",310M500US17900,55725,1576,78022,2263
"Columbus, GA-AL Metro Area",310M500US17980,49013,2186,70452,4446
"Cullman, AL Micro Area",310M500US18980,50906,3480,61920,4428
"Columbus, IN Metro Area",310M500US18020,72555,5701,87331,6732
"Columbus, OH Metro Area",310M500US18140,67207,1091,91444,1513
"Concord, NH Micro Area",310M500US18180,76218,5098,93295,4961
"Cookeville, TN Micro Area",310M500US18260,47879,3547,62907,4316
"Coos Bay, OR Micro Area",310M500US18300,50527,4760,64675,5335
"Corning, NY Micro Area",310M500US18500,52951,2288,70353,3924
"Corpus Christi, TX Metro Area",310M500US18580,56991,3020,74100,2712
"Corvallis, OR Metro Area",310M500US18700,70835,5994,88001,5727
"Crestview-Fort Walton Beach-Destin, FL Metro Area",310M500US18880,62627,4148,84187,3235
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",310M500US19660,54533,2250,72411,2267
"Denver-Aurora-Lakewood, CO Metro Area",310M500US19740,85641,1147,112940,1520
"Des Moines-West Des Moines, IA Metro Area",310M500US19780,71164,1411,92232,2425
"Detroit-Warren-Dearborn, MI Metro Area",310M500US19820,63474,891,86808,1112
"Cumberland, MD-WV Metro Area",310M500US19060,49729,4517,61354,3824
"Dallas-Fort Worth-Arlington, TX Metro Area",310M500US19100,72265,610,100213,1141
"Dalton, GA Metro Area",310M500US19140,51967,6231,69677,6450
"Danville, IL Metro Area",310M500US19180,43111,5240,58935,4736
"Danville, VA Micro Area",310M500US19260,45971,4677,59526,4037
"Daphne-Fairhope-Foley, AL Metro Area",310M500US19300,56439,6268,81449,5336
"Davenport-Moline-Rock Island, IA-IL Metro Area",310M500US19340,62001,2040,80139,3207
"Dayton-Kettering, OH Metro Area",310M500US19430,58169,2130,77110,2289
"Decatur, AL Metro Area",310M500US19460,53447,2971,71479,4628
"Decatur, IL Metro Area",310M500US19500,50839,4141,69620,4342
"Dothan, AL Metro Area",310M500US20020,50010,3051,67309,2824
"Dover, DE Metro Area",310M500US20100,58001,5739,71690,4380
"Dublin, GA Micro Area",310M500US20140,39625,3140,57419,5427
"DuBois, PA Micro Area",310M500US20180,45643,3618,57924,4391
"Dubuque, IA Metro Area",310M500US20220,62178,3349,80313,4996
"Duluth, MN-WI Metro Area",310M500US20260,60316,1699,74627,2139
"Durham-Chapel Hill, NC Metro Area",310M500US20500,65303,3078,90699,2931
"East Stroudsburg, PA Metro Area",310M500US20700,62413,4524,84254,6567
"Eau Claire, WI Metro Area",310M500US20740,63460,3852,80799,4262
"El Centro, CA Metro Area",310M500US20940,48472,3417,64050,4774
"Elizabethtown-Fort Knox, KY Metro Area",310M500US21060,55246,5018,72769,4322
"Elkhart-Goshen, IN Metro Area",310M500US21140,54531,2747,72420,4193
"Elmira, NY Metro Area",310M500US21300,60782,5361,73297,5559
"El Paso, TX Metro Area",310M500US21340,48823,2249,62615,1992
"Enid, OK Metro Area",310M500US21420,64929,8972,83015,12248
"Erie, PA Metro Area",310M500US21500,51818,1845,68095,2855
"Eugene-Springfield, OR Metro Area",310M500US21660,57325,2404,77180,3699
"Eureka-Arcata, CA Micro Area",310M500US21700,51662,4720,76880,7843
"Evansville, IN-KY Metro Area",310M500US21780,55584,2822,76730,3914
"Fairbanks, AK Metro Area",310M500US21820,72065,7928,103334,11312
"Fort Payne, AL Micro Area",310M500US22840,44208,5702,56777,4922
"Fort Smith, AR-OK Metro Area",310M500US22900,45157,3378,60063,3396
"Fargo, ND-MN Metro Area",310M500US22020,62820,4052,84072,4710
"Faribault-Northfield, MN Micro Area",310M500US22060,72469,7370,94139,6912
"Farmington, MO Micro Area",310M500US22100,42390,3664,59361,5712
"Farmington, NM Metro Area",310M500US22140,44321,3487,60348,5568
"Fayetteville, NC Metro Area",310M500US22180,47597,1697,61261,1966
"Fayetteville-Springdale-Rogers, AR Metro Area",310M500US22220,61674,2817,84571,3429
"Findlay, OH Micro Area",310M500US22300,60944,5477,85029,11030
"Flagstaff, AZ Metro Area",310M500US22380,58085,5441,81219,7880
"Flint, MI Metro Area",310M500US22420,50389,1752,67405,2583
"Florence, SC Metro Area",310M500US22500,48547,3621,66132,3741
"Florence-Muscle Shoals, AL Metro Area",310M500US22520,45824,3196,60690,3643
"Fond du Lac, WI Metro Area",310M500US22540,65329,4646,80169,6318
"Forest City, NC Micro Area",310M500US22580,44361,3283,63090,7019
"Fort Collins, CO Metro Area",310M500US22660,75186,2731,98731,3289
"Fort Wayne, IN Metro Area",310M500US23060,57287,2158,77610,3117
"Frankfort, KY Micro Area",310M500US23180,59495,7892,78241,8367
"Fresno, CA Metro Area",310M500US23420,57518,2684,76573,1668
"Gadsden, AL Metro Area",310M500US23460,41447,4256,59944,6751
"Gainesville, FL Metro Area",310M500US23540,47762,2606,69206,4024
"Gainesville, GA Metro Area",310M500US23580,67467,6118,96366,7874
"Gallup, NM Micro Area",310M500US23700,37153,4875,49716,4754
"Gettysburg, PA Metro Area",310M500US23900,67715,4662,84262,5545
"Glens Falls, NY Metro Area",310M500US24020,61255,4749,77929,4392
"Glenwood Springs, CO Micro Area",310M500US24060,78010,6376,109321,18579
"Goldsboro, NC Metro Area",310M500US24140,44596,3414,59250,4824
"Grand Forks, ND-MN Metro Area",310M500US24220,57301,2862,74207,4371
"Grand Island, NE Metro Area",310M500US24260,55907,6908,73344,8022
"Grand Junction, CO Metro Area",310M500US24300,60500,3156,78226,4919
"Grand Rapids-Kentwood, MI Metro Area",310M500US24340,65739,1397,85686,2184
"Grants Pass, OR Metro Area",310M500US24420,47573,5399,63233,4410
"Great Falls, MT Metro Area",310M500US24500,51227,4181,64362,4937
"Greeley, CO Metro Area",310M500US24540,78615,4124,95567,3666
"Green Bay, WI Metro Area",310M500US24580,65026,2760,80945,2714
"Greeneville, TN Micro Area",310M500US24620,44722,5473,60317,6299
"Greensboro-High Point, NC Metro Area",310M500US24660,51770,1503,71474,2096
"Greenville, NC Metro Area",310M500US24780,53401,3100,72458,5983
"Greenville-Anderson, SC Metro Area",310M500US24860,58621,2268,81396,2157
"Greenwood, SC Micro Area",310M500US24940,42148,3370,60025,7569
"Guayama, PR Metro Area",310M500US25020,16655,1962,25327,2387
"Gulfport-Biloxi, MS Metro Area",310M500US25060,50642,2787,69430,4352
"Hagerstown-Martinsburg, MD-WV Metro Area",310M500US25180,60095,3300,77501,2981
"Hammond, LA Metro Area",310M500US25220,47825,8611,65721,5433
"Hanford-Corcoran, CA Metro Area",310M500US25260,58453,5116,72471,5482
"Harrisburg-Carlisle, PA Metro Area",310M500US25420,67069,2137,86785,2727
"Harrisonburg, VA Metro Area",310M500US25500,60740,3658,80430,5259
"Hartford-East Hartford-Middletown, CT Metro Area",310M500US25540,77005,1799,103730,2488
"Hattiesburg, MS Metro Area",310M500US25620,48359,2607,66335,4740
"Heber, UT Micro Area",310M500US25720,99265,12104,155265,20135
"Helena, MT Micro Area",310M500US25740,68095,6468,87622,8838
"Hermiston-Pendleton, OR Micro Area",310M500US25840,60870,5450,76710,5262
"Hickory-Lenoir-Morganton, NC Metro Area",310M500US25860,50631,2437,66990,3451
"Hilo, HI Micro Area",310M500US25900,67075,4804,88393,5717
"Hilton Head Island-Bluffton, SC Metro Area",310M500US25940,71252,4262,103725,8240
"Hinesville, GA Metro Area",310M500US25980,53060,3554,61187,4491
"Hobbs, NM Micro Area",310M500US26020,68457,9074,78848,7941
"Holland, MI Micro Area",310M500US26090,66278,4306,78236,4403
"Homosassa Springs, FL Metro Area",310M500US26140,50751,3560,65270,4706
"Hot Springs, AR Metro Area",310M500US26300,45265,3630,61782,5492
"Houma-Thibodaux, LA Metro Area",310M500US26380,49874,4161,71029,6366
"Houston-The Woodlands-Sugar Land, TX Metro Area",310M500US26420,69193,1380,99137,1276
"Huntington-Ashland, WV-KY-OH Metro Area",310M500US26580,48329,1922,66050,3210
"Huntsville, AL Metro Area",310M500US26620,67157,3547,87996,2966
"Huntsville, TX Micro Area",310M500US26660,47170,10466,61332,6709
"Hutchinson, KS Micro Area",310M500US26740,53584,4284,67500,5599
"Idaho Falls, ID Metro Area",310M500US26820,63616,3714,83327,3707
"Indiana, PA Micro Area",310M500US26860,51914,3503,69974,4660
"Indianapolis-Carmel-Anderson, IN Metro Area",310M500US26900,62502,1254,89360,1924
"Iowa City, IA Metro Area",310M500US26980,63761,5074,95955,7602
"Ithaca, NY Metro Area",310M500US27060,58626,5696,92501,8230
"Jackson, MI Metro Area",310M500US27100,55124,4113,72708,5512
"Jackson, MS Metro Area",310M500US27140,52426,1611,74050,2858
"Jackson, TN Metro Area",310M500US27180,48700,3114,60636,2922
"Jacksonville, FL Metro Area",310M500US27260,65880,1921,88458,1925
"Jacksonville, NC Metro Area",310M500US27340,49544,4326,67207,6739
"Jamestown-Dunkirk-Fredonia, NY Micro Area",310M500US27460,50272,2689,65136,3025
"Janesville-Beloit, WI Metro Area",310M500US27500,61243,3116,72840,3124
"Jefferson, GA Micro Area",310M500US27600,65063,8857,84923,9806
"Jefferson City, MO Metro Area",310M500US27620,60786,2319,74773,4860
"Johnson City, TN Metro Area",310M500US27740,45917,2515,66448,4338
"Johnstown, PA Metro Area",310M500US27780,49076,3154,63805,3043
"Jonesboro, AR Metro Area",310M500US27860,44998,3532,67172,7305
"Joplin, MO Metro Area",310M500US27900,48909,3263,63794,3808
"Kahului-Wailuku-Lahaina, HI Metro Area",310M500US27980,80754,7209,99883,6055
"McAllen-Edinburg-Mission, TX Metro Area",310M500US32580,41800,1745,58371,2723
"Meadville, PA Micro Area",310M500US32740,49428,3765,63237,3871
"Medford, OR Metro Area",310M500US32780,56450,3420,73949,3576
"Memphis, TN-MS-AR Metro Area",310M500US32820,54859,1898,78640,1912
"Merced, CA Metro Area",310M500US32900,61167,3656,79523,6292
"Meridian, MS Micro Area",310M500US32940,36225,4856,59158,7233
"Marion, OH Micro Area",310M500US32020,50608,4364,75598,12507
"Marquette, MI Micro Area",310M500US32100,55148,5681,68330,4816
"Martinsville, VA Micro Area",310M500US32300,38105,5144,53953,4958
"Mayagüez, PR Metro Area",310M500US32420,15746,1633,30154,5478
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",310M500US33100,60141,680,89694,1056
"Michigan City-La Porte, IN Metro Area",310M500US33140,56019,4414,73242,3940
"Midland, MI Metro Area",310M500US33220,69872,5384,91373,7275
"Midland, TX Metro Area",310M500US33260,82650,7524,107586,8348
"Milwaukee-Waukesha, WI Metro Area",310M500US33340,65845,1171,88389,1722
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",310M500US33460,83698,1193,108523,1330
"Minot, ND Micro Area",310M500US33500,71343,5991,85724,7933
"Missoula, MT Metro Area",310M500US33540,57347,2977,78557,6669
"Mobile, AL Metro Area",310M500US33660,49561,1824,64484,2406
"Modesto, CA Metro Area",310M500US33700,63037,2741,79840,2573
"Monroe, LA Metro Area",310M500US33740,40136,3137,61483,5714
"Monroe, MI Metro Area",310M500US33780,62839,3770,82402,5578
"Montgomery, AL Metro Area",310M500US33860,53834,1730,72814,2902
"Morehead City, NC Micro Area",310M500US33980,60186,3916,81705,7969
"Mount Vernon-Anacortes, WA Metro Area",310M500US34580,67175,4330,85948,4306
"Muncie, IN Metro Area",310M500US34620,45065,4090,61483,4093
"Muskegon, MI Metro Area",310M500US34740,50366,2865,66691,4315
"Muskogee, OK Micro Area",310M500US34780,42450,4535,64738,6808
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",310M500US34820,56977,2277,74670,2695
"Nacogdoches, TX Micro Area",310M500US34860,47572,6843,62423,7590
"Napa, CA Metro Area",310M500US34900,92769,6473,130499,7942
"Naples-Marco Island, FL Metro Area",310M500US34940,76025,3640,121643,6620
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",310M500US34980,70262,1099,96579,1950
"Morgantown, WV Metro Area",310M500US34060,56395,2721,80709,5930
"Morristown, TN Metro Area",310M500US34100,47326,5210,66245,5251
"Moses Lake, WA Micro Area",310M500US34180,56997,4893,72406,5222
"Mount Airy, NC Micro Area",310M500US34340,49250,4722,61869,5262
"Mount Pleasant, MI Micro Area",310M500US34380,45201,3164,62070,5071
"New Bern, NC Metro Area",310M500US35100,52355,4920,70771,4311
"New Castle, PA Micro Area",310M500US35260,50547,3852,68125,4583
"New Haven-Milford, CT Metro Area",310M500US35300,69751,2834,94695,2805
"New Orleans-Metairie, LA Metro Area",310M500US35380,55710,1231,78752,1830
"New Philadelphia-Dover, OH Micro Area",310M500US35420,53616,3420,66584,4508
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",310M500US35620,83160,791,122967,815
"Niles, MI Metro Area",310M500US35660,50153,2276,76451,5336
"North Port-Sarasota-Bradenton, FL Metro Area",310M500US35840,65526,1963,93544,2981
"North Wilkesboro, NC Micro Area",310M500US35900,43290,5319,59466,4811
"Norwich-New London, CT Metro Area",310M500US35980,75633,4758,98102,3363
"Opelousas, LA Micro Area",310M500US36660,38681,4714,53665,5103
"Orangeburg, SC Micro Area",310M500US36700,37701,3540,52664,6211
"Orlando-Kissimmee-Sanford, FL Metro Area",310M500US36740,61876,1173,85246,1628
"Oshkosh-Neenah, WI Metro Area",310M500US36780,58347,3320,77165,3639
"Ottawa, IL Micro Area",310M500US36837,58980,3216,72171,3208
"Owensboro, KY Metro Area",310M500US36980,52201,5065,71654,5892
"Oak Harbor, WA Micro Area",310M500US36020,72066,3938,90484,5857
"Ocala, FL Metro Area",310M500US36100,49576,3427,64731,3351
"Ocean City, NJ Metro Area",310M500US36140,69980,7037,98993,6803
"Odessa, TX Metro Area",310M500US36220,67205,6300,84688,6417
"Ogden-Clearfield, UT Metro Area",310M500US36260,79251,2570,96150,2567
"Ogdensburg-Massena, NY Micro Area",310M500US36300,52108,4862,68320,4219
"Oklahoma City, OK Metro Area",310M500US36420,60605,870,83830,1969
"Olean, NY Micro Area",310M500US36460,50912,2594,64706,4504
"Olympia-Lacey-Tumwater, WA Metro Area",310M500US36500,78512,4232,93918,4171
"Omaha-Council Bluffs, NE-IA Metro Area",310M500US36540,70373,1489,89617,1835
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",310M500US37100,92236,3264,121196,2812
"Paducah, KY-IL Micro Area",310M500US37140,48856,4137,66761,6319
"Palatka, FL Micro Area",310M500US37260,42899,4066,54394,4493
"Palm Bay-Melbourne-Titusville, FL Metro Area",310M500US37340,57305,2633,78841,2413
"Panama City, FL Metro Area",310M500US37460,59450,3737,76106,4750
"Parkersburg-Vienna, WV Metro Area",310M500US37620,48680,5361,64138,5080
"Pensacola-Ferry Pass-Brent, FL Metro Area",310M500US37860,56507,2420,77205,3391
"Peoria, IL Metro Area",310M500US37900,60372,1878,81540,2999
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",310M500US37980,74533,889,104703,1088
"Phoenix-Mesa-Chandler, AZ Metro Area",310M500US38060,67896,986,91755,1020
"Pine Bluff, AR Metro Area",310M500US38220,41541,2830,56675,5127
"Pinehurst-Southern Pines, NC Micro Area",310M500US38240,62469,6066,82882,8233
"Pittsburgh, PA Metro Area",310M500US38300,62638,1092,86458,1492
"Pittsfield, MA Metro Area",310M500US38340,58895,3612,83502,6119
"Plattsburgh, NY Micro Area",310M500US38460,60198,5044,81738,16036
"Pocatello, ID Metro Area",310M500US38540,51612,4812,65240,4161
"Ponce, PR Metro Area",310M500US38660,16061,1104,26976,1552
"Port Angeles, WA Micro Area",310M500US38820,57126,4556,68019,4148
"Portland-South Portland, ME Metro Area",310M500US38860,71913,2552,93583,2686
"Portland-Vancouver-Hillsboro, OR-WA Metro Area",310M500US38900,78439,1786,102007,1632
"Port St. Lucie, FL Metro Area",310M500US38940,62608,3163,86108,4455
"Portsmouth, OH Micro Area",310M500US39020,45571,7455,60213,4793
"Pottsville, PA Micro Area",310M500US39060,56295,2054,68557,3452
"Poughkeepsie-Newburgh-Middletown, NY Metro Area",310M500US39100,85152,3274,108496,3550
"Prescott Valley-Prescott, AZ Metro Area",310M500US39150,53816,3981,71282,3037
"Providence-Warwick, RI-MA Metro Area",310M500US39300,70967,1292,92191,1805
"Provo-Orem, UT Metro Area",310M500US39340,79152,2632,98760,3012
"Pueblo, CO Metro Area",310M500US39380,51276,4585,66317,3392
"Punta Gorda, FL Metro Area",310M500US39460,54652,4458,74773,4135
"Quincy, IL-MO Micro Area",310M500US39500,53334,3461,68470,4366
"Racine, WI Metro Area",310M500US39540,60779,3086,80173,4070
"Raleigh-Cary, NC Metro Area",310M500US39580,80096,2432,104962,2354
"Rapid City, SD Metro Area",310M500US39660,58361,3906,75869,5278
"Reading, PA Metro Area",310M500US39740,67708,2892,84720,2890
"Red Bluff, CA Micro Area",310M500US39780,53475,13515,70306,7709
"Redding, CA Metro Area",310M500US39820,63091,3462,81663,4403
"Reno, NV Metro Area",310M500US39900,72132,2672,98210,4564
"Richmond, IN Micro Area",310M500US39980,47944,4052,61176,4580
"Rockford, IL Metro Area",310M500US40420,61078,1934,77030,3316
"Rocky Mount, NC Metro Area",310M500US40580,46466,4276,62188,7294
"Rome, GA Metro Area",310M500US40660,50880,6357,68905,5593
"Roseburg, OR Micro Area",310M500US40700,48585,3412,63462,4160
"Roswell, NM Micro Area",310M500US40740,42003,4911,58875,5417
"Russellville, AR Micro Area",310M500US40780,44382,5713,67082,9135
"Sacramento-Roseville-Folsom, CA Metro Area",310M500US40900,76706,1513,102207,1647
"Saginaw, MI Metro Area",310M500US40980,48303,2158,70446,5477
"Richmond, VA Metro Area",310M500US40060,68324,2050,94725,2443
"Richmond-Berea, KY Micro Area",310M500US40080,47540,3668,65179,6355
"Riverside-San Bernardino-Ontario, CA Metro Area",310M500US40140,70954,1028,91251,1310
"Roanoke, VA Metro Area",310M500US40220,60471,2722,78299,3088
"Roanoke Rapids, NC Micro Area",310M500US40260,41044,4136,54413,4636
"Rochester, MN Metro Area",310M500US40340,75926,2846,99859,3916
"Rochester, NY Metro Area",310M500US40380,62104,1246,83768,1965
"St. Cloud, MN Metro Area",310M500US41060,66076,3107,80156,3018
"St. George, UT Metro Area",310M500US41100,63595,5890,88888,7668
"St. Joseph, MO-KS Metro Area",310M500US41140,50425,4760,64463,4097
"St. Louis, MO-IL Metro Area",310M500US41180,66417,905,90098,1279
"Salem, OH Micro Area",310M500US41400,53542,3918,63169,3513
"Salem, OR Metro Area",310M500US41420,65689,2348,80239,2980
"Salinas, CA Metro Area",310M500US41500,77514,3300,102106,4504
"Salisbury, MD-DE Metro Area",310M500US41540,61283,2539,84930,4165
"Salt Lake City, UT Metro Area",310M500US41620,80196,1618,101130,2226
"San Angelo, TX Metro Area",310M500US41660,55097,7572,76283,5993
"San Antonio-New Braunfels, TX Metro Area",310M500US41700,62355,940,84202,1429
"San Diego-Chula Vista-Carlsbad, CA Metro Area",310M500US41740,83985,1908,112786,1727
"Sandusky, OH Micro Area",310M500US41780,60653,6021,81492,14336
"San Francisco-Oakland-Berkeley, CA Metro Area",310M500US41860,114696,1965,159893,2115
"San Germán, PR Metro Area",310M500US41900,16491,2525,25786,3743
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",310M500US41940,130865,2664,178600,2682
"San Juan-Bayamón-Caguas, PR Metro Area",310M500US41980,23137,593,36934,977
"Scranton--Wilkes-Barre, PA Metro Area",310M500US42540,54304,2294,70836,1981
"Searcy, AR Micro Area",310M500US42620,43399,4720,61441,6008
"Seattle-Tacoma-Bellevue, WA Metro Area",310M500US42660,94027,1540,124501,1543
"Sebastian-Vero Beach, FL Metro Area",310M500US42680,59782,6204,87627,6658
"Sebring-Avon Park, FL Metro Area",310M500US42700,48698,6164,65399,5380
"Seneca, SC Micro Area",310M500US42860,48204,5954,74520,10110
"Sevierville, TN Micro Area",310M500US42940,57741,5866,71579,7930
"San Luis Obispo-Paso Robles, CA Metro Area",310M500US42020,77265,3750,99083,4277
"Santa Cruz-Watsonville, CA Metro Area",310M500US42100,89269,7688,126138,6788
"Santa Fe, NM Metro Area",310M500US42140,61298,4088,88182,4677
"Santa Maria-Santa Barbara, CA Metro Area",310M500US42200,75653,4506,112619,4665
"Santa Rosa-Petaluma, CA Metro Area",310M500US42220,87828,3370,117426,4350
"Savannah, GA Metro Area",310M500US42340,60371,2662,81046,3850
"Shawnee, OK Micro Area",310M500US43060,53511,3677,69393,6318
"Sheboygan, WI Metro Area",310M500US43100,60706,3449,77648,4663
