Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Milpitas city, California",1600000US0647766,116056,13446,131206,8728
"Tuscaloosa city, Alabama",1600000US0177256,39298,5673,63104,5730
"Hawthorne city, California",1600000US0632548,48354,3942,60402,3584
"San Mateo city, California",1600000US0668252,114444,10173,151185,8587
"Bakersfield city, California",1600000US0603526,59233,2929,76673,3043
"Corona city, California",1600000US0616350,71584,7397,91117,5260
"Jonesboro city, Arkansas",1600000US0535710,41434,4097,65954,12811
"New Orleans city, Louisiana",1600000US2255000,38681,2265,67259,2810
"Des Moines city, Iowa",1600000US1921000,49203,1951,64275,2948
"Indianapolis city (balance), Indiana",1600000US1836003,44615,1619,65086,2622
"South Bend city, Indiana",1600000US1871000,36711,2020,50088,4183
"The Villages CDP, Florida",1600000US1271625,61220,5556,71341,6594
"Macon-Bibb County, Georgia",1600000US1349008,36702,3052,55088,4176
"Antioch city, California",1600000US0602252,81203,9073,91930,6864
"Scottsdale city, Arizona",1600000US0465000,81381,3259,122777,6358
"Avondale city, Arizona",1600000US0404720,58404,7567,69218,5523
"Tempe city, Arizona",1600000US0473000,56365,6096,72577,4679
"Roseville city, California",1600000US0662938,86275,6571,101182,6368
"Chino city, California",1600000US0613210,68666,6838,85641,5329
"San Bernardino city, California",1600000US0665000,39472,2198,54206,4171
"Montgomery city, Alabama",1600000US0151000,41625,2720,62855,4293
"Los Angeles city, California",1600000US0644000,54432,1028,86370,1282
"Bossier City city, Louisiana",1600000US2208920,46268,3749,57201,4911
"Silver Spring CDP, Maryland",1600000US2472450,77041,6378,108337,6870
"Germantown CDP, Maryland",1600000US2432025,86184,6112,109310,8725
"Frederick city, Maryland",1600000US2430325,67352,7981,87077,6740
"Moreno Valley city, California",1600000US0649270,64008,4083,73110,3999
"Redlands city, California",1600000US0659962,72094,7241,89701,9783
"Camarillo city, California",1600000US0610046,79397,17241,108462,8718
"Fresno city, California",1600000US0627000,44905,2499,65528,2683
"Oceanside city, California",1600000US0653322,60487,2558,77409,3793
"Alameda city, California",1600000US0600562,92377,10380,112920,7102
"Lynwood city, California",1600000US0644574,45201,5590,62604,6615
"Ellicott City CDP, Maryland",1600000US2426000,133839,19575,153746,11259
"Quincy city, Massachusetts",1600000US2555745,72146,7278,86511,6333
"Cambridge city, Massachusetts",1600000US2511000,86657,8127,112659,8802
"Cicero town, Illinois",1600000US1714351,41484,3013,59107,10879
"Tucson city, Arizona",1600000US0477000,40021,1813,53164,1863
"Thousand Oaks city, California",1600000US0678582,100578,5073,132732,9227
"Merced city, California",1600000US0646898,41312,3335,60901,7105
"Tracy city, California",1600000US0680238,81576,6237,91891,4848
"Simi Valley city, California",1600000US0672016,94363,7332,116666,7697
"Longmont city, Colorado",1600000US0845970,60661,7483,82230,8434
"Rogers city, Arkansas",1600000US0560410,53179,6133,83492,6291
"Fayetteville city, Arkansas",1600000US0523290,38202,6063,63124,6763
"Springdale city, Arkansas",1600000US0566080,47523,4813,64817,6402
"Metairie CDP, Louisiana",1600000US2250115,55758,5214,81855,5788
"Newton city, Massachusetts",1600000US2545560,135646,8895,175676,16203
"El Cajon city, California",1600000US0621712,45577,5341,62420,5452
"Victorville city, California",1600000US0682590,48065,7528,64044,6981
"Anaheim city, California",1600000US0602000,64464,2851,84054,3758
"Fullerton city, California",1600000US0628000,72656,7477,97649,6459
"Huntington Beach city, California",1600000US0636000,86112,3199,111116,6103
"Tustin city, California",1600000US0680854,71601,12282,101418,7842
"Richmond city, California",1600000US0660620,61814,4918,78714,6583
"Colorado Springs city, Colorado",1600000US0816000,60308,2329,77939,2663
"Pueblo city, Colorado",1600000US0862000,38380,3344,54439,3944
"Greeley city, Colorado",1600000US0832155,51205,3535,69651,7085
"Little Rock city, Arkansas",1600000US0541000,45605,2893,75844,4972
"San Marcos city, California",1600000US0668196,81709,5868,97678,7250
"Santa Rosa city, California",1600000US0670098,71854,4076,91389,5531
"Irvine city, California",1600000US0636770,97496,7828,136133,14124
"Cedar Rapids city, Iowa",1600000US1912000,57135,3148,74248,5839
"Iowa City city, Iowa",1600000US1938595,44917,4784,63985,5259
"Muncie city, Indiana",1600000US1851876,32500,3568,48075,6412
"Kansas City city, Kansas",1600000US2036000,42141,1778,52743,1965
"Whittier city, California",1600000US0685292,73866,7181,89706,5907
"Stockton city, California",1600000US0675000,49271,2763,68600,3452
"Long Beach city, California",1600000US0643000,60075,3094,81177,3123
"Pasadena city, California",1600000US0656000,76263,4893,109630,8953
"Pomona city, California",1600000US0658072,53972,4624,67971,3496
"Napa city, California",1600000US0650258,68198,5954,94878,6499
"Birmingham city, Alabama",1600000US0107000,36241,2015,52792,3249
"Hoover city, Alabama",1600000US0135896,79004,7622,112859,8704
"Elk Grove city, California",1600000US0622020,91899,4543,113067,7273
"Mountain View city, California",1600000US0649670,121533,7156,158533,12698
"Lake Forest city, California",1600000US0639496,100557,9702,117633,7819
"Santa Ana city, California",1600000US0669000,61895,2648,77009,3292
"Overland Park city, Kansas",1600000US2053775,78602,4230,105459,4760
"Olathe city, Kansas",1600000US2052575,82242,4714,99335,6047
"Escondido city, California",1600000US0622804,60328,3258,76994,4570
"Menifee city, California",1600000US0646842,59895,6492,78712,5182
"Costa Mesa city, California",1600000US0616532,81019,6043,104660,8366
"Redwood City city, California",1600000US0660102,100949,4400,134402,9960
"Pittsburg city, California",1600000US0657456,67392,4155,88677,9437
"Walnut Creek city, California",1600000US0683346,89814,9752,124799,8102
"Daly City city, California",1600000US0617918,89843,6700,108971,6824
"Indio city, California",1600000US0636448,40449,3871,62696,5922
"Murrieta city, California",1600000US0650076,81467,4973,104656,9072
"Castro Valley CDP, California",1600000US0611964,90075,8008,112689,8899
"Clovis city, California",1600000US0614218,65976,6301,87663,6479
"Chico city, California",1600000US0613014,39488,6707,62222,6087
"Folsom city, California",1600000US0624638,102460,6695,122983,8887
"Sacramento city, California",1600000US0664000,55187,2058,74486,2617
"San Tan Valley CDP, Arizona",1600000US0464210,58608,3539,69344,5914
"Shawnee city, Kansas",1600000US2064500,80033,11352,99655,8421
"Waterloo city, Iowa",1600000US1982425,43566,4557,58436,5447
"Concord city, California",1600000US0616000,76335,3795,97008,5484
"San Ramon city, California",1600000US0668378,151327,13171,175476,12473
"Redding city, California",1600000US0659920,46749,3360,67745,5386
"Peoria city, Arizona",1600000US0454050,68882,5154,82965,3473
"Broomfield city, Colorado",1600000US0809280,84349,7092,111621,8884
"Conway city, Arkansas",1600000US0515190,49183,6411,69964,7795
"Wichita city, Kansas",1600000US2079000,49202,2243,66555,2115
"Baton Rouge city, Louisiana",1600000US2205000,38470,2894,68112,5825
"Lawrence city, Kansas",1600000US2038900,54243,5848,71170,6007
"Ames city, Iowa",1600000US1901855,43737,8213,63875,7517
"Chandler city, Arizona",1600000US0412000,75369,3270,94908,3937
"Glendale city, Arizona",1600000US0427820,51022,3165,66976,3063
"Mesa city, Arizona",1600000US0446000,52393,1375,71350,2668
"Flagstaff city, Arizona",1600000US0423620,59658,5759,72226,6631
"Phoenix city, Arizona",1600000US0455000,52062,943,73135,1912
"Gilbert town, Arizona",1600000US0427400,91576,3560,107336,4832
"Jurupa Valley city, California",1600000US0637692,61800,5550,72133,5253
"Carlsbad city, California",1600000US0611194,113217,10242,149293,10656
"Union City city, California",1600000US0681204,98367,11765,119374,7305
"Davis city, California",1600000US0618100,64452,8364,96283,7008
"Glen Burnie CDP, Maryland",1600000US2432650,59950,5629,76220,7031
"Gaithersburg city, Maryland",1600000US2431175,84312,4956,102752,6893
"Rockville city, Maryland",1600000US2467675,101814,14715,131841,11626
"Fishers city, Indiana",1600000US1823278,97906,13440,126432,14132
"Orange city, California",1600000US0653980,84141,8724,111245,7643
"El Monte city, California",1600000US0622230,48434,4796,61330,5010
"Chula Vista city, California",1600000US0613392,68699,6166,84862,4731
"Vacaville city, California",1600000US0681554,85422,4076,102505,6532
"Chino Hills city, California",1600000US0613214,99324,9973,118053,10589
"Fontana city, California",1600000US0624680,66073,3492,76527,4099
"Rancho Cucamonga city, California",1600000US0659451,81286,4332,98735,4953
"Upland city, California",1600000US0681344,65578,5526,83400,5402
"Buena Park city, California",1600000US0608786,70224,8786,85577,8191
"San Leandro city, California",1600000US0668084,65963,7030,85841,6550
"Alhambra city, California",1600000US0600884,52819,5486,74352,7945
"Norwalk city, California",1600000US0652526,63143,3912,75291,5644
"Santa Monica city, California",1600000US0670000,90088,8952,121669,10407
"South Gate city, California",1600000US0673080,46556,2925,61293,3555
"West Covina city, California",1600000US0684200,74076,6102,83341,4212
"Garden Grove city, California",1600000US0629000,63566,5545,82296,5137
"Laguna Niguel city, California",1600000US0639248,107101,11756,136236,12643
"Yorba Linda city, California",1600000US0686832,126350,15025,160983,16436
"Santa Maria city, California",1600000US0669196,55775,6036,70925,5272
"Santa Barbara city, California",1600000US0669070,67593,6107,97400,8226
"Lafayette city, Louisiana",1600000US2240735,48139,5995,72621,7176
"Shreveport city, Louisiana",1600000US2270000,34647,2903,57103,5040
"Waldorf CDP, Maryland",1600000US2481175,96886,5731,104332,7128
"Lafayette city, Indiana",1600000US1840788,44734,3884,55887,6934
"Ontario city, California",1600000US0653896,55982,3542,70455,4788
"Hemet city, California",1600000US0633182,37314,4659,48188,5802
"Perris city, California",1600000US0656700,48974,16412,64460,7465
"Manteca city, California",1600000US0645484,62106,3988,75959,6557
"San Jose city, California",1600000US0668000,101940,1817,131280,3289
"San Francisco city, California",1600000US0667000,103801,3580,144957,3801
"Santa Clara city, California",1600000US0669084,110110,6050,131152,8463
"Yuba City city, California",1600000US0686972,50246,5574,63278,4617
"Sunnyvale city, California",1600000US0677000,121546,3651,152329,7910
"San Diego city, California",1600000US0666000,71481,1831,99064,2631
"Thornton city, Colorado",1600000US0877290,75289,6198,86897,4064
"Surprise city, Arizona",1600000US0471510,60521,2083,72950,3579
"Goodyear city, Arizona",1600000US0428380,73960,5262,90162,7320
"Portland city, Maine",1600000US2360545,51851,5548,71966,5718
"Bloomington city, Indiana",1600000US1805860,32136,4362,56300,6545
"Topeka city, Kansas",1600000US2071000,45054,3717,61304,4887
"Lexington-Fayette urban county, Kentucky",1600000US2146027,53178,2682,77827,2818
"Louisville/Jefferson County metro government (balance), Kentucky",1600000US2148006,48996,2409,69543,2452
"Vista city, California",1600000US0682996,61433,4549,78948,6253
"Visalia city, California",1600000US0682954,55280,6744,73501,7030
"Hayward city, California",1600000US0633000,75352,5471,93782,5475
"Livermore city, California",1600000US0641992,111625,11821,135469,9424
"Baldwin Park city, California",1600000US0603666,63549,5155,71588,5690
"Inglewood city, California",1600000US0636546,51620,5138,69587,6086
"Lakewood city, Colorado",1600000US0843000,59144,3644,77007,3588
"North Little Rock city, Arkansas",1600000US0550450,40507,2935,56710,5406
"Anchorage municipality, Alaska",1600000US0203000,85634,4164,106393,4408
"Davenport city, Iowa",1600000US1919000,45964,4238,63091,4982
"Lakewood city, California",1600000US0639892,86068,9481,96650,7533
"Hesperia city, California",1600000US0633434,51255,4097,64178,5821
"Lancaster city, California",1600000US0640130,46910,3371,62101,3947
"Mobile city, Alabama",1600000US0150000,39463,3359,58113,3483
"Fort Smith city, Arkansas",1600000US0524550,38051,3862,52241,5392
"Evansville city, Indiana",1600000US1822000,38865,2950,50010,3414
"Gary city, Indiana",1600000US1827000,29522,3672,43652,5817
"Renton city, Washington",1600000US5357745,71951,6282,94987,8107
"Federal Way city, Washington",1600000US5323515,65788,4462,81908,6956
"Bellevue city, Washington",1600000US5305210,113877,7807,148295,8299
"Pasco city, Washington",1600000US5353545,57092,6632,68392,6063
"Midland city, Texas",1600000US4848072,64616,6712,99201,8606
"Centreville CDP, Virginia",1600000US5114440,103157,8730,122894,7031
"Alexandria city, Virginia",1600000US5101000,87920,4411,121672,5952
"Longview city, Texas",1600000US4843888,43411,3264,60120,5023
"Arlington city, Texas",1600000US4804000,54272,2640,72660,3375
"McKinney city, Texas",1600000US4845744,87356,3491,101645,4228
"Mesquite city, Texas",1600000US4847892,55416,4789,68480,5147
"Grand Prairie city, Texas",1600000US4830464,62391,4516,73438,3613
"Lewisville city, Texas",1600000US4842508,58361,2917,74276,5855
"The Woodlands CDP, Texas",1600000US4872656,97280,13574,143482,19324
"Memphis city, Tennessee",1600000US4748000,38826,1829,57015,2098
"Jackson city, Tennessee",1600000US4737640,38980,2391,54439,5201
"Beaverton city, Oregon",1600000US4105350,64636,6045,81454,5054
"Bend city, Oregon",1600000US4105800,60784,5863,74412,5812
"Oshkosh city, Wisconsin",1600000US5560500,46716,5170,57473,3730
"Bayamón zona urbana, Puerto Rico",1600000US7206593,23950,1702,35616,2283
"Eau Claire city, Wisconsin",1600000US5522300,44013,5637,59173,6297
"St. Joseph city, Missouri",1600000US2964550,44528,4016,61141,5756
"Kansas City city, Missouri",1600000US2938000,51235,1346,69301,2582
"St. Charles city, Missouri",1600000US2964082,63006,5772,79241,6595
"Trenton city, New Jersey",1600000US3474000,31592,3680,50867,4365
"East Orange city, New Jersey",1600000US3419390,40561,5150,53683,5040
"Yonkers city, New York",1600000US3684000,62049,4649,85641,4479
"Bismarck city, North Dakota",1600000US3807200,58522,5782,75960,4993
"Parma city, Ohio",1600000US3961000,52446,2710,61496,2613
"Lorain city, Ohio",1600000US3944856,36398,3751,52079,8805
"Broken Arrow city, Oklahoma",1600000US4009050,70221,2987,80624,3216
"Vancouver city, Washington",1600000US5374060,56615,3289,75852,5119
"Kent city, Washington",1600000US5335415,65423,5573,83154,5651
"Auburn city, Washington",1600000US5303180,60430,3425,76709,4449
"Spokane city, Washington",1600000US5367000,45676,3198,62964,3543
"Spokane Valley city, Washington",1600000US5367167,49966,5739,61993,3801
"Edinburg city, Texas",1600000US4822660,41319,8015,56035,7294
"Georgetown city, Texas",1600000US4829336,67379,6575,87225,6806
"Odessa city, Texas",1600000US4853388,56265,7531,83681,13760
"Abilene city, Texas",1600000US4801000,45713,4514,60415,3867
"Philadelphia city, Pennsylvania",1600000US4260000,41449,1045,60857,1341
"Cranston city, Rhode Island",1600000US4419180,67275,6818,78600,5183
"Knoxville city, Tennessee",1600000US4740000,35816,2040,51122,2560
"Edmond city, Oklahoma",1600000US4023200,79370,6951,113074,9401
"Lawton city, Oklahoma",1600000US4041850,47036,2878,61377,5651
"Scranton city, Pennsylvania",1600000US4269000,38807,4337,51385,4187
"Columbia city, Missouri",1600000US2915670,50044,4949,69317,5887
"Springfield city, Missouri",1600000US2970000,33286,1926,45568,3497
"Missoula city, Montana",1600000US3050200,43527,5643,65309,7244
"Spring Valley CDP, Nevada",1600000US3268585,53686,3360,69948,3804
"Henderson city, Nevada",1600000US3231900,68191,2893,87860,4303
"Brentwood CDP, New York",1600000US3608026,67670,8932,81799,8229
"Fargo city, North Dakota",1600000US3825700,52699,3371,71309,5817
"Wilmington city, North Carolina",1600000US3774440,38800,4351,65923,6263
"Hampton city, Virginia",1600000US5135000,50435,2213,65991,4653
"Arlington CDP, Virginia",1600000US5103000,110388,5159,143507,5109
"Marysville city, Washington",1600000US5343955,73132,6643,83745,7758
"Yakima city, Washington",1600000US5380010,41454,2485,56854,6499
"Conroe city, Texas",1600000US4816432,53035,6172,84999,15994
"Frisco city, Texas",1600000US4827684,124829,8174,152853,8668
"Wichita Falls city, Texas",1600000US4879000,42459,3078,56451,4413
"Salt Lake City city, Utah",1600000US4967000,56994,3819,77869,4192
"El Paso city, Texas",1600000US4824000,43200,2368,58682,2231
"St. George city, Utah",1600000US4965330,52697,4534,72242,8056
"Rapid City city, South Dakota",1600000US4652980,47813,3867,63668,5362
"Franklin city, Tennessee",1600000US4727740,91657,7295,111122,8238
"Allentown city, Pennsylvania",1600000US4202000,35813,2817,51172,4411
"Independence city, Missouri",1600000US2935000,45970,1628,64610,7010
"St. Louis city, Missouri",1600000US2965000,40346,1544,61944,3175
"Manchester city, New Hampshire",1600000US3345140,54664,3683,67565,3583
"Toms River CDP, New Jersey",1600000US3473110,71183,9031,85160,5557
"Las Cruces city, New Mexico",1600000US3539380,39201,5534,52944,4032
"Rio Rancho city, New Mexico",1600000US3563460,60979,7540,76168,5656
"Buffalo city, New York",1600000US3611000,32883,3138,51287,2885
"New Rochelle city, New York",1600000US3650617,75757,12330,111002,12021
"Cheektowaga CDP, New York",1600000US3615000,47868,5077,57787,3423
"Mount Vernon city, New York",1600000US3649121,52684,6541,77203,8328
"High Point city, North Carolina",1600000US3731400,41250,3218,61130,4823
"Greensboro city, North Carolina",1600000US3728000,45064,3188,66252,4916
"Newport News city, Virginia",1600000US5156000,50524,2354,64926,3193
"Lynchburg city, Virginia",1600000US5147672,41264,4948,60508,7079
"Baytown city, Texas",1600000US4806128,56892,8394,70582,4646
"Killeen city, Texas",1600000US4839148,47556,4550,58196,4692
"Layton city, Utah",1600000US4943660,68892,7725,80571,5199
"West Jordan city, Utah",1600000US4982950,71517,5663,81844,4547
"Sandy city, Utah",1600000US4967440,94025,8222,111052,7137
"Virginia Beach city, Virginia",1600000US5182000,71117,2228,90576,3130
"Johnson City city, Tennessee",1600000US4738320,41342,5939,61266,6164
"Erie city, Pennsylvania",1600000US4224000,36476,2433,46472,2454
"Greenville city, South Carolina",1600000US4530850,49000,5696,84489,8622
"Mount Pleasant town, South Carolina",1600000US4548535,100308,9717,134285,14098
"Columbia city, South Carolina",1600000US4516000,48577,3679,71859,6481
"Ponce zona urbana, Puerto Rico",1600000US7263820,17588,1680,27314,2355
"Carolina zona urbana, Puerto Rico",1600000US7214290,28197,1607,35823,2143
"Guaynabo zona urbana, Puerto Rico",1600000US7232522,42193,6817,66173,8551
"Nashua city, New Hampshire",1600000US3350260,69769,7652,84631,5456
"Santa Fe city, New Mexico",1600000US3570500,51347,2627,76621,6592
"Albany city, New York",1600000US3601000,42302,3456,60031,4832
"New York city, New York",1600000US3651000,58856,1105,93162,1043
"Fayetteville city, North Carolina",1600000US3722920,42918,2329,54258,3063
"Cincinnati city, Ohio",1600000US3915000,38539,3082,60535,2650
"Everett city, Washington",1600000US5322640,52626,5270,72157,5998
"Tyler city, Texas",1600000US4874144,47811,4658,67521,6129
"Cedar Park city, Texas",1600000US4813552,101064,8207,111347,8047
"Corpus Christi city, Texas",1600000US4817000,54344,2464,70810,2963
"Suffolk city, Virginia",1600000US5176432,66669,5806,85140,6532
"Roanoke city, Virginia",1600000US5168000,37044,3006,49385,3610
"San Angelo city, Texas",1600000US4864472,46619,5367,63657,5147
"Murfreesboro city, Tennessee",1600000US4751560,54654,4169,73772,4133
"Salem city, Oregon",1600000US4164900,51945,3055,67971,4686
"Medford city, Oregon",1600000US4147000,44697,4467,62972,5544
"Portland city, Oregon",1600000US4159000,62127,1923,87413,2487
"Hillsboro city, Oregon",1600000US4134100,75466,5338,91464,6865
"Gresham city, Oregon",1600000US4131250,58042,7332,70188,4528
"San Juan zona urbana, Puerto Rico",1600000US7276770,22553,1526,42698,3956
"Billings city, Montana",1600000US3006550,54222,3611,71407,3502
"Omaha city, Nebraska",1600000US3137000,52672,2590,74125,2043
"Clifton city, New Jersey",1600000US3413690,77923,11675,89100,5840
"Passaic city, New Jersey",1600000US3456550,38029,6253,56824,5120
"Rochester city, New York",1600000US3663000,31693,2072,47336,2798
"Syracuse city, New York",1600000US3673000,33695,2948,51070,3554
"Schenectady city, New York",1600000US3665508,38795,4572,55986,7023
"Greenville city, North Carolina",1600000US3728080,36806,4457,58245,5846
"Raleigh city, North Carolina",1600000US3755000,64456,3667,92275,5343
"Concord city, North Carolina",1600000US3714100,60107,9314,82100,6053
"Gastonia city, North Carolina",1600000US3725580,48286,3984,78867,27529
"Asheville city, North Carolina",1600000US3702140,45814,3847,61680,4298
"College Station city, Texas",1600000US4815976,39068,3475,69972,6606
"Mission city, Texas",1600000US4848768,40945,9471,62531,9487
"Seattle city, Washington",1600000US5363000,83476,3437,119401,4963
"Kirkland city, Washington",1600000US5335940,114336,5941,133379,7886
"Pharr city, Texas",1600000US4857200,37172,5828,42987,3851
"McAllen city, Texas",1600000US4845384,43062,5379,63180,5536
"Laredo city, Texas",1600000US4841464,36195,3214,54423,3356
"Fort Worth city, Texas",1600000US4827000,56428,2117,76452,2278
"Mansfield city, Texas",1600000US4846452,95225,11554,107138,8794
"San Antonio city, Texas",1600000US4865000,49268,1221,66058,1482
"Irving city, Texas",1600000US4837000,61362,2865,78245,3808
"Missouri City city, Texas",1600000US4848804,76846,13084,96639,8353
"Plano city, Texas",1600000US4858016,88398,4897,114891,4752
"Lubbock city, Texas",1600000US4845000,48103,2332,66854,3558
"Allen city, Texas",1600000US4801924,102064,10437,116757,8988
"Austin city, Texas",1600000US4805000,66697,1719,94820,2988
"Amarillo city, Texas",1600000US4803000,51466,1616,71176,4164
"Houston city, Texas",1600000US4835000,47793,1185,77312,1573
"Sugar Land city, Texas",1600000US4870808,112998,14285,157164,17510
"Warwick city, Rhode Island",1600000US4474300,59372,6199,81500,7129
"Providence city, Rhode Island",1600000US4459000,40335,2555,65731,5920
"Pawtucket city, Rhode Island",1600000US4454640,46792,2989,63377,5878
"Clarksville city, Tennessee",1600000US4715160,51696,2442,60306,3402
"Chattanooga city, Tennessee",1600000US4714000,41226,1903,62377,4703
"Tulsa city, Oklahoma",1600000US4075000,43134,1652,66701,2058
"Eugene city, Oregon",1600000US4123850,46189,4476,64777,4317
"Pittsburgh city, Pennsylvania",1600000US4261000,44707,2177,65103,2536
"Kenosha city, Wisconsin",1600000US5539225,51640,4036,66759,5351
"Lee's Summit city, Missouri",1600000US2941348,85137,6448,101072,7408
"Lincoln city, Nebraska",1600000US3128000,55792,2623,72144,3100
"Las Vegas city, Nevada",1600000US3240000,51115,1517,70491,1963
"Sparks city, Nevada",1600000US3268400,57444,5283,72261,5049
"Paradise CDP, Nevada",1600000US3254600,42593,2691,60900,3740
"Sunrise Manor CDP, Nevada",1600000US3271400,37379,2345,49338,2513
"Reno city, Nevada",1600000US3260600,51313,2435,72627,4243
"Elizabeth city, New Jersey",1600000US3421000,42690,3117,54344,4009
"Union City city, New Jersey",1600000US3474630,46286,6699,59258,4675
"Paterson city, New Jersey",1600000US3457000,36146,3202,52912,6965
"Albuquerque city, New Mexico",1600000US3502000,50522,1696,68467,1833
"Jacksonville city, North Carolina",1600000US3734200,39604,3290,50841,4119
"Cleveland city, Ohio",1600000US3916000,27551,1306,41841,2115
"Toledo city, Ohio",1600000US3977000,35301,2052,47666,2105
"Akron city, Ohio",1600000US3901000,35184,2037,49555,2706
"Youngstown city, Ohio",1600000US3988000,26789,2598,41485,5805
"Norman city, Oklahoma",1600000US4052500,52041,4150,70833,5238
"New Braunfels city, Texas",1600000US4850820,68937,8795,83464,9073
"Carrollton city, Texas",1600000US4813024,70673,4681,88513,5306
