Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Columbia County, Florida",0500000US12023,45220,4578,56629,4479
"Putnam County, Florida",0500000US12107,32295,3510,45044,5410
"Manatee County, Florida",0500000US12081,48309,2368,68866,3924
"Volusia County, Florida",0500000US12127,40919,1081,56017,2423
"Leon County, Florida",0500000US12073,46859,2283,64761,2599
"Sumter County, Florida",0500000US12119,52891,3106,65569,6699
"St. Louis County, Missouri",0500000US29189,59290,1227,84210,1980
"Boone County, Missouri",0500000US29019,48953,3513,66572,4926
"Cole County, Missouri",0500000US29051,50780,4791,63167,3930
"Franklin County, Missouri",0500000US29071,50502,7412,62064,4787
"Jackson County, Missouri",0500000US29095,46768,1727,62141,1419
"Buchanan County, Missouri",0500000US29021,43895,3438,53623,3005
"Cass County, Missouri",0500000US29037,64144,4418,78062,4991
"St. Charles County, Missouri",0500000US29183,70137,2223,84153,2490
"Cape Girardeau County, Missouri",0500000US29031,42760,3697,55407,4096
"Platte County, Missouri",0500000US29165,63438,7643,80435,6722
"St. Francois County, Missouri",0500000US29187,37349,2989,43489,3248
"St. Louis city, Missouri",0500000US29510,34488,1683,49527,2170
"Christian County, Missouri",0500000US29043,51342,4185,69047,6197
"Jasper County, Missouri",0500000US29097,40967,2255,53828,3877
"Lewis and Clark County, Montana",0500000US30049,54954,4774,67018,4265
"Chaves County, New Mexico",0500000US35005,45753,4308,60102,5993
"Lea County, New Mexico",0500000US35025,56191,4628,73423,5969
"Santa Fe County, New Mexico",0500000US35049,51833,2619,71652,3495
"Doña Ana County, New Mexico",0500000US35013,36343,3290,52617,3347
"Valencia County, New Mexico",0500000US35061,40075,5953,50197,3877
"Bernalillo County, New Mexico",0500000US35001,48257,2330,65025,2008
"Otero County, New Mexico",0500000US35035,44102,3496,50974,3673
"Onondaga County, New York",0500000US36067,52110,1506,70944,2333
"Bronx County, New York",0500000US36005,33009,1597,48800,1278
"Clinton County, New York",0500000US36019,43892,5665,61200,5675
"Putnam County, New York",0500000US36079,93746,6264,116185,8595
"Ontario County, New York",0500000US36069,58165,2289,75316,5180
"Steuben County, New York",0500000US36101,47046,3175,62376,4779
"Chautauqua County, New York",0500000US36013,40413,2140,52366,2915
"Kings County, New York",0500000US36047,47520,1145,71501,1423
"Saratoga County, New York",0500000US36091,70673,4132,86669,3552
"Westchester County, New York",0500000US36119,84220,3499,130639,3861
"Richmond County, New York",0500000US36085,69633,3474,90193,3625
"St. Lawrence County, New York",0500000US36089,45157,4959,57237,4893
"Tompkins County, New York",0500000US36109,48516,5182,71076,6593
"Warren County, New York",0500000US36113,55593,5213,72718,5925
"Dutchess County, New York",0500000US36027,70056,4183,89242,3370
"Monroe County, New York",0500000US36055,51665,1167,69700,1683
"Oneida County, New York",0500000US36065,43702,2971,56470,2184
"Ulster County, New York",0500000US36111,58429,3682,75070,3424
"Chemung County, New York",0500000US36015,45237,3751,63093,5033
"Livingston County, New York",0500000US36051,52061,4206,64018,3765
"Albany County, New York",0500000US36001,55778,2267,77695,3135
"Cattaraugus County, New York",0500000US36009,40362,2751,53813,3177
"Madison County, New York",0500000US36053,52300,5299,66782,4971
"Schenectady County, New York",0500000US36093,54293,3343,68020,3120
"Caldwell County, North Carolina",0500000US37027,32386,2726,49965,7544
"Catawba County, North Carolina",0500000US37035,42859,3715,57993,4257
"Cleveland County, North Carolina",0500000US37045,40581,2344,52771,4652
"Craven County, North Carolina",0500000US37049,44963,2920,58206,3948
"Harnett County, North Carolina",0500000US37085,45533,2927,59440,3616
"Henderson County, North Carolina",0500000US37089,44036,2561,56037,3724
"Iredell County, North Carolina",0500000US37097,49488,2841,71766,4712
"Mecklenburg County, North Carolina",0500000US37119,54278,1664,80917,2154
"Rowan County, North Carolina",0500000US37159,41154,2567,51618,2619
"Union County, North Carolina",0500000US37179,63355,2985,86700,7256
"Wilkes County, North Carolina",0500000US37193,31135,4121,44783,5111
"Nash County, North Carolina",0500000US37127,40057,4506,56097,5116
"Wilson County, North Carolina",0500000US37195,41095,2178,54035,3841
"Randolph County, North Carolina",0500000US37151,40109,2599,51133,2468
"Cumberland County, North Carolina",0500000US37051,43609,2349,56103,1858
"Guilford County, North Carolina",0500000US37081,45726,1892,66836,3187
"Robeson County, North Carolina",0500000US37155,29542,1851,39587,2260
"Wake County, North Carolina",0500000US37183,65160,1779,88354,2090
"Brunswick County, North Carolina",0500000US37019,47334,3780,60424,3233
"Lincoln County, North Carolina",0500000US37109,49079,4731,66661,5834
"Orange County, North Carolina",0500000US37135,59409,3364,92061,6209
"Surry County, North Carolina",0500000US37171,35579,1882,46864,2738
"Buncombe County, North Carolina",0500000US37021,46431,2756,63021,3142
"Cabarrus County, North Carolina",0500000US37025,54307,3801,69874,3068
"Pitt County, North Carolina",0500000US37147,40639,2086,59751,3857
"Davidson County, North Carolina",0500000US37057,38803,2459,54319,3524
"Durham County, North Carolina",0500000US37063,52488,2605,77613,4338
"New Hanover County, North Carolina",0500000US37129,48688,3002,68111,4002
"Payne County, Oklahoma",0500000US40119,36087,4324,54054,3826
"Pottawatomie County, Oklahoma",0500000US40125,45012,2721,55012,3602
"Creek County, Oklahoma",0500000US40037,44469,3948,58449,3260
"Oklahoma County, Oklahoma",0500000US40109,45810,1555,65946,1872
"Rogers County, Oklahoma",0500000US40131,54425,3465,72967,5837
"Cleveland County, Oklahoma",0500000US40027,54340,2732,69544,3456
"Wayne County, North Carolina",0500000US37191,42193,3646,54320,2925
"Marion County, Oregon",0500000US41047,46873,2651,58105,2083
"Douglas County, Oregon",0500000US41019,40605,2587,53808,4961
"Polk County, Oregon",0500000US41053,49781,5422,61865,5028
"Deschutes County, Oregon",0500000US41017,46791,5216,65182,5693
"Linn County, Oregon",0500000US41043,45130,3551,53222,2799
"Yamhill County, Oregon",0500000US41071,58612,2940,71879,9001
"Klamath County, Oregon",0500000US41035,36885,3491,52082,3844
"Benton County, Oregon",0500000US41003,47808,4436,64811,4576
"Alamance County, North Carolina",0500000US37001,42512,2279,55539,2982
"Grand Forks County, North Dakota",0500000US38035,49248,3616,66520,5036
"Burleigh County, North Dakota",0500000US38015,64388,5833,79720,4544
"Hamilton County, Ohio",0500000US39061,46967,1177,70587,2061
"Franklin County, Ohio",0500000US39049,51460,1054,70152,1497
"Marion County, Ohio",0500000US39101,41849,3405,57968,6446
"Tuscarawas County, Ohio",0500000US39157,44130,2494,56826,4454
"Wayne County, Ohio",0500000US39169,49849,2653,60314,2625
"Butler County, Ohio",0500000US39017,55958,2983,72736,2409
"Licking County, Ohio",0500000US39089,54875,2663,70032,3280
"Richland County, Ohio",0500000US39139,39455,2274,51740,4050
"Hancock County, Ohio",0500000US39063,46382,3401,63644,4605
"Jefferson County, Ohio",0500000US39081,37012,3174,48747,3228
"Portage County, Ohio",0500000US39133,52337,3182,65533,4272
"Belmont County, Ohio",0500000US39013,38224,4060,53634,4242
"Muskingum County, Ohio",0500000US39119,39212,4380,51099,3740
"Medina County, Ohio",0500000US39103,66477,2724,81351,3486
"Lucas County, Ohio",0500000US39095,40245,1705,55950,2030
"Stark County, Ohio",0500000US39151,44979,1805,62053,2488
"Delaware County, Ohio",0500000US39041,84159,6238,109699,4629
"Geauga County, Ohio",0500000US39055,66428,6328,87288,5940
"Lake County, Ohio",0500000US39085,54906,3500,70865,3056
"Ross County, Ohio",0500000US39141,40493,4430,52792,3869
"Cuyahoga County, Ohio",0500000US39035,43501,1147,65544,1483
"Miami County, Ohio",0500000US39109,51581,3576,62404,3083
"Clermont County, Ohio",0500000US39025,61702,1894,76321,3209
"Fairfield County, Ohio",0500000US39045,56286,3105,68826,2995
"Trumbull County, Ohio",0500000US39155,41798,1546,54145,2551
"Wood County, Ohio",0500000US39173,51680,2954,68080,4724
"Tulsa County, Oklahoma",0500000US40143,47949,1182,67642,1562
"Yellowstone County, Montana",0500000US30111,52610,3392,71723,4623
"Missoula County, Montana",0500000US30063,48077,4956,61207,5414
"Cascade County, Montana",0500000US30013,43947,3493,60627,4067
"Gallatin County, Montana",0500000US30031,58809,4130,74071,5430
"Flathead County, Montana",0500000US30029,47802,3918,60365,4172
"Lancaster County, Nebraska",0500000US31109,52019,1899,68052,2661
"Douglas County, Nebraska",0500000US31055,51728,1477,72002,2057
"Cheshire County, New Hampshire",0500000US33005,51945,3307,64847,4496
"Grafton County, New Hampshire",0500000US33009,56370,5530,73726,5821
"Rockingham County, New Hampshire",0500000US33015,74782,4142,96790,4913
"Hillsborough County, New Hampshire",0500000US33011,67574,3400,85775,3382
"Mercer County, New Jersey",0500000US34021,70857,2063,99334,3988
"Cumberland County, New Jersey",0500000US34011,45978,2820,59490,3681
"Somerset County, New Jersey",0500000US34035,97219,4417,135037,5474
"Ocean County, New Jersey",0500000US34029,60227,2316,78303,2548
"Atlantic County, New Jersey",0500000US34001,52127,2250,69941,2956
"Middlesex County, New Jersey",0500000US34023,76848,2276,94334,2198
"Salem County, New Jersey",0500000US34033,61943,6739,73867,4770
"Cape May County, New Jersey",0500000US34009,60560,4810,76676,3952
"Camden County, New Jersey",0500000US34007,58006,3347,77296,2772
"Union County, New Jersey",0500000US34039,64593,2913,97757,3605
"Hudson County, New Jersey",0500000US34017,56079,1860,82118,2627
"Hunterdon County, New Jersey",0500000US34019,110457,8455,144793,11864
"Morris County, New Jersey",0500000US34027,100176,2380,137202,4687
"McKinley County, New Mexico",0500000US35031,24945,3047,35586,3134
"Sandoval County, New Mexico",0500000US35043,55825,4320,71820,3985
"San Juan County, New Mexico",0500000US35045,43787,3950,59018,4133
"Jones County, Mississippi",0500000US28067,33915,5718,46452,4834
"Clark County, Nevada",0500000US32003,51057,747,67150,1423
"Madison County, Mississippi",0500000US28089,66400,7629,91527,7933
"Rankin County, Mississippi",0500000US28121,55209,4496,70226,4319
"Jackson County, Mississippi",0500000US28059,47891,2054,57042,3018
"Harrison County, Mississippi",0500000US28047,42070,2689,52494,2386
"Lauderdale County, Mississippi",0500000US28075,32217,3872,55271,6609
"Lee County, Mississippi",0500000US28081,42882,5186,54728,4420
"Dauphin County, Pennsylvania",0500000US42043,53816,2220,71208,3302
"Franklin County, Pennsylvania",0500000US42055,54303,2616,67211,3455
"Monroe County, Pennsylvania",0500000US42089,55536,3153,69895,4056
"Washington County, Pennsylvania",0500000US42125,55124,1909,70843,3292
"Philadelphia County, Pennsylvania",0500000US42101,36836,797,54615,1311
"York County, Pennsylvania",0500000US42133,57065,2028,71587,2807
"Indiana County, Pennsylvania",0500000US42063,45266,2585,58112,3566
"Cumberland County, Pennsylvania",0500000US42041,60088,2443,77133,3001
"Allegheny County, Pennsylvania",0500000US42003,51424,735,72362,1385
"Westmoreland County, Pennsylvania",0500000US42129,51531,1498,67909,2505
"Blair County, Pennsylvania",0500000US42013,42164,3453,56985,2837
"Lawrence County, Pennsylvania",0500000US42073,43425,4057,56510,3407
"Cambria County, Pennsylvania",0500000US42021,41423,2522,53223,2782
"Chester County, Pennsylvania",0500000US42029,83633,3372,112453,3014
"Berks County, Pennsylvania",0500000US42011,56043,2243,71525,1965
"Clay County, Missouri",0500000US29047,60541,2255,71540,2871
"Rock County, Wisconsin",0500000US55105,47118,4696,59182,2451
"Wood County, Wisconsin",0500000US55141,47726,3909,62062,6083
"Kenosha County, Wisconsin",0500000US55059,51013,2790,66271,3978
"Laramie County, Wyoming",0500000US56021,61661,3836,72830,4089
"Washington County, Tennessee",0500000US47179,41349,1424,58781,3869
"Maury County, Tennessee",0500000US47119,45712,3797,57350,2983
"Tom Green County, Texas",0500000US48451,45968,2637,62605,5423
"Victoria County, Texas",0500000US48469,52304,3377,68151,4483
"Wichita County, Texas",0500000US48485,43525,3740,56642,3607
"Grayson County, Texas",0500000US48181,44378,2905,60658,4253
"Gregg County, Texas",0500000US48183,45461,5460,63857,5627
"Lubbock County, Texas",0500000US48303,47309,2417,65416,3328
"Kaufman County, Texas",0500000US48257,65258,7703,74038,4114
"Bell County, Texas",0500000US48027,50656,1939,62916,2894
"Cameron County, Texas",0500000US48061,34374,1851,50443,3121
"El Paso County, Texas",0500000US48141,39945,1449,54811,1700
"Hidalgo County, Texas",0500000US48215,35098,1606,49432,1871
"Smith County, Texas",0500000US48423,47745,3549,65102,4213
"Hunt County, Texas",0500000US48231,44303,3833,57610,3779
"Guadalupe County, Texas",0500000US48187,58270,4130,72989,3740
"Nacogdoches County, Texas",0500000US48347,35587,7637,59655,8897
"Parker County, Texas",0500000US48367,60454,3573,77229,5372
"Ector County, Texas",0500000US48135,55710,4602,76085,4909
"Collin County, Texas",0500000US48085,80273,2542,104089,3479
"Angelina County, Texas",0500000US48005,42750,5249,57588,4816
"Hays County, Texas",0500000US48209,58987,3120,74964,4162
"Brazoria County, Texas",0500000US48039,66250,3987,80545,2824
"Harrison County, Texas",0500000US48203,39701,4302,59691,9748
"Williamson County, Texas",0500000US48491,70911,1567,87513,2695
"Orange County, Texas",0500000US48361,52728,4112,68094,6061
"Harris County, Texas",0500000US48201,52489,807,78647,1147
"Dallas County, Texas",0500000US48113,47810,1000,74393,1312
"Johnson County, Texas",0500000US48251,56253,2728,68249,3550
"McLennan County, Texas",0500000US48309,40633,2855,58524,4209
"Montgomery County, Texas",0500000US48339,68428,3641,91881,4288
"Webb County, Texas",0500000US48479,39991,2637,53207,2962
"Jefferson County, Texas",0500000US48245,41838,1914,60231,5192
"Tarrant County, Texas",0500000US48439,56895,1075,78597,1703
"Ellis County, Texas",0500000US48139,57880,5448,73990,3895
"San Patricio County, Texas",0500000US48409,46425,4486,60133,5598
"Randall County, Texas",0500000US48381,60801,3911,76144,4322
"Rockwall County, Texas",0500000US48397,93054,5697,104614,8319
"Taylor County, Texas",0500000US48441,44447,2832,58359,4035
"Walker County, Texas",0500000US48471,38369,8172,54562,7709
"Coryell County, Texas",0500000US48099,51217,2705,61894,4360
"Potter County, Texas",0500000US48375,37823,4215,60052,9685
"Chittenden County, Vermont",0500000US50007,64958,5982,84108,5517
"Washington County, Utah",0500000US49053,51063,3570,66145,4618
"Weber County, Utah",0500000US49057,53809,1974,64933,2103
"Salt Lake County, Utah",0500000US49035,61775,850,80940,1607
"Cache County, Utah",0500000US49005,48587,3267,61373,3659
"James City County, Virginia",0500000US51095,73632,6813,94317,7250
"Rockingham County, Virginia",0500000US51165,56074,2411,71963,9408
"Montgomery County, Virginia",0500000US51121,45679,5612,62014,4789
"Augusta County, Virginia",0500000US51015,55284,3534,87705,15037
"Prince William County, Virginia",0500000US51153,95268,5429,113520,2678
"Hanover County, Virginia",0500000US51085,77424,7041,89537,4577
"Virginia Beach city, Virginia",0500000US51810,62855,2638,83028,2703
"Alexandria city, Virginia",0500000US51510,86775,6064,113562,5110
"Hampton city, Virginia",0500000US51650,43785,3768,56601,2757
"Newport News city, Virginia",0500000US51700,49184,4159,59765,2713
"Stafford County, Virginia",0500000US51179,93454,5021,108050,5036
"Lynchburg city, Virginia",0500000US51680,40477,2798,51892,4484
"Richmond city, Virginia",0500000US51760,39193,2535,60862,3217
"Roanoke city, Virginia",0500000US51770,36651,2688,52151,3695
"Suffolk city, Virginia",0500000US51800,60637,5555,76740,4309
"Chesterfield County, Virginia",0500000US51041,66881,2371,86689,3613
"Thurston County, Washington",0500000US53067,59785,2603,71766,2594
"Clark County, Washington",0500000US53011,57588,2105,73759,1821
"Skagit County, Washington",0500000US53057,52448,2335,68632,4372
"Spokane County, Washington",0500000US53063,47576,1817,61420,1883
"Chelan County, Washington",0500000US53007,51101,2605,63122,6258
"Kitsap County, Washington",0500000US53035,62672,2671,79656,3147
"King County, Washington",0500000US53033,71834,1072,98477,1772
"Yakima County, Washington",0500000US53077,41917,2075,53764,2515
"Clallam County, Washington",0500000US53009,46566,3259,58506,3722
"Cowlitz County, Washington",0500000US53015,48417,3560,60777,4109
"Lewis County, Washington",0500000US53041,40601,2373,51715,4177
"Grays Harbor County, Washington",0500000US53027,41315,4597,51932,4019
"Island County, Washington",0500000US53029,51893,3484,72265,6303
"Grant County, Washington",0500000US53025,46728,4277,53693,3171
"Snohomish County, Washington",0500000US53061,67394,1735,83094,2089
"Monongalia County, West Virginia",0500000US54061,49534,5181,64382,4848
"Cabell County, West Virginia",0500000US54011,39019,5967,58258,6312
"Kanawha County, West Virginia",0500000US54039,46325,1788,64115,3598
"Harrison County, West Virginia",0500000US54033,41698,3049,58964,5966
"Arecibo Municipio, Puerto Rico",0500000US72013,16151,1562,24392,2457
"Bayamón Municipio, Puerto Rico",0500000US72021,23741,1157,35029,3140
"Carolina Municipio, Puerto Rico",0500000US72031,25988,1482,36787,2555
"Mayagüez Municipio, Puerto Rico",0500000US72097,15155,2017,25945,3476
"Trujillo Alto Municipio, Puerto Rico",0500000US72139,30015,2442,43192,5770
"Ponce Municipio, Puerto Rico",0500000US72113,15990,1379,26113,2201
"Toa Alta Municipio, Puerto Rico",0500000US72135,29170,2703,41160,4155
"Toa Baja Municipio, Puerto Rico",0500000US72137,24523,2942,32588,3122
"Caguas Municipio, Puerto Rico",0500000US72025,23583,2156,33861,2267
"Multnomah County, Oregon",0500000US41051,54024,2080,75411,2029
"Crawford County, Pennsylvania",0500000US42039,44575,2616,55395,2945
"Erie County, Pennsylvania",0500000US42049,44292,2013,59282,2959
"Schuylkill County, Pennsylvania",0500000US42107,41114,2749,55130,2667
"Adams County, Pennsylvania",0500000US42001,59029,3276,73000,3684
"Armstrong County, Pennsylvania",0500000US42005,43191,3230,56471,3286
"Carbon County, Pennsylvania",0500000US42025,44017,2715,56953,4024
"Centre County, Pennsylvania",0500000US42027,53207,4446,69025,3715
"Northumberland County, Pennsylvania",0500000US42097,41011,2281,52241,2773
"Northampton County, Pennsylvania",0500000US42095,60482,3298,76040,2897
"Beaver County, Pennsylvania",0500000US42007,49937,2986,64102,3146
"Lackawanna County, Pennsylvania",0500000US42069,45295,2190,59359,3238
"Fayette County, Pennsylvania",0500000US42051,38903,3691,49967,2255
"Montgomery County, Pennsylvania",0500000US42091,76919,2405,107019,2893
"Clearfield County, Pennsylvania",0500000US42033,39236,3627,50500,3022
"Lebanon County, Pennsylvania",0500000US42075,55973,3091,68552,4121
"Lycoming County, Pennsylvania",0500000US42081,47373,3113,60388,3670
"Butler County, Pennsylvania",0500000US42019,58233,2840,78923,3863
"Lancaster County, Pennsylvania",0500000US42071,56922,1819,71281,2102
"Mercer County, Pennsylvania",0500000US42085,44222,2323,56697,2514
"Newport County, Rhode Island",0500000US44005,70299,5692,97516,8567
"Providence County, Rhode Island",0500000US44007,48159,2286,65517,2152
"Aiken County, South Carolina",0500000US45003,42259,3480,58226,4677
"Lexington County, South Carolina",0500000US45063,53990,2203,68661,2605
"Oconee County, South Carolina",0500000US45073,40565,2912,53457,3955
"Berkeley County, South Carolina",0500000US45015,50475,2905,66196,3312
"Charleston County, South Carolina",0500000US45019,51694,2126,75291,3384
"Anderson County, South Carolina",0500000US45007,41135,2067,54758,2602
"Greenwood County, South Carolina",0500000US45047,34029,4272,50409,4347
"Horry County, South Carolina",0500000US45051,42075,1971,55629,2341
"Orangeburg County, South Carolina",0500000US45075,31230,2282,42071,2782
"Spartanburg County, South Carolina",0500000US45083,42103,2466,55651,2185
"Beaufort County, South Carolina",0500000US45013,57122,4787,79172,5132
"Richland County, South Carolina",0500000US45079,47491,2671,62904,2794
"Greenville County, South Carolina",0500000US45045,49330,1799,65575,1942
"Lancaster County, South Carolina",0500000US45057,38500,3452,54613,4606
"Dorchester County, South Carolina",0500000US45035,54582,4895,65293,3532
"Florence County, South Carolina",0500000US45041,41331,3250,56481,5196
"Laurens County, South Carolina",0500000US45059,35406,3778,46712,3955
"Pickens County, South Carolina",0500000US45077,41800,4092,56295,4918
"Minnehaha County, South Dakota",0500000US46099,52117,2359,67457,3697
"Pennington County, South Dakota",0500000US46103,48906,2454,63262,4229
"Robertson County, Tennessee",0500000US47147,50510,3522,59147,3905
"Blount County, Tennessee",0500000US47009,44351,3521,59025,4123
"Madison County, Tennessee",0500000US47113,39523,3024,61724,5964
"Williamson County, Tennessee",0500000US47187,88759,6569,117445,5951
"Greene County, Tennessee",0500000US47059,35981,1834,45361,2699
"Putnam County, Tennessee",0500000US47141,31448,3802,63973,25416
"Sevier County, Tennessee",0500000US47155,40715,3332,52307,3607
"Bradley County, Tennessee",0500000US47011,42722,3788,55996,4141
"Knox County, Tennessee",0500000US47093,49165,1923,69391,2384
"Anderson County, Tennessee",0500000US47001,40907,3019,54219,3562
"Rutherford County, Tennessee",0500000US47149,57174,4074,69687,3150
"Wilson County, Tennessee",0500000US47189,56278,6183,69453,4520
"Berkeley County, West Virginia",0500000US54003,55134,4834,65627,4684
"St. Croix County, Wisconsin",0500000US55109,67502,4903,86995,7209
"Milwaukee County, Wisconsin",0500000US55079,41959,867,58946,1342
"Racine County, Wisconsin",0500000US55101,54209,2985,70215,2764
"Sheboygan County, Wisconsin",0500000US55117,50678,2740,61297,2814
"Outagamie County, Wisconsin",0500000US55087,56433,2427,68913,3200
