Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"McAllen city, Texas",1600000US4845384,38223,4163,61214,6145
"Pharr city, Texas",1600000US4857200,41556,9460,48156,5640
"Tulsa city, Oklahoma",1600000US4075000,41495,924,63299,1858
"Madison city, Wisconsin",1600000US5548000,49546,1935,70599,3867
"Independence city, Missouri",1600000US2935000,42298,3110,55154,3510
"Manchester city, New Hampshire",1600000US3345140,51248,4982,63624,4972
"Nashua city, New Hampshire",1600000US3350260,62808,5869,76334,4866
"Cheektowaga CDP, New York",1600000US3615000,46990,4360,54724,3556
"Mount Vernon city, New York",1600000US3649121,49395,9808,76635,7852
"Greensboro city, North Carolina",1600000US3728000,41150,1481,64323,5022
"Irving city, Texas",1600000US4837000,51722,2367,71357,3420
"Missouri City city, Texas",1600000US4848804,89380,10833,113476,10303
"Plano city, Texas",1600000US4858016,80448,3856,107425,6881
"Vancouver city, Washington",1600000US5374060,47379,4060,62452,2701
"Frisco city, Texas",1600000US4827684,109956,7559,123845,6130
"Charleston city, South Carolina",1600000US4513330,54970,4871,81285,5561
"Johnson City city, Tennessee",1600000US4738320,41416,3389,64787,6299
"Caguas zona urbana, Puerto Rico",1600000US7210334,22857,2035,30773,2823
"Clifton city, New Jersey",1600000US3413690,77225,5531,93972,7608
"Passaic city, New Jersey",1600000US3456550,37332,5453,50724,5417
"Fayetteville city, North Carolina",1600000US3722920,44924,1945,57108,2309
"El Paso city, Texas",1600000US4824000,41129,1424,57063,1921
"Houston city, Texas",1600000US4835000,45353,998,72796,1574
"Sugar Land city, Texas",1600000US4870808,98985,9062,134517,11444
"The Woodlands CDP, Texas",1600000US4872656,114609,15279,137249,11084
"Seattle city, Washington",1600000US5363000,70172,2604,96414,3314
"Beaverton city, Oregon",1600000US4105350,56130,4582,72458,4789
"Bend city, Oregon",1600000US4105800,48014,9151,69424,8808
"Rock Hill city, South Carolina",1600000US4561405,39778,6382,54061,4102
"North Charleston city, South Carolina",1600000US4550875,40667,3540,50430,3927
"Billings city, Montana",1600000US3006550,49247,4617,66034,4536
"Gastonia city, North Carolina",1600000US3725580,40374,4586,55550,4363
"Asheville city, North Carolina",1600000US3702140,42558,5313,65109,6211
"Toledo city, Ohio",1600000US3977000,31907,1438,42725,2051
"Norman city, Oklahoma",1600000US4052500,48508,2636,64586,5402
"Centreville CDP, Virginia",1600000US5114440,102361,6326,121417,8184
"Alexandria city, Virginia",1600000US5101000,86775,6064,113562,5110
"Killeen city, Texas",1600000US4839148,48066,3405,56562,4515
"Waukesha city, Wisconsin",1600000US5584250,61757,7788,73795,5850
"Kirkland city, Washington",1600000US5335940,93655,9901,119783,11255
"Laredo city, Texas",1600000US4841464,40599,2531,54055,3112
"Fort Worth city, Texas",1600000US4827000,52430,1645,70298,3167
"Pittsburgh city, Pennsylvania",1600000US4261000,42004,2062,63867,3010
"Racine city, Wisconsin",1600000US5566000,41886,3280,55397,6326
"Union City city, New Jersey",1600000US3474630,40653,3730,54676,4304
"Paterson city, New Jersey",1600000US3457000,30733,2303,48080,4822
"Jacksonville city, North Carolina",1600000US3734200,40699,3292,50200,4482
"Charlotte city, North Carolina",1600000US3712000,51034,1432,78625,2600
"Winston-Salem city, North Carolina",1600000US3775000,37322,3192,60236,2952
"Akron city, Ohio",1600000US3901000,34300,2908,46019,2368
"San Antonio city, Texas",1600000US4865000,45399,1241,60707,1228
"Ogden city, Utah",1600000US4955980,39357,4547,51578,3927
"West Valley City city, Utah",1600000US4983470,51027,4390,60671,3791
"Wichita Falls city, Texas",1600000US4879000,42129,3994,57431,4473
"Bayamón zona urbana, Puerto Rico",1600000US7206593,23578,1310,35111,3340
"Lincoln city, Nebraska",1600000US3128000,49419,2157,63822,2487
"Elizabeth city, New Jersey",1600000US3421000,42386,2307,51885,2775
"Camden city, New Jersey",1600000US3410000,22043,3166,34517,4171
"Cary town, North Carolina",1600000US3710740,89405,6043,112901,5740
"Oklahoma City city, Oklahoma",1600000US4055000,46232,1822,64532,2098
"Lubbock city, Texas",1600000US4845000,45728,2393,63237,3553
"Allen city, Texas",1600000US4801924,91204,8744,112507,9321
"Arlington city, Texas",1600000US4804000,51400,2105,67213,2588
"Salt Lake City city, Utah",1600000US4967000,50827,2475,78007,4108
"Kent city, Washington",1600000US5335415,52606,3587,67937,4158
"Auburn city, Washington",1600000US5303180,55105,5113,72321,8456
"Yakima city, Washington",1600000US5380010,36116,3406,48369,3816
"Brownsville city, Texas",1600000US4810768,33821,2697,48477,4173
"Flower Mound town, Texas",1600000US4826232,116898,8894,133398,8540
"Dale City CDP, Virginia",1600000US5121088,86636,5671,99610,7560
"Memphis city, Tennessee",1600000US4748000,36722,1455,55798,2391
"Jackson city, Tennessee",1600000US4737640,36610,3635,60241,7979
"Ponce zona urbana, Puerto Rico",1600000US7263820,16722,1439,27430,2594
"Carolina zona urbana, Puerto Rico",1600000US7214290,26609,1754,36992,2826
"Mayagüez zona urbana, Puerto Rico",1600000US7252431,14089,2550,23890,3030
"O'Fallon city, Missouri",1600000US2954074,77352,8788,88614,5886
"Newark city, New Jersey",1600000US3451000,32973,2634,45374,2041
"Bayonne city, New Jersey",1600000US3403580,51826,5186,68013,5267
"Jersey City city, New Jersey",1600000US3436000,54700,3585,81246,3929
"Durham city, North Carolina",1600000US3719000,50522,2884,74445,4581
"Dayton city, Ohio",1600000US3921000,28965,2307,40459,3038
"Columbus city, Ohio",1600000US3918000,44426,1996,58383,1739
"McKinney city, Texas",1600000US4845744,78988,7872,96900,6613
"Appleton city, Wisconsin",1600000US5502375,52088,3079,66395,5433
"Norfolk city, Virginia",1600000US5157000,44030,2482,58144,2435
"Hampton city, Virginia",1600000US5135000,43785,3768,56601,2757
"Arlington CDP, Virginia",1600000US5103000,102501,3666,141295,5983
"Newport News city, Virginia",1600000US5156000,49184,4159,59765,2713
"Lynchburg city, Virginia",1600000US5147672,40477,2798,51892,4484
"Portland city, Oregon",1600000US4159000,55571,1861,76925,2363
"Hillsboro city, Oregon",1600000US4134100,61073,5995,74714,5392
"Gresham city, Oregon",1600000US4131250,46401,4532,57920,3141
"Murfreesboro city, Tennessee",1600000US4751560,52498,6612,64855,3478
"Clarksville city, Tennessee",1600000US4715160,47631,3532,56781,4221
"Allentown city, Pennsylvania",1600000US4202000,36655,2114,44913,2315
"St. Joseph city, Missouri",1600000US2964550,41532,4146,51438,3296
"Trenton city, New Jersey",1600000US3474000,36803,4788,49960,3664
"Bismarck city, North Dakota",1600000US3807200,56545,7832,73951,5496
"Parma city, Ohio",1600000US3961000,50205,4177,58029,2929
"Lorain city, Ohio",1600000US3944856,32494,2834,44261,3984
"Broken Arrow city, Oklahoma",1600000US4009050,65973,1902,80507,3892
"Suffolk city, Virginia",1600000US5176432,60637,5555,76740,4309
"Roanoke city, Virginia",1600000US5168000,36651,2688,52151,3695
"Chesapeake city, Virginia",1600000US5116000,67252,4158,82181,3445
"Garland city, Texas",1600000US4829000,45848,3445,59352,2950
"Richardson city, Texas",1600000US4861796,71500,6334,90776,4884
"Harlingen city, Texas",1600000US4832372,38908,7073,55767,7957
"Tacoma city, Washington",1600000US5370000,50807,2229,63737,3252
"Kennewick city, Washington",1600000US5335275,51582,4778,69097,5994
"Pasco city, Washington",1600000US5353545,55844,11077,59484,4528
"Reading city, Pennsylvania",1600000US4263624,25567,4089,36745,2450
"Scranton city, Pennsylvania",1600000US4269000,38810,4906,48864,3378
"Columbia city, South Carolina",1600000US4516000,41095,2787,62743,4153
"Yonkers city, New York",1600000US3684000,65589,5488,80331,4055
"Fargo city, North Dakota",1600000US3825700,44845,3758,62538,5012
"Virginia Beach city, Virginia",1600000US5182000,62855,2638,83028,2703
"Bryan city, Texas",1600000US4810912,38522,4872,52319,5284
"Temple city, Texas",1600000US4872176,46590,3832,59439,4976
"North Richland Hills city, Texas",1600000US4852356,60987,4103,77680,5618
"Lawton city, Oklahoma",1600000US4041850,37197,2642,50778,4392
"Eau Claire city, Wisconsin",1600000US5522300,42548,5488,55105,3255
"Oshkosh city, Wisconsin",1600000US5560500,37218,3447,51853,3651
"San Juan zona urbana, Puerto Rico",1600000US7276770,21230,1324,38906,1981
"North Las Vegas city, Nevada",1600000US3251800,50133,3600,59615,2792
"Enterprise CDP, Nevada",1600000US3223770,68981,5049,90908,10501
"Spring Valley CDP, Nevada",1600000US3268585,49111,2406,60826,3892
"Wilmington city, North Carolina",1600000US3774440,42834,3026,66652,5898
"Edinburg city, Texas",1600000US4822660,41938,8590,55917,6284
"Atascocita CDP, Texas",1600000US4804462,80127,9645,102832,11125
"Odessa city, Texas",1600000US4853388,58702,5021,77299,6004
"Bethlehem city, Pennsylvania",1600000US4206088,45263,5218,59394,4959
"St. Charles city, Missouri",1600000US2964082,53739,6451,68456,4066
"East Orange city, New Jersey",1600000US3419390,36871,4820,51074,4135
"San Angelo city, Texas",1600000US4864472,44516,3770,60911,5749
"Austin city, Texas",1600000US4805000,56351,1733,78911,2355
"Richmond city, Virginia",1600000US5167000,39193,2535,60862,3217
"Corpus Christi city, Texas",1600000US4817000,49686,2913,65243,2911
"Chattanooga city, Tennessee",1600000US4714000,39475,2343,55595,3677
"Columbia city, Missouri",1600000US2915670,42898,3679,66278,6745
"Springfield city, Missouri",1600000US2970000,30445,1579,44677,3462
"Spokane city, Washington",1600000US5367000,39385,2966,55217,2780
"Spokane Valley city, Washington",1600000US5367167,46871,5081,57478,4031
"Carrollton city, Texas",1600000US4813024,64188,5447,82671,4610
"Dallas city, Texas",1600000US4819000,41978,835,72405,2169
"Round Rock city, Texas",1600000US4863500,65731,5955,81316,4669
"Tyler city, Texas",1600000US4874144,44467,3820,66803,7164
"College Station city, Texas",1600000US4815976,31940,3664,57427,5370
"Mission city, Texas",1600000US4848768,41639,5849,55428,5317
"Victoria city, Texas",1600000US4875428,50592,5056,66958,6031
"Denton city, Texas",1600000US4819972,43976,5171,64088,4542
"Renton city, Washington",1600000US5357745,57707,6337,73625,4635
"Federal Way city, Washington",1600000US5323515,55775,4107,72492,4999
"Bellevue city, Washington",1600000US5305210,92942,6254,120075,7953
"St. Louis city, Missouri",1600000US2965000,34488,1683,49527,2170
"Toms River CDP, New Jersey",1600000US3473110,72964,7449,97176,8941
"High Point city, North Carolina",1600000US3731400,42462,2964,60613,4726
"Baytown city, Texas",1600000US4806128,43488,5561,58208,5171
"Pasadena city, Texas",1600000US4856000,46157,5160,63322,5649
"Pearland city, Texas",1600000US4856348,95464,11052,101947,7754
"Philadelphia city, Pennsylvania",1600000US4260000,36836,797,54615,1311
"Cranston city, Rhode Island",1600000US4419180,61441,6792,77425,7991
"Edmond city, Oklahoma",1600000US4023200,76464,7545,101128,8699
"Rapid City city, South Dakota",1600000US4652980,44960,3416,59968,5183
"Eugene city, Oregon",1600000US4123850,45573,2479,66001,6085
"Kenosha city, Wisconsin",1600000US5539225,42274,2786,55093,3717
"Green Bay city, Wisconsin",1600000US5531000,42519,2543,59379,5419
"Dothan city, Alabama",1600000US0121184,41082,2294,58241,2793
"Manteca city, California",1600000US0645484,65215,7666,72880,5472
"San Jose city, California",1600000US0668000,80977,2113,107310,2631
"San Francisco city, California",1600000US0667000,77485,2315,117255,4208
"Santa Clara city, California",1600000US0669084,95415,9616,114364,8153
"Vista city, California",1600000US0682996,45322,3302,62294,6619
"Jonesboro city, Arkansas",1600000US0535710,39483,3320,56687,11242
"South Whittier CDP, California",1600000US0673430,61705,5650,69543,4974
"Rancho Cordova city, California",1600000US0659444,49872,2927,61191,3223
"Riverside city, California",1600000US0662000,54300,2493,69258,3010
"Temecula city, California",1600000US0678120,78165,9580,89602,5354
"Gaithersburg city, Maryland",1600000US2431175,79420,6773,108847,10330
"Tallahassee city, Florida",1600000US1270600,39564,1857,55821,2540
"Melbourne city, Florida",1600000US1243975,35830,3824,48195,4349
"Weston city, Florida",1600000US1276582,91844,12023,128796,21392
"Lauderhill city, Florida",1600000US1239550,34280,2562,43214,2987
"Miramar city, Florida",1600000US1245975,55846,2373,72569,6365
"Jacksonville city, Florida",1600000US1235000,47424,1574,64603,1914
"Urban Honolulu CDP, Hawaii",1600000US1571550,61559,1353,82061,3736
"Alafaya CDP, Florida",1600000US1200410,62056,14316,78140,13356
"Port St. Lucie city, Florida",1600000US1258715,48562,3036,64028,7686
"Orlando city, Florida",1600000US1253000,41345,1669,57832,3379
"Tampa city, Florida",1600000US1271000,42649,1857,68629,3338
"Hollywood city, Florida",1600000US1232000,44582,3678,62948,4636
"Plantation city, Florida",1600000US1257425,68973,8392,96882,10444
"Boise City city, Idaho",1600000US1608830,47847,3028,67881,4006
"Meridian city, Idaho",1600000US1652120,63305,3719,75095,7519
"Cicero town, Illinois",1600000US1714351,37232,4166,47597,3823
"Livonia city, Michigan",1600000US2649000,68329,6757,80366,3978
"St. Paul city, Minnesota",1600000US2758000,49469,2923,68938,2892
"Duluth city, Minnesota",1600000US2717000,42176,3790,59228,3809
"Woodbury city, Minnesota",1600000US2771428,96099,7301,112326,7688
"Union City city, California",1600000US0681204,73563,9317,94915,6911
"Davis city, California",1600000US0618100,61525,9564,86999,9059
"Chandler city, Arizona",1600000US0412000,71545,3433,88289,4442
"Glendale city, Arizona",1600000US0427820,41037,2808,56216,2664
"Mesa city, Arizona",1600000US0446000,47561,1805,61889,1740
"Flagstaff city, Arizona",1600000US0423620,52854,7578,73437,15674
"Phoenix city, Arizona",1600000US0455000,46601,1061,65472,1415
"Gilbert town, Arizona",1600000US0427400,81589,2951,97857,4980
"Mission Viejo city, California",1600000US0648256,96639,7209,113817,6821
"Newport Beach city, California",1600000US0651182,104523,11566,181778,19871
"San Clemente city, California",1600000US0665084,91304,3623,133350,26147
"Berkeley city, California",1600000US0606000,61960,6184,98808,7353
"Fremont city, California",1600000US0626000,104838,7006,128695,6000
"Bellflower city, California",1600000US0604982,55772,6732,75099,11084
"Arden-Arcade CDP, California",1600000US0602553,46340,5007,70095,5049
"Citrus Heights city, California",1600000US0613588,47955,4009,59264,4137
"Evansville city, Indiana",1600000US1822000,32414,2782,44404,2711
"Bethesda CDP, Maryland",1600000US2407125,149932,10150,210017,14182
"Glen Burnie CDP, Maryland",1600000US2432650,57322,7648,74233,6854
"Palatine village, Illinois",1600000US1757225,70940,5231,96006,13423
"Kissimmee city, Florida",1600000US1236950,35040,4425,47423,6545
"Centennial city, Colorado",1600000US0812815,90200,5619,102592,4713
"Fort Collins city, Colorado",1600000US0827425,56464,5145,76254,4141
"Loveland city, Colorado",1600000US0846465,51580,6143,65601,4863
"Arlington Heights village, Illinois",1600000US1702154,79940,8553,102508,6762
"Nampa city, Idaho",1600000US1656260,39655,4895,46893,3480
"Aurora city, Illinois",1600000US1703012,60809,1836,80335,4287
"Rochester Hills city, Michigan",1600000US2669035,80169,3205,101873,9048
"Flint city, Michigan",1600000US2629000,23131,2693,35806,4279
"Gulfport city, Mississippi",1600000US2829700,38119,3643,48802,3717
"Kalamazoo city, Michigan",1600000US2642160,33766,2188,47589,3595
"Lansing city, Michigan",1600000US2646000,33356,1885,42717,3321
"Vacaville city, California",1600000US0681554,72925,4219,88236,6688
"Chino Hills city, California",1600000US0613214,94826,6023,121340,12978
"Fontana city, California",1600000US0624680,64679,5095,76228,4499
"Rancho Cucamonga city, California",1600000US0659451,82489,6447,98033,5493
"Upland city, California",1600000US0681344,56782,8532,73079,5238
"Santa Monica city, California",1600000US0670000,67060,12435,106285,10676
"South Gate city, California",1600000US0673080,47100,5280,55442,3815
"West Covina city, California",1600000US0684200,63941,6067,76320,3992
"Garden Grove city, California",1600000US0629000,58631,3139,73905,4676
"Yorba Linda city, California",1600000US0686832,101668,12061,124765,9068
"Santa Maria city, California",1600000US0669196,44547,5501,60745,7626
"Santa Barbara city, California",1600000US0669070,64434,7579,89746,6958
"Mobile city, Alabama",1600000US0150000,36150,3062,53587,3075
"Tuscaloosa city, Alabama",1600000US0177256,39236,3658,58332,6878
"Goodyear city, Arizona",1600000US0428380,72219,9542,83904,7947
"Gary city, Indiana",1600000US1827000,26286,2537,35744,2345
"Indianapolis city (balance), Indiana",1600000US1836003,41361,874,59325,2968
"Kenner city, Louisiana",1600000US2239475,50372,4326,66564,5918
"Overland Park city, Kansas",1600000US2053775,69759,3981,93509,5029
"Olathe city, Kansas",1600000US2052575,75304,4360,87997,3985
"New Britain city, Connecticut",1600000US0950370,42778,4767,51690,3904
"Hartford city, Connecticut",1600000US0937000,27417,3786,40921,3312
"Norwalk city, Connecticut",1600000US0955990,80382,11219,101521,6741
"Peoria city, Illinois",1600000US1759000,42189,3711,61233,4481
"Macon city, Georgia",1600000US1349000,24623,2343,41598,5437
"Westminster city, Colorado",1600000US0883835,63520,5587,77049,4277
"Elgin city, Illinois",1600000US1723074,59703,6440,70484,5625
"Bloomington city, Illinois",1600000US1706613,60652,3361,83613,6413
"Dearborn city, Michigan",1600000US2621000,46415,6529,60861,4962
"Springfield city, Massachusetts",1600000US2567000,34734,2470,49340,3334
"Lawrence city, Massachusetts",1600000US2534550,36187,3944,46972,3086
"Antioch city, California",1600000US0602252,59356,4656,72569,5041
"Downey city, California",1600000US0619766,64386,6903,75906,5164
"Glendale city, California",1600000US0630000,50172,2555,76485,4641
"Palmdale city, California",1600000US0655156,55153,4605,69154,3954
"Redondo Beach city, California",1600000US0660018,95587,7315,122628,11080
"Torrance city, California",1600000US0680000,76597,5613,93080,5858
"Fayetteville city, Arkansas",1600000US0523290,37369,5447,60126,6503
"Springdale city, Arkansas",1600000US0566080,42050,5142,53776,4204
"Visalia city, California",1600000US0682954,47231,4584,63099,5502
"Waterloo city, Iowa",1600000US1982425,38902,2450,48555,3193
"Kendall CDP, Florida",1600000US1236100,61639,6403,91174,11844
"Warner Robins city, Georgia",1600000US1380508,43953,5343,51171,4607
"Decatur city, Illinois",1600000US1718823,38974,3995,51660,4382
"Rockford city, Illinois",1600000US1765000,40215,2612,53403,3147
"Carmel city, Indiana",1600000US1810342,100358,5866,126623,8077
"Aurora city, Colorado",1600000US0804000,49142,2171,61055,2045
"Wilmington city, Delaware",1600000US1077580,37861,5400,55443,4663
"Danbury city, Connecticut",1600000US0918430,62404,9347,84578,7757
"New Haven city, Connecticut",1600000US0952000,36196,1937,54501,3514
"Stamford city, Connecticut",1600000US0973000,72706,5331,118692,10514
"Detroit city, Michigan",1600000US2622000,24820,946,36381,1286
"Rochester city, Minnesota",1600000US2754880,62152,4248,83994,4713
"Longmont city, Colorado",1600000US0845970,65096,5327,75658,4276
"Huntsville city, Alabama",1600000US0137000,48199,2961,67697,3599
"Hayward city, California",1600000US0633000,59269,3185,75876,3788
"Livermore city, California",1600000US0641992,91790,6486,112884,6836
"Baldwin Park city, California",1600000US0603666,49755,3848,59379,4633
"Inglewood city, California",1600000US0636546,41254,3936,56107,4329
"Indio city, California",1600000US0636448,51202,4950,65505,6936
"Murrieta city, California",1600000US0650076,72385,4965,84173,5347
"Los Angeles city, California",1600000US0644000,48466,1064,77469,1431
"Albany city, Georgia",1600000US1301052,28921,2792,41489,4652
"Chicago city, Illinois",1600000US1714000,47099,984,72122,1783
"Deltona city, Florida",1600000US1217200,44909,3134,51257,3263
"Hialeah city, Florida",1600000US1230000,27371,2329,36588,1956
"Miami city, Florida",1600000US1245000,31070,1036,54861,2796
"Hammond city, Indiana",1600000US1831000,38587,3921,47505,3182
"Fishers town, Indiana",1600000US1823278,95590,8719,124225,13455
"Washington city, District of Columbia",1600000US1150000,67572,3383,102882,3025
"Bridgeport city, Connecticut",1600000US0908000,42687,2011,56531,4045
"Waterbury city, Connecticut",1600000US0980000,36736,5152,48020,2966
"St. Petersburg city, Florida",1600000US1263000,43894,2348,61571,2791
"Fort Lauderdale city, Florida",1600000US1224000,49263,4607,86973,9583
"Minneapolis city, Minnesota",1600000US2743000,50563,1576,75625,4115
"Maple Grove city, Minnesota",1600000US2740166,92138,11530,114682,12425
"Jackson city, Mississippi",1600000US2836000,29811,2767,44186,3030
"Brockton city, Massachusetts",1600000US2509000,51274,4824,61867,4116
"Framingham CDP, Massachusetts",1600000US2524960,65451,8098,85881,7183
"Clovis city, California",1600000US0614218,65095,7433,85192,5792
"Chico city, California",1600000US0613014,44491,4660,61733,5275
"Pleasanton city, California",1600000US0657792,121622,3224,136969,8887
"Oakland city, California",1600000US0653000,54394,2875,80605,2825
"Burbank city, California",1600000US0608954,59314,9077,80081,6041
"East Los Angeles CDP, California",1600000US0620802,40177,2921,48735,2854
"Naperville city, Illinois",1600000US1751622,105882,4130,125646,7383
"Atlanta city, Georgia",1600000US1304000,46485,2654,82956,4136
"Riverview CDP, Florida",1600000US1260950,66552,5535,75426,6048
"Boynton Beach city, Florida",1600000US1207875,46995,4382,61413,5782
"Plymouth city, Minnesota",1600000US2751730,72634,7966,102447,9444
"Ann Arbor city, Michigan",1600000US2603000,60147,5251,84825,5146
"Grand Rapids city, Michigan",1600000US2634000,41669,1920,53687,3276
"Sterling Heights city, Michigan",1600000US2676460,57732,4278,67686,3399
"Warren city, Michigan",1600000US2684000,41953,2302,55910,5399
"Southfield city, Michigan",1600000US2674900,49369,4124,62151,4765
"Hawthorne city, California",1600000US0632548,43681,3997,54655,3951
"San Mateo city, California",1600000US0668252,83791,6993,111858,6324
"Carson city, California",1600000US0611530,72280,8337,81632,5814
"Compton city, California",1600000US0615044,42613,6018,51593,3955
"Westminster city, California",1600000US0684550,49656,3730,66862,5500
"South San Francisco city, California",1600000US0673262,81361,4531,92720,7162
"Modesto city, California",1600000US0648354,46329,2988,64019,4252
"Turlock city, California",1600000US0680812,51780,6309,66810,5796
"Yuma city, Arizona",1600000US0485540,44545,3732,61640,6267
"South Bend city, Indiana",1600000US1871000,34446,2395,45381,2890
"Muncie city, Indiana",1600000US1851876,26292,3262,40894,3272
"Silver Spring CDP, Maryland",1600000US2472450,70412,3565,96973,6604
"Germantown CDP, Maryland",1600000US2432025,83840,6911,99087,7733
"Frederick city, Maryland",1600000US2430325,62285,4736,80206,5417
"Lake Charles city, Louisiana",1600000US2241155,36708,3137,54832,4713
"Miami Beach city, Florida",1600000US1245025,44153,4479,74738,5501
"Davie town, Florida",1600000US1216475,59344,5704,86798,8193
"Coral Springs city, Florida",1600000US1214400,61129,5179,83468,5448
"Roswell city, Georgia",1600000US1367284,72317,7925,108808,8926
"Troy city, Michigan",1600000US2680700,82557,8277,101863,6439
"Wyoming city, Michigan",1600000US2688940,47731,4086,60231,5680
"St. Cloud city, Minnesota",1600000US2756896,45091,5520,56546,4490
"Brooklyn Park city, Minnesota",1600000US2707966,67537,3526,78525,5187
"Bloomington city, Minnesota",1600000US2706616,66688,3715,80147,4472
"Oxnard city, California",1600000US0654652,60693,3482,77775,7078
"Moreno Valley city, California",1600000US0649270,52625,3614,64700,3298
"Redlands city, California",1600000US0659962,61972,7251,83950,7951
"Montgomery city, Alabama",1600000US0151000,43103,1958,60598,3487
"Rialto city, California",1600000US0660466,49269,3979,56484,3809
"Carmichael CDP, California",1600000US0611390,53858,6987,80758,6738
"Little Rock city, Arkansas",1600000US0541000,44546,3870,71589,4885
"Casas Adobes CDP, Arizona",1600000US0410670,53357,3521,64733,4346
"Palm Coast city, Florida",1600000US1254200,47498,4693,57799,4840
"Palm Bay city, Florida",1600000US1254000,41056,7352,51697,3200
"Brandon CDP, Florida",1600000US1208150,56502,5410,67540,4200
"New Bedford city, Massachusetts",1600000US2545000,33098,3165,45696,2891
"Lynn city, Massachusetts",1600000US2537490,47155,5643,66729,5747
"Pueblo city, Colorado",1600000US0862000,33784,3179,46610,3039
"Colorado Springs city, Colorado",1600000US0816000,53550,1939,72783,2558
