Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Bell County, Texas",0500000US48027,58542,3381,75517,3507
"Brazoria County, Texas",0500000US48039,82460,6336,105824,5546
"Hampton city, Virginia",0500000US51650,57647,4671,81788,8196
"Newport News city, Virginia",0500000US51700,58937,3779,73854,3435
"Norfolk city, Virginia",0500000US51710,58591,3379,77096,3075
"Roanoke city, Virginia",0500000US51770,47202,4951,67394,4608
"Suffolk city, Virginia",0500000US51800,79556,6487,103422,7738
"Virginia Beach city, Virginia",0500000US51810,81634,2197,104990,3468
"Chelan County, Washington",0500000US53007,65847,13854,105884,12731
"Clallam County, Washington",0500000US53009,62695,5028,85231,8585
"Cowlitz County, Washington",0500000US53015,71194,4474,85105,5980
"Franklin County, Washington",0500000US53021,81940,5161,102954,10052
"Grant County, Washington",0500000US53025,62227,5072,82563,8803
"Grays Harbor County, Washington",0500000US53027,54631,7272,72148,5902
"Island County, Washington",0500000US53029,76505,4700,98299,6430
"King County, Washington",0500000US53033,110586,1926,154122,2948
"Kitsap County, Washington",0500000US53035,87314,3629,116064,5299
"Lewis County, Washington",0500000US53041,65047,5902,83694,8590
"Mason County, Washington",0500000US53045,77070,7364,87858,6840
"Pierce County, Washington",0500000US53053,85866,2324,107221,2539
"Skagit County, Washington",0500000US53057,72648,6174,96344,5601
"Snohomish County, Washington",0500000US53061,100042,2760,123558,2768
"Yakima County, Washington",0500000US53077,61012,4071,72165,3052
"Berkeley County, West Virginia",0500000US54003,71733,10030,82448,7268
"Cabell County, West Virginia",0500000US54011,47020,4409,71677,7028
"Dallas County, Texas",0500000US48113,63494,1328,94590,2092
"Ector County, Texas",0500000US48135,57473,6344,74387,6459
"El Paso County, Texas",0500000US48141,51044,1514,68507,2276
"Fort Bend County, Texas",0500000US48157,96468,5678,123346,5065
"Galveston County, Texas",0500000US48167,78336,3488,99121,4152
"Hunt County, Texas",0500000US48231,56761,6783,78450,6484
"Liberty County, Texas",0500000US48291,55697,10626,73993,7261
"Montgomery County, Texas",0500000US48339,86903,5435,118178,6857
"Rockwall County, Texas",0500000US48397,121568,7564,135702,10745
"San Patricio County, Texas",0500000US48409,59276,7688,78997,6764
"Taylor County, Texas",0500000US48441,53315,3111,69630,4950
"Tom Green County, Texas",0500000US48451,61649,3667,74724,5428
"Victoria County, Texas",0500000US48469,54596,6898,70986,5423
"Webb County, Texas",0500000US48479,51867,2856,70336,5442
"Harrison County, West Virginia",0500000US54033,51533,3793,71599,5419
"Kanawha County, West Virginia",0500000US54039,56122,3858,76893,5817
"Monongalia County, West Virginia",0500000US54061,56347,5578,88954,8516
"Jefferson County, Wisconsin",0500000US55055,68319,3695,84245,4793
"Kenosha County, Wisconsin",0500000US55059,70971,2376,92398,5235
"Wood County, West Virginia",0500000US54107,54153,6103,76966,7984
"Brown County, Wisconsin",0500000US55009,66191,3281,87674,5565
"Chippewa County, Wisconsin",0500000US55017,60533,4543,73646,5667
"Dane County, Wisconsin",0500000US55025,77221,2343,101846,2432
"Dodge County, Wisconsin",0500000US55027,65773,6505,77268,3768
"Eau Claire County, Wisconsin",0500000US55035,62445,3769,84748,6628
"Fond du Lac County, Wisconsin",0500000US55039,69068,3673,84609,4970
"Augusta County, Virginia",0500000US51015,68584,8165,87133,6980
"Hanover County, Virginia",0500000US51085,94381,5659,118402,7047
"James City County, Virginia",0500000US51095,88604,7936,122780,12086
"Loudoun County, Virginia",0500000US51107,153506,4520,178074,5501
"York County, Virginia",0500000US51199,97758,6308,113134,8730
"Lynchburg city, Virginia",0500000US51680,56110,9531,83863,12610
"Portsmouth city, Virginia",0500000US51740,54429,5022,74792,11326
"Richmond city, Virginia",0500000US51760,51770,3863,81468,4417
"Benton County, Washington",0500000US53005,77059,3829,101214,5408
"Clark County, Washington",0500000US53011,83837,2020,105527,3664
"Spokane County, Washington",0500000US53063,65722,2192,83800,2620
"Thurston County, Washington",0500000US53067,81659,3098,99075,4043
"Whatcom County, Washington",0500000US53073,72055,5412,96085,5461
"Manitowoc County, Wisconsin",0500000US55071,57918,4016,74262,4819
"Marathon County, Wisconsin",0500000US55073,74494,4945,88044,3924
"Outagamie County, Wisconsin",0500000US55087,73057,3508,94462,4289
"Portage County, Wisconsin",0500000US55097,65928,3571,79014,4149
"St. Croix County, Wisconsin",0500000US55109,93547,7205,111819,6399
"Washington County, Wisconsin",0500000US55131,83384,6148,99384,4706
"Wood County, Wisconsin",0500000US55141,52627,4567,75018,4888
"Laramie County, Wyoming",0500000US56021,61381,4169,78249,5545
"Carolina Municipio, Puerto Rico",0500000US72031,30734,1953,41384,2788
"Arecibo Municipio, Puerto Rico",0500000US72013,18341,1983,26941,2644
"Bayamón Municipio, Puerto Rico",0500000US72021,26014,1756,37845,2887
"Caguas Municipio, Puerto Rico",0500000US72025,26473,3314,42493,4821
"Raleigh County, West Virginia",0500000US54081,38687,5181,62958,9872
"La Crosse County, Wisconsin",0500000US55063,60382,5065,83731,6770
"Milwaukee County, Wisconsin",0500000US55079,56347,1673,79027,2105
"Ozaukee County, Wisconsin",0500000US55089,85402,8143,128200,10949
"Racine County, Wisconsin",0500000US55101,68758,3435,90318,6634
"Rock County, Wisconsin",0500000US55105,66090,3259,79091,3775
"Sauk County, Wisconsin",0500000US55111,70914,5179,85017,5371
"Sheboygan County, Wisconsin",0500000US55117,62188,4006,82939,4490
"Walworth County, Wisconsin",0500000US55127,69996,4356,94585,9337
"Waukesha County, Wisconsin",0500000US55133,94171,2605,121540,4098
"Winnebago County, Wisconsin",0500000US55139,64095,2751,79087,2668
"Natrona County, Wyoming",0500000US56025,63605,2738,82566,7423
"Guaynabo Municipio, Puerto Rico",0500000US72061,44673,7964,67872,6388
"Mayagüez Municipio, Puerto Rico",0500000US72097,15941,1294,26288,3347
"San Juan Municipio, Puerto Rico",0500000US72127,22175,1699,45034,3424
"Toa Alta Municipio, Puerto Rico",0500000US72135,26292,4671,38725,4905
"Trujillo Alto Municipio, Puerto Rico",0500000US72139,36349,4171,47746,6470
"Elmore County, Alabama",0500000US01051,59032,8600,75658,6593
"Jefferson County, Alabama",0500000US01073,55006,1969,82242,3072
"Limestone County, Alabama",0500000US01083,66796,9158,92850,10850
"Madison County, Alabama",0500000US01089,78525,3217,105994,6034
"Marshall County, Alabama",0500000US01095,50191,5135,71353,8642
"Montgomery County, Alabama",0500000US01101,50385,3200,69751,4146
"Shelby County, Alabama",0500000US01117,84260,4648,110271,5952
"Ponce Municipio, Puerto Rico",0500000US72113,17876,2454,30649,3364
"Toa Baja Municipio, Puerto Rico",0500000US72137,30561,4544,38851,3235
"Anchorage Municipality, Alaska",0500000US02020,86654,5528,110358,5030
"Pinal County, Arizona",0500000US04021,70993,2841,84783,3038
"Yuma County, Arizona",0500000US04027,57304,3871,73093,4280
"Pulaski County, Arkansas",0500000US05119,52479,3435,84353,4801
"Kings County, California",0500000US06031,62155,4787,77717,5388
"Los Angeles County, California",0500000US06037,77456,828,109430,1195
"Napa County, California",0500000US06055,97213,6954,135239,8766
"Orange County, California",0500000US06059,100559,1804,135947,2316
"Riverside County, California",0500000US06065,79024,1674,102093,2014
"San Bernardino County, California",0500000US06071,74846,2211,94861,2135
"San Joaquin County, California",0500000US06077,80681,2951,101563,3261
"Santa Barbara County, California",0500000US06083,84846,4078,124400,5114
"Craighead County, Arkansas",0500000US05031,50186,6529,73186,7179
"Jefferson County, Arkansas",0500000US05069,48499,5769,63236,6083
"Shasta County, California",0500000US06089,61125,4146,86007,5678
"Solano County, California",0500000US06095,87770,3664,108264,4007
"Stanislaus County, California",0500000US06099,73982,2658,94904,3538
"Ventura County, California",0500000US06111,96454,2936,125549,3464
"Adams County, Colorado",0500000US08001,81258,2737,97215,3830
"Mesa County, Colorado",0500000US08077,64055,4465,88916,6956
"Litchfield County, Connecticut",0500000US09005,84978,4780,113747,7425
"New London County, Connecticut",0500000US09011,78828,3981,101230,4298
"Kent County, Delaware",0500000US10001,64308,4728,78754,3853
"District of Columbia, District of Columbia",0500000US11001,90088,3477,138856,4601
"Bay County, Florida",0500000US12005,60557,3790,78433,3943
"Brevard County, Florida",0500000US12009,65333,2802,89370,5983
"Charlotte County, Florida",0500000US12015,59285,4160,76367,4024
"Collier County, Florida",0500000US12021,74215,3995,123892,6926
"Escambia County, Florida",0500000US12033,54228,3698,73866,3293
"Okaloosa County, Florida",0500000US12091,69823,5528,92752,5461
"Osceola County, Florida",0500000US12097,60585,3566,76271,4582
"Pasco County, Florida",0500000US12101,59470,3143,82977,4170
"Putnam County, Florida",0500000US12107,33370,4864,48904,4689
"Santa Rosa County, Florida",0500000US12113,82059,4201,101635,6860
"Sumter County, Florida",0500000US12119,64608,5802,84339,9574
"Carroll County, Georgia",0500000US13045,58473,8126,77067,7397
"Chatham County, Georgia",0500000US13051,61843,2537,87244,5615
"Cherokee County, Georgia",0500000US13057,96267,7026,118403,6890
"Clayton County, Georgia",0500000US13063,51233,4120,67272,4020
"Cobb County, Georgia",0500000US13067,88029,4032,116708,4335
"Columbia County, Georgia",0500000US13073,84220,7714,105064,8136
"DeKalb County, Georgia",0500000US13089,70985,2296,104428,4038
"Houston County, Georgia",0500000US13153,72848,5785,89018,7766
"Muscogee County, Georgia",0500000US13215,52734,4134,71883,6123
"Whitfield County, Georgia",0500000US13313,55519,9063,73667,6355
"Hawaii County, Hawaii",0500000US15001,69473,4900,96654,8438
"Kauai County, Hawaii",0500000US15007,80582,8005,103065,10019
"Bonneville County, Idaho",0500000US16019,68614,6326,95483,7863
"Twin Falls County, Idaho",0500000US16083,52880,9139,78027,10091
"Kankakee County, Illinois",0500000US17091,63364,5414,82070,6284
"Lake County, Illinois",0500000US17097,95796,4435,135324,4697
"McLean County, Illinois",0500000US17113,69612,4600,92197,6665
"Madison County, Illinois",0500000US17119,65663,3640,86540,3657
"St. Clair County, Illinois",0500000US17163,67530,4062,84763,3491
"Tazewell County, Illinois",0500000US17179,63621,4614,83196,3866
"Winnebago County, Illinois",0500000US17201,56132,3198,74693,3354
"Kosciusko County, Indiana",0500000US18085,65540,5244,79939,5465
"LaPorte County, Indiana",0500000US18091,63714,4597,77668,4809
"Marion County, Indiana",0500000US18097,58560,2009,79363,2283
"Tippecanoe County, Indiana",0500000US18157,52617,4228,70998,4320
"Vigo County, Indiana",0500000US18167,46802,5298,63283,4742
"Wayne County, Indiana",0500000US18177,50138,4550,68997,12207
"Grant County, Indiana",0500000US18053,49401,5000,63525,4774
"Hancock County, Indiana",0500000US18059,79182,3768,93026,7242
"Hendricks County, Indiana",0500000US18063,89228,7769,105964,4947
"Polk County, Iowa",0500000US19153,73292,2326,93992,3347
"Story County, Iowa",0500000US19169,63774,4846,82985,6323
"Douglas County, Kansas",0500000US20045,56576,5887,76297,4686
"Wyandotte County, Kansas",0500000US20209,55605,3420,71025,3884
"Boone County, Kentucky",0500000US21015,83877,8316,106271,8872
"Campbell County, Kentucky",0500000US21037,71701,7651,104077,10011
"Daviess County, Kentucky",0500000US21059,59307,8025,80531,7462
"Hardin County, Kentucky",0500000US21093,61089,4227,77247,4502
"Pulaski County, Kentucky",0500000US21199,44561,6536,57340,7107
"Calcasieu Parish, Louisiana",0500000US22019,58020,9287,79138,5701
"Androscoggin County, Maine",0500000US23001,62958,4897,77088,7097
"Allegany County, Maryland",0500000US24001,48888,4121,66152,5472
"Calvert County, Maryland",0500000US24009,122266,12368,142008,10021
"Cecil County, Maryland",0500000US24015,75692,8120,89672,5860
"Frederick County, Maryland",0500000US24021,104780,5803,127307,5204
"Harford County, Maryland",0500000US24025,96328,4720,115546,4943
"Montgomery County, Maryland",0500000US24031,112854,3787,160944,4019
"St. Mary's County, Maryland",0500000US24037,108397,5779,124429,8414
"Washington County, Maryland",0500000US24043,65367,4781,85139,5912
"Baltimore city, Maryland",0500000US24510,54652,2233,78472,2135
"Berkshire County, Massachusetts",0500000US25003,60749,2541,95278,7941
"Essex County, Massachusetts",0500000US25009,87433,2530,117722,3080
"Hampshire County, Massachusetts",0500000US25015,77495,5942,104163,5547
"Norfolk County, Massachusetts",0500000US25021,115357,3883,161092,4946
"Eaton County, Michigan",0500000US26045,70133,4983,85688,4304
"Ionia County, Michigan",0500000US26067,65729,5720,72713,4643
"Midland County, Michigan",0500000US26111,67707,3284,90855,6249
"Montcalm County, Michigan",0500000US26117,55832,4372,66064,4023
"Ottawa County, Michigan",0500000US26139,79116,3634,101782,6698
"Saginaw County, Michigan",0500000US26145,50606,2779,65763,2990
"Madera County, California",0500000US06039,63454,8331,91143,10905
"Marin County, California",0500000US06041,118209,8700,194703,9952
"Mendocino County, California",0500000US06045,59444,11018,84531,9867
"Merced County, California",0500000US06047,53992,3420,73466,6143
"Monterey County, California",0500000US06053,82163,2503,113244,6076
"Nevada County, California",0500000US06057,79519,9050,110454,9865
"Placer County, California",0500000US06061,103659,3412,131380,4654
"Sacramento County, California",0500000US06067,80063,2291,102576,2653
"San Benito County, California",0500000US06069,101923,13339,123501,8557
"San Diego County, California",0500000US06073,91003,1377,121451,2418
"San Francisco County, California",0500000US06075,121826,5224,181909,5975
"San Luis Obispo County, California",0500000US06079,80615,4400,110052,5378
"San Mateo County, California",0500000US06081,131796,3883,200346,5638
"Santa Clara County, California",0500000US06085,141562,2669,197524,2859
"Santa Cruz County, California",0500000US06087,93933,7824,140555,7265
"Sonoma County, California",0500000US06097,94295,4337,125603,4815
"Sutter County, California",0500000US06101,64251,6300,80720,6053
"Tehama County, California",0500000US06103,48810,13146,64627,7808
"Tulare County, California",0500000US06107,58209,3914,77205,3160
"Yolo County, California",0500000US06113,78146,6721,109287,6683
"Yuba County, California",0500000US06115,63303,5597,81949,11297
"Arapahoe County, Colorado",0500000US08005,84386,2596,116656,3281
"Boulder County, Colorado",0500000US08013,90168,5008,131470,5422
"Broomfield County, Colorado",0500000US08014,107638,9949,140086,9808
"Denver County, Colorado",0500000US08031,81630,2394,115122,3440
"Douglas County, Colorado",0500000US08035,129299,2844,158447,5991
"Lake County, California",0500000US06033,61221,6518,81453,8113
"El Paso County, Colorado",0500000US08041,79427,3017,100800,2964
"Jefferson County, Colorado",0500000US08059,94549,2427,120151,3102
"Larimer County, Colorado",0500000US08069,78109,4002,105640,5008
"Jackson County, Missouri",0500000US29095,63459,1959,84117,2278
"Jasper County, Missouri",0500000US29097,52221,4435,71600,7768
"St. Charles County, Missouri",0500000US29183,91601,3696,113931,4520
"St. Francois County, Missouri",0500000US29187,47682,11171,65237,6855
"St. Louis County, Missouri",0500000US29189,72378,1744,108776,3415
"St. Louis city, Missouri",0500000US29510,49965,2575,68460,2732
"Cascade County, Montana",0500000US30013,57706,5065,73620,4579
"Pueblo County, Colorado",0500000US08101,56689,3117,75317,5089
"Weld County, Colorado",0500000US08123,85290,3604,103262,4223
"Fairfield County, Connecticut",0500000US09001,100810,2557,162566,4351
"Hartford County, Connecticut",0500000US09003,80069,1939,107000,2433
"Middlesex County, Connecticut",0500000US09007,94887,4046,121114,6496
"New Haven County, Connecticut",0500000US09009,75295,2722,103758,3481
"Tolland County, Connecticut",0500000US09013,82778,7594,104187,6499
"Windham County, Connecticut",0500000US09015,72068,5374,88609,6713
"New Castle County, Delaware",0500000US10003,73854,2586,102034,4844
"Sussex County, Delaware",0500000US10005,70556,2449,93448,4449
"Alachua County, Florida",0500000US12001,56445,5090,86187,5914
"Broward County, Florida",0500000US12011,65747,1824,92881,2226
"Citrus County, Florida",0500000US12017,47197,4001,65618,4971
"Clay County, Florida",0500000US12019,76679,3133,89972,4709
"Columbia County, Florida",0500000US12023,54077,6421,73383,10920
"Duval County, Florida",0500000US12031,59980,2074,83404,2624
"Flagler County, Florida",0500000US12035,62618,6082,81073,5670
"Hernando County, Florida",0500000US12053,56868,2784,75281,5222
"Highlands County, Florida",0500000US12055,48564,4618,60644,4367
"Hillsborough County, Florida",0500000US12057,65905,2473,93217,2847
"Indian River County, Florida",0500000US12061,58972,4593,84022,4761
"Lake County, Florida",0500000US12069,64795,2375,79633,3707
"Lee County, Florida",0500000US12071,66256,2021,93028,3829
"Leon County, Florida",0500000US12073,58118,3754,81274,3471
"Manatee County, Florida",0500000US12081,68172,2971,92007,3937
"Marion County, Florida",0500000US12083,55161,3333,72091,3449
"Martin County, Florida",0500000US12085,64625,5002,105763,9322
"Flathead County, Montana",0500000US30029,66126,3444,89171,6927
"Lewis and Clark County, Montana",0500000US30049,66686,6674,87295,6409
"Yellowstone County, Montana",0500000US30111,69882,4548,87561,6118
"Douglas County, Nebraska",0500000US31055,69290,2490,98413,3563
"Miami-Dade County, Florida",0500000US12086,59044,1113,88649,1860
"Monroe County, Florida",0500000US12087,68563,8422,115417,12287
"Nassau County, Florida",0500000US12089,75981,5964,100494,14322
"Orange County, Florida",0500000US12095,64833,2503,92624,3080
"Palm Beach County, Florida",0500000US12099,70002,1965,108311,2724
"Pinellas County, Florida",0500000US12103,61947,1633,89898,2893
"Polk County, Florida",0500000US12105,56379,2073,74361,3024
"St. Johns County, Florida",0500000US12109,91602,8606,129104,7964
"St. Lucie County, Florida",0500000US12111,62797,5240,78381,6272
"Sarasota County, Florida",0500000US12115,71761,3011,104520,5063
"Seminole County, Florida",0500000US12117,70236,2779,98211,4266
"Volusia County, Florida",0500000US12127,58380,1942,74676,2785
"Walton County, Florida",0500000US12131,61787,4945,119881,29853
"Barrow County, Georgia",0500000US13013,65273,6224,83521,6399
"Bartow County, Georgia",0500000US13015,71523,11893,83997,7941
"Bibb County, Georgia",0500000US13021,48176,3589,71476,5870
"Bulloch County, Georgia",0500000US13031,57656,7366,70955,7299
"Catoosa County, Georgia",0500000US13047,65576,7828,83905,8068
"Clarke County, Georgia",0500000US13059,50447,5068,70697,4857
"Coweta County, Georgia",0500000US13077,84788,4809,101586,5643
"Dougherty County, Georgia",0500000US13095,42067,3690,62343,9034
"Douglas County, Georgia",0500000US13097,65046,6019,91390,13019
"Effingham County, Georgia",0500000US13103,74460,7476,84362,8052
"Fayette County, Georgia",0500000US13113,90806,4018,125297,10007
"Floyd County, Georgia",0500000US13115,60825,3112,77767,6471
"Forsyth County, Georgia",0500000US13117,118814,6582,143804,7684
"Fulton County, Georgia",0500000US13121,83192,2177,124443,4406
"Davidson County, Tennessee",0500000US47037,65348,2957,99415,4200
"Greene County, Tennessee",0500000US47059,56488,4232,73551,8708
"Madison County, Tennessee",0500000US47113,53720,3203,74113,7394
"Maury County, Tennessee",0500000US47119,68840,10348,97122,12373
"Montgomery County, Tennessee",0500000US47125,63331,3418,78121,4909
"Blount County, Tennessee",0500000US47009,62102,4678,82281,6055
"Bradley County, Tennessee",0500000US47011,56139,6663,75661,7140
"Putnam County, Tennessee",0500000US47141,52278,6605,71272,5526
"Robertson County, Tennessee",0500000US47147,65139,9101,83770,9341
"Glynn County, Georgia",0500000US13127,61984,6497,87708,11592
"Gwinnett County, Georgia",0500000US13135,74622,3077,99011,4461
"Hall County, Georgia",0500000US13139,66719,6149,87370,4907
"Henry County, Georgia",0500000US13151,74614,6493,86763,4286
"Jackson County, Georgia",0500000US13157,72116,5030,89240,7475
"Liberty County, Georgia",0500000US13179,48624,5795,58471,5860
"Lowndes County, Georgia",0500000US13185,42242,6015,58366,4845
