Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Tempe city, Arizona",1600000US0473000,51986,2681,69676,3868
"Surprise city, Arizona",1600000US0471510,65898,4618,82119,6562
"Goodyear city, Arizona",1600000US0428380,87481,9001,105950,9836
"Fort Smith city, Arkansas",1600000US0524550,38294,5580,58877,6422
"Fresno city, California",1600000US0627000,48600,2223,67874,2976
"Oceanside city, California",1600000US0653322,71609,3550,94619,5140
"Norwalk city, California",1600000US0652526,74730,7254,85847,5095
"Carson city, California",1600000US0611530,66784,6428,82011,6715
"Compton city, California",1600000US0615044,50637,5535,60614,4548
"Westminster city, California",1600000US0684550,57938,5874,82233,8095
"Arden-Arcade CDP, California",1600000US0602553,48812,3829,73503,4775
"Citrus Heights city, California",1600000US0613588,58774,5480,76274,6512
"Pleasanton city, California",1600000US0657792,152123,9241,198128,19103
"Oakland city, California",1600000US0653000,70577,3381,102628,3606
"Burbank city, California",1600000US0608954,71558,4948,96491,6920
"East Los Angeles CDP, California",1600000US0620802,43231,3602,53241,3845
"San Marcos city, California",1600000US0668196,76272,11169,103600,9167
"Delray Beach city, Florida",1600000US1217100,63357,10007,99546,8791
"Riverview CDP, Florida",1600000US1260950,73948,6982,81858,5445
"Boynton Beach city, Florida",1600000US1207875,51372,3826,67449,5429
"The Villages CDP, Florida",1600000US1271625,59863,4787,74995,7331
"Alpharetta city, Georgia",1600000US1301696,108188,16592,154423,18112
"Roswell city, Georgia",1600000US1367284,82743,12219,121831,11752
"Elgin city, Illinois",1600000US1723074,67646,6853,81000,6648
"Bloomington city, Illinois",1600000US1706613,67471,7421,89269,11303
"Aurora city, Illinois",1600000US1703012,70367,3412,89682,8184
"Lexington-Fayette urban county, Kentucky",1600000US2146027,56137,3391,80323,3285
"Louisville/Jefferson County metro government (balance), Kentucky",1600000US2148006,51960,1770,71521,1998
"Waldorf CDP, Maryland",1600000US2481175,92029,9939,101534,5570
"New Bedford city, Massachusetts",1600000US2545000,45784,3975,63632,5523
"Lynn city, Massachusetts",1600000US2537490,48900,4712,66751,5263
"Worcester city, Massachusetts",1600000US2582000,41561,3151,60903,4649
"Lawrence city, Massachusetts",1600000US2534550,41499,5591,56784,6486
"Kalamazoo city, Michigan",1600000US2642160,42271,2859,61971,5433
"Mansfield city, Texas",1600000US4846452,88736,10549,107535,8191
"New Braunfels city, Texas",1600000US4850820,58814,5647,80203,5984
"Carrollton city, Texas",1600000US4813024,77998,3733,94392,5407
"Layton city, Utah",1600000US4943660,76371,4425,91226,6712
"West Jordan city, Utah",1600000US4982950,74400,5066,86712,4898
"Spokane city, Washington",1600000US5367000,46543,1702,64789,2764
"Everett city, Washington",1600000US5322640,61248,6960,73459,3977
"Yakima city, Washington",1600000US5380010,41121,1413,57695,4976
"Little Rock city, Arkansas",1600000US0541000,57534,4229,85263,5023
"Santa Cruz city, California",1600000US0669112,71442,12493,105378,13051
"Santa Monica city, California",1600000US0670000,90088,13125,148481,20145
"Hialeah city, Florida",1600000US1230000,34512,2814,47070,3058
"Homestead city, Florida",1600000US1232275,47426,8055,68591,10181
"Miami city, Florida",1600000US1245000,40327,2658,67340,3831
"St. Petersburg city, Florida",1600000US1263000,55134,2688,80310,4334
"Pine Hills CDP, Florida",1600000US1256825,37194,5183,47004,8071
"Fort Lauderdale city, Florida",1600000US1224000,56309,5328,91447,6708
"Arlington Heights village, Illinois",1600000US1702154,101634,5356,126398,10818
"Des Moines city, Iowa",1600000US1921000,51355,2185,65005,2682
"Cedar Rapids city, Iowa",1600000US1912000,56096,3000,70818,3300
"Frederick city, Maryland",1600000US2430325,73457,5738,91081,5722
"Brockton city, Massachusetts",1600000US2509000,58357,6058,71698,4838
"Framingham CDP, Massachusetts",1600000US2524960,84050,13027,105136,11156
"Springfield city, Massachusetts",1600000US2567000,36234,3778,52617,3807
"Quincy city, Massachusetts",1600000US2555745,77765,8146,97526,6853
"Cambridge city, Massachusetts",1600000US2511000,97316,8058,134742,8917
"Lansing city, Michigan",1600000US2646000,39957,2260,51762,3413
"Las Cruces city, New Mexico",1600000US3539380,36364,5038,54891,5450
"Rio Rancho city, New Mexico",1600000US3563460,57349,7661,67599,5665
"Akron city, Ohio",1600000US3901000,36816,1752,52699,3963
"Toledo city, Ohio",1600000US3977000,37339,2292,49235,2065
"Allentown city, Pennsylvania",1600000US4202000,39687,5267,53392,4043
"Greenville city, South Carolina",1600000US4530850,52900,3269,88787,8140
"Nashville-Davidson metropolitan government (balance), Tennessee",1600000US4752006,57737,2327,79221,2375
"Dallas city, Texas",1600000US4819000,50627,914,80735,1888
"Round Rock city, Texas",1600000US4863500,79444,4425,97626,5966
"Pharr city, Texas",1600000US4857200,41286,4807,52246,6203
"McAllen city, Texas",1600000US4845384,44108,6730,62557,4916
"El Paso city, Texas",1600000US4824000,44754,1908,61557,2205
"Houston city, Texas",1600000US4835000,50896,727,82151,1773
"Sandy city, Utah",1600000US4967440,88481,6892,108011,8823
"Salt Lake City city, Utah",1600000US4967000,58688,3717,81600,4521
"North Little Rock city, Arkansas",1600000US0550450,40579,4747,57979,8124
"South Gate city, California",1600000US0673080,50355,2884,61916,6244
"West Covina city, California",1600000US0684200,81170,4388,103278,7980
"Garden Grove city, California",1600000US0629000,66842,3857,84333,4696
"Laguna Niguel city, California",1600000US0639248,102386,11595,139036,14017
"Yorba Linda city, California",1600000US0686832,132952,14956,173537,14291
"Santa Maria city, California",1600000US0669196,60320,6447,72960,5562
"Santa Barbara city, California",1600000US0669070,79740,8815,111093,8966
"South San Francisco city, California",1600000US0673262,94459,15502,117599,10899
"Oxnard city, California",1600000US0654652,68994,5304,86688,7096
"Albany city, Georgia",1600000US1301052,33434,5229,47288,4150
"Savannah city, Georgia",1600000US1369000,42869,4041,61682,4895
"Schaumburg village, Illinois",1600000US1768003,80227,4161,101047,8419
"Decatur city, Illinois",1600000US1718823,43225,4231,57830,4517
"Palatine village, Illinois",1600000US1757225,71794,6395,102731,10688
"Ellicott City CDP, Maryland",1600000US2426000,123380,6816,144816,9047
"Silver Spring CDP, Maryland",1600000US2472450,84393,6987,105782,9265
"Germantown CDP, Maryland",1600000US2432025,96701,6781,110363,7310
"Bethesda CDP, Maryland",1600000US2407125,166380,17500,231674,17048
"Newton city, Massachusetts",1600000US2545560,144403,8545,191159,12471
"Westland city, Michigan",1600000US2686000,47943,3742,61058,4857
"Buffalo city, New York",1600000US3611000,34814,2348,52055,2943
"New Rochelle city, New York",1600000US3650617,84516,8535,135438,14574
"Fayetteville city, North Carolina",1600000US3722920,42629,1883,54224,2263
"Oklahoma City city, Oklahoma",1600000US4055000,52062,1456,74194,2540
"Mount Pleasant town, South Carolina",1600000US4548535,91259,8773,129279,14253
"Tyler city, Texas",1600000US4874144,51956,5967,70184,6722
"Cedar Park city, Texas",1600000US4813552,99461,6614,117454,10423
"College Station city, Texas",1600000US4815976,44124,4531,69143,7813
"Mission city, Texas",1600000US4848768,45285,5353,74606,13634
"Ogden city, Utah",1600000US4955980,44965,4285,60792,5959
"South Jordan city, Utah",1600000US4970850,103534,11460,121292,10649
"West Valley City city, Utah",1600000US4983470,65143,5368,74863,4858
"Seattle city, Washington",1600000US5363000,86822,2716,119005,3932
"Oshkosh city, Wisconsin",1600000US5560500,49972,3676,60529,3875
"Kenosha city, Wisconsin",1600000US5539225,52848,4762,72956,6335
"Jonesboro city, Arkansas",1600000US0535710,49563,3996,67752,6015
"Westminster city, Colorado",1600000US0883835,64214,4145,80843,3595
"Aurora city, Colorado",1600000US0804000,63055,2277,80043,2545
"Spring Hill CDP, Florida",1600000US1268350,46710,3683,60799,5282
"Fort Myers city, Florida",1600000US1224125,45511,5120,68862,7263
"The Hammocks CDP, Florida",1600000US1271569,68076,7658,78652,6721
"Town 'n' Country CDP, Florida",1600000US1272145,52339,4077,75020,8124
"Boca Raton city, Florida",1600000US1207300,80815,9869,134175,14844
"Lakeland city, Florida",1600000US1238250,46466,2770,63429,4604
"Indianapolis city (balance), Indiana",1600000US1836003,47225,1470,66016,1945
"South Bend city, Indiana",1600000US1871000,42007,4315,58587,4055
"Lowell city, Massachusetts",1600000US2537000,50391,4890,66710,4874
"Fall River city, Massachusetts",1600000US2523000,43235,4388,59647,6527
"Boston city, Massachusetts",1600000US2507000,66758,2302,100760,4039
"Somerville city, Massachusetts",1600000US2562535,89478,12750,112349,10293
"Rochester Hills city, Michigan",1600000US2669035,93573,7573,122004,8358
"Rochester city, Minnesota",1600000US2754880,75464,4993,94968,5465
"Duluth city, Minnesota",1600000US2717000,49078,4050,68019,5005
"Santa Fe city, New Mexico",1600000US3570500,57022,5692,75882,7183
"High Point city, North Carolina",1600000US3731400,49860,4364,66414,4774
"Charleston city, South Carolina",1600000US4513330,63364,4917,95574,6559
"Killeen city, Texas",1600000US4839148,45404,4229,54161,3271
"Abilene city, Texas",1600000US4801000,49365,6601,66137,4570
"Bellingham city, Washington",1600000US5305280,53369,3840,66529,4402
"Auburn city, Washington",1600000US5303180,69243,11482,81813,5662
"Marysville city, Washington",1600000US5343955,80981,6564,90591,8505
"Anchorage municipality, Alaska",1600000US0203000,79166,4990,100976,4250
"Highlands Ranch CDP, Colorado",1600000US0836410,115195,6425,140616,8718
"Broomfield city, Colorado",1600000US0809280,90939,6648,111665,7706
"Orlando city, Florida",1600000US1253000,47594,2532,70027,4387
"Tampa city, Florida",1600000US1271000,50489,1610,81511,4013
"Bloomington city, Indiana",1600000US1805860,38897,3403,56422,5249
"Davenport city, Iowa",1600000US1919000,50081,3433,63016,4109
"Ames city, Iowa",1600000US1901855,51860,13758,72359,6529
"Broken Arrow city, Oklahoma",1600000US4009050,68811,4135,86234,3859
"Pittsburgh city, Pennsylvania",1600000US4261000,45851,2739,69956,3000
"Columbia city, South Carolina",1600000US4516000,42646,4333,72580,6313
"Frisco city, Texas",1600000US4827684,122302,9679,145926,9586
"Victoria city, Texas",1600000US4875428,49525,5695,69698,6545
"Mesquite city, Texas",1600000US4847892,54775,3427,64750,3540
"Grand Prairie city, Texas",1600000US4830464,67099,4787,79174,3763
"Lewisville city, Texas",1600000US4842508,65578,3157,79172,5124
"Rogers city, Arkansas",1600000US0560410,60527,3819,89912,10813
"Fayetteville city, Arkansas",1600000US0523290,42365,5844,63584,5830
"Springdale city, Arkansas",1600000US0566080,51152,4960,66728,6357
"Hesperia city, California",1600000US0633434,55418,9842,67116,6790
"Chino Hills city, California",1600000US0613214,99763,8344,118176,8924
"Fontana city, California",1600000US0624680,67067,5773,85778,5537
"Rancho Cucamonga city, California",1600000US0659451,90034,4652,105407,5271
"Upland city, California",1600000US0681344,70760,5503,96797,7867
"Longmont city, Colorado",1600000US0845970,73832,6643,92205,5869
"Colorado Springs city, Colorado",1600000US0816000,59514,2550,78613,2283
"Pueblo city, Colorado",1600000US0862000,36124,1878,51674,3544
"Greeley city, Colorado",1600000US0832155,53379,4031,66544,3505
"Thornton city, Colorado",1600000US0877290,77092,4149,86593,4944
"Deltona city, Florida",1600000US1217200,53171,4693,59123,5165
"Lehigh Acres CDP, Florida",1600000US1239925,47242,5378,55463,3976
"Daytona Beach city, Florida",1600000US1216525,33228,4146,46004,3780
"Atlanta city, Georgia",1600000US1304000,57597,3481,103457,4867
"Columbus city, Georgia",1600000US1319000,42107,3000,64410,4155
"Cicero town, Illinois",1600000US1714351,51186,4622,58421,4197
"Bismarck city, North Dakota",1600000US3807200,62755,4356,75971,6114
"Lorain city, Ohio",1600000US3944856,32379,4101,46311,4281
"Wichita Falls city, Texas",1600000US4879000,42959,3935,56119,3871
"Plano city, Texas",1600000US4858016,94306,4232,121001,5503
"The Woodlands CDP, Texas",1600000US4872656,117180,15990,175323,22085
"Brownsville city, Texas",1600000US4810768,36176,4967,49650,3171
"League City city, Texas",1600000US4841980,98593,8806,116212,10278
"Arlington CDP, Virginia",1600000US5103000,117237,6537,151123,8075
"Newport News city, Virginia",1600000US5156000,49716,2824,63376,3948
"Lynchburg city, Virginia",1600000US5147672,45239,5158,57341,4433
"Virginia Beach city, Virginia",1600000US5182000,72586,2324,95226,4010
