Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Albuquerque, NM Metro Area",310M200US10740,48937,1376,65938,1723
"Alexandria, LA Metro Area",310M200US10780,42778,2414,58070,3250
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",310M200US10900,60671,1573,78853,1694
"Altoona, PA Metro Area",310M200US11020,45432,3540,58940,3354
"Amarillo, TX Metro Area",310M200US11100,51734,1630,70285,3591
"Ames, IA Metro Area",310M200US11180,50811,2005,69284,5826
"Anchorage, AK Metro Area",310M200US11260,78238,3082,101231,4629
"Ann Arbor, MI Metro Area",310M200US11460,61977,2207,86381,2866
"Anniston-Oxford-Jacksonville, AL Metro Area",310M200US11500,42346,2538,53327,2848
"Appleton, WI Metro Area",310M200US11540,61245,1986,73971,2449
"Arecibo, PR Metro Area",310M200US11640,15750,1246,24201,2536
"Asheville, NC Metro Area",310M200US11700,44826,1689,63112,2953
"Ashtabula, OH Micro Area",310M200US11780,44511,2492,53464,2716
"Athens, OH Micro Area",310M200US11900,36511,6000,55131,8385
"Athens, TX Micro Area",310M200US11980,47906,4685,63467,5201
"Athens-Clarke County, GA Metro Area",310M200US12020,38643,2323,60127,3408
"Atlanta-Sandy Springs-Roswell, GA Metro Area",310M200US12060,60219,464,81825,886
"Atlantic City-Hammonton, NJ Metro Area",310M200US12100,54052,3806,77622,3673
"Auburn, NY Micro Area",310M200US12180,53146,3745,66442,3721
"Auburn-Opelika, AL Metro Area",310M200US12220,46589,2849,62399,4912
"Augusta-Richmond County, GA-SC Metro Area",310M200US12260,49721,2545,65803,2163
"Augusta-Waterville, ME Micro Area",310M200US12300,51335,3359,63886,3652
"Austin-Round Rock, TX Metro Area",310M200US12420,67195,1310,92495,2110
"Bakersfield, CA Metro Area",310M200US12540,51342,1312,69017,2049
"Baltimore-Columbia-Towson, MD Metro Area",310M200US12580,72520,883,95598,1352
"Bangor, ME Metro Area",310M200US12620,44173,4678,57899,3040
"Barnstable Town, MA Metro Area",310M200US12700,66102,1965,87839,4088
"Baton Rouge, LA Metro Area",310M200US12940,54774,2237,74487,2108
"Battle Creek, MI Metro Area",310M200US12980,43084,2719,56042,2603
"Blacksburg-Christiansburg-Radford, VA Metro Area",310M200US13980,50947,2556,67926,5165
"Bay City, MI Metro Area",310M200US13020,46560,4139,54876,2984
"Marion, OH Micro Area",310M200US32020,40607,4465,53895,4123
"Marquette, MI Micro Area",310M200US32100,48259,3506,61653,3709
"Marshall, TX Micro Area",310M200US32220,42958,6175,67156,12969
"Martinsville, VA Micro Area",310M200US32300,35290,3833,51008,8618
"Mayagüez, PR Metro Area",310M200US32420,14176,2013,23332,2952
"McAllen-Edinburg-Mission, TX Metro Area",310M200US32580,35730,1885,53857,2500
"Meadville, PA Micro Area",310M200US32740,46574,2722,57529,2928
"Medford, OR Metro Area",310M200US32780,43948,3862,59897,3326
"Memphis, TN-MS-AR Metro Area",310M200US32820,48524,1529,68861,2053
"Merced, CA Metro Area",310M200US32900,41997,2804,59213,3307
"Meridian, MS Micro Area",310M200US32940,37129,2689,51402,4316
"Mobile, AL Metro Area",310M200US33660,42699,2668,59771,2819
"Modesto, CA Metro Area",310M200US33700,52363,2615,69743,2598
"Monroe, LA Metro Area",310M200US33740,36346,2637,55139,3655
"Monroe, MI Metro Area",310M200US33780,54396,3333,67909,2980
"Montgomery, AL Metro Area",310M200US33860,45636,2429,65358,3374
"Morehead City, NC Micro Area",310M200US33980,51048,4260,71230,4565
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",310M200US33100,50441,398,76284,1084
"Michigan City-La Porte, IN Metro Area",310M200US33140,45838,4206,64369,6227
"Midland, MI Metro Area",310M200US33220,59292,4306,80370,6452
"Midland, TX Metro Area",310M200US33260,80761,5917,106491,8415
"Milwaukee-Waukesha-West Allis, WI Metro Area",310M200US33340,56247,704,77011,1116
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",310M200US33460,71008,571,92395,1068
"Minot, ND Micro Area",310M200US33500,63889,5861,82540,6339
"Missoula, MT Metro Area",310M200US33540,42815,5512,60771,4076
"Morgantown, WV Metro Area",310M200US34060,45941,4022,65762,3467
"Morristown, TN Metro Area",310M200US34100,40041,4179,53782,3627
"Moses Lake, WA Micro Area",310M200US34180,51667,3855,66579,5223
"Mount Airy, NC Micro Area",310M200US34340,37337,2571,51864,3360
"Mount Pleasant, MI Micro Area",310M200US34380,40838,2859,60145,4240
"Mount Vernon-Anacortes, WA Metro Area",310M200US34580,57122,4977,71459,3552
"Muncie, IN Metro Area",310M200US34620,40606,2163,52733,3673
"Muskegon, MI Metro Area",310M200US34740,47453,2606,58526,2583
"Muskogee, OK Micro Area",310M200US34780,41016,4152,57823,6726
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",310M200US34820,47379,1748,61721,2456
"Nacogdoches, TX Micro Area",310M200US34860,39865,7042,59428,7029
"Napa, CA Metro Area",310M200US34900,75513,5565,111567,7210
"Naples-Immokalee-Marco Island, FL Metro Area",310M200US34940,62126,2536,101833,5974
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",310M200US34980,57985,1372,79665,1530
"New Bern, NC Metro Area",310M200US35100,45971,2435,60474,3310
"New Castle, PA Micro Area",310M200US35260,42921,4341,61304,4551
"New Haven-Milford, CT Metro Area",310M200US35300,61760,1243,83327,1923
"New Orleans-Metairie, LA Metro Area",310M200US35380,48343,1426,68409,1521
"New Philadelphia-Dover, OH Micro Area",310M200US35420,47331,3646,62052,4453
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",310M200US35620,68743,661,101934,677
"Niles-Benton Harbor, MI Metro Area",310M200US35660,46649,2911,68931,4491
"North Port-Sarasota-Bradenton, FL Metro Area",310M200US35840,53698,1376,75124,2012
"North Wilkesboro, NC Micro Area",310M200US35900,40919,3660,52559,4435
"Norwich-New London, CT Metro Area",310M200US35980,65764,3193,84818,3445
"Oak Harbor, WA Micro Area",310M200US36020,60532,4366,72516,4179
"Ocala, FL Metro Area",310M200US36100,40050,2058,52323,2323
"Ocean City, NJ Metro Area",310M200US36140,57116,4361,79746,5189
"Odessa, TX Metro Area",310M200US36220,65454,4475,81301,5188
"Ogden-Clearfield, UT Metro Area",310M200US36260,65538,1881,78708,1899
"Ogdensburg-Massena, NY Micro Area",310M200US36300,42144,3026,55748,3086
"Oklahoma City, OK Metro Area",310M200US36420,52221,666,72437,1418
"Olean, NY Micro Area",310M200US36460,40016,2369,51116,2438
"Olympia-Tumwater, WA Metro Area",310M200US36500,62137,3953,74949,2947
"Omaha-Council Bluffs, NE-IA Metro Area",310M200US36540,61024,960,79771,1532
"Opelousas, LA Micro Area",310M200US36660,30286,3629,50618,5228
"Orangeburg, SC Micro Area",310M200US36700,38596,2340,46725,3918
"Orlando-Kissimmee-Sanford, FL Metro Area",310M200US36740,51077,824,70292,1522
"Oshkosh-Neenah, WI Metro Area",310M200US36780,52136,2064,68493,4197
"Ottawa-Peru, IL Micro Area",310M200US36860,51496,2677,65814,3450
"Owensboro, KY Metro Area",310M200US36980,47751,4022,64436,4667
"Parkersburg-Vienna, WV Metro Area",310M200US37620,40547,3093,57101,5664
"Pensacola-Ferry Pass-Brent, FL Metro Area",310M200US37860,50560,1309,65554,2393
"Peoria, IL Metro Area",310M200US37900,56350,1852,75757,2992
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",310M200US37980,65123,761,89851,948
"Owosso, MI Micro Area",310M200US37020,51839,3638,60345,3011
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",310M200US37100,80032,2247,104004,2797
"Paducah, KY-IL Micro Area",310M200US37140,48358,7112,77949,11063
"Palatka, FL Micro Area",310M200US37260,31483,2392,43743,3548
"Palm Bay-Melbourne-Titusville, FL Metro Area",310M200US37340,50416,1739,67688,2600
"Panama City, FL Metro Area",310M200US37460,48066,2561,62509,3525
"Phoenix-Mesa-Scottsdale, AZ Metro Area",310M200US38060,55547,674,76146,955
"Pine Bluff, AR Metro Area",310M200US38220,36538,4642,48842,4014
"Pinehurst-Southern Pines, NC Micro Area",310M200US38240,51547,3018,70993,5274
"Pittsburgh, PA Metro Area",310M200US38300,54080,937,74452,975
"Pittsfield, MA Metro Area",310M200US38340,50765,4206,69880,4272
"Plattsburgh, NY Micro Area",310M200US38460,45377,3652,56433,3303
"Pocatello, ID Metro Area",310M200US38540,41530,3062,56585,4632
"Ponce, PR Metro Area",310M200US38660,15728,750,26020,1612
"Port Angeles, WA Micro Area",310M200US38820,44929,4018,59519,5130
"Portland-South Portland, ME Metro Area",310M200US38860,62074,1500,81158,3716
"Portland-Vancouver-Hillsboro, OR-WA Metro Area",310M200US38900,63850,1458,84633,1357
"Port St. Lucie, FL Metro Area",310M200US38940,48002,3230,66868,3362
"Portsmouth, OH Micro Area",310M200US39020,35833,5077,51082,3912
"Pottsville, PA Micro Area",310M200US39060,45810,2427,60384,4050
"Prescott, AZ Metro Area",310M200US39140,48105,3373,61037,3193
"Providence-Warwick, RI-MA Metro Area",310M200US39300,58965,1708,77620,1460
"Provo-Orem, UT Metro Area",310M200US39340,65092,1911,81551,2525
"Pueblo, CO Metro Area",310M200US39380,40050,1749,57414,3572
"Punta Gorda, FL Metro Area",310M200US39460,45492,2325,62168,4277
"Quincy, IL-MO Micro Area",310M200US39500,46854,3461,62367,4942
"Racine, WI Metro Area",310M200US39540,57232,2731,72857,2885
"Raleigh, NC Metro Area",310M200US39580,65778,1410,87155,1674
"Rapid City, SD Metro Area",310M200US39660,52809,4472,69847,4065
"Reading, PA Metro Area",310M200US39740,56122,1984,73796,2775
"Redding, CA Metro Area",310M200US39820,46693,4067,62549,3272
"Reno, NV Metro Area",310M200US39900,56611,2152,75135,2747
"Richmond, IN Micro Area",310M200US39980,42160,2759,62522,7803
"Richmond, VA Metro Area",310M200US40060,60713,1248,82209,1713
"Richmond-Berea, KY Micro Area",310M200US40080,41899,4176,55859,3928
"Riverside-San Bernardino-Ontario, CA Metro Area",310M200US40140,56087,983,73425,992
"Roanoke, VA Metro Area",310M200US40220,50571,2095,64370,2706
"Roanoke Rapids, NC Micro Area",310M200US40260,31115,2259,50363,6026
"Rochester, MN Metro Area",310M200US40340,65627,1889,87082,3577
"Rochester, NY Metro Area",310M200US40380,53667,1416,72186,1466
"Rockford, IL Metro Area",310M200US40420,51036,1350,64934,2674
"Rocky Mount, NC Metro Area",310M200US40580,37324,2978,54582,4050
"Rome, GA Metro Area",310M200US40660,40510,2829,56790,4507
"Roseburg, OR Micro Area",310M200US40700,41428,3670,56063,4977
"Roswell, NM Micro Area",310M200US40740,38044,6011,51494,4514
"Russellville, AR Micro Area",310M200US40780,36768,4581,49104,3451
"Sacramento--Roseville--Arden-Arcade, CA Metro Area",310M200US40900,62813,1238,82648,1129
"Saginaw, MI Metro Area",310M200US40980,43383,2087,60183,3581
"St. Cloud, MN Metro Area",310M200US41060,54157,2184,68555,3281
"St. George, UT Metro Area",310M200US41100,54913,2790,72624,6169
"St. Joseph, MO-KS Metro Area",310M200US41140,49263,2434,59773,2962
"St. Louis, MO-IL Metro Area",310M200US41180,56483,793,77901,1047
"Salem, OH Micro Area",310M200US41400,41887,2127,57098,4718
"Salem, OR Metro Area",310M200US41420,52448,2808,67428,2635
"Salinas, CA Metro Area",310M200US41500,60494,2094,86090,4798
"Salisbury, MD-DE Metro Area",310M200US41540,54233,2078,71289,3268
"Salt Lake City, UT Metro Area",310M200US41620,65792,1409,83088,1964
"San Angelo, TX Metro Area",310M200US41660,48441,7670,67626,6000
"San Antonio-New Braunfels, TX Metro Area",310M200US41700,55083,1102,73771,1244
"San Diego-Carlsbad, CA Metro Area",310M200US41740,67320,1448,90125,1291
"Sandusky, OH Micro Area",310M200US41780,47544,2283,70566,7857
"San Francisco-Oakland-Hayward, CA Metro Area",310M200US41860,88518,1665,124194,1441
"San Germán, PR Metro Area",310M200US41900,14403,1462,22631,3029
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",310M200US41940,101980,898,136386,1916
"San Juan-Carolina-Caguas, PR Metro Area",310M200US41980,21059,417,34236,940
"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",310M200US42020,62648,4211,86082,3713
"Santa Cruz-Watsonville, CA Metro Area",310M200US42100,65139,4375,91144,4896
"Santa Fe, NM Metro Area",310M200US42140,55676,3459,80867,5575
"Santa Maria-Santa Barbara, CA Metro Area",310M200US42200,63625,2418,92453,3591
"Santa Rosa, CA Metro Area",310M200US42220,66674,2788,93407,3552
"Savannah, GA Metro Area",310M200US42340,51390,1614,67583,2652
"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",310M200US42540,49670,1573,64045,1728
"Searcy, AR Micro Area",310M200US42620,38986,5485,54556,4616
"Seattle-Tacoma-Bellevue, WA Metro Area",310M200US42660,75331,871,99442,1120
"Sebastian-Vero Beach, FL Metro Area",310M200US42680,49379,2380,79405,7315
"Sebring, FL Metro Area",310M200US42700,34242,1880,53170,9554
"Seneca, SC Micro Area",310M200US42860,43266,3156,67599,8881
"Sevierville, TN Micro Area",310M200US42940,42107,3446,58829,6180
