Name,Geo_id,0 - 19999,20000 - 39999,40000 - 59999,60000 - 99999,100000 - 149999,150000 - 199999,200000 or more
"Butler County, Missouri",0500000US29023,4215,2835,3490,3092,1577,1061,143
"Callaway County, Missouri",0500000US29027,1965,2655,2259,4538,2431,938,946
"Camden County, Missouri",0500000US29029,2174,3277,2406,2902,1419,485,1385
"Cape Girardeau County, Missouri",0500000US29031,4918,6615,4409,8313,5499,1526,1520
"Cass County, Missouri",0500000US29037,3076,6351,6760,9389,9421,4192,3172
"Christian County, Missouri",0500000US29043,3283,4752,6052,10370,5085,2284,2290
"Clay County, Missouri",0500000US29047,8863,15242,14792,27476,18836,9210,6318
"Clinton County, Missouri",0500000US29049,1013,965,2090,2121,1372,721,109
"Cole County, Missouri",0500000US29051,3929,5011,5182,6730,5067,2069,1534
"Crawford County, Missouri",0500000US29055,1724,1621,1572,1498,1228,535,549
"Dunklin County, Missouri",0500000US29069,2168,2274,1909,2740,1365,155,162
"Franklin County, Missouri",0500000US29071,5133,6920,6012,11201,6180,3886,1969
"Greene County, Missouri",0500000US29077,19029,28304,26551,29305,15004,5988,6805
"Henry County, Missouri",0500000US29083,2111,1502,2001,2242,891,383,475
"Howell County, Missouri",0500000US29091,4088,3265,3158,3384,1330,298,969
"Jackson County, Missouri",0500000US29095,39619,54331,49230,73351,46496,22213,17725
"Jasper County, Missouri",0500000US29097,8211,10048,9424,9850,6104,2448,1779
"Jefferson County, Missouri",0500000US29099,7356,15162,15940,22506,17027,5840,4975
"Johnson County, Missouri",0500000US29101,1747,5426,3844,6967,1955,1067,649
"Laclede County, Missouri",0500000US29105,2701,4592,2296,3442,1470,171,516
"Lafayette County, Missouri",0500000US29107,1537,1188,2122,3946,2389,898,376
"Lawrence County, Missouri",0500000US29109,2275,2911,3331,3086,2099,689,298
"Lincoln County, Missouri",0500000US29113,2951,2447,2561,8165,4554,1425,813
"McDonald County, Missouri",0500000US29119,1385,3094,1163,1378,730,27,247
"Marion County, Missouri",0500000US29127,2256,2036,1841,2962,1479,497,317
"Miller County, Missouri",0500000US29131,2101,2517,1587,1303,1013,517,379
"Morgan County, Missouri",0500000US29141,2162,1342,1624,2556,629,213,353
"Newton County, Missouri",0500000US29145,2526,4221,4004,6020,2532,1902,577
"Nodaway County, Missouri",0500000US29147,1696,2281,1371,2035,1143,104,46
"Pettis County, Missouri",0500000US29159,3103,3559,3635,3921,1737,381,831
"Phelps County, Missouri",0500000US29161,3516,4716,1856,4025,2207,744,641
"Platte County, Missouri",0500000US29165,4516,4952,5141,11888,8244,3756,4704
"Polk County, Missouri",0500000US29167,2320,1830,2025,2901,1700,830,371
"Pulaski County, Missouri",0500000US29169,2450,3852,3104,3656,2339,1500,265
"Randolph County, Missouri",0500000US29175,1771,2368,1601,2092,845,204,246
"Ray County, Missouri",0500000US29177,1128,1552,1334,2722,1486,712,380
"St. Charles County, Missouri",0500000US29183,9189,16264,21544,38808,34345,20076,17681
"St. Francois County, Missouri",0500000US29187,5469,5758,3445,5302,2985,1516,555
"St. Louis County, Missouri",0500000US29189,49707,66559,61859,88518,62842,33283,50065
"Saline County, Missouri",0500000US29195,890,1758,1552,1956,888,244,202
"Scott County, Missouri",0500000US29201,2724,3934,2350,3313,1766,975,607
"Stoddard County, Missouri",0500000US29207,2728,1737,2033,2803,1326,184,264
"Stone County, Missouri",0500000US29209,2362,2566,2270,3379,1411,442,250
"Taney County, Missouri",0500000US29213,4510,5094,3035,5206,2257,428,1139
"Texas County, Missouri",0500000US29215,2615,1387,1772,1776,461,140,363
"Vernon County, Missouri",0500000US29217,1645,1560,1411,2272,595,177,204
"Warren County, Missouri",0500000US29219,961,1757,3148,3402,1566,866,1437
"Washington County, Missouri",0500000US29221,1446,1770,1260,2109,1185,334,205
"Webster County, Missouri",0500000US29225,2055,1970,2205,4073,1286,770,293
"St. Louis city, Missouri",0500000US29510,32171,25283,25418,26258,17946,6823,5837
"Cascade County, Montana",0500000US30013,5953,6293,5535,8043,5204,2007,1268
"Flathead County, Montana",0500000US30029,4626,7096,6843,11955,5852,3348,3180
"Gallatin County, Montana",0500000US30031,5397,6205,6059,10266,8489,4917,7463
"Lake County, Montana",0500000US30047,3165,2123,1758,3034,1140,446,781
"Lewis and Clark County, Montana",0500000US30049,2602,5964,5967,6750,5565,2382,1978
"Lincoln County, Montana",0500000US30053,1400,2061,1608,1971,1474,404,197
"Missoula County, Montana",0500000US30063,6588,8924,7742,12326,7506,3621,5250
"Ravalli County, Montana",0500000US30081,1906,4292,2942,4406,3430,403,896
"Silver Bow County, Montana",0500000US30093,2399,3755,2268,2918,2210,569,944
"Yellowstone County, Montana",0500000US30111,8404,10880,9430,20353,10477,5068,4389
"Adams County, Nebraska",0500000US31001,3020,1966,2098,2468,2081,630,660
"Buffalo County, Nebraska",0500000US31019,2306,3632,3283,5279,3122,1371,555
"Cass County, Nebraska",0500000US31025,980,1740,1574,2770,1813,1238,847
"Dakota County, Nebraska",0500000US31043,723,1483,1303,1745,1374,167,501
"Dawson County, Nebraska",0500000US31047,1319,1437,1731,2258,1442,838,188
"Dodge County, Nebraska",0500000US31053,1974,2527,2862,3455,2180,552,613
"Douglas County, Nebraska",0500000US31055,31669,34698,36298,54320,38090,19488,21543
"Gage County, Nebraska",0500000US31067,1801,1650,1886,2052,1403,539,487
"Hall County, Nebraska",0500000US31079,3166,3401,5501,5959,4024,1603,877
"Lancaster County, Nebraska",0500000US31109,15896,22145,21687,31579,22552,9632,7926
"Lincoln County, Nebraska",0500000US31111,2367,2821,2080,4167,2168,822,380
"Madison County, Nebraska",0500000US31119,1845,2265,3517,3288,2010,1034,615
"Platte County, Nebraska",0500000US31141,1390,2016,2333,3515,2626,945,419
"Sarpy County, Nebraska",0500000US31153,5391,8588,9504,17584,15586,7274,8501
"Saunders County, Nebraska",0500000US31155,995,924,792,2869,1345,792,665
"Scotts Bluff County, Nebraska",0500000US31157,2214,2677,2785,3739,2496,597,298
"Washington County, Nebraska",0500000US31177,936,884,418,1544,2680,1002,1032
"Churchill County, Nevada",0500000US32001,1679,1461,1422,2956,1523,864,502
"Clark County, Nevada",0500000US32003,123005,146812,133908,200237,127215,59416,63696
"Douglas County, Nevada",0500000US32005,3097,2987,2405,5069,3836,1719,1718
"Elko County, Nevada",0500000US32007,1689,2712,3009,4895,3508,2008,969
"Lyon County, Nevada",0500000US32019,2716,3180,3076,5971,4396,1718,1538
"Nye County, Nevada",0500000US32023,4025,3142,3119,5156,4455,1556,579
"Washoe County, Nevada",0500000US32031,22673,26901,26371,48030,38232,17145,18666
"Carson City, Nevada",0500000US32510,3261,4301,3533,6594,3423,1508,1310
"Belknap County, New Hampshire",0500000US33001,2746,3371,4522,6152,4510,3091,2175
"Carroll County, New Hampshire",0500000US33003,2732,3882,3718,4589,3545,1351,1840
"Cheshire County, New Hampshire",0500000US33005,3674,5050,4024,5831,5208,2350,2129
"Coos County, New Hampshire",0500000US33007,2111,3068,2203,3224,1904,835,916
"Grafton County, New Hampshire",0500000US33009,3376,5148,4541,8192,6600,3487,3855
"Hillsborough County, New Hampshire",0500000US33011,13186,16720,22373,38786,37102,19715,20017
"Merrimack County, New Hampshire",0500000US33013,5842,8231,7310,13801,12261,6169,5119
"Rockingham County, New Hampshire",0500000US33015,7720,10616,14442,27239,30755,17364,19746
"Strafford County, New Hampshire",0500000US33017,4593,5949,5600,11059,12067,7960,4839
"Sullivan County, New Hampshire",0500000US33019,2366,2253,3088,2731,2644,911,1502
"Atlantic County, New Jersey",0500000US34001,15195,18999,16995,25111,18911,8163,8925
"Bergen County, New Jersey",0500000US34003,30902,34092,36434,63638,66097,42211,78656
"Burlington County, New Jersey",0500000US34005,14516,18758,20616,38513,35321,22546,25589
"Camden County, New Jersey",0500000US34007,26326,26306,25034,43610,39361,19662,20859
"Cape May County, New Jersey",0500000US34009,4701,7187,6367,13461,8165,3712,5267
"Cumberland County, New Jersey",0500000US34011,8603,9676,9484,10387,9841,3263,2629
"Essex County, New Jersey",0500000US34013,58457,45573,42360,64089,42013,22606,47355
"Gloucester County, New Jersey",0500000US34015,9908,12282,11878,24862,22811,14597,16164
"Hudson County, New Jersey",0500000US34017,44588,36005,33208,57540,47223,27142,46294
"Hunterdon County, New Jersey",0500000US34019,3017,3894,4458,9726,10126,7525,12546
"Mercer County, New Jersey",0500000US34021,17894,15227,17686,29535,26636,13258,23734
"Middlesex County, New Jersey",0500000US34023,27383,33298,33064,60935,65003,38050,50098
"Monmouth County, New Jersey",0500000US34025,23329,25776,23185,43012,44398,33115,57923
"Morris County, New Jersey",0500000US34027,10350,16959,16472,35879,34754,24659,53774
"Ocean County, New Jersey",0500000US34029,26126,35085,37151,52025,39553,24430,26366
"Passaic County, New Jersey",0500000US34031,24892,24243,22577,38377,28844,17973,20157
"Salem County, New Jersey",0500000US34033,3200,3664,3616,6000,4730,2346,1417
"Somerset County, New Jersey",0500000US34035,7757,10078,10875,24527,24134,15653,37915
"Sussex County, New Jersey",0500000US34037,3557,5248,6683,13946,12732,7099,9502
"Union County, New Jersey",0500000US34039,19049,26161,22970,42356,34799,21910,34147
"Warren County, New Jersey",0500000US34041,5713,6187,6243,9009,9890,4258,5053
"Bernalillo County, New Mexico",0500000US35001,45732,47955,49493,57374,45376,18114,21141
"Chaves County, New Mexico",0500000US35005,6791,4954,3939,4078,1720,1069,1068
"Cibola County, New Mexico",0500000US35006,2475,1504,1477,2065,1431,348,157
"Curry County, New Mexico",0500000US35009,4220,3267,2978,3689,2949,557,667
"Doña Ana County, New Mexico",0500000US35013,18805,19401,14172,14082,11173,4011,3377
"Eddy County, New Mexico",0500000US35015,2421,3946,2408,7094,5309,1465,1498
"Grant County, New Mexico",0500000US35017,2189,2882,1933,2251,784,470,591
"Lea County, New Mexico",0500000US35025,5266,4533,4908,4573,3003,1094,1013
"Lincoln County, New Mexico",0500000US35027,2808,1870,1574,2038,688,233,340
"Los Alamos County, New Mexico",0500000US35028,412,1119,415,1462,1788,1218,2204
"Luna County, New Mexico",0500000US35029,2246,2482,1177,1194,755,370,81
"McKinley County, New Mexico",0500000US35031,6371,3548,4168,3697,1884,632,649
"Otero County, New Mexico",0500000US35035,4315,5018,4082,6060,2732,1168,659
"Rio Arriba County, New Mexico",0500000US35039,3487,3847,2469,3309,1548,608,292
"Sandoval County, New Mexico",0500000US35043,5017,6505,11429,13779,11139,4796,3990
"San Juan County, New Mexico",0500000US35045,9556,8159,5834,9152,4683,1555,1905
"San Miguel County, New Mexico",0500000US35047,2539,2169,2782,2619,752,342,58
"Santa Fe County, New Mexico",0500000US35049,9269,11500,10250,16291,9986,5925,6931
"Taos County, New Mexico",0500000US35055,3907,1977,3176,3906,1084,986,275
"Valencia County, New Mexico",0500000US35061,5371,6707,5786,6043,3230,931,807
"Albany County, New York",0500000US36001,17570,15629,20682,32706,21762,10877,12945
"Allegany County, New York",0500000US36003,2644,3154,3568,4681,2667,601,370
"Bronx County, New York",0500000US36005,146942,102514,87005,98642,54818,21699,21384
"Broome County, New York",0500000US36007,13820,16143,14550,18315,12274,4014,5336
"Cattaraugus County, New York",0500000US36009,6033,6136,5050,8348,5140,1135,720
"Cayuga County, New York",0500000US36011,4959,5638,4738,7919,5556,2184,1398
"Chautauqua County, New York",0500000US36013,11373,11660,8900,11550,6768,1624,1434
"Chemung County, New York",0500000US36015,5767,5831,6016,9085,5575,1896,1237
"Chenango County, New York",0500000US36017,2511,4082,3878,5581,2845,807,885
"Clinton County, New York",0500000US36019,5868,5273,5742,8424,5903,1719,931
"Columbia County, New York",0500000US36021,3731,4383,3691,5533,4736,1922,2722
"Cortland County, New York",0500000US36023,2753,2680,3621,5184,3084,848,1164
"Delaware County, New York",0500000US36025,3913,3308,3710,4241,2284,1241,1037
"Dutchess County, New York",0500000US36027,12992,13139,15389,24489,23137,11298,17731
"Erie County, New York",0500000US36029,63067,71197,61505,93396,66076,31470,26159
"Essex County, New York",0500000US36031,1835,3469,1910,4571,2786,1039,830
"Franklin County, New York",0500000US36033,3474,3628,3258,5206,2770,823,526
"Fulton County, New York",0500000US36035,3470,3629,5494,5517,3383,567,1027
"Genesee County, New York",0500000US36037,3250,4442,4311,5980,3993,1643,1179
"Greene County, New York",0500000US36039,2475,3266,2495,3256,2722,1166,1687
"Herkimer County, New York",0500000US36043,4080,4633,3659,7199,3704,1191,674
"Jefferson County, New York",0500000US36045,5586,8473,10008,12027,8579,2276,1679
"Kings County, New York",0500000US36047,186248,145391,126152,191672,152734,77832,121839
"Lewis County, New York",0500000US36049,1448,1485,2784,3096,1502,586,365
"Livingston County, New York",0500000US36051,3575,3569,4155,5655,4521,1631,967
"Madison County, New York",0500000US36053,4187,2773,4265,6347,3849,2222,1651
"Monroe County, New York",0500000US36055,43598,49797,50740,75474,52152,23538,23584
"Montgomery County, New York",0500000US36057,3384,3130,3276,4523,2572,1397,406
"Nassau County, New York",0500000US36059,31920,34493,37050,75270,89673,66711,124335
"New York County, New York",0500000US36061,132887,84818,70900,119034,95136,63659,171141
"Niagara County, New York",0500000US36063,13433,16784,14478,21671,13295,5993,5321
"Oneida County, New York",0500000US36065,14033,17807,14685,23003,14026,5129,4690
"Onondaga County, New York",0500000US36067,31589,30414,29089,44399,33334,13932,15375
"Ontario County, New York",0500000US36069,4160,6823,6679,12915,8560,4267,4203
"Orange County, New York",0500000US36071,15678,15192,16941,26920,28555,17513,16762
"Orleans County, New York",0500000US36073,3262,2950,1954,3405,2968,662,237
"Oswego County, New York",0500000US36075,7220,9119,7348,11480,7374,3173,1210
"Otsego County, New York",0500000US36077,3088,3755,3094,5500,2909,1199,1396
"Putnam County, New York",0500000US36079,3245,4122,3542,5717,6594,4604,7342
"Queens County, New York",0500000US36081,115754,113206,110921,186082,138627,74865,81231
"Rensselaer County, New York",0500000US36083,9303,9264,9084,13696,13170,6558,5356
"Richmond County, New York",0500000US36085,21413,21506,18467,34968,29802,22407,22199
"Rockland County, New York",0500000US36087,10745,11776,9949,19361,19961,12636,18181
"St. Lawrence County, New York",0500000US36089,7261,8444,6400,11224,6266,1859,844
"Saratoga County, New York",0500000US36091,10122,10896,10846,25170,20110,12047,11035
"Schenectady County, New York",0500000US36093,10089,8582,9007,16310,13339,5202,4381
"Schoharie County, New York",0500000US36095,1931,2137,1444,3866,1965,763,414
"Seneca County, New York",0500000US36099,2010,2606,1982,3959,1862,823,593
"Steuben County, New York",0500000US36101,5806,8215,6481,8905,5724,2322,2047
"Suffolk County, New York",0500000US36103,38005,39577,48427,99122,101598,69547,115675
"Sullivan County, New York",0500000US36105,5594,7121,4289,6247,3950,2903,2425
"Tioga County, New York",0500000US36107,3164,4992,2126,4658,3909,1261,952
"Tompkins County, New York",0500000US36109,6352,6958,5856,12146,5531,2727,4899
"Ulster County, New York",0500000US36111,8864,10459,10200,15939,12133,8667,8791
"Warren County, New York",0500000US36113,3450,5093,4363,7256,4656,2449,2462
"Washington County, New York",0500000US36115,3514,4350,4068,7908,3274,1056,683
"Wayne County, New York",0500000US36117,4277,7088,5741,10769,7111,2197,1451
"Westchester County, New York",0500000US36119,40750,34940,32623,65299,58127,41424,98573
"Wyoming County, New York",0500000US36121,2154,2421,2665,4453,2793,1132,751
"Yates County, New York",0500000US36123,785,1647,1683,2936,1025,700,633
"Alamance County, North Carolina",0500000US37001,9125,14444,12104,17833,10684,3105,2048
"Alexander County, North Carolina",0500000US37003,1765,3115,3846,2964,1548,500,251
"Anson County, North Carolina",0500000US37007,2267,2154,1077,1288,751,156,73
"Ashe County, North Carolina",0500000US37009,2047,3462,1839,1611,1126,842,822
"Beaufort County, North Carolina",0500000US37013,4004,3917,3053,3373,2206,1020,661
"Bladen County, North Carolina",0500000US37017,3631,2571,1786,2145,650,358,401
"Brunswick County, North Carolina",0500000US37019,7753,10471,11177,17111,10736,4958,3131
"Buncombe County, North Carolina",0500000US37021,12477,16463,15996,23398,14417,6292,8302
"Burke County, North Carolina",0500000US37023,6043,6451,6786,8606,5526,762,1535
"Cabarrus County, North Carolina",0500000US37025,7347,9664,9680,18647,15768,6310,6070
"Caldwell County, North Carolina",0500000US37027,7208,8532,4903,6539,2981,1610,827
"Carteret County, North Carolina",0500000US37031,3464,5907,4690,8336,4050,2208,1934
"Caswell County, North Carolina",0500000US37033,2037,1444,1738,1697,1439,434,114
"Catawba County, North Carolina",0500000US37035,10334,10999,11026,16123,9666,2703,3451
"Chatham County, North Carolina",0500000US37037,5286,3942,2725,5648,4805,2994,6074
"Cherokee County, North Carolina",0500000US37039,2394,3399,2312,3043,1115,220,40
"Cleveland County, North Carolina",0500000US37045,6894,9938,8007,8373,4482,1859,743
"Columbus County, North Carolina",0500000US37047,4823,4808,2653,4042,1387,1182,528
"Craven County, North Carolina",0500000US37049,6770,8415,6669,11289,5755,1592,1649
"Cumberland County, North Carolina",0500000US37051,21649,28797,21432,32029,16209,5505,4277
"Currituck County, North Carolina",0500000US37053,1167,902,1247,3956,2377,1438,1200
"Dare County, North Carolina",0500000US37055,1020,2878,3298,4020,2698,1066,1700
"Davidson County, North Carolina",0500000US37057,9975,16170,11641,15089,8026,3432,1912
"Davie County, North Carolina",0500000US37059,1892,3763,2394,4771,2088,1391,1319
"Duplin County, North Carolina",0500000US37061,5255,4636,3572,3657,1587,1045,585
"Durham County, North Carolina",0500000US37063,15765,22427,21753,30538,23519,11538,12957
"Edgecombe County, North Carolina",0500000US37065,5007,4438,2639,3532,2133,703,359
"Forsyth County, North Carolina",0500000US37067,23509,30535,24095,35029,23023,9888,9906
"Franklin County, North Carolina",0500000US37069,3286,4918,4639,6155,5225,1145,1321
"Gaston County, North Carolina",0500000US37071,16477,17394,16254,21415,12594,5197,4582
"Granville County, North Carolina",0500000US37077,4395,3609,2509,5160,3237,1192,1695
"Greene County, North Carolina",0500000US37079,1709,1548,1330,1209,503,66,0
"Guilford County, North Carolina",0500000US37081,32350,37694,35277,48800,32156,11625,14672
"Halifax County, North Carolina",0500000US37083,6081,4813,3320,4209,1018,589,280
"Harnett County, North Carolina",0500000US37085,6998,8585,7880,14129,7699,1888,2376
"Haywood County, North Carolina",0500000US37087,4795,7054,5339,6307,3928,864,647
"Henderson County, North Carolina",0500000US37089,5936,10332,8945,11181,8021,2833,2888
"Hertford County, North Carolina",0500000US37091,2043,2528,832,1978,771,218,213
"Hoke County, North Carolina",0500000US37093,3344,3817,3497,4384,2044,788,735
"Iredell County, North Carolina",0500000US37097,7695,12240,11595,17100,12215,5729,6860
"Jackson County, North Carolina",0500000US37099,4475,3928,2828,4562,2846,536,689
"Johnston County, North Carolina",0500000US37101,10589,11945,12353,21258,15949,6990,3029
"Lee County, North Carolina",0500000US37105,3756,4170,5321,6379,2893,1242,628
"Lenoir County, North Carolina",0500000US37107,5175,5661,3190,4905,2475,1050,245
"Lincoln County, North Carolina",0500000US37109,4158,4925,5804,9158,6064,2941,3311
"McDowell County, North Carolina",0500000US37111,3043,4148,3998,4977,1333,940,560
"Macon County, North Carolina",0500000US37113,3088,4193,3621,4221,1197,1281,520
"Madison County, North Carolina",0500000US37115,1706,1960,1283,1776,1331,327,625
"Martin County, North Carolina",0500000US37117,1710,2727,1242,1902,800,350,295
"Mecklenburg County, North Carolina",0500000US37119,44039,66406,71476,105760,77201,38949,54513
"Montgomery County, North Carolina",0500000US37123,1607,1805,2347,2017,1710,349,256
"Moore County, North Carolina",0500000US37125,5201,6813,7664,9702,5752,4195,4227
"Nash County, North Carolina",0500000US37127,5445,8043,6621,9127,4754,2594,1445
"New Hanover County, North Carolina",0500000US37129,14384,14581,19775,20957,17239,6780,10046
"Onslow County, North Carolina",0500000US37133,10321,13912,15974,18700,7751,2437,4026
"Orange County, North Carolina",0500000US37135,8175,8235,6179,10377,8470,6016,8811
"Pasquotank County, North Carolina",0500000US37139,2564,3142,3359,3756,1937,344,806
"Pender County, North Carolina",0500000US37141,2441,3761,3857,5551,4723,1336,1664
"Person County, North Carolina",0500000US37145,2653,4168,3084,2461,2242,914,443
"Pitt County, North Carolina",0500000US37147,17745,16426,10848,15663,7709,4290,2897
"Polk County, North Carolina",0500000US37149,1552,1741,1248,1932,1447,672,595
"Randolph County, North Carolina",0500000US37151,7733,11706,10303,13832,8126,2305,1943
"Richmond County, North Carolina",0500000US37153,5606,3116,2244,3480,1809,512,443
"Robeson County, North Carolina",0500000US37155,12004,10748,7745,7804,3344,1138,746
"Rockingham County, North Carolina",0500000US37157,10425,7941,5099,9514,3187,870,1445
"Rowan County, North Carolina",0500000US37159,9573,10835,9878,14946,6491,3031,2270
"Rutherford County, North Carolina",0500000US37161,4970,7513,3867,4844,3168,736,638
"Sampson County, North Carolina",0500000US37163,4387,5379,2977,4746,2711,524,385
"Scotland County, North Carolina",0500000US37165,3053,2235,3079,2437,1362,75,409
"Stanly County, North Carolina",0500000US37167,4704,3910,4019,5428,4018,1502,876
"Stokes County, North Carolina",0500000US37169,3652,3743,3240,5495,1873,1022,375
"Surry County, North Carolina",0500000US37171,4380,7128,5687,7555,3710,821,1036
"Transylvania County, North Carolina",0500000US37175,1820,2369,1789,3907,1341,808,1050
"Union County, North Carolina",0500000US37179,5140,10717,10495,20922,15158,9362,11613
"Vance County, North Carolina",0500000US37181,3128,3808,2403,2301,2719,588,227
"Wake County, North Carolina",0500000US37183,43181,54672,49552,92394,82711,48236,69165
"Watauga County, North Carolina",0500000US37189,6206,3168,2955,4968,2990,1164,834
"Wayne County, North Carolina",0500000US37191,8259,11599,7765,9284,6501,2029,1495
"Wilkes County, North Carolina",0500000US37193,4942,7169,4107,6374,2850,580,748
"Wilson County, North Carolina",0500000US37195,6809,7268,7188,6390,3051,1338,824
"Yadkin County, North Carolina",0500000US37197,2227,2586,2691,3502,2092,890,677
"Burleigh County, North Dakota",0500000US38015,3557,6538,6953,9003,7003,4527,1714
"Cass County, North Dakota",0500000US38017,10526,15591,11471,21191,11610,6425,6947
"Grand Forks County, North Dakota",0500000US38035,5567,5175,4212,7599,5358,1715,1526
"Morton County, North Dakota",0500000US38059,928,3204,2026,3332,2036,1225,311
"Stark County, North Dakota",0500000US38089,1573,1850,1703,3334,2508,820,643
"Stutsman County, North Dakota",0500000US38093,1408,1993,1195,1449,2036,570,585
"Ward County, North Dakota",0500000US38101,3054,4522,4102,7940,5754,2019,1404
"Williams County, North Dakota",0500000US38105,2210,2777,1833,3507,2162,1378,1220
"Adams County, Ohio",0500000US39001,2397,2194,1756,2088,1721,448,134
"Allen County, Ohio",0500000US39003,6233,8912,7633,9418,5609,1943,1273
"Ashland County, Ohio",0500000US39005,2351,4404,3918,6558,2233,736,393
"Ashtabula County, Ohio",0500000US39007,6849,9029,8038,9647,4308,1198,846
"Athens County, Ohio",0500000US39009,4269,4459,3860,4802,2970,671,934
"Auglaize County, Ohio",0500000US39011,1764,2718,4412,4949,3188,1391,721
"Belmont County, Ohio",0500000US39013,5157,5535,4437,6551,3761,860,648
"Brown County, Ohio",0500000US39015,3335,3023,2379,4980,1944,571,494
"Butler County, Ohio",0500000US39017,18132,23178,20175,34462,24504,14142,11464
"Carroll County, Ohio",0500000US39019,1867,2513,2304,2580,1615,840,502
"Champaign County, Ohio",0500000US39021,1735,2772,2687,4582,2451,582,753
"Clark County, Ohio",0500000US39023,9664,10315,8811,14260,8484,3890,1589
"Clermont County, Ohio",0500000US39025,9310,12438,13816,21961,12433,7376,6885
"Clinton County, Ohio",0500000US39027,2469,2835,2459,3962,2532,1173,754
"Columbiana County, Ohio",0500000US39029,8751,8450,6418,8382,5514,1993,1539
"Coshocton County, Ohio",0500000US39031,2791,3543,2154,3288,1941,254,394
"Crawford County, Ohio",0500000US39033,3504,3773,3424,4218,2382,495,487
"Cuyahoga County, Ohio",0500000US39035,105483,102405,89175,121121,72045,31065,36278
"Darke County, Ohio",0500000US39037,2698,4445,4008,5716,3081,781,596
"Defiance County, Ohio",0500000US39039,2329,1876,2392,5106,1731,1201,206
"Delaware County, Ohio",0500000US39041,3788,6589,8067,15994,18254,11007,16941
"Erie County, Ohio",0500000US39043,5408,6336,5161,7799,5046,1482,1694
"Fairfield County, Ohio",0500000US39045,5370,8988,8247,14524,12638,5917,4134
"Fayette County, Ohio",0500000US39047,2174,1673,2220,3549,826,597,734
"Franklin County, Ohio",0500000US39049,71249,87899,90725,129437,91380,38714,40071
"Fulton County, Ohio",0500000US39051,1745,3129,2844,5087,3224,915,442
"Gallia County, Ohio",0500000US39053,2466,2238,2305,2650,1590,239,302
"Geauga County, Ohio",0500000US39055,2692,3558,4967,8448,6115,4212,5439
"Greene County, Ohio",0500000US39057,7929,9169,8437,16392,13354,6208,6333
"Guernsey County, Ohio",0500000US39059,2821,3376,3741,4545,1797,514,148
"Hamilton County, Ohio",0500000US39061,59836,58729,47716,76126,56039,21920,33308
"Hancock County, Ohio",0500000US39063,3275,5457,5850,8121,4838,1756,2654
"Hardin County, Ohio",0500000US39065,2042,2273,2191,3166,1284,312,388
"Henry County, Ohio",0500000US39069,1111,2035,2030,3608,1973,526,625
"Highland County, Ohio",0500000US39071,3004,2243,3765,4959,2671,476,445
"Hocking County, Ohio",0500000US39073,2194,2496,1437,2719,1755,450,424
"Holmes County, Ohio",0500000US39075,1569,1403,2208,3572,2803,1097,590
"Huron County, Ohio",0500000US39077,3248,4130,3764,7095,3693,943,674
"Jackson County, Ohio",0500000US39079,2278,2545,2843,2436,1443,0,197
"Jefferson County, Ohio",0500000US39081,4553,5746,5293,6036,3504,678,670
"Knox County, Ohio",0500000US39083,3151,4203,4554,5628,3290,1540,1542
"Lake County, Ohio",0500000US39085,8339,15469,16041,25416,19180,9101,6444
"Lawrence County, Ohio",0500000US39087,5096,3800,4540,4833,1988,697,1209
"Licking County, Ohio",0500000US39089,8048,8584,11045,15970,14091,5502,4521
"Logan County, Ohio",0500000US39091,2362,2882,3211,6146,2826,551,1033
"Lorain County, Ohio",0500000US39093,17383,21857,20593,30183,18324,8292,8247
"Lucas County, Ohio",0500000US39095,34001,36914,28484,40735,26018,7879,10284
"Madison County, Ohio",0500000US39097,2116,2169,2286,3908,2586,1594,1180
"Mahoning County, Ohio",0500000US39099,20296,20101,17511,20636,13050,3767,3563
"Marion County, Ohio",0500000US39101,3941,5620,4447,6404,2912,729,639
"Medina County, Ohio",0500000US39103,4847,8576,9769,18352,16028,7758,6903
"Meigs County, Ohio",0500000US39105,1887,2622,1837,1588,837,160,202
"Mercer County, Ohio",0500000US39107,1118,3302,3216,4563,3345,803,442
"Miami County, Ohio",0500000US39109,4881,6589,8553,11144,6437,3481,2811
"Montgomery County, Ohio",0500000US39113,37401,43030,38684,52496,30472,14009,10695
"Morrow County, Ohio",0500000US39117,1216,1678,3462,3165,2308,854,195
"Muskingum County, Ohio",0500000US39119,6454,7316,5988,6971,3991,2169,987
"Ottawa County, Ohio",0500000US39123,1732,2631,2409,4964,3018,1380,1318
"Perry County, Ohio",0500000US39127,1584,2145,1880,4331,2169,918,491
"Pickaway County, Ohio",0500000US39129,2097,3353,3591,4661,5038,1844,1156
"Pike County, Ohio",0500000US39131,2719,2686,1439,2491,1568,202,183
"Portage County, Ohio",0500000US39133,9897,11035,8641,13911,10111,4866,4635
"Preble County, Ohio",0500000US39135,2328,3811,3554,3577,2465,785,220
"Putnam County, Ohio",0500000US39137,1422,1862,2351,3133,2288,1055,847
"Richland County, Ohio",0500000US39139,9594,10116,8753,11035,6180,2253,1605
"Ross County, Ohio",0500000US39141,6490,6092,5105,5072,4693,1716,1382
"Sandusky County, Ohio",0500000US39143,4306,3727,5360,5285,3669,735,567
"Scioto County, Ohio",0500000US39145,8191,5384,4087,4732,3151,1348,603
"Seneca County, Ohio",0500000US39147,3046,3997,3969,5819,3772,727,960
"Shelby County, Ohio",0500000US39149,1966,3378,4139,3825,2950,1161,1132
