Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Lake County, Florida",0500000US12069,47191,2460,62685,3125
"Lee County, Florida",0500000US12071,49055,1539,67172,2245
"Leon County, Florida",0500000US12073,44824,2663,63657,3583
"Manatee County, Florida",0500000US12081,52031,1753,69448,2554
"Marion County, Florida",0500000US12083,39958,1822,52197,2330
"Martin County, Florida",0500000US12085,55866,3333,85710,6947
"Miami-Dade County, Florida",0500000US12086,42926,1142,67125,1308
"Monroe County, Florida",0500000US12087,59388,3722,82076,7292
"Nassau County, Florida",0500000US12089,52249,6790,76390,9478
"Okaloosa County, Florida",0500000US12091,57640,4563,71835,3700
"Orange County, Florida",0500000US12095,47055,1388,67719,1905
"Osceola County, Florida",0500000US12097,42899,2957,55646,2743
"Palm Beach County, Florida",0500000US12099,52203,1207,80466,1799
"Pasco County, Florida",0500000US12101,45349,1374,58984,1795
"Pinellas County, Florida",0500000US12103,45152,1094,64298,1757
"Polk County, Florida",0500000US12105,42780,1932,55591,1610
"Putnam County, Florida",0500000US12107,30765,3423,42140,3871
"St. Johns County, Florida",0500000US12109,65976,2419,91439,4669
"St. Lucie County, Florida",0500000US12111,42359,2928,56734,4163
"Santa Rosa County, Florida",0500000US12113,60317,5168,80394,6269
"Sarasota County, Florida",0500000US12115,52109,1484,76644,3246
"Seminole County, Florida",0500000US12117,56322,2300,79526,4473
"Sumter County, Florida",0500000US12119,50942,4341,68217,9060
"Volusia County, Florida",0500000US12127,40818,1351,55619,2047
"Barrow County, Georgia",0500000US13013,47834,3506,56122,3482
"Bartow County, Georgia",0500000US13015,53675,5380,66140,4780
"Bibb County, Georgia",0500000US13021,35397,2170,56915,4686
"Bulloch County, Georgia",0500000US13031,32841,5906,48925,6524
"Carroll County, Georgia",0500000US13045,40744,4762,57331,5454
"Catoosa County, Georgia",0500000US13047,52412,5790,61166,4420
"Chatham County, Georgia",0500000US13051,50718,1874,67089,3069
"Cherokee County, Georgia",0500000US13057,69711,4741,89227,7434
"Clarke County, Georgia",0500000US13059,29996,2144,48421,3438
"Clayton County, Georgia",0500000US13063,43287,1555,52581,2343
"Cobb County, Georgia",0500000US13067,67043,2084,90480,2498
"Columbia County, Georgia",0500000US13073,66925,3491,82526,5142
"Coweta County, Georgia",0500000US13077,59506,4473,74911,4860
"DeKalb County, Georgia",0500000US13089,50542,1308,75696,2171
"Dougherty County, Georgia",0500000US13095,31755,2312,45381,3206
"Douglas County, Georgia",0500000US13097,54826,5073,64999,4097
"Fayette County, Georgia",0500000US13113,77016,5712,99995,6325
"Floyd County, Georgia",0500000US13115,41752,4013,59934,5156
"Forsyth County, Georgia",0500000US13117,85639,2390,107089,4674
"Fulton County, Georgia",0500000US13121,55807,1746,90865,2404
"Glynn County, Georgia",0500000US13127,47333,3464,63927,5038
"Gwinnett County, Georgia",0500000US13135,59492,2640,77325,2055
"Hall County, Georgia",0500000US13139,52519,3598,69276,3997
"Henry County, Georgia",0500000US13151,58242,5509,69275,3147
"Houston County, Georgia",0500000US13153,51054,5118,62174,3794
"Liberty County, Georgia",0500000US13179,41812,2696,50360,3270
"Lowndes County, Georgia",0500000US13185,38733,4433,58941,5814
"Muscogee County, Georgia",0500000US13215,42176,2929,58851,3505
"Newton County, Georgia",0500000US13217,46790,5051,59557,5355
"Paulding County, Georgia",0500000US13223,62453,3856,78265,8972
"Richmond County, Georgia",0500000US13245,35793,2029,49325,2519
"Rockdale County, Georgia",0500000US13247,46524,3307,59474,4036
"Troup County, Georgia",0500000US13285,40486,4056,53454,5451
"Walker County, Georgia",0500000US13295,38493,6379,49576,5292
"Walton County, Georgia",0500000US13297,50895,2752,62372,3859
"Whitfield County, Georgia",0500000US13313,42069,7975,61894,5933
"Hawaii County, Hawaii",0500000US15001,52788,2428,69436,6838
"Honolulu County, Hawaii",0500000US15003,74634,1827,91428,1803
"Kauai County, Hawaii",0500000US15007,64847,7803,78166,5750
"Maui County, Hawaii",0500000US15009,67013,3605,85434,4896
"Ada County, Idaho",0500000US16001,57716,2289,78548,3889
"Bannock County, Idaho",0500000US16005,44018,3235,59314,5008
"Bonneville County, Idaho",0500000US16019,49626,4159,73241,8442
"Canyon County, Idaho",0500000US16027,43250,2369,51837,2840
"Kootenai County, Idaho",0500000US16055,48776,3141,67950,6082
"Twin Falls County, Idaho",0500000US16083,43624,4323,56659,4347
"Adams County, Illinois",0500000US17001,45606,2118,59003,5325
"Champaign County, Illinois",0500000US17019,46776,3141,64930,3573
"Cook County, Illinois",0500000US17031,55069,652,79372,1008
"DeKalb County, Illinois",0500000US17037,56450,3251,69870,5086
"DuPage County, Illinois",0500000US17043,80015,1715,105739,2314
"Kane County, Illinois",0500000US17089,72541,2858,93828,3177
"Kankakee County, Illinois",0500000US17091,58378,3790,69795,4307
"Kendall County, Illinois",0500000US17093,90072,7860,89627,5187
"Lake County, Illinois",0500000US17097,77772,2728,113636,3091
"LaSalle County, Illinois",0500000US17099,50432,4407,61505,3206
"McHenry County, Illinois",0500000US17111,76628,3169,95559,3872
"McLean County, Illinois",0500000US17113,58061,3985,74712,2900
"Baldwin County, Alabama",0500000US01003,48461,3434,66013,5462
"Calhoun County, Alabama",0500000US01015,41428,2300,52858,2993
"Cullman County, Alabama",0500000US01043,38261,4000,51576,4419
"DeKalb County, Alabama",0500000US01049,35023,7253,49056,4262
"Elmore County, Alabama",0500000US01051,55530,5844,64953,3659
"Etowah County, Alabama",0500000US01055,40529,2807,51863,3055
"Houston County, Alabama",0500000US01069,39543,2187,55849,2088
"Jefferson County, Alabama",0500000US01073,44646,1783,63637,2318
"Lauderdale County, Alabama",0500000US01077,40309,3318,56085,6281
"Lee County, Alabama",0500000US01081,39932,3096,63553,5715
"Limestone County, Alabama",0500000US01083,49672,4555,70959,9156
"Madison County, Alabama",0500000US01089,58339,3599,78942,3721
"Marshall County, Alabama",0500000US01095,33446,3712,51343,3984
"Mobile County, Alabama",0500000US01097,43642,2450,59047,2360
"Montgomery County, Alabama",0500000US01101,43346,3235,59773,2500
"Morgan County, Alabama",0500000US01103,44708,3183,57446,3350
"St. Clair County, Alabama",0500000US01115,50146,4465,59055,4404
"Shelby County, Alabama",0500000US01117,67754,4639,84983,3424
"Talladega County, Alabama",0500000US01121,39971,4241,47562,3263
"Tuscaloosa County, Alabama",0500000US01125,47531,2660,63009,3170
"Walker County, Alabama",0500000US01127,35495,4993,48737,4156
"Anchorage Municipality, Alaska",0500000US02020,76337,3965,97014,4226
"Fairbanks North Star Borough, Alaska",0500000US02090,69820,6748,88618,7500
"Matanuska-Susitna Borough, Alaska",0500000US02170,73831,3106,86635,3397
"Apache County, Arizona",0500000US04001,33076,3818,44646,3114
"Cochise County, Arizona",0500000US04003,45688,2754,58383,3426
"Coconino County, Arizona",0500000US04005,49757,5462,68483,4485
"Maricopa County, Arizona",0500000US04013,53896,933,74001,907
"Mohave County, Arizona",0500000US04015,37674,2295,48224,1859
"Navajo County, Arizona",0500000US04017,34600,4016,44773,2905
"Pima County, Arizona",0500000US04019,45856,1267,64136,1753
"Pinal County, Arizona",0500000US04021,49867,2461,60357,2979
"Wayne County, Indiana",0500000US18177,41204,2134,56461,5407
"Black Hawk County, Iowa",0500000US19013,51685,2794,62535,3029
"Dallas County, Iowa",0500000US19049,77412,6881,109954,8526
"Dubuque County, Iowa",0500000US19061,56129,4478,65924,2911
"Johnson County, Iowa",0500000US19103,60254,4974,88478,8566
"Linn County, Iowa",0500000US19113,62984,2904,80127,4215
"Polk County, Iowa",0500000US19153,60978,1725,80956,3161
"Pottawattamie County, Iowa",0500000US19155,52239,5936,68266,3937
"Scott County, Iowa",0500000US19163,54679,2218,69974,2784
"Story County, Iowa",0500000US19169,46091,5589,64148,3589
"Woodbury County, Iowa",0500000US19193,44721,3130,58370,3566
"Butler County, Kansas",0500000US20015,58791,5736,75673,5782
"Douglas County, Kansas",0500000US20045,48565,3490,61426,3266
"Johnson County, Kansas",0500000US20091,75679,2063,103257,2970
"Leavenworth County, Kansas",0500000US20103,66779,5124,76575,4672
"Riley County, Kansas",0500000US20161,44825,4984,64710,6466
"Sedgwick County, Kansas",0500000US20173,50996,1624,68480,2052
"Shawnee County, Kansas",0500000US20177,53507,3475,68842,3466
"Wyandotte County, Kansas",0500000US20209,36637,1566,47380,1766
"Boone County, Kentucky",0500000US21015,65736,5494,81644,7122
"Bullitt County, Kentucky",0500000US21029,54690,3854,61884,3107
"Campbell County, Kentucky",0500000US21037,50872,4360,69174,4017
"Christian County, Kentucky",0500000US21047,35755,2516,48250,3047
"Daviess County, Kentucky",0500000US21059,41685,3098,56596,3241
"Fayette County, Kentucky",0500000US21067,47968,2795,67916,2962
"Hardin County, Kentucky",0500000US21093,50900,4508,62696,4320
"Jefferson County, Kentucky",0500000US21111,48210,1513,68772,1695
"Kenton County, Kentucky",0500000US21117,54300,4612,70449,3380
"McCracken County, Kentucky",0500000US21145,36712,5152,55042,5805
"Madison County, Kentucky",0500000US21151,43973,7137,56982,3236
"Pike County, Kentucky",0500000US21195,31426,2624,46733,4700
"Warren County, Kentucky",0500000US21227,50752,3856,61144,4361
"Ascension Parish, Louisiana",0500000US22005,66576,5876,78214,5493
"Bossier Parish, Louisiana",0500000US22015,50704,2963,64138,3397
"Caddo Parish, Louisiana",0500000US22017,39315,3666,60012,4515
"Calcasieu Parish, Louisiana",0500000US22019,45742,2976,59320,3071
"East Baton Rouge Parish, Louisiana",0500000US22033,46778,2572,69137,2791
"Iberia Parish, Louisiana",0500000US22045,46290,3571,65746,8482
"Jefferson Parish, Louisiana",0500000US22051,46961,1876,67276,2109
"Lafayette Parish, Louisiana",0500000US22055,51060,1900,75056,4798
"Lafourche Parish, Louisiana",0500000US22057,41842,4383,60080,3760
"Livingston Parish, Louisiana",0500000US22063,60466,4886,72506,5402
"Orleans Parish, Louisiana",0500000US22071,35504,1644,65339,3658
"Ouachita Parish, Louisiana",0500000US22073,41139,2573,57964,3550
"Rapides Parish, Louisiana",0500000US22079,40434,3408,56077,4761
"St. Landry Parish, Louisiana",0500000US22097,27753,4460,43584,3845
"St. Tammany Parish, Louisiana",0500000US22103,63210,3918,83787,4894
"Tangipahoa Parish, Louisiana",0500000US22105,40689,4431,55825,4685
"Terrebonne Parish, Louisiana",0500000US22109,46678,5194,63280,4859
"Androscoggin County, Maine",0500000US23001,48007,3884,58079,2921
"Aroostook County, Maine",0500000US23003,35439,2070,46417,2972
"Cumberland County, Maine",0500000US23005,61992,2436,85510,4628
"Kennebec County, Maine",0500000US23011,44633,4575,58166,3253
"Penobscot County, Maine",0500000US23019,42242,2830,55570,2768
"York County, Maine",0500000US23031,55509,2930,73802,4381
"Allegany County, Maryland",0500000US24001,39653,2797,54222,3695
"Anne Arundel County, Maryland",0500000US24003,87217,2986,108465,3525
"Baltimore County, Maryland",0500000US24005,68257,2555,90540,2345
"Calvert County, Maryland",0500000US24009,95110,8601,107312,6576
"Carroll County, Maryland",0500000US24013,85274,3579,103746,6635
"Cecil County, Maryland",0500000US24015,61940,3589,73671,4072
"Charles County, Maryland",0500000US24017,88803,5522,100447,4328
"Frederick County, Maryland",0500000US24021,84203,3275,98721,3304
"Harford County, Maryland",0500000US24025,79649,2687,95440,3221
"Howard County, Maryland",0500000US24027,107490,6436,130426,5034
"Montgomery County, Maryland",0500000US24031,97765,2512,131746,2398
"Prince George's County, Maryland",0500000US24033,72290,1676,89171,1866
"St. Mary's County, Maryland",0500000US24037,86417,4765,98619,6132
"Washington County, Maryland",0500000US24043,55471,3587,72917,5028
"Wicomico County, Maryland",0500000US24045,53432,2868,71790,5606
"Baltimore city, Maryland",0500000US24510,42665,2198,61533,1965
"Barnstable County, Massachusetts",0500000US25001,65384,3611,88287,4840
"Berkshire County, Massachusetts",0500000US25003,50211,3586,69452,4290
"Bristol County, Massachusetts",0500000US25005,58057,2313,74347,1964
"Essex County, Massachusetts",0500000US25009,70366,1722,98240,2776
"Franklin County, Massachusetts",0500000US25011,55572,4936,69032,3743
"Hampden County, Massachusetts",0500000US25013,49211,2276,67219,2164
"Hampshire County, Massachusetts",0500000US25015,56079,4808,75288,4250
"Middlesex County, Massachusetts",0500000US25017,84464,2575,114790,2143
"Norfolk County, Massachusetts",0500000US25021,90506,2643,122486,3207
"Plymouth County, Massachusetts",0500000US25023,74936,2459,97505,3260
"Suffolk County, Massachusetts",0500000US25025,54585,1927,84654,2739
"Worcester County, Massachusetts",0500000US25027,65407,1683,85549,2257
"Allegan County, Michigan",0500000US26005,53796,4285,65808,4206
"Bay County, Michigan",0500000US26017,46844,3219,63340,4359
"Berrien County, Michigan",0500000US26021,44031,2353,61549,2596
"Calhoun County, Michigan",0500000US26025,46088,2381,57708,2595
"Clinton County, Michigan",0500000US26037,58453,4322,74470,4967
"Eaton County, Michigan",0500000US26045,57087,2357,68782,3552
"Genesee County, Michigan",0500000US26049,41682,1194,56725,1723
"Grand Traverse County, Michigan",0500000US26055,57312,4453,72551,8415
"Ingham County, Michigan",0500000US26065,45616,1729,63278,2392
"Isabella County, Michigan",0500000US26073,41931,3494,56301,3397
"Jackson County, Michigan",0500000US26075,45371,4125,59811,3315
"Kalamazoo County, Michigan",0500000US26077,45148,2553,63869,2611
"Kent County, Michigan",0500000US26081,53304,1394,69799,1930
"Lapeer County, Michigan",0500000US26087,50860,2190,62081,2915
"Lenawee County, Michigan",0500000US26091,46739,3911,60711,3830
"Livingston County, Michigan",0500000US26093,73819,2533,88530,3471
"Macomb County, Michigan",0500000US26099,54792,1437,68485,1421
"Marquette County, Michigan",0500000US26103,44267,2902,55399,3178
"Midland County, Michigan",0500000US26111,49194,3443,70677,4965
"Monroe County, Michigan",0500000US26115,57275,2927,69949,3534
"Muskegon County, Michigan",0500000US26121,42600,1721,53889,2393
"Cape May County, New Jersey",0500000US34009,56899,4079,82259,7028
"Cumberland County, New Jersey",0500000US34011,45339,2682,60626,3647
"Essex County, New Jersey",0500000US34013,54754,1899,89427,2629
"Gloucester County, New Jersey",0500000US34015,79704,2504,94538,2885
"Hudson County, New Jersey",0500000US34017,58479,2567,82322,2215
"Hunterdon County, New Jersey",0500000US34019,103605,5738,134179,7367
"Mercer County, New Jersey",0500000US34021,74961,3786,105163,4365
"Middlesex County, New Jersey",0500000US34023,77682,2806,98720,2056
"Monmouth County, New Jersey",0500000US34025,88413,4469,119517,3827
"Morris County, New Jersey",0500000US34027,100579,2151,132839,4163
"Ocean County, New Jersey",0500000US34029,63653,2772,81735,2471
"Passaic County, New Jersey",0500000US34031,58804,2722,82060,2496
"Salem County, New Jersey",0500000US34033,57377,8142,73850,5015
"Somerset County, New Jersey",0500000US34035,100301,3156,137728,5047
"Sussex County, New Jersey",0500000US34037,82075,4925,101662,4583
"Union County, New Jersey",0500000US34039,69032,3571,99986,3260
"Warren County, New Jersey",0500000US34041,71444,3365,90250,5131
"Bernalillo County, New Mexico",0500000US35001,47134,1491,66063,2174
"Chaves County, New Mexico",0500000US35005,39696,4771,54341,5068
"Doña Ana County, New Mexico",0500000US35013,39502,2991,55113,5025
"Lea County, New Mexico",0500000US35025,61351,3591,72347,6156
"McKinley County, New Mexico",0500000US35031,27041,4995,44434,5659
"Otero County, New Mexico",0500000US35035,42603,2671,49371,3713
"Sandoval County, New Mexico",0500000US35043,55398,4489,70798,3867
"San Juan County, New Mexico",0500000US35045,48773,5116,66347,5946
"Santa Fe County, New Mexico",0500000US35049,52809,4386,74490,4158
"Valencia County, New Mexico",0500000US35061,37628,5810,49894,3989
"Albany County, New York",0500000US36001,60655,2074,79555,3143
"Bronx County, New York",0500000US36005,33712,1709,48932,1152
"Broome County, New York",0500000US36007,46776,2902,59210,2266
"Cattaraugus County, New York",0500000US36009,44320,3350,57193,2606
"Cayuga County, New York",0500000US36011,53780,2675,63102,3218
"Chautauqua County, New York",0500000US36013,41808,1825,53100,2364
"Chemung County, New York",0500000US36015,50232,3882,65626,3804
"Oakland County, Michigan",0500000US26125,69293,1526,93392,1698
"Ottawa County, Michigan",0500000US26139,60343,1922,75207,2553
"Saginaw County, Michigan",0500000US26145,44931,1810,57427,2585
"St. Clair County, Michigan",0500000US26147,50319,2152,62100,2368
"Shiawassee County, Michigan",0500000US26155,48523,4024,57928,3932
"Van Buren County, Michigan",0500000US26159,47435,4267,58115,3150
"Washtenaw County, Michigan",0500000US26161,62845,2167,87399,3113
"Wayne County, Michigan",0500000US26163,41435,672,57551,1006
"Anoka County, Minnesota",0500000US27003,70915,2072,88543,4309
"Blue Earth County, Minnesota",0500000US27013,48850,4541,68543,6725
"Carver County, Minnesota",0500000US27019,83594,7343,111048,6830
"Dakota County, Minnesota",0500000US27037,76213,1680,96697,3558
"Hennepin County, Minnesota",0500000US27053,64433,1640,92908,1847
"Olmsted County, Minnesota",0500000US27109,69731,5612,92038,4527
"Ramsey County, Minnesota",0500000US27123,55101,1741,77025,2587
"Rice County, Minnesota",0500000US27131,60527,3644,75873,5240
"St. Louis County, Minnesota",0500000US27137,50040,2418,63519,3189
"Scott County, Minnesota",0500000US27139,92107,7248,105485,4701
"Sherburne County, Minnesota",0500000US27141,77532,7754,96593,8438
"Stearns County, Minnesota",0500000US27145,56040,2455,69019,2656
"Washington County, Minnesota",0500000US27163,83545,4054,107112,4001
"Wright County, Minnesota",0500000US27171,77442,4841,86914,3705
"DeSoto County, Mississippi",0500000US28033,58073,3184,71020,3445
"Forrest County, Mississippi",0500000US28035,38904,3773,54786,7452
"Harrison County, Mississippi",0500000US28047,40846,2149,51540,2135
"Hinds County, Mississippi",0500000US28049,38543,2099,57108,3097
"Jackson County, Mississippi",0500000US28059,47822,3437,58769,3485
"Jones County, Mississippi",0500000US28067,36374,6692,52889,5103
"Lauderdale County, Mississippi",0500000US28075,40333,7910,51298,4139
"Lee County, Mississippi",0500000US28081,43204,3044,61490,6165
"Madison County, Mississippi",0500000US28089,67746,6625,98111,10723
"Rankin County, Mississippi",0500000US28121,58755,4515,73460,5393
"Boone County, Missouri",0500000US29019,50085,3082,64774,4451
"Buchanan County, Missouri",0500000US29021,46764,4247,58000,5122
"Cape Girardeau County, Missouri",0500000US29031,47438,4349,58683,3924
"Cass County, Missouri",0500000US29037,60849,2092,75333,5781
"Christian County, Missouri",0500000US29043,51692,2366,65777,4330
"Clay County, Missouri",0500000US29047,61384,2851,75192,3267
"Cole County, Missouri",0500000US29051,51210,2516,67920,9010
"Franklin County, Missouri",0500000US29071,51682,3381,60814,5325
"Greene County, Missouri",0500000US29077,39611,2305,54757,2170
"Jackson County, Missouri",0500000US29095,45874,1886,63043,1810
"Jasper County, Missouri",0500000US29097,39886,4050,56296,3795
"Jefferson County, Missouri",0500000US29099,59327,2910,66605,2494
"Platte County, Missouri",0500000US29165,69787,4392,87640,5595
"St. Charles County, Missouri",0500000US29183,73989,3076,89991,3273
"St. Francois County, Missouri",0500000US29187,41713,4201,56058,6854
"St. Louis County, Missouri",0500000US29189,59993,1715,87853,2481
"St. Louis city, Missouri",0500000US29510,35959,1796,49518,1616
"Cascade County, Montana",0500000US30013,42170,3538,56345,3980
"Flathead County, Montana",0500000US30029,47362,3672,59129,3148
"Gallatin County, Montana",0500000US30031,50238,3828,67415,3906
"Lewis and Clark County, Montana",0500000US30049,53435,3337,63947,4405
"Missoula County, Montana",0500000US30063,44289,4997,65380,4636
"Yellowstone County, Montana",0500000US30111,51508,2569,73704,4334
"Douglas County, Nebraska",0500000US31055,52505,1649,70722,1865
"Lancaster County, Nebraska",0500000US31109,51766,1427,68771,2263
"Sarpy County, Nebraska",0500000US31153,73775,3652,88014,3135
"Clark County, Nevada",0500000US32003,51214,745,66603,986
"Washoe County, Nevada",0500000US32031,52618,1812,70187,2357
"Cheshire County, New Hampshire",0500000US33005,56652,4699,81028,9975
"Grafton County, New Hampshire",0500000US33009,57210,6238,78154,5699
"Hillsborough County, New Hampshire",0500000US33011,71422,1770,90207,2534
"Merrimack County, New Hampshire",0500000US33013,62418,3030,81218,4480
"Rockingham County, New Hampshire",0500000US33015,79922,3014,103234,4054
"Strafford County, New Hampshire",0500000US33017,58976,5296,76078,4932
"Atlantic County, New Jersey",0500000US34001,55313,3112,72116,2820
"Bergen County, New Jersey",0500000US34003,84677,3148,114339,3169
"Burlington County, New Jersey",0500000US34005,80896,2035,100411,3749
"Camden County, New Jersey",0500000US34007,62330,2612,82372,2943
"Macon County, Illinois",0500000US17115,47574,3416,63140,3569
"Madison County, Illinois",0500000US17119,54438,3107,69809,3166
"Peoria County, Illinois",0500000US17143,52352,2298,69131,3556
"Rock Island County, Illinois",0500000US17161,47751,2522,60731,2764
"St. Clair County, Illinois",0500000US17163,50428,3588,65985,2299
"Sangamon County, Illinois",0500000US17167,55103,2874,73434,3529
"Tazewell County, Illinois",0500000US17179,60801,2835,77870,5098
"Vermilion County, Illinois",0500000US17183,41690,3112,54261,3585
"Will County, Illinois",0500000US17197,74828,2276,95027,3254
"Williamson County, Illinois",0500000US17199,49153,6312,61258,4431
"Winnebago County, Illinois",0500000US17201,47121,2322,61973,2417
"Allen County, Indiana",0500000US18003,48521,1631,64653,3374
"Bartholomew County, Indiana",0500000US18005,53002,3777,67650,5071
"Clark County, Indiana",0500000US18019,52674,2827,65053,4359
"Delaware County, Indiana",0500000US18035,39323,3122,53982,4080
"Elkhart County, Indiana",0500000US18039,49937,2239,60416,3026
"Floyd County, Indiana",0500000US18043,52819,3058,68120,3770
"Grant County, Indiana",0500000US18053,39851,3340,50206,4180
"Hamilton County, Indiana",0500000US18057,88155,4009,110051,4121
"Hancock County, Indiana",0500000US18059,67485,4376,76786,5236
"Hendricks County, Indiana",0500000US18063,66989,7401,82251,4459
"Howard County, Indiana",0500000US18067,47159,4890,58810,3708
"Johnson County, Indiana",0500000US18081,55201,4852,70249,3210
"Kosciusko County, Indiana",0500000US18085,53825,2552,68259,5090
"Lake County, Indiana",0500000US18089,50852,1399,65023,2266
"LaPorte County, Indiana",0500000US18091,45744,2877,61052,3815
"Madison County, Indiana",0500000US18095,45134,2401,56333,2595
"Marion County, Indiana",0500000US18097,42557,962,58669,1450
