Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Wilkes County, North Carolina",0500000US37193,30181,4416,43575,4905
"Pickens County, South Carolina",0500000US45077,39348,3711,54511,4257
"Richland County, South Carolina",0500000US45079,44969,2892,62771,2853
"Spartanburg County, South Carolina",0500000US45083,40167,2330,55656,3307
"Sumter County, South Carolina",0500000US45085,42009,2162,52931,3676
"York County, South Carolina",0500000US45091,49406,4745,71067,6441
"Minnehaha County, South Dakota",0500000US46099,51365,1972,62192,2714
"Pennington County, South Dakota",0500000US46103,48981,5451,60302,3737
"Anderson County, Tennessee",0500000US47001,40756,3039,57419,5184
"Blount County, Tennessee",0500000US47009,45858,3033,55570,3540
"Bradley County, Tennessee",0500000US47011,37149,3840,52483,7642
"Davidson County, Tennessee",0500000US47037,43556,1841,64276,2035
"Greene County, Tennessee",0500000US47059,31873,2773,42425,3809
"Hamilton County, Tennessee",0500000US47065,41769,2578,61443,3449
"Knox County, Tennessee",0500000US47093,44580,2912,63747,2510
"Madison County, Tennessee",0500000US47113,38743,3073,54764,3393
"Maury County, Tennessee",0500000US47119,40518,3531,51401,3756
"Montgomery County, Tennessee",0500000US47125,47154,5763,57933,3238
"Putnam County, Tennessee",0500000US47141,32874,3918,43654,2701
"Robertson County, Tennessee",0500000US47147,47785,2879,56887,6663
"Rutherford County, Tennessee",0500000US47149,52249,2937,68117,4465
"Sevier County, Tennessee",0500000US47155,42066,3986,54592,7308
"Shelby County, Tennessee",0500000US47157,44391,1873,63975,1862
"Sullivan County, Tennessee",0500000US47163,39541,2645,55929,3507
"Sumner County, Tennessee",0500000US47165,52115,4051,73367,8259
"Washington County, Tennessee",0500000US47179,41564,4969,57143,4439
"Williamson County, Tennessee",0500000US47187,86962,8260,110551,6843
"Wilson County, Tennessee",0500000US47189,59987,4877,72148,5881
"Angelina County, Texas",0500000US48005,39007,3053,56510,10183
"Bastrop County, Texas",0500000US48021,55599,8073,64081,6532
"Bell County, Texas",0500000US48027,45309,3828,59207,2781
"Bexar County, Texas",0500000US48029,46704,1208,63748,1453
"Bowie County, Texas",0500000US48037,45035,4038,58648,4850
"Brazoria County, Texas",0500000US48039,61924,3071,79684,3894
"Brazos County, Texas",0500000US48041,33817,4295,54002,3557
"Cameron County, Texas",0500000US48061,32070,1582,46339,2006
"Collin County, Texas",0500000US48085,82237,3255,100485,3094
"Comal County, Texas",0500000US48091,59234,4673,85891,11340
"Coryell County, Texas",0500000US48099,49808,4599,58673,4729
"Dallas County, Texas",0500000US48113,47326,787,69033,1466
"Denton County, Texas",0500000US48121,69644,3175,86112,2667
"Ector County, Texas",0500000US48135,49967,3870,63184,3538
"Ellis County, Texas",0500000US48139,61570,3155,74163,4791
"El Paso County, Texas",0500000US48141,39573,1842,54805,2173
"Fort Bend County, Texas",0500000US48157,82271,3153,98428,3844
"Galveston County, Texas",0500000US48167,59020,3701,76909,3637
"Grayson County, Texas",0500000US48181,44574,3764,58711,3603
"Gregg County, Texas",0500000US48183,42572,4378,57738,3804
"Guadalupe County, Texas",0500000US48187,57326,5798,70374,3344
"Harris County, Texas",0500000US48201,50928,655,74981,1411
"Harrison County, Texas",0500000US48203,44334,3356,61039,6440
"Hays County, Texas",0500000US48209,55160,6778,72685,4856
"Henderson County, Texas",0500000US48213,38278,3736,50294,4288
"Hidalgo County, Texas",0500000US48215,31077,1800,46835,2507
"Hunt County, Texas",0500000US48231,50272,4085,59069,4559
"Jefferson County, Texas",0500000US48245,41256,2345,58346,3500
"Johnson County, Texas",0500000US48251,54664,2714,68411,5054
"Kaufman County, Texas",0500000US48257,61537,3639,70434,5617
"Liberty County, Texas",0500000US48291,45371,7229,59362,4140
"Lubbock County, Texas",0500000US48303,43716,2297,59678,2904
"McLennan County, Texas",0500000US48309,40484,2191,58257,3620
"Midland County, Texas",0500000US48329,54330,3619,79081,6603
"Orange County, Texas",0500000US48361,42398,5740,56156,4371
"Montgomery County, Texas",0500000US48339,60952,2774,86172,5291
"Nacogdoches County, Texas",0500000US48347,39110,3314,51301,4107
"Nueces County, Texas",0500000US48355,44083,2701,61269,3215
"Parker County, Texas",0500000US48367,69706,9331,84750,5849
"Potter County, Texas",0500000US48375,35956,3636,51051,3295
"Randall County, Texas",0500000US48381,57183,3885,71872,4110
"Rockwall County, Texas",0500000US48397,82061,8386,91651,6081
"San Patricio County, Texas",0500000US48409,50168,7117,68354,11184
"Smith County, Texas",0500000US48423,43814,3036,62478,4054
"Tarrant County, Texas",0500000US48439,52789,1260,72126,1775
"Taylor County, Texas",0500000US48441,40123,4436,52553,3924
"Tom Green County, Texas",0500000US48451,43107,5805,58697,5612
"Travis County, Texas",0500000US48453,53036,1856,79007,1920
"Victoria County, Texas",0500000US48469,45465,5639,59634,4863
"Walker County, Texas",0500000US48471,38869,6859,53027,6658
"Webb County, Texas",0500000US48479,36132,2738,46988,2692
"Wichita County, Texas",0500000US48485,43292,2471,57131,3066
"Williamson County, Texas",0500000US48491,67246,6053,83449,3684
"Cache County, Utah",0500000US49005,46174,3591,59620,3405
"Davis County, Utah",0500000US49011,69021,3214,84332,3885
"Salt Lake County, Utah",0500000US49035,56171,1518,70430,1394
"Utah County, Utah",0500000US49049,58607,2673,70900,2877
"Washington County, Utah",0500000US49053,45854,2192,59423,3934
"Weber County, Utah",0500000US49057,51798,2496,66043,3150
"Chittenden County, Vermont",0500000US50007,61879,3474,81432,4569
"Albemarle County, Virginia",0500000US51003,63001,6126,95822,7986
"Arlington County, Virginia",0500000US51013,100735,6069,135978,6881
"Augusta County, Virginia",0500000US51015,47326,8384,58776,4216
"Bedford County, Virginia",0500000US51019,59980,4785,68832,5062
"Chesterfield County, Virginia",0500000US51041,71110,2303,86113,3270
"Fairfax County, Virginia",0500000US51059,105797,2682,133981,3154
"Fauquier County, Virginia",0500000US51061,93762,13620,115932,16116
"Frederick County, Virginia",0500000US51069,69155,8633,84000,5978
"Hanover County, Virginia",0500000US51085,67505,7951,81647,5027
"Henrico County, Virginia",0500000US51087,57860,2778,75765,3155
"James City County, Virginia",0500000US51095,71667,8751,94475,12332
"Loudoun County, Virginia",0500000US51107,119134,6794,133743,5432
"Montgomery County, Virginia",0500000US51121,43982,6245,62731,5506
"Prince William County, Virginia",0500000US51153,95146,5195,113664,4303
"Roanoke County, Virginia",0500000US51161,61615,6009,74178,4595
"Rockingham County, Virginia",0500000US51165,51889,3754,74620,18891
"Spotsylvania County, Virginia",0500000US51177,76475,5573,91215,5968
"Stafford County, Virginia",0500000US51179,91348,5800,105220,5366
"York County, Virginia",0500000US51199,84167,9200,92823,5836
"Alexandria city, Virginia",0500000US51510,82748,7051,109466,6077
"Chesapeake city, Virginia",0500000US51550,66563,3592,79377,3405
"Hampton city, Virginia",0500000US51650,49848,4124,59350,2892
"Lynchburg city, Virginia",0500000US51680,36627,3795,52145,4432
"Newport News city, Virginia",0500000US51700,48976,2451,64131,3898
"Norfolk city, Virginia",0500000US51710,43108,2217,56105,1989
"Portsmouth city, Virginia",0500000US51740,42647,3918,54747,3882
"Richmond city, Virginia",0500000US51760,38926,3131,57618,3764
"Roanoke city, Virginia",0500000US51770,39040,2935,51472,4403
"Suffolk city, Virginia",0500000US51800,64334,4818,76849,5137
"Virginia Beach city, Virginia",0500000US51810,64614,2022,80602,2402
"Benton County, Washington",0500000US53005,61690,3034,74312,3469
"Chelan County, Washington",0500000US53007,50986,4150,64053,6298
"Clallam County, Washington",0500000US53009,50161,4487,61974,4650
"Clark County, Washington",0500000US53011,56656,1921,71178,2185
"Cowlitz County, Washington",0500000US53015,42031,3142,56376,4040
"Franklin County, Washington",0500000US53021,49176,7781,61878,5069
"Grant County, Washington",0500000US53025,43076,6404,54237,4276
"Grays Harbor County, Washington",0500000US53027,40993,2618,49780,2534
"Island County, Washington",0500000US53029,59467,3920,72905,6962
"Pierce County, Washington",0500000US53053,55214,1736,70570,1914
"King County, Washington",0500000US53033,68775,1710,91749,1533
"Kitsap County, Washington",0500000US53035,60314,1956,75463,3620
"Lewis County, Washington",0500000US53041,41931,2774,53816,3506
"Burleigh County, North Dakota",0500000US38015,57460,4995,69615,5723
"Cass County, North Dakota",0500000US38017,51442,5059,68685,4406
"Grand Forks County, North Dakota",0500000US38035,43917,3803,61848,5569
"Allen County, Ohio",0500000US39003,41307,1838,54713,3291
"Ashtabula County, Ohio",0500000US39007,38204,3208,48287,2471
"Belmont County, Ohio",0500000US39013,40981,2048,49862,3032
"Butler County, Ohio",0500000US39017,53138,2191,67227,2058
"Clark County, Ohio",0500000US39023,41292,2194,52890,2126
"Clermont County, Ohio",0500000US39025,55934,4811,70981,3081
"Columbiana County, Ohio",0500000US39029,43975,3773,55182,4193
"Cuyahoga County, Ohio",0500000US39035,41530,807,59602,1291
"Delaware County, Ohio",0500000US39041,85365,4867,107231,5767
"Erie County, Ohio",0500000US39043,46949,5343,59933,4851
"Fairfield County, Ohio",0500000US39045,59607,3053,72418,4628
"Franklin County, Ohio",0500000US39049,47029,1452,65607,1740
"Geauga County, Ohio",0500000US39055,63855,6543,91226,7419
"Greene County, Ohio",0500000US39057,56194,3872,70986,4039
"Hamilton County, Ohio",0500000US39061,45940,1464,66382,1651
"Hancock County, Ohio",0500000US39063,46742,3755,57607,4421
"Jefferson County, Ohio",0500000US39081,42075,2284,55603,6373
"Lake County, Ohio",0500000US39085,52690,2500,66308,2814
"Licking County, Ohio",0500000US39089,54887,3186,68267,5691
"Lorain County, Ohio",0500000US39093,48280,2316,63568,3038
"Lucas County, Ohio",0500000US39095,38421,1395,52500,1627
"Mahoning County, Ohio",0500000US39099,39356,1611,51315,2033
"Marion County, Ohio",0500000US39101,41133,4704,53064,3647
"Medina County, Ohio",0500000US39103,59572,2815,76063,3244
"Miami County, Ohio",0500000US39109,46759,3996,58243,2871
"Montgomery County, Ohio",0500000US39113,40602,1513,56888,1843
"Muskingum County, Ohio",0500000US39119,38259,2600,47682,2889
"Portage County, Ohio",0500000US39133,49554,2446,61553,3028
"Richland County, Ohio",0500000US39139,40117,2413,52968,3165
"Ross County, Ohio",0500000US39141,43464,3841,58030,4043
"Scioto County, Ohio",0500000US39145,29657,2748,44201,4157
"Stark County, Ohio",0500000US39151,41827,1788,55646,1915
"Summit County, Ohio",0500000US39153,46429,1428,62684,2428
"Trumbull County, Ohio",0500000US39155,40867,1420,50626,1933
"Tuscarawas County, Ohio",0500000US39157,42082,4257,50730,2498
"Warren County, Ohio",0500000US39165,69201,3776,83651,4357
"Wayne County, Ohio",0500000US39169,46827,2916,58103,2726
"Wood County, Ohio",0500000US39173,49792,3224,61512,3344
"Canadian County, Oklahoma",0500000US40017,59329,4843,68423,3659
"Cleveland County, Oklahoma",0500000US40027,51606,1922,67211,3983
"Comanche County, Oklahoma",0500000US40031,44585,3398,60365,4571
"Creek County, Oklahoma",0500000US40037,39030,4659,55743,4084
"Muskogee County, Oklahoma",0500000US40101,34440,3372,43438,3485
"Oklahoma County, Oklahoma",0500000US40109,42893,1886,61852,1819
"Payne County, Oklahoma",0500000US40119,35181,3488,48448,3942
"Pottawatomie County, Oklahoma",0500000US40125,42272,3559,60662,7532
"Rogers County, Oklahoma",0500000US40131,54591,2875,69405,4835
"Tulsa County, Oklahoma",0500000US40143,46466,1346,65953,1876
"Wagoner County, Oklahoma",0500000US40145,49605,7189,60348,3984
"Benton County, Oregon",0500000US41003,42513,3974,60041,4205
"Clackamas County, Oregon",0500000US41005,58055,2240,80033,3824
"Deschutes County, Oregon",0500000US41017,46984,3985,63064,4577
"Douglas County, Oregon",0500000US41019,38502,3260,49757,3042
"Jackson County, Oregon",0500000US41029,39138,2886,52584,2215
"Josephine County, Oregon",0500000US41033,37048,4347,47568,4027
"Klamath County, Oregon",0500000US41035,36464,3199,46762,3374
"Lane County, Oregon",0500000US41039,40584,991,53049,1955
"Linn County, Oregon",0500000US41043,42565,3711,50011,2950
"Marion County, Oregon",0500000US41047,44051,1826,57555,2645
"Washington County, Oregon",0500000US41067,62488,1683,80249,3251
"Multnomah County, Oregon",0500000US41051,46888,1507,65785,2087
"Polk County, Oregon",0500000US41053,53252,4652,63192,4619
"Umatilla County, Oregon",0500000US41059,43502,6236,56794,4776
"Yamhill County, Oregon",0500000US41071,53612,5763,63729,4716
"Adams County, Pennsylvania",0500000US42001,54906,2660,66543,3884
"Allegheny County, Pennsylvania",0500000US42003,49759,1065,67461,1473
"Armstrong County, Pennsylvania",0500000US42005,42530,3213,56861,4502
"Beaver County, Pennsylvania",0500000US42007,48901,2624,60289,2348
"Berks County, Pennsylvania",0500000US42011,52307,2084,66641,2439
"Blair County, Pennsylvania",0500000US42013,43136,2173,53895,2739
"Bucks County, Pennsylvania",0500000US42017,70617,2121,92062,2603
"Butler County, Pennsylvania",0500000US42019,54627,2370,75430,4338
"Cambria County, Pennsylvania",0500000US42021,40253,2094,52144,2769
"Carbon County, Pennsylvania",0500000US42025,44139,4796,58311,5139
"Centre County, Pennsylvania",0500000US42027,46988,3186,63513,2928
"Chester County, Pennsylvania",0500000US42029,79160,3801,103087,2857
"Clearfield County, Pennsylvania",0500000US42033,42780,3257,54045,4257
"Columbia County, Pennsylvania",0500000US42037,39730,3380,53503,2881
"Crawford County, Pennsylvania",0500000US42039,41199,2385,52533,2730
"Cumberland County, Pennsylvania",0500000US42041,58824,2510,73140,3084
"Dauphin County, Pennsylvania",0500000US42043,51871,1993,69955,2816
"Delaware County, Pennsylvania",0500000US42045,60102,1759,84546,2427
"Erie County, Pennsylvania",0500000US42049,41975,1566,55681,2323
"Fayette County, Pennsylvania",0500000US42051,37052,3470,46700,1923
"Franklin County, Pennsylvania",0500000US42055,49068,3446,59681,3267
"Indiana County, Pennsylvania",0500000US42063,42498,2949,53517,2888
"Lackawanna County, Pennsylvania",0500000US42069,44284,2058,59317,2442
"Lancaster County, Pennsylvania",0500000US42071,53387,1940,65313,1604
"Lawrence County, Pennsylvania",0500000US42073,41606,2434,53238,3481
"Lebanon County, Pennsylvania",0500000US42075,55019,3412,65153,4224
"Lehigh County, Pennsylvania",0500000US42077,50978,2138,68301,2897
"Luzerne County, Pennsylvania",0500000US42079,42847,2004,56749,2064
"Lycoming County, Pennsylvania",0500000US42081,42391,3105,53551,2337
"Mercer County, Pennsylvania",0500000US42085,41648,1531,54817,3065
"Monroe County, Pennsylvania",0500000US42089,51875,4535,63028,3824
"Montgomery County, Pennsylvania",0500000US42091,76220,1773,101217,2423
"Northampton County, Pennsylvania",0500000US42095,57950,3054,72087,2713
"Northumberland County, Pennsylvania",0500000US42097,39822,2228,54064,3612
"Philadelphia County, Pennsylvania",0500000US42101,34207,1172,50477,1290
"Schuylkill County, Pennsylvania",0500000US42107,47437,3194,56591,2355
"Somerset County, Pennsylvania",0500000US42111,38658,3655,52437,3113
"Washington County, Pennsylvania",0500000US42125,52783,2198,66655,2432
"Westmoreland County, Pennsylvania",0500000US42129,46474,1625,63349,1909
"York County, Pennsylvania",0500000US42133,55551,1430,68310,1687
"Kent County, Rhode Island",0500000US44003,60416,3463,79918,5228
"Newport County, Rhode Island",0500000US44005,69119,5761,83857,6880
"Providence County, Rhode Island",0500000US44007,46875,2157,64011,2213
"Washington County, Rhode Island",0500000US44009,69528,3567,88770,6019
"Aiken County, South Carolina",0500000US45003,41522,3269,58304,3667
"Anderson County, South Carolina",0500000US45007,40943,2376,53843,3113
"Beaufort County, South Carolina",0500000US45013,55439,3108,73117,4940
"Berkeley County, South Carolina",0500000US45015,49553,3061,58779,3050
"Charleston County, South Carolina",0500000US45019,50510,2650,66432,3254
"Darlington County, South Carolina",0500000US45031,39125,4751,51932,3869
"Dorchester County, South Carolina",0500000US45035,50266,4268,61757,4555
"Florence County, South Carolina",0500000US45041,40232,2954,55622,3918
"Greenville County, South Carolina",0500000US45045,48586,2704,64401,2209
"Greenwood County, South Carolina",0500000US45047,35678,4413,47838,3564
"Horry County, South Carolina",0500000US45051,38775,2028,51804,3488
"Lancaster County, South Carolina",0500000US45057,40232,5698,50984,4274
"Laurens County, South Carolina",0500000US45059,35178,4593,48683,6937
"Cullman County, Alabama",0500000US01043,40054,5721,51585,4215
"Lexington County, South Carolina",0500000US45063,50661,2466,64589,3737
"Oconee County, South Carolina",0500000US45073,41153,4520,51417,3335
"Orangeburg County, South Carolina",0500000US45075,31031,2343,43096,5049
"Baldwin County, Alabama",0500000US01003,50900,4988,67452,4249
"Calhoun County, Alabama",0500000US01015,39037,2926,49969,3519
"DeKalb County, Alabama",0500000US01049,36541,3198,51380,11458
"Elmore County, Alabama",0500000US01051,57405,4043,66347,5758
"Etowah County, Alabama",0500000US01055,33313,3299,47640,2661
"Houston County, Alabama",0500000US01069,40336,2176,57678,3281
"Jefferson County, Alabama",0500000US01073,41976,1002,64380,2465
"Lauderdale County, Alabama",0500000US01077,40121,3405,50548,3530
"Lee County, Alabama",0500000US01081,42965,2428,55007,4143
"Limestone County, Alabama",0500000US01083,46339,2031,61052,4890
"Madison County, Alabama",0500000US01089,54444,3362,75225,3409
"Marshall County, Alabama",0500000US01095,39245,2844,56890,5795
"Mobile County, Alabama",0500000US01097,42372,1814,56803,2261
"Montgomery County, Alabama",0500000US01101,44185,2661,58962,2848
"Morgan County, Alabama",0500000US01103,43590,2313,63374,6336
"St. Clair County, Alabama",0500000US01115,47500,7257,56606,5000
"Shelby County, Alabama",0500000US01117,65815,2569,81550,3551
"Talladega County, Alabama",0500000US01121,30367,3299,41522,3407
"Tuscaloosa County, Alabama",0500000US01125,42056,2841,57817,3194
"Walker County, Alabama",0500000US01127,34343,3045,46993,3569
"Anchorage Municipality, Alaska",0500000US02020,72813,3563,92169,3972
"Fairbanks North Star Borough, Alaska",0500000US02090,65920,4915,76509,6396
"Matanuska-Susitna Borough, Alaska",0500000US02170,68672,5342,79171,5533
"Apache County, Arizona",0500000US04001,31123,3029,39816,2467
"Cochise County, Arizona",0500000US04003,40903,2473,52957,2803
"Coconino County, Arizona",0500000US04005,45045,4114,61894,4270
"Maricopa County, Arizona",0500000US04013,50770,686,68152,924
"Mohave County, Arizona",0500000US04015,35983,3437,45361,2839
"Navajo County, Arizona",0500000US04017,30937,2628,45797,5730
"Pima County, Arizona",0500000US04019,44112,1595,60742,1790
"Pinal County, Arizona",0500000US04021,44107,2767,53614,3089
"Yavapai County, Arizona",0500000US04025,41719,4881,54638,4380
"Yuma County, Arizona",0500000US04027,38390,3920,51435,3462
"Benton County, Arkansas",0500000US05007,52341,2519,70451,4259
"Craighead County, Arkansas",0500000US05031,37390,6994,57533,7665
"Faulkner County, Arkansas",0500000US05045,49886,5309,60508,2964
"Garland County, Arkansas",0500000US05051,34251,3448,48919,4536
"Jefferson County, Arkansas",0500000US05069,39176,3740,52074,6232
"Lonoke County, Arkansas",0500000US05085,48161,5672,57052,3841
"Pulaski County, Arkansas",0500000US05119,43461,2461,61669,2460
"Saline County, Arkansas",0500000US05125,53557,4308,61399,3042
"Sebastian County, Arkansas",0500000US05131,35703,3760,55709,5002
"Washington County, Arkansas",0500000US05143,37449,2475,57434,4070
"White County, Arkansas",0500000US05145,44626,4895,55971,5024
"Alameda County, California",0500000US06001,67558,1670,91990,1950
"Butte County, California",0500000US06007,39179,1891,54216,2568
"Contra Costa County, California",0500000US06013,74353,2713,101050,3035
"El Dorado County, California",0500000US06017,61084,5063,83037,4776
"Fresno County, California",0500000US06019,42807,1370,59820,1620
"Humboldt County, California",0500000US06023,41187,4266,53547,3043
"Imperial County, California",0500000US06025,37843,4938,55095,3258
"Kern County, California",0500000US06029,45224,1820,60436,1752
"Kings County, California",0500000US06031,50345,3197,63094,4086
"Lake County, California",0500000US06033,35991,3867,50990,4299
"Los Angeles County, California",0500000US06037,52280,462,77545,778
