Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Bloomington, IN Metro Area",310M200US14020,44963,2256,61799,3824
"Bloomsburg-Berwick, PA Metro Area",310M200US14100,49670,3786,63931,3263
"Bluefield, WV-VA Micro Area",310M200US14140,36690,4437,47588,3463
"Boise City, ID Metro Area",310M200US14260,51826,1654,69597,2775
"Boston-Cambridge-Newton, MA-NH Metro Area",310M200US14460,75667,875,104657,1019
"Boulder, CO Metro Area",310M200US14500,71540,3599,95996,3542
"Bowling Green, KY Metro Area",310M200US14540,47277,2910,58042,3272
"Bozeman, MT Micro Area",310M200US14580,50238,3828,67415,3906
"Brainerd, MN Micro Area",310M200US14660,48463,3019,60968,3134
"Branson, MO Micro Area",310M200US14700,37821,3073,48188,3027
"Bremerton-Silverdale, WA Metro Area",310M200US14740,61794,2426,80368,4355
"Bridgeport-Stamford-Norwalk, CT Metro Area",310M200US14860,85925,2989,142190,3764
"Brunswick, GA Metro Area",310M200US15260,46268,1875,60468,4160
"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",310M200US15380,50074,926,67381,1811
"Burlington, NC Metro Area",310M200US15500,39576,2701,55895,3051
"Burlington-South Burlington, VT Metro Area",310M200US15540,61947,2506,80053,3666
"California-Lexington Park, MD Metro Area",310M200US15680,86417,4765,98619,6132
"Canton-Massillon, OH Metro Area",310M200US15940,47729,1562,62048,2252
"Cape Coral-Fort Myers, FL Metro Area",310M200US15980,49055,1539,67172,2245
"Cape Girardeau, MO-IL Metro Area",310M200US16020,44347,3605,55606,3343
"Carbondale-Marion, IL Metro Area",310M200US16060,41174,2643,58936,6492
"Carson City, NV Metro Area",310M200US16180,43850,3302,58475,4235
"Casper, WY Metro Area",310M200US16220,56392,5178,73519,6822
"Cedar Rapids, IA Metro Area",310M200US16300,61865,1875,78842,3781
"Centralia, WA Micro Area",310M200US16500,43575,5037,55536,3452
"Chambersburg-Waynesboro, PA Metro Area",310M200US16540,49487,3018,60256,2329
"Champaign-Urbana, IL Metro Area",310M200US16580,48063,3267,65529,3245
"Charleston, WV Metro Area",310M200US16620,42761,2812,59235,3102
"Charleston-Mattoon, IL Micro Area",310M200US16660,39397,5646,51802,3767
"Charleston-North Charleston, SC Metro Area",310M200US16700,53572,1835,74299,2302
"Charlotte-Concord-Gastonia, NC-SC Metro Area",310M200US16740,53549,1171,75943,1336
"Charlottesville, VA Metro Area",310M200US16820,58189,3731,80138,5081
"Chattanooga, TN-GA Metro Area",310M200US16860,46600,1378,62267,1786
"Cheyenne, WY Metro Area",310M200US16940,57551,6018,70617,4477
"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",310M200US16980,61598,405,85507,657
"Brownsville-Harlingen, TX Metro Area",310M200US15180,32093,1534,47427,2397
"Chico, CA Metro Area",310M200US17020,42365,2303,64663,4465
"Chillicothe, OH Micro Area",310M200US17060,40764,3566,56910,4891
"Cincinnati, OH-KY-IN Metro Area",310M200US17140,55729,947,74251,1210
"Claremont-Lebanon, NH-VT Micro Area",310M200US17200,55726,2023,72698,3972
"Clarksburg, WV Micro Area",310M200US17220,41708,2586,57276,3577
"Clarksville, TN-KY Metro Area",310M200US17300,45130,2838,58273,3416
"Clearlake, CA Micro Area",310M200US17340,34529,4804,46976,4091
"Cleveland, TN Metro Area",310M200US17420,41176,3722,61327,5200
"Cleveland-Elyria, OH Metro Area",310M200US17460,49889,719,68252,908
"Coeur d'Alene, ID Metro Area",310M200US17660,48776,3141,67950,6082
"College Station-Bryan, TX Metro Area",310M200US17780,42116,3103,61162,4044
"Colorado Springs, CO Metro Area",310M200US17820,59411,2439,76509,2151
"Columbia, MO Metro Area",310M200US17860,50085,3082,64774,4451
"Columbia, SC Metro Area",310M200US17900,50091,1218,65966,1717
"Columbus, GA-AL Metro Area",310M200US17980,42669,2153,59190,2549
"Columbus, IN Metro Area",310M200US18020,53002,3777,67650,5071
"Columbus, OH Metro Area",310M200US18140,56371,981,76201,1211
"Concord, NH Micro Area",310M200US18180,62418,3030,81218,4480
"Cookeville, TN Micro Area",310M200US18260,36411,3156,51284,5433
"Coos Bay, OR Micro Area",310M200US18300,40967,3603,56641,6891
"Corning, NY Micro Area",310M200US18500,46889,2165,58380,3505
"Corpus Christi, TX Metro Area",310M200US18580,52050,1634,70503,3239
"Corvallis, OR Metro Area",310M200US18700,52486,6621,70582,4390
"Crestview-Fort Walton Beach-Destin, FL Metro Area",310M200US18880,53679,3499,71389,3194
"Cullman, AL Micro Area",310M200US18980,38261,4000,51576,4419
"Des Moines-West Des Moines, IA Metro Area",310M200US19780,62446,1923,83213,2568
"Detroit-Warren-Dearborn, MI Metro Area",310M200US19820,52462,528,71997,714
"Cumberland, MD-WV Metro Area",310M200US19060,38580,2663,51108,3104
"Dallas-Fort Worth-Arlington, TX Metro Area",310M200US19100,59530,772,83408,925
"Dalton, GA Metro Area",310M200US19140,41034,5109,57880,4428
"Danville, IL Metro Area",310M200US19180,41690,3112,54261,3585
"Danville, VA Micro Area",310M200US19260,40932,2731,52373,3152
"Daphne-Fairhope-Foley, AL Metro Area",310M200US19300,48461,3434,66013,5462
"Davenport-Moline-Rock Island, IA-IL Metro Area",310M200US19340,51410,1411,65258,1786
"Dayton, OH Metro Area",310M200US19380,46697,1265,63087,1398
"Decatur, AL Metro Area",310M200US19460,44600,2898,58085,3892
"Decatur, IL Metro Area",310M200US19500,47574,3416,63140,3569
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",310M200US19660,42468,1283,56396,1787
"Denver-Aurora-Lakewood, CO Metro Area",310M200US19740,66870,823,89498,1438
"Dothan, AL Metro Area",310M200US20020,38300,2150,53968,2267
"Dover, DE Metro Area",310M200US20100,55227,3222,68479,3186
"DuBois, PA Micro Area",310M200US20180,39592,2878,47848,2442
"Dubuque, IA Metro Area",310M200US20220,56129,4478,65924,2911
"Duluth, MN-WI Metro Area",310M200US20260,50275,1557,62843,2249
"Dunn, NC Micro Area",310M200US20380,44880,4136,55131,2046
"Durham-Chapel Hill, NC Metro Area",310M200US20500,51988,1623,78110,3171
"East Stroudsburg, PA Metro Area",310M200US20700,63118,5677,71199,3700
"Eau Claire, WI Metro Area",310M200US20740,48873,2329,64089,3503
"El Centro, CA Metro Area",310M200US20940,39290,5526,58528,4171
"Elmira, NY Metro Area",310M200US21300,50232,3882,65626,3804
"El Paso, TX Metro Area",310M200US21340,40133,1311,54484,1846
"Erie, PA Metro Area",310M200US21500,45560,2075,62404,2907
"Eugene, OR Metro Area",310M200US21660,44877,2158,59717,2074
"Eureka-Arcata-Fortuna, CA Micro Area",310M200US21700,40598,3137,53979,3300
"Evansville, IN-KY Metro Area",310M200US21780,46547,2405,62889,2170
"Fairbanks, AK Metro Area",310M200US21820,69820,6748,88618,7500
"Elizabeth City, NC Micro Area",310M200US21020,46866,1882,55723,3921
"Elizabethtown-Fort Knox, KY Metro Area",310M200US21060,49649,3725,63083,3896
"Elkhart-Goshen, IN Metro Area",310M200US21140,49937,2239,60416,3026
"Fargo, ND-MN Metro Area",310M200US22020,53867,2815,75239,3202
"Faribault-Northfield, MN Micro Area",310M200US22060,60527,3644,75873,5240
"Farmington, MO Micro Area",310M200US22100,41713,4201,56058,6854
"Farmington, NM Metro Area",310M200US22140,48773,5116,66347,5946
"Fayetteville, NC Metro Area",310M200US22180,42181,1355,57120,2663
"Fayetteville-Springdale-Rogers, AR-MO Metro Area",310M200US22220,50128,1635,71207,3461
"Findlay, OH Micro Area",310M200US22300,50898,2290,62812,3269
"Flagstaff, AZ Metro Area",310M200US22380,49757,5462,68483,4485
"Flint, MI Metro Area",310M200US22420,41682,1194,56725,1723
"Florence, SC Metro Area",310M200US22500,40139,3107,55165,2623
"Florence-Muscle Shoals, AL Metro Area",310M200US22520,41597,3253,54674,4185
"Fond du Lac, WI Metro Area",310M200US22540,51717,1687,65731,3958
"Forest City, NC Micro Area",310M200US22580,34347,3736,45648,4181
"Fort Collins, CO Metro Area",310M200US22660,56575,2946,76841,3582
"Fort Smith, AR-OK Metro Area",310M200US22900,39207,1720,55791,3091
"Fort Wayne, IN Metro Area",310M200US23060,49405,1627,64858,3126
"Frankfort, KY Micro Area",310M200US23180,50884,5782,63014,3960
"Fresno, CA Metro Area",310M200US23420,43423,2016,62536,1729
"Gadsden, AL Metro Area",310M200US23460,40529,2807,51863,3055
"Gainesville, FL Metro Area",310M200US23540,45353,3502,63509,3212
"Gainesville, GA Metro Area",310M200US23580,52519,3598,69276,3997
"Gallup, NM Micro Area",310M200US23700,27041,4995,44434,5659
"Gettysburg, PA Metro Area",310M200US23900,61543,3279,75196,4815
"Glenwood Springs, CO Micro Area",310M200US24060,62927,5577,93803,10536
"Goldsboro, NC Metro Area",310M200US24140,35966,1880,49457,3012
"Grand Forks, ND-MN Metro Area",310M200US24220,49691,2919,65357,4012
"Grand Island, NE Metro Area",310M200US24260,49742,2592,63543,4698
"Grand Junction, CO Metro Area",310M200US24300,50174,4284,63273,5613
"Grand Rapids-Wyoming, MI Metro Area",310M200US24340,54372,1058,69886,1477
"Grants Pass, OR Metro Area",310M200US24420,36870,4979,55069,8066
"Great Falls, MT Metro Area",310M200US24500,42170,3538,56345,3980
"Greeley, CO Metro Area",310M200US24540,62083,3119,77486,2686
"Green Bay, WI Metro Area",310M200US24580,53208,2185,66173,2286
"Greeneville, TN Micro Area",310M200US24620,36694,3365,48549,5194
"Greenfield Town, MA Micro Area",310M200US24640,55572,4936,69032,3743
"Greensboro-High Point, NC Metro Area",310M200US24660,42565,1380,59977,1635
"Greenville, NC Metro Area",310M200US24780,41632,2000,58535,4374
"Greenville-Anderson-Mauldin, SC Metro Area",310M200US24860,44783,1193,61659,1959
"Greenwood, SC Micro Area",310M200US24940,36847,2540,51612,3626
"Glens Falls, NY Metro Area",310M200US24020,51880,3072,66041,4132
"Hilo, HI Micro Area",310M200US25900,52788,2428,69436,6838
"Hilton Head Island-Bluffton-Beaufort, SC Metro Area",310M200US25940,52691,2596,74055,4541
"Hinesville, GA Metro Area",310M200US25980,43331,4226,50641,3409
"Guayama, PR Metro Area",310M200US25020,14187,1274,20666,2359
"Gulfport-Biloxi-Pascagoula, MS Metro Area",310M200US25060,43906,1819,55149,1932
"Hagerstown-Martinsburg, MD-WV Metro Area",310M200US25180,56537,1940,70639,3345
"Hammond, LA Metro Area",310M200US25220,40689,4431,55825,4685
"Hanford-Corcoran, CA Metro Area",310M200US25260,42784,4703,60030,5404
"Harrisburg-Carlisle, PA Metro Area",310M200US25420,57742,1832,74852,2652
"Harrisonburg, VA Metro Area",310M200US25500,51136,2225,63386,2899
"Hartford-West Hartford-East Hartford, CT Metro Area",310M200US25540,68532,1878,92151,1836
"Hattiesburg, MS Metro Area",310M200US25620,42028,3556,56642,4174
"Helena, MT Micro Area",310M200US25740,54401,3602,65859,4033
"Hermiston-Pendleton, OR Micro Area",310M200US25840,44715,3067,55565,3567
"Meadville, PA Micro Area",310M200US32740,44598,3003,58468,3081
"Medford, OR Metro Area",310M200US32780,44918,2894,59978,3590
"Memphis, TN-MS-AR Metro Area",310M200US32820,45844,1324,65233,1491
"Merced, CA Metro Area",310M200US32900,44084,3060,59701,3033
"Meridian, MS Micro Area",310M200US32940,35736,4472,49450,3453
"Mobile, AL Metro Area",310M200US33660,43642,2450,59047,2360
"Modesto, CA Metro Area",310M200US33700,51084,1346,65663,2577
"Monroe, LA Metro Area",310M200US33740,41175,2356,57503,3299
"Monroe, MI Metro Area",310M200US33780,57275,2927,69949,3534
"Montgomery, AL Metro Area",310M200US33860,47159,1797,60854,1628
"Morehead City, NC Micro Area",310M200US33980,48881,3377,61968,4266
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",310M200US33100,48458,713,72349,946
"Michigan City-La Porte, IN Metro Area",310M200US33140,45744,2877,61052,3815
"Midland, MI Metro Area",310M200US33220,49194,3443,70677,4965
"Midland, TX Metro Area",310M200US33260,77574,7850,100541,7802
"Milwaukee-Waukesha-West Allis, WI Metro Area",310M200US33340,53164,1121,73894,1454
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",310M200US33460,69111,1026,91246,1113
"Minot, ND Micro Area",310M200US33500,65562,5494,83026,6540
"Missoula, MT Metro Area",310M200US33540,44289,4997,65380,4636
"Morgantown, WV Metro Area",310M200US34060,41924,3704,60041,4107
"Morristown, TN Metro Area",310M200US34100,38542,4122,52194,4153
"Moses Lake, WA Micro Area",310M200US34180,51949,3655,64281,7048
"Mount Airy, NC Micro Area",310M200US34340,36511,4089,49324,3697
"Mount Pleasant, MI Micro Area",310M200US34380,41931,3494,56301,3397
"Mount Vernon-Anacortes, WA Metro Area",310M200US34580,50558,2791,70529,4405
"Muncie, IN Metro Area",310M200US34620,39323,3122,53982,4080
"Muskegon, MI Metro Area",310M200US34740,42600,1721,53889,2393
"Muskogee, OK Micro Area",310M200US34780,42756,3824,54305,5148
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",310M200US34820,43993,1658,57483,1705
"Nacogdoches, TX Micro Area",310M200US34860,39326,2656,48912,3903
"Napa, CA Metro Area",310M200US34900,74123,5828,101798,6338
"Naples-Immokalee-Marco Island, FL Metro Area",310M200US34940,58026,2918,95772,5410
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",310M200US34980,52640,1116,74288,1729
"New Bern, NC Metro Area",310M200US35100,42819,2416,54320,2910
"New Castle, PA Micro Area",310M200US35260,45356,2683,58759,4149
"New Haven-Milford, CT Metro Area",310M200US35300,60391,1619,82661,2562
"New Orleans-Metairie, LA Metro Area",310M200US35380,46784,1016,70159,1895
"New Philadelphia-Dover, OH Micro Area",310M200US35420,46253,2817,56465,3798
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",310M200US35620,67066,481,98451,705
"Niles-Benton Harbor, MI Metro Area",310M200US35660,44031,2353,61549,2596
"Reading, PA Metro Area",310M200US39740,56059,1775,69160,1729
"Redding, CA Metro Area",310M200US39820,43706,2646,59773,2594
"Reno, NV Metro Area",310M200US39900,52728,1828,70250,2376
"Richmond, IN Micro Area",310M200US39980,41204,2134,56461,5407
"Richmond, VA Metro Area",310M200US40060,60936,1078,80968,1571
"Richmond-Berea, KY Micro Area",310M200US40080,42027,5402,55523,2961
"Riverside-San Bernardino-Ontario, CA Metro Area",310M200US40140,54586,932,71067,870
"Roanoke, VA Metro Area",310M200US40220,51318,1603,65405,2730
"Roanoke Rapids, NC Micro Area",310M200US40260,30834,1815,44535,3808
"Rochester, MN Metro Area",310M200US40340,66214,2438,86340,3439
"Rochester, NY Metro Area",310M200US40380,51086,1153,68915,1756
"Rockford, IL Metro Area",310M200US40420,48385,2320,63554,2334
"Rocky Mount, NC Metro Area",310M200US40580,40407,1910,53270,4194
"Rome, GA Metro Area",310M200US40660,41752,4013,59934,5156
"Roseburg, OR Micro Area",310M200US40700,42000,3139,52444,3034
"Roswell, NM Micro Area",310M200US40740,39696,4771,54341,5068
"Russellville, AR Micro Area",310M200US40780,38363,3064,52488,4462
"Sacramento--Roseville--Arden-Arcade, CA Metro Area",310M200US40900,60015,1049,81519,1773
"Saginaw, MI Metro Area",310M200US40980,44931,1810,57427,2585
"St. Cloud, MN Metro Area",310M200US41060,55390,2331,67544,2260
"St. George, UT Metro Area",310M200US41100,49981,4465,61268,3550
"St. Joseph, MO-KS Metro Area",310M200US41140,47402,3427,59860,4008
"St. Louis, MO-IL Metro Area",310M200US41180,55535,951,75223,1244
"Salem, OH Micro Area",310M200US41400,42640,3345,57099,4701
"Salem, OR Metro Area",310M200US41420,49508,1932,61123,2260
"Salinas, CA Metro Area",310M200US41500,57864,2369,83375,3192
"Salisbury, MD-DE Metro Area",310M200US41540,54128,1916,71776,2510
"Salt Lake City, UT Metro Area",310M200US41620,62642,1638,82403,1829
"San Angelo, TX Metro Area",310M200US41660,45284,5371,74835,15069
"San Antonio-New Braunfels, TX Metro Area",310M200US41700,52689,1053,71260,1222
"San Diego-Carlsbad, CA Metro Area",310M200US41740,66192,1085,89137,1431
"Sandusky, OH Micro Area",310M200US41780,48734,4888,64565,4279
"San Francisco-Oakland-Hayward, CA Metro Area",310M200US41860,83222,1377,117134,1418
"San Germán, PR Metro Area",310M200US41900,13566,982,21214,1603
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",310M200US41940,96481,1659,128682,1896
"San Juan-Carolina-Caguas, PR Metro Area",310M200US41980,21295,476,33405,626
"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",310M200US42020,63474,4084,83940,5112
"Santa Cruz-Watsonville, CA Metro Area",310M200US42100,65368,5854,93276,4343
"Santa Fe, NM Metro Area",310M200US42140,52809,4386,74490,4158
"Santa Maria-Santa Barbara, CA Metro Area",310M200US42200,63833,3988,88181,4184
"Santa Rosa, CA Metro Area",310M200US42220,67771,3392,91481,4822
"Savannah, GA Metro Area",310M200US42340,51809,1876,68497,2616
"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",310M200US42540,45257,1238,60056,1495
"Searcy, AR Micro Area",310M200US42620,39340,6333,63667,13509
"Seattle-Tacoma-Bellevue, WA Metro Area",310M200US42660,71273,768,93389,992
"Sebastian-Vero Beach, FL Metro Area",310M200US42680,46238,4403,73194,6130
"Sebring, FL Metro Area",310M200US42700,36120,2619,48774,5040
"Seneca, SC Micro Area",310M200US42860,35159,3328,52599,4246
"Sevierville, TN Micro Area",310M200US42940,39175,3278,54214,4685
"Sioux City, IA-NE-SD Metro Area",310M200US43580,49981,2679,63311,3015
"Sioux Falls, SD Metro Area",310M200US43620,58849,2421,74650,3225
"Somerset, PA Micro Area",310M200US43740,46217,1833,59939,5277
"South Bend-Mishawaka, IN-MI Metro Area",310M200US43780,46610,1871,63221,2753
"Spartanburg, SC Metro Area",310M200US43900,43161,2100,56521,2398
"Shawnee, OK Micro Area",310M200US43060,46839,3529,57474,3046
"Sheboygan, WI Metro Area",310M200US43100,54042,3459,66561,3506
"Shelby, NC Micro Area",310M200US43140,37433,4953,50600,4605
"Sherman-Denison, TX Metro Area",310M200US43300,52058,5130,64054,3611
"Show Low, AZ Micro Area",310M200US43320,34600,4016,44773,2905
"Shreveport-Bossier City, LA Metro Area",310M200US43340,42157,1349,59470,2713
"Sierra Vista-Douglas, AZ Metro Area",310M200US43420,45688,2754,58383,3426
"Spokane-Spokane Valley, WA Metro Area",310M200US44060,49320,2313,64095,2091
"Springfield, IL Metro Area",310M200US44100,55021,2682,73208,3310
"Springfield, MA Metro Area",310M200US44140,50916,1318,69221,2110
"Springfield, MO Metro Area",310M200US44180,41248,1711,55604,1743
"Springfield, OH Metro Area",310M200US44220,41729,1303,54611,2453
"State College, PA Metro Area",310M200US44300,51367,2696,65970,3219
"Statesboro, GA Micro Area",310M200US44340,32841,5906,48925,6524
"Staunton-Waynesboro, VA Metro Area",310M200US44420,52603,3196,62505,3246
"Stevens Point, WI Micro Area",310M200US44620,51399,2606,64139,4811
"Stillwater, OK Micro Area",310M200US44660,38642,4560,56075,5007
"Stockton-Lodi, CA Metro Area",310M200US44700,51659,1352,70979,2168
"Sumter, SC Metro Area",310M200US44940,36633,4289,47624,3070
"Sunbury, PA Micro Area",310M200US44980,39778,2632,52706,2510
"Syracuse, NY Metro Area",310M200US45060,51915,1247,68355,1686
"Talladega-Sylacauga, AL Micro Area",310M200US45180,39107,3799,47177,2957
"Tallahassee, FL Metro Area",310M200US45220,44242,2259,61698,2958
"Tampa-St. Petersburg-Clearwater, FL Metro Area",310M200US45300,46876,632,65646,1112
"Terre Haute, IN Metro Area",310M200US45460,41953,2292,55268,3425
"Texarkana, TX-AR Metro Area",310M200US45500,40773,2868,53630,2816
"The Villages, FL Metro Area",310M200US45540,50942,4341,68217,9060
"Toledo, OH Metro Area",310M200US45780,45603,1238,64591,2175
"Topeka, KS Metro Area",310M200US45820,54388,2432,67679,2713
"Torrington, CT Micro Area",310M200US45860,73756,2740,91128,3571
"Traverse City, MI Micro Area",310M200US45900,54856,3206,72004,5730
"Trenton, NJ Metro Area",310M200US45940,74961,3786,105163,4365
"Truckee-Grass Valley, CA Micro Area",310M200US46020,56917,6308,77644,6340
"Tucson, AZ Metro Area",310M200US46060,45856,1267,64136,1753
"Tullahoma-Manchester, TN Micro Area",310M200US46100,44819,3355,56857,3604
"Tulsa, OK Metro Area",310M200US46140,50740,726,68277,1072
"Tupelo, MS Micro Area",310M200US46180,41319,2699,58559,4462
"Tuscaloosa, AL Metro Area",310M200US46220,44143,3058,59548,2761
"Twin Falls, ID Micro Area",310M200US46300,44625,4017,56665,3750
"Tyler, TX Metro Area",310M200US46340,43958,3248,62654,3433
"Ukiah, CA Micro Area",310M200US46380,42660,3536,62362,6830
"Urban Honolulu, HI Metro Area",310M200US46520,74634,1827,91428,1803
"Utica-Rome, NY Metro Area",310M200US46540,47736,1873,62087,2535
"Valdosta, GA Metro Area",310M200US46660,36340,2652,55610,4945
"Vallejo-Fairfield, CA Metro Area",310M200US46700,67999,3930,83626,2830
"Victoria, TX Metro Area",310M200US47020,50107,5891,72405,5751
"Vineland-Bridgeton, NJ Metro Area",310M200US47220,45339,2682,60626,3647
"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",310M200US47260,58871,1321,73919,1133
"Visalia-Porterville, CA Metro Area",310M200US47300,42611,2208,58417,2382
"Waco, TX Metro Area",310M200US47380,43184,2925,57873,2850
"Walla Walla, WA Metro Area",310M200US47460,50737,4512,64196,5588
"Warner Robins, GA Metro Area",310M200US47580,46773,2716,60224,3497
"North Port-Sarasota-Bradenton, FL Metro Area",310M200US35840,52077,1093,73484,2034
"North Wilkesboro, NC Micro Area",310M200US35900,30743,2321,44528,3807
"Norwich-New London, CT Metro Area",310M200US35980,66148,2453,84800,3090
"Oak Harbor, WA Micro Area",310M200US36020,59934,4322,75198,4452
