Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Torrington, CT Micro Area",310M200US45860,70981,3524,90110,4841
"Traverse City, MI Micro Area",310M200US45900,49270,2725,64059,4729
"Trenton, NJ Metro Area",310M200US45940,70857,2063,99334,3988
"Truckee-Grass Valley, CA Micro Area",310M200US46020,54851,5124,73621,5659
"Tucson, AZ Metro Area",310M200US46060,43824,1116,61719,1944
"Tullahoma-Manchester, TN Micro Area",310M200US46100,42304,4365,57040,5603
"Tulsa, OK Metro Area",310M200US46140,48327,978,65987,1210
"Tupelo, MS Micro Area",310M200US46180,41990,2522,55986,4026
"Tuscaloosa, AL Metro Area",310M200US46220,44895,2933,57677,3166
"Twin Falls, ID Micro Area",310M200US46300,44424,4539,53501,3023
"Tyler, TX Metro Area",310M200US46340,47745,3549,65102,4213
"Ukiah, CA Micro Area",310M200US46380,42042,4562,62971,10969
"Urban Honolulu, HI Metro Area",310M200US46520,73388,1774,92931,2279
"Utica-Rome, NY Metro Area",310M200US46540,43396,2249,56058,1856
"Valdosta, GA Metro Area",310M200US46660,35104,3490,46505,2650
"Vallejo-Fairfield, CA Metro Area",310M200US46700,63520,3371,80551,2715
"Victoria, TX Metro Area",310M200US47020,52111,3322,69188,4990
"Vineland-Bridgeton, NJ Metro Area",310M200US47220,45978,2820,59490,3681
"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",310M200US47260,56161,850,72966,1132
"Visalia-Porterville, CA Metro Area",310M200US47300,39422,2284,54293,2291
"Waco, TX Metro Area",310M200US47380,40170,2761,57593,3924
"Walla Walla, WA Metro Area",310M200US47460,43870,4794,57666,4701
"Warner Robins, GA Metro Area",310M200US47580,48553,4490,60990,3710
"Kalamazoo-Portage, MI Metro Area",310M200US28020,45699,2018,61422,2415
"Kalispell, MT Micro Area",310M200US28060,47802,3918,60365,4172
"Kankakee, IL Metro Area",310M200US28100,49761,3843,62730,5082
"Kansas City, MO-KS Metro Area",310M200US28140,56248,998,74518,1442
"Kapaa, HI Micro Area",310M200US28180,60155,7082,79118,8237
"Keene, NH Micro Area",310M200US28300,51945,3307,64847,4496
"Kennewick-Richland, WA Metro Area",310M200US28420,58542,2631,72796,2804
"Key West, FL Micro Area",310M200US28580,50838,3977,81735,12444
"Killeen-Temple, TX Metro Area",310M200US28660,50447,1674,62332,2437
"Kingsport-Bristol-Bristol, TN-VA Metro Area",310M200US28700,39128,1681,52695,2064
"Kingston, NY Metro Area",310M200US28740,58429,3682,75070,3424
"Klamath Falls, OR Micro Area",310M200US28900,36885,3491,52082,3844
"Knoxville, TN Metro Area",310M200US28940,45051,1285,62864,1685
"Laredo, TX Metro Area",310M200US29700,39991,2637,53207,2962
"Las Cruces, NM Metro Area",310M200US29740,36343,3290,52617,3347
"Las Vegas-Henderson-Paradise, NV Metro Area",310M200US29820,51057,747,67150,1423
"Laurel, MS Micro Area",310M200US29860,34844,5507,45466,4033
"Lawrence, KS Metro Area",310M200US29940,52150,4124,69922,5758
"Kokomo, IN Metro Area",310M200US29020,44265,4320,55634,3003
"La Crosse-Onalaska, WI-MN Metro Area",310M200US29100,51024,3374,63986,3145
"Lafayette, LA Metro Area",310M200US29180,48105,2676,66453,3033
"Lafayette-West Lafayette, IN Metro Area",310M200US29200,48372,2566,61507,5353
"LaGrange, GA Micro Area",310M200US29300,43642,4759,67486,10788
"Lake Charles, LA Metro Area",310M200US29340,43479,4355,62881,3817
"Lake City, FL Micro Area",310M200US29380,45220,4578,56629,4479
"Lake Havasu City-Kingman, AZ Metro Area",310M200US29420,39058,2478,50777,3449
"Lakeland-Winter Haven, FL Metro Area",310M200US29460,42435,1473,55506,1709
"Lancaster, PA Metro Area",310M200US29540,56922,1819,71281,2102
"Lansing-East Lansing, MI Metro Area",310M200US29620,49383,1634,65179,1979
"Lawton, OK Metro Area",310M200US30020,41813,3571,56698,3648
"Lebanon, PA Metro Area",310M200US30140,55973,3091,68552,4121
"Lewiston, ID-WA Metro Area",310M200US30300,45417,3909,56742,4292
"Lewiston-Auburn, ME Metro Area",310M200US30340,44127,3784,55709,4102
"Lexington-Fayette, KY Metro Area",310M200US30460,50279,1699,68529,2454
"Lima, OH Metro Area",310M200US30620,43030,3327,56070,3645
"Lincoln, NE Metro Area",310M200US30700,52300,2033,68463,2606
"Little Rock-North Little Rock-Conway, AR Metro Area",310M200US30780,48304,1599,65319,2336
"Logan, UT-ID Metro Area",310M200US30860,47377,3405,60016,3349
"London, KY Micro Area",310M200US30940,32644,1950,43881,3073
"Longview, TX Metro Area",310M200US30980,45175,3902,61076,3863
"Manitowoc, WI Micro Area",310M200US31820,47181,1759,61447,3368
"Mankato-North Mankato, MN Metro Area",310M200US31860,53047,4042,70049,4397
"Mansfield, OH Metro Area",310M200US31900,39455,2274,51740,4050
"Marinette, WI-MI Micro Area",310M200US31940,39669,2700,49716,2782
"Marion, IN Micro Area",310M200US31980,38665,3135,47875,3164
"Longview, WA Metro Area",310M200US31020,48417,3560,60777,4109
"Los Angeles-Long Beach-Anaheim, CA Metro Area",310M200US31080,58869,555,85536,738
"Louisville/Jefferson County, KY-IN Metro Area",310M200US31140,50905,839,69070,1876
"Lubbock, TX Metro Area",310M200US31180,47172,2378,65462,3138
"Lufkin, TX Micro Area",310M200US31260,42750,5249,57588,4816
"Lumberton, NC Micro Area",310M200US31300,29542,1851,39587,2260
"Lynchburg, VA Metro Area",310M200US31340,47821,2063,60112,2981
"Macon, GA Metro Area",310M200US31420,39484,3589,56618,3553
"Madera, CA Metro Area",310M200US31460,39758,3435,56655,4219
"Madison, WI Metro Area",310M200US31540,59466,1431,77574,2137
"Manchester-Nashua, NH Metro Area",310M200US31700,67574,3400,85775,3382
"Manhattan, KS Metro Area",310M200US31740,46375,2164,67828,7764
"Marion, OH Micro Area",310M200US32020,41849,3405,57968,6446
"Marquette, MI Micro Area",310M200US32100,45011,4111,60218,5048
"Marshall, TX Micro Area",310M200US32220,39701,4302,59691,9748
"Martinsville, VA Micro Area",310M200US32300,35907,2549,45289,3531
"Mayagüez, PR Metro Area",310M200US32420,16095,1558,25977,2911
"McAllen-Edinburg-Mission, TX Metro Area",310M200US32580,35098,1606,49432,1871
"Meadville, PA Micro Area",310M200US32740,44575,2616,55395,2945
"Medford, OR Metro Area",310M200US32780,43363,3149,57279,3377
"Memphis, TN-MS-AR Metro Area",310M200US32820,46962,1230,66046,1393
"Merced, CA Metro Area",310M200US32900,40687,2019,55311,2541
"Meridian, MS Micro Area",310M200US32940,31713,2138,51685,5022
"Mobile, AL Metro Area",310M200US33660,42944,2180,55932,1971
"Modesto, CA Metro Area",310M200US33700,47962,2536,67565,5341
"Monroe, LA Metro Area",310M200US33740,37536,4163,54931,3227
"Monroe, MI Metro Area",310M200US33780,53561,5225,67005,4278
"Montgomery, AL Metro Area",310M200US33860,45859,1862,62057,2515
"Morehead City, NC Micro Area",310M200US33980,45231,3526,59026,3360
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",310M200US33100,46946,602,71172,971
"Michigan City-La Porte, IN Metro Area",310M200US33140,46506,4073,59212,3490
"Midland, MI Metro Area",310M200US33220,49913,4949,70375,5855
"Midland, TX Metro Area",310M200US33260,71442,4896,102205,10421
"Milwaukee-Waukesha-West Allis, WI Metro Area",310M200US33340,51957,709,71659,1099
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",310M200US33460,67194,790,86712,1059
"Minot, ND Micro Area",310M200US33500,58136,5178,72754,5498
"Missoula, MT Metro Area",310M200US33540,48077,4956,61207,5414
"Morgantown, WV Metro Area",310M200US34060,47051,3286,62160,3592
"Morristown, TN Metro Area",310M200US34100,40957,4109,52772,4374
"Moses Lake, WA Micro Area",310M200US34180,46728,4277,53693,3171
"Mount Airy, NC Micro Area",310M200US34340,35579,1882,46864,2738
"Mount Pleasant, MI Micro Area",310M200US34380,37488,3565,49048,3462
"Mount Vernon-Anacortes, WA Metro Area",310M200US34580,52448,2335,68632,4372
"Muncie, IN Metro Area",310M200US34620,36402,2314,50407,3030
"Muskegon, MI Metro Area",310M200US34740,41630,2311,52010,2099
"Muskogee, OK Micro Area",310M200US34780,39130,4315,53021,3297
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",310M200US34820,43540,1611,57058,1902
"Nacogdoches, TX Micro Area",310M200US34860,35587,7637,59655,8897
"Napa, CA Metro Area",310M200US34900,70914,4646,93591,5739
"Naples-Immokalee-Marco Island, FL Metro Area",310M200US34940,54406,4231,89719,6420
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",310M200US34980,51996,918,71471,1216
"New Bern, NC Metro Area",310M200US35100,44560,2354,57200,3315
"New Castle, PA Micro Area",310M200US35260,43425,4057,56510,3407
"New Haven-Milford, CT Metro Area",310M200US35300,58571,2218,81252,2046
"New Orleans-Metairie, LA Metro Area",310M200US35380,45981,1189,67164,1839
"New Philadelphia-Dover, OH Micro Area",310M200US35420,44130,2494,56826,4454
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",310M200US35620,65786,424,96934,860
"Niles-Benton Harbor, MI Metro Area",310M200US35660,44747,2770,60408,2374
"North Port-Sarasota-Bradenton, FL Metro Area",310M200US35840,48283,1773,68970,2362
"North Wilkesboro, NC Micro Area",310M200US35900,31135,4121,44783,5111
"Norwich-New London, CT Metro Area",310M200US35980,62883,3149,82557,3180
"Oak Harbor, WA Micro Area",310M200US36020,51893,3484,72265,6303
"Ocala, FL Metro Area",310M200US36100,38695,1652,51039,2220
"Ocean City, NJ Metro Area",310M200US36140,60560,4810,76676,3952
"Odessa, TX Metro Area",310M200US36220,55710,4602,76085,4909
"Ogden-Clearfield, UT Metro Area",310M200US36260,62785,1755,74632,1742
"Ogdensburg-Massena, NY Micro Area",310M200US36300,45157,4959,57237,4893
"Oklahoma City, OK Metro Area",310M200US36420,50136,1079,67369,1429
"Olean, NY Micro Area",310M200US36460,40362,2751,53813,3177
"Olympia-Tumwater, WA Metro Area",310M200US36500,59785,2603,71766,2594
"Omaha-Council Bluffs, NE-IA Metro Area",310M200US36540,55382,1323,72701,1421
"Opelousas, LA Micro Area",310M200US36660,31955,4905,47940,4178
"Orangeburg, SC Micro Area",310M200US36700,31230,2282,42071,2782
"Orlando-Kissimmee-Sanford, FL Metro Area",310M200US36740,46962,830,63634,1222
"Oshkosh-Neenah, WI Metro Area",310M200US36780,49776,2067,63327,2929
"Ottawa-Peru, IL Micro Area",310M200US36860,48290,3436,63592,3041
"Owensboro, KY Metro Area",310M200US36980,46268,2286,59180,3292
"Parkersburg-Vienna, WV Metro Area",310M200US37620,40945,2072,53425,2777
"Pensacola-Ferry Pass-Brent, FL Metro Area",310M200US37860,47336,2415,60483,2402
"Peoria, IL Metro Area",310M200US37900,52614,2693,69625,2413
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",310M200US37980,60482,574,84501,798
"Owosso, MI Micro Area",310M200US37020,41892,4159,51095,3022
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",310M200US37100,77363,2133,101302,2527
"Paducah, KY-IL Micro Area",310M200US37140,41137,2056,55617,3997
"Palatka, FL Micro Area",310M200US37260,32295,3510,45044,5410
"Palm Bay-Melbourne-Titusville, FL Metro Area",310M200US37340,46472,1836,60739,1805
"Panama City, FL Metro Area",310M200US37460,45620,2490,60267,3405
"Phoenix-Mesa-Scottsdale, AZ Metro Area",310M200US38060,51847,515,71150,815
"Pine Bluff, AR Metro Area",310M200US38220,34665,3596,47807,2807
"Pinehurst-Southern Pines, NC Micro Area",310M200US38240,49959,3736,68742,5295
"Pittsburgh, PA Metro Area",310M200US38300,51291,513,69814,997
"Pittsfield, MA Metro Area",310M200US38340,52514,2831,71181,4367
"Plattsburgh, NY Micro Area",310M200US38460,43892,5665,61200,5675
"Pocatello, ID Metro Area",310M200US38540,42174,2570,58017,3874
"Ponce, PR Metro Area",310M200US38660,15550,816,24347,1291
"Port Angeles, WA Micro Area",310M200US38820,46566,3259,58506,3722
"Portland-South Portland, ME Metro Area",310M200US38860,54766,1785,73210,1916
"Portland-Vancouver-Hillsboro, OR-WA Metro Area",310M200US38900,59168,1127,77510,1105
"Port St. Lucie, FL Metro Area",310M200US38940,45322,2125,67428,3928
"Portsmouth, OH Micro Area",310M200US39020,37351,5842,52472,4903
"Pottsville, PA Micro Area",310M200US39060,41114,2749,55130,2667
"Prescott, AZ Metro Area",310M200US39140,39895,2182,51801,2731
"Providence-Warwick, RI-MA Metro Area",310M200US39300,55055,1456,74920,1441
"Provo-Orem, UT Metro Area",310M200US39340,60051,2158,74889,2106
"Pueblo, CO Metro Area",310M200US39380,41218,2572,52754,2245
"Punta Gorda, FL Metro Area",310M200US39460,43698,1777,57263,2992
"Quincy, IL-MO Micro Area",310M200US39500,41349,3462,51096,3262
"Racine, WI Metro Area",310M200US39540,54209,2985,70215,2764
"Raleigh, NC Metro Area",310M200US39580,61710,1493,82896,1748
"Rapid City, SD Metro Area",310M200US39660,48641,2050,63509,3333
"Warsaw, IN Micro Area",310M200US47700,51221,2685,65887,5410
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",310M200US47900,90149,795,116153,882
"Waterloo-Cedar Falls, IA Metro Area",310M200US47940,49050,2307,64448,2697
"Watertown-Fort Atkinson, WI Micro Area",310M200US48020,51235,2930,68318,5488
"Watertown-Fort Drum, NY Metro Area",310M200US48060,46683,3783,59121,3601
"Wausau, WI Metro Area",310M200US48140,51635,1300,66143,3239
"Weirton-Steubenville, WV-OH Metro Area",310M200US48260,39277,2641,52277,3272
"Wenatchee, WA Metro Area",310M200US48300,51177,1953,62203,4634
"Wheeling, WV-OH Metro Area",310M200US48540,40289,2625,56665,3847
"Whitewater-Elkhorn, WI Micro Area",310M200US48580,52057,2882,69335,3595
"Wichita, KS Metro Area",310M200US48620,49476,1388,64734,1625
"Wichita Falls, TX Metro Area",310M200US48660,44702,3505,58439,3567
"Williamsport, PA Metro Area",310M200US48700,47373,3113,60388,3670
"Wilmington, NC Metro Area",310M200US48900,47594,2645,66863,3400
"Wilson, NC Micro Area",310M200US48980,41095,2178,54035,3841
"Winchester, VA-WV Metro Area",310M200US49020,55045,5148,69105,3649
"Winston-Salem, NC Metro Area",310M200US49180,42563,1897,61314,1857
"Wisconsin Rapids-Marshfield, WI Micro Area",310M200US49220,47726,3909,62062,6083
"Wooster, OH Micro Area",310M200US49300,49849,2653,60314,2625
"Worcester, MA-CT Metro Area",310M200US49340,61789,1546,78909,1563
"Yakima, WA Metro Area",310M200US49420,41917,2075,53764,2515
"York-Hanover, PA Metro Area",310M200US49620,57065,2028,71587,2807
"Youngstown-Warren-Boardman, OH-PA Metro Area",310M200US49660,41992,1056,54720,1389
"Yuba City, CA Metro Area",310M200US49700,46773,2545,60686,3098
"Yuma, AZ Metro Area",310M200US49740,41666,2672,55512,3264
"Zanesville, OH Micro Area",310M200US49780,39212,4380,51099,3740
"Ithaca, NY Metro Area",310M200US27060,48516,5182,71076,6593
"Jackson, MI Metro Area",310M200US27100,43668,3721,56509,2797
"Jackson, MS Metro Area",310M200US27140,43611,1752,61545,2132
"Jackson, TN Metro Area",310M200US27180,38663,2205,57967,4763
"Jacksonville, FL Metro Area",310M200US27260,51495,930,71515,1812
"Jacksonville, NC Metro Area",310M200US27340,44673,4089,54335,2633
"Jamestown-Dunkirk-Fredonia, NY Micro Area",310M200US27460,40413,2140,52366,2915
"Janesville-Beloit, WI Metro Area",310M200US27500,47118,4696,59182,2451
"Jefferson City, MO Metro Area",310M200US27620,47586,3652,59917,3277
"Johnson City, TN Metro Area",310M200US27740,37423,2599,54439,3939
"Johnstown, PA Metro Area",310M200US27780,41423,2522,53223,2782
"Jonesboro, AR Metro Area",310M200US27860,39552,2542,54345,6466
"Joplin, MO Metro Area",310M200US27900,40852,1666,56818,3912
"Kahului-Wailuku-Lahaina, HI Metro Area",310M200US27980,65541,4540,83896,5807
"Aberdeen, WA Micro Area",310M200US10140,41315,4597,51932,4019
"Abilene, TX Metro Area",310M200US10180,44149,2375,57937,3041
"Adrian, MI Micro Area",310M200US10300,45938,2554,56687,3315
"Aguadilla-Isabela, PR Metro Area",310M200US10380,15323,813,21901,946
"Akron, OH Metro Area",310M200US10420,49984,1544,67507,1881
"Alamogordo, NM Micro Area",310M200US10460,44102,3496,50974,3673
"Albany, GA Metro Area",310M200US10500,34756,2891,49937,3451
"Albany, OR Metro Area",310M200US10540,45130,3551,53222,2799
"Albany-Schenectady-Troy, NY Metro Area",310M200US10580,59626,1981,76670,1557
"Albertville, AL Micro Area",310M200US10700,38116,3568,53020,4391
"Albuquerque, NM Metro Area",310M200US10740,48355,2109,64625,1617
"Alexandria, LA Metro Area",310M200US10780,39960,2952,57562,3850
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",310M200US10900,56543,1424,74355,1786
"Altoona, PA Metro Area",310M200US11020,42164,3453,56985,2837
"Amarillo, TX Metro Area",310M200US11100,49207,3098,68852,5036
"Ames, IA Metro Area",310M200US11180,50279,4756,63311,4049
"Anchorage, AK Metro Area",310M200US11260,76831,2453,96026,3143
"Ann Arbor, MI Metro Area",310M200US11460,59660,2846,83022,2499
"Anniston-Oxford-Jacksonville, AL Metro Area",310M200US11500,36205,3402,48969,3490
"Appleton, WI Metro Area",310M200US11540,58410,2064,70408,2763
"Arecibo, PR Metro Area",310M200US11640,17833,1278,25795,1798
"Asheville, NC Metro Area",310M200US11700,43916,1818,58571,2082
"Ashtabula, OH Micro Area",310M200US11780,40839,2047,48251,1967
"Athens, TX Micro Area",310M200US11980,38493,5099,57250,8405
"Athens-Clarke County, GA Metro Area",310M200US12020,38227,1916,56594,3399
"Auburn, NY Micro Area",310M200US12180,50154,3887,63694,3805
"Atlanta-Sandy Springs-Roswell, GA Metro Area",310M200US12060,55733,675,77327,956
"Atlantic City-Hammonton, NJ Metro Area",310M200US12100,52127,2250,69941,2956
"Auburn-Opelika, AL Metro Area",310M200US12220,46068,4329,64697,5518
"Augusta-Richmond County, GA-SC Metro Area",310M200US12260,44187,2383,62461,2795
"Augusta-Waterville, ME Micro Area",310M200US12300,44724,3473,54773,2686
"Austin-Round Rock, TX Metro Area",310M200US12420,61750,1225,83593,1637
"Bakersfield, CA Metro Area",310M200US12540,46879,2311,63385,1925
"Baltimore-Columbia-Towson, MD Metro Area",310M200US12580,68455,1082,90854,1135
"Bangor, ME Metro Area",310M200US12620,43598,2656,59874,4838
"Barnstable Town, MA Metro Area",310M200US12700,61026,2089,80103,3977
"Baton Rouge, LA Metro Area",310M200US12940,51134,1057,71432,2436
"Battle Creek, MI Metro Area",310M200US12980,44520,3406,58496,4020
"Blacksburg-Christiansburg-Radford, VA Metro Area",310M200US13980,42242,2434,58595,3669
"Bay City, MI Metro Area",310M200US13020,41281,4157,54804,4543
"Beaumont-Port Arthur, TX Metro Area",310M200US13140,45019,2120,63015,3654
"Beaver Dam, WI Micro Area",310M200US13180,51151,1838,58702,2692
"Beckley, WV Metro Area",310M200US13220,36781,3752,49915,3072
"Bellingham, WA Metro Area",310M200US13380,50186,4300,64236,3146
"Bend-Redmond, OR Metro Area",310M200US13460,46791,5216,65182,5693
"Billings, MT Metro Area",310M200US13740,52583,3403,71220,4309
"Binghamton, NY Metro Area",310M200US13780,46836,2298,63774,3029
"Birmingham-Hoover, AL Metro Area",310M200US13820,48328,1398,67640,1560
"Bismarck, ND Metro Area",310M200US13900,64626,4316,78128,3962
"Bloomington, IL Metro Area",310M200US14010,61401,2173,77606,3243
"Bloomington, IN Metro Area",310M200US14020,42085,2437,61347,4040
"Bloomsburg-Berwick, PA Metro Area",310M200US14100,48007,2405,64246,4011
"Bluefield, WV-VA Micro Area",310M200US14140,36047,3061,55200,6578
"Boise City, ID Metro Area",310M200US14260,49583,1650,65462,2235
"Boston-Cambridge-Newton, MA-NH Metro Area",310M200US14460,72907,989,100687,1185
"Boulder, CO Metro Area",310M200US14500,71604,2063,94913,3514
"Bowling Green, KY Metro Area",310M200US14540,46586,3549,59425,2978
"Bozeman, MT Micro Area",310M200US14580,58809,4130,74071,5430
"Brainerd, MN Micro Area",310M200US14660,49897,2575,61815,2944
"Branson, MO Micro Area",310M200US14700,35444,3096,48759,3657
"Bremerton-Silverdale, WA Metro Area",310M200US14740,62672,2671,79656,3147
"Bridgeport-Stamford-Norwalk, CT Metro Area",310M200US14860,82084,2165,136019,4138
"Brunswick, GA Metro Area",310M200US15260,39967,3919,56917,5282
"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",310M200US15380,50548,1171,65471,1190
"Burlington, NC Metro Area",310M200US15500,42512,2279,55539,2982
"Burlington-South Burlington, VT Metro Area",310M200US15540,62022,4012,82011,5620
"California-Lexington Park, MD Metro Area",310M200US15680,78233,6783,91175,5912
"Canton-Massillon, OH Metro Area",310M200US15940,45168,1696,61862,2372
"Cape Coral-Fort Myers, FL Metro Area",310M200US15980,46383,1342,66957,2419
"Cape Girardeau, MO-IL Metro Area",310M200US16020,41491,2501,53960,3571
"Carbondale-Marion, IL Metro Area",310M200US16060,38903,3605,54254,3211
"Carson City, NV Metro Area",310M200US16180,46616,4252,63183,6913
"Casper, WY Metro Area",310M200US16220,58635,6185,74571,5459
"Cedar Rapids, IA Metro Area",310M200US16300,56397,1702,70978,2472
"Centralia, WA Micro Area",310M200US16500,40601,2373,51715,4177
"Chambersburg-Waynesboro, PA Metro Area",310M200US16540,54303,2616,67211,3455
"Champaign-Urbana, IL Metro Area",310M200US16580,47258,2478,64570,2858
