Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Champaign-Urbana, IL Metro Area",310M100US16580,42328,2851,60104,2438
"Charleston, WV Metro Area",310M100US16620,40990,1878,59373,3223
"Charleston-Mattoon, IL Micro Area",310M100US16660,43135,4126,53280,3555
"Charleston-North Charleston-Summerville, SC Metro Area",310M100US16700,50213,1598,63530,2000
"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",310M100US16740,50671,1032,72123,1687
"Charlottesville, VA Metro Area",310M100US16820,56652,3725,79153,4822
"Chattanooga, TN-GA Metro Area",310M100US16860,42166,2085,58441,2501
"Cheyenne, WY Metro Area",310M100US16940,54053,5562,66947,4133
"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",310M100US16980,57267,548,78698,735
"Chico, CA Metro Area",310M100US17020,39179,1891,54216,2568
"Chillicothe, OH Micro Area",310M100US17060,43464,3841,58030,4043
"Cincinnati-Middletown, OH-KY-IN Metro Area",310M100US17140,52373,807,68161,921
"Clarksburg, WV Micro Area",310M100US17220,40234,3984,54724,3501
"Clarksville, TN-KY Metro Area",310M100US17300,42658,2549,54690,2507
"Clearlake, CA Micro Area",310M100US17340,35991,3867,50990,4299
"Cleveland, TN Metro Area",310M100US17420,37092,2723,52000,6438
"College Station-Bryan, TX Metro Area",310M100US17780,35417,2636,54079,3541
"Cleveland-Elyria-Mentor, OH Metro Area",310M100US17460,45936,815,63472,1057
"Coamo, PR Micro Area",310M100US17620,13443,2458,22193,2256
"Coeur d'Alene, ID Metro Area",310M100US17660,47782,3928,58747,3674
"Colorado Springs, CO Metro Area",310M100US17820,54877,2231,73062,2776
"Columbia, MO Metro Area",310M100US17860,46703,2772,62779,3286
"Columbia, SC Metro Area",310M100US17900,45292,1857,61218,1892
"Columbia, TN Micro Area",310M100US17940,40518,3531,51401,3756
"Columbus, GA-AL Metro Area",310M100US17980,39574,2389,56348,2723
"Columbus, IN Metro Area",310M100US18020,54197,5860,67239,5053
"Columbus, OH Metro Area",310M100US18140,52315,1362,70518,1474
"Concord, NH Micro Area",310M100US18180,66221,3793,77334,3391
"Cookeville, TN Micro Area",310M100US18260,31258,2645,43095,2882
"Coos Bay, OR Micro Area",310M100US18300,36712,4187,45136,3467
"Corning, NY Micro Area",310M100US18500,43457,2879,55239,2644
"Corpus Christi, TX Metro Area",310M100US18580,44342,2466,61833,3281
"Corvallis, OR Metro Area",310M100US18700,42513,3974,60041,4205
"Crestview-Fort Walton Beach-Destin, FL Metro Area",310M100US18880,49158,4050,66942,4042
"Cullman, AL Micro Area",310M100US18980,40054,5721,51585,4215
"Cumberland, MD-WV Metro Area",310M100US19060,34819,3176,48405,3152
"Dallas-Fort Worth-Arlington, TX Metro Area",310M100US19100,55546,639,76201,939
"Dalton, GA Metro Area",310M100US19140,35120,2557,48045,3500
"Danville, IL Metro Area",310M100US19180,40869,3658,50517,2933
"Danville, VA Metro Area",310M100US19260,36907,2851,46227,2493
"Daphne-Fairhope-Foley, AL Micro Area",310M100US19300,50900,4988,67452,4249
"Davenport-Moline-Rock Island, IA-IL Metro Area",310M100US19340,47122,1563,60703,2130
"Dayton, OH Metro Area",310M100US19380,44141,1509,59475,1490
"Decatur, AL Metro Area",310M100US19460,41971,2019,59950,5216
"Decatur, IL Metro Area",310M100US19500,44415,3209,60813,4131
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",310M100US19660,38213,2060,52002,2295
"Denver-Aurora-Broomfield, CO Metro Area",310M100US19740,59230,1277,79780,1104
"Des Moines-West Des Moines, IA Metro Area",310M100US19780,58228,2414,72403,2246
"Detroit-Warren-Livonia, MI Metro Area",310M100US19820,48968,673,66562,640
"Dothan, AL Metro Area",310M100US20020,40465,2223,55550,3288
"Dover, DE Metro Area",310M100US20100,52512,4361,60147,2890
"DuBois, PA Micro Area",310M100US20180,42780,3257,54045,4257
"Dubuque, IA Metro Area",310M100US20220,53011,3724,64405,4060
"Duluth, MN-WI Metro Area",310M100US20260,46110,1893,57539,1666
"Dunn, NC Micro Area",310M100US20380,39513,2902,51969,3385
"Durham-Chapel Hill, NC Metro Area",310M100US20500,48689,2632,70964,2928
"East Liverpool-Salem, OH Micro Area",310M100US20620,43975,3773,55182,4193
"East Stroudsburg, PA Micro Area",310M100US20700,51875,4535,63028,3824
"Eau Claire, WI Metro Area",310M100US20740,49375,2737,59235,3019
"El Centro, CA Metro Area",310M100US20940,37843,4938,55095,3258
"Elizabethtown, KY Metro Area",310M100US21060,46448,3287,60259,4658
"Elkhart-Goshen, IN Metro Area",310M100US21140,43317,3326,55257,3065
"Elmira, NY Metro Area",310M100US21300,50120,3455,66096,6265
"El Paso, TX Metro Area",310M100US21340,39573,1842,54805,2173
"Enterprise-Ozark, AL Micro Area",310M100US21460,41909,4382,53125,2339
"Erie, PA Metro Area",310M100US21500,41975,1566,55681,2323
"Eugene-Springfield, OR Metro Area",310M100US21660,40584,991,53049,1955
"Eureka-Arcata-Fortuna, CA Micro Area",310M100US21700,41187,4266,53547,3043
"Evansville, IN-KY Metro Area",310M100US21780,46721,1680,58633,1950
"Fairbanks, AK Metro Area",310M100US21820,65920,4915,76509,6396
"Fajardo, PR Metro Area",310M100US21940,18186,1576,24886,1892
"Fargo, ND-MN Metro Area",310M100US22020,52393,3437,66833,3486
"Farmington, MO Micro Area",310M100US22100,34260,2705,47955,4252
"Farmington, NM Metro Area",310M100US22140,51728,6832,63534,4512
"Fayetteville, NC Metro Area",310M100US22180,42955,2394,55343,2005
"Fayetteville-Springdale-Rogers, AR-MO Metro Area",310M100US22220,45138,2440,62610,2511
"Florence, SC Metro Area",310M100US22500,39961,2143,54361,2823
"Findlay, OH Micro Area",310M100US22300,46742,3755,57607,4421
"Flagstaff, AZ Metro Area",310M100US22380,45045,4114,61894,4270
"Flint, MI Metro Area",310M100US22420,40843,1168,53415,1613
"Florence-Muscle Shoals, AL Metro Area",310M100US22520,37998,3181,49433,3310
"Fond du Lac, WI Metro Area",310M100US22540,53202,2179,62588,2490
"Forest City, NC Micro Area",310M100US22580,35786,5406,47250,3731
"Fort Collins-Loveland, CO Metro Area",310M100US22660,55219,2008,68766,2526
"Fort Payne, AL Micro Area",310M100US22840,36541,3198,51380,11458
"Fort Smith, AR-OK Metro Area",310M100US22900,35965,1715,50032,2224
"Fort Wayne, IN Metro Area",310M100US23060,47485,1716,60683,2192
"Frankfort, KY Micro Area",310M100US23180,44805,4199,57797,4022
"Fresno, CA Metro Area",310M100US23420,42807,1370,59820,1620
"Gadsden, AL Metro Area",310M100US23460,33313,3299,47640,2661
"Gainesville, FL Metro Area",310M100US23540,39493,2315,58035,2499
"Gainesville, GA Metro Area",310M100US23580,50108,4691,66600,4628
"Galesburg, IL Micro Area",310M100US23660,40409,4392,50595,2829
"Gallup, NM Micro Area",310M100US23700,28983,4203,41186,3320
"Gettysburg, PA Micro Area",310M100US23900,54906,2660,66543,3884
"Glens Falls, NY Metro Area",310M100US24020,51722,2562,62010,2766
"Goldsboro, NC Metro Area",310M100US24140,39085,4038,48766,2928
"Grand Forks, ND-MN Metro Area",310M100US24220,46718,3300,61015,3922
"Grand Island, NE Micro Area",310M100US24260,45590,3445,61259,5869
"Grand Junction, CO Metro Area",310M100US24300,47664,3472,62655,3347
"Grand Rapids-Wyoming, MI Metro Area",310M100US24340,49589,1629,63777,1558
"Grants Pass, OR Micro Area",310M100US24420,37048,4347,47568,4027
"Great Falls, MT Metro Area",310M100US24500,42623,3127,54136,3696
"Greeley, CO Metro Area",310M100US24540,51059,3043,66175,3879
"Green Bay, WI Metro Area",310M100US24580,52725,1874,64783,2857
"Greeneville, TN Micro Area",310M100US24620,31873,2773,42425,3809
"Greensboro-High Point, NC Metro Area",310M100US24660,41399,1381,57448,1966
"Greenville, NC Metro Area",310M100US24780,38322,3803,56441,5305
"Greenville-Mauldin-Easley, SC Metro Area",310M100US24860,44536,1400,61201,1998
"Greenwood, SC Micro Area",310M100US24940,35678,4413,47838,3564
"Guayama, PR Metro Area",310M100US25020,16118,1807,21643,2028
"Gulfport-Biloxi, MS Metro Area",310M100US25060,38287,1773,53033,2523
"Hagerstown-Martinsburg, MD-WV Metro Area",310M100US25180,50797,2114,65199,5675
"Hammond, LA Micro Area",310M100US25220,39391,3553,53925,4411
"Hanford-Corcoran, CA Metro Area",310M100US25260,50345,3197,63094,4086
"Harrisburg-Carlisle, PA Metro Area",310M100US25420,55382,1591,70738,1919
"Harrisonburg, VA Metro Area",310M100US25500,46618,2326,65622,12066
"Hartford-West Hartford-East Hartford, CT Metro Area",310M100US25540,64508,1398,84987,1575
"Hattiesburg, MS Metro Area",310M100US25620,37378,2600,54876,5910
"Helena, MT Micro Area",310M100US25740,54455,4176,64282,4237
"Hickory-Lenoir-Morganton, NC Metro Area",310M100US25860,38923,1903,51941,2148
"Hilo, HI Micro Area",310M100US25900,46479,2349,59392,3855
"Hilton Head Island-Beaufort, SC Micro Area",310M100US25940,51232,4458,68565,4467
"Hinesville-Fort Stewart, GA Metro Area",310M100US25980,42659,4339,53497,3638
"Hobbs, NM Micro Area",310M100US26020,50758,7783,60773,5046
"Holland-Grand Haven, MI Metro Area",310M100US26100,53553,2981,65161,2835
"Homosassa Springs, FL Micro Area",310M100US26140,33764,2794,52138,6598
"Honolulu, HI Metro Area",310M100US26180,66146,2039,83396,1976
"Hot Springs, AR Metro Area",310M100US26300,34251,3448,48919,4536
"Houma-Bayou Cane-Thibodaux, LA Metro Area",310M100US26380,44987,2622,60464,3739
"Houston-Sugar Land-Baytown, TX Metro Area",310M100US26420,54901,985,78156,1295
"Huntington-Ashland, WV-KY-OH Metro Area",310M100US26580,36894,1919,51709,2323
"Huntsville, AL Metro Area",310M100US26620,51734,1919,72434,2831
"Huntsville, TX Micro Area",310M100US26660,38869,6859,53027,6658
"Hutchinson, KS Micro Area",310M100US26740,41644,2961,53384,3459
"Idaho Falls, ID Metro Area",310M100US26820,47121,4112,60678,3536
"Indiana, PA Micro Area",310M100US26860,42498,2949,53517,2888
"Indianapolis-Carmel, IN Metro Area",310M100US26900,50826,684,68575,1479
"Iowa City, IA Metro Area",310M100US26980,52602,4510,67022,3703
"Ithaca, NY Metro Area",310M100US27060,51586,5073,70121,8096
"Jackson, MI Metro Area",310M100US27100,41686,2274,54648,3148
"Jackson, MS Metro Area",310M100US27140,43732,2489,60003,2094
"Jackson, TN Metro Area",310M100US27180,38170,2942,54849,3800
"Jacksonville, FL Metro Area",310M100US27260,50130,1345,68766,2633
"Jefferson City, MO Metro Area",310M100US27620,50708,2407,59829,3007
"Jacksonville, NC Metro Area",310M100US27340,45573,4277,51630,3236
"Jamestown-Dunkirk-Fredonia, NY Micro Area",310M100US27460,40927,1303,49277,1938
"Janesville, WI Metro Area",310M100US27500,47559,2489,57181,2282
"Johnson City, TN Metro Area",310M100US27740,36550,3069,51348,3120
"Johnstown, PA Metro Area",310M100US27780,40253,2094,52144,2769
"Jonesboro, AR Metro Area",310M100US27860,34673,4900,53687,6030
"Joplin, MO Metro Area",310M100US27900,40952,2414,56006,4676
"Kahului-Wailuku, HI Micro Area",310M100US27980,60147,3869,79916,4784
"Kalamazoo-Portage, MI Metro Area",310M100US28020,44595,2047,60381,2738
"Kalispell, MT Micro Area",310M100US28060,44207,3569,56156,5154
"Kankakee-Bradley, IL Metro Area",310M100US28100,45669,2505,57805,2976
"Kansas City, MO-KS Metro Area",310M100US28140,53376,982,71141,1130
"Kapaa, HI Micro Area",310M100US28180,60751,4656,69095,5200
"Keene, NH Micro Area",310M100US28300,54049,4115,68888,5266
"Kennewick-Pasco-Richland, WA Metro Area",310M100US28420,59256,3672,71050,2644
"Key West, FL Micro Area",310M100US28580,51524,2973,76306,9967
"Killeen-Temple-Fort Hood, TX Metro Area",310M100US28660,46468,3500,59341,2393
"Kingsport-Bristol-Bristol, TN-VA Metro Area",310M100US28700,37804,1757,53586,3457
"Kingston, NY Metro Area",310M100US28740,55006,3376,71743,3187
"Klamath Falls, OR Micro Area",310M100US28900,36464,3199,46762,3374
"Knoxville, TN Metro Area",310M100US28940,44514,2083,61815,1954
"Kokomo, IN Metro Area",310M100US29020,40126,3091,52539,3730
"La Crosse, WI-MN Metro Area",310M100US29100,50314,2866,64058,5005
"Lafayette, IN Metro Area",310M100US29140,42872,2529,57428,3156
"Lafayette, LA Metro Area",310M100US29180,43332,4329,66474,3794
"LaGrange, GA Micro Area",310M100US29300,40368,5527,51277,4127
"Lake Charles, LA Metro Area",310M100US29340,40787,2107,58301,3463
"Lake City, FL Micro Area",310M100US29380,35008,5498,43031,3914
"Lake Havasu City-Kingman, AZ Metro Area",310M100US29420,35983,3437,45361,2839
"Lakeland-Winter Haven, FL Metro Area",310M100US29460,40272,1605,52568,1705
"Lancaster, PA Metro Area",310M100US29540,53387,1940,65313,1604
"Lancaster, SC Micro Area",310M100US29580,40232,5698,50984,4274
"Lansing-East Lansing, MI Metro Area",310M100US29620,46571,1542,60005,1670
"Laredo, TX Metro Area",310M100US29700,36132,2738,46988,2692
"Las Cruces, NM Metro Area",310M100US29740,36101,1738,52595,3274
"Las Vegas-Paradise, NV Metro Area",310M100US29820,48215,1321,65149,1604
"Laurel, MS Micro Area",310M100US29860,36277,4330,49797,3489
"Lawrence, KS Metro Area",310M100US29940,47757,4447,61587,4023
"Lawton, OK Metro Area",310M100US30020,44585,3398,60365,4571
"Lebanon, NH-VT Micro Area",310M100US30100,50871,2647,68140,4061
"Lebanon, PA Metro Area",310M100US30140,55019,3412,65153,4224
"Lewiston, ID-WA Metro Area",310M100US30300,42432,4410,58747,6041
"Lewiston-Auburn, ME Metro Area",310M100US30340,44689,4201,54992,2937
"Lexington-Fayette, KY Metro Area",310M100US30460,47120,1475,66814,3736
"Lexington Park, MD Micro Area",310M100US30500,81657,2889,92396,4891
"Lima, OH Metro Area",310M100US30620,41307,1838,54713,3291
"Lincoln, NE Metro Area",310M100US30700,49315,1863,65818,2273
"Lincolnton, NC Micro Area",310M100US30740,52147,6753,71538,8187
"Little Rock-North Little Rock-Conway, AR Metro Area",310M100US30780,46620,1737,60790,1450
"Logan, UT-ID Metro Area",310M100US30860,46356,3254,59101,3056
"Longview, TX Metro Area",310M100US30980,42916,2354,57251,2354
"Longview, WA Metro Area",310M100US31020,42031,3142,56376,4040
"Los Angeles-Long Beach-Santa Ana, CA Metro Area",310M100US31100,56653,468,82061,709
"Louisville/Jefferson County, KY-IN Metro Area",310M100US31140,47580,1369,64643,1667
"Lubbock, TX Metro Area",310M100US31180,43324,2199,59256,2825
"Lufkin, TX Micro Area",310M100US31260,39007,3053,56510,10183
"Lumberton, NC Micro Area",310M100US31300,30806,2755,42906,2497
"Lynchburg, VA Metro Area",310M100US31340,46734,2537,58031,2355
"Macon, GA Metro Area",310M100US31420,36888,2845,52455,3020
"Madera-Chowchilla, CA Metro Area",310M100US31460,46570,3164,56089,3719
"Madison, WI Metro Area",310M100US31540,59674,2224,75679,1957
"Manchester-Nashua, NH Metro Area",310M100US31700,66609,2539,83822,2749
"Manhattan, KS Metro Area",310M100US31740,42688,3639,55977,3387
"Manitowoc, WI Micro Area",310M100US31820,48272,2528,58421,2523
"Mankato-North Mankato, MN Metro Area",310M100US31860,50720,2434,61161,2368
"Mansfield, OH Metro Area",310M100US31900,40117,2413,52968,3165
"Marinette, WI-MI Micro Area",310M100US31940,38279,2416,46543,2354
"Marion, IN Micro Area",310M100US31980,38187,5477,49381,3685
"Marshall, TX Micro Area",310M100US32220,44334,3356,61039,6440
"Marion, OH Micro Area",310M100US32020,41133,4704,53064,3647
"Marion-Herrin, IL Micro Area",310M100US32060,40439,4133,53145,4356
"Marquette, MI Micro Area",310M100US32100,41130,2407,52626,3224
"Marshfield-Wisconsin Rapids, WI Micro Area",310M100US32270,45891,2659,55641,3011
"Martinsville, VA Micro Area",310M100US32300,30859,2956,41081,2608
"Mayag?ez, PR Metro Area",310M100US32420,15447,1359,24086,3606
"McAllen-Edinburg-Mission, TX Metro Area",310M100US32580,31077,1800,46835,2507
"Meadville, PA Micro Area",310M100US32740,41199,2385,52533,2730
"Medford, OR Metro Area",310M100US32780,39138,2886,52584,2215
"Memphis, TN-MS-AR Metro Area",310M100US32820,45393,1149,63011,1397
"Merced, CA Metro Area",310M100US32900,40055,2768,55692,2880
"Meridian, MS Micro Area",310M100US32940,35704,3401,53668,3927
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",310M100US33100,45407,477,67524,1014
"Michigan City-La Porte, IN Metro Area",310M100US33140,48389,3651,58931,3605
"Midland, MI Micro Area",310M100US33220,52591,4966,70151,4871
"Midland, TX Metro Area",310M100US33260,54330,3619,79081,6603
"Milwaukee-Waukesha-West Allis, WI Metro Area",310M100US33340,50664,846,68696,1367
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",310M100US33460,63352,780,81960,755
"Minot, ND Micro Area",310M100US33500,54868,4868,63185,2673
"Missoula, MT Metro Area",310M100US33540,41931,3525,56803,3438
"Mobile, AL Metro Area",310M100US33660,42372,1814,56803,2261
"Modesto, CA Metro Area",310M100US33700,44076,2394,59266,2235
"Monroe, LA Metro Area",310M100US33740,34036,2668,53028,3943
"Monroe, MI Metro Area",310M100US33780,53744,3301,63946,2281
"Montgomery, AL Metro Area",310M100US33860,45707,2007,59741,2515
"Morehead City, NC Micro Area",310M100US33980,44429,5166,62115,6012
"Morgantown, WV Metro Area",310M100US34060,43722,3420,57560,4015
"Morristown, TN Metro Area",310M100US34100,35027,2401,49435,4083
"Moses Lake, WA Micro Area",310M100US34180,43076,6404,54237,4276
"Mount Airy, NC Micro Area",310M100US34340,32310,4113,42913,3931
"Mount Pleasant, MI Micro Area",310M100US34380,37319,2538,49572,2847
"Mount Vernon-Anacortes, WA Metro Area",310M100US34580,52519,3504,66166,3690
"Muncie, IN Metro Area",310M100US34620,36811,2646,54947,6343
"Muskegon-Norton Shores, MI Metro Area",310M100US34740,37626,2952,50942,2698
"Muskogee, OK Micro Area",310M100US34780,34440,3372,43438,3485
"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",310M100US34820,38775,2028,51804,3488
"Nacogdoches, TX Micro Area",310M100US34860,39110,3314,51301,4107
"Napa, CA Metro Area",310M100US34900,61460,3903,89125,6710
"Naples-Marco Island, FL Metro Area",310M100US34940,50564,1694,86372,8061
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",310M100US34980,49992,857,69801,1606
"New Bern, NC Micro Area",310M100US35100,49224,3091,58864,3320
"New Castle, PA Micro Area",310M100US35260,41606,2434,53238,3481
"New Haven-Milford, CT Metro Area",310M100US35300,59245,2436,77675,1964
"New Iberia, LA Micro Area",310M100US35340,42488,6904,60683,7847
"New Orleans-Metairie-Kenner, LA Metro Area",310M100US35380,44004,1422,63017,1784
"New Philadelphia-Dover, OH Micro Area",310M100US35420,42082,4257,50730,2498
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",310M100US35620,62322,357,91529,561
"Niles-Benton Harbor, MI Metro Area",310M100US35660,40831,1846,56133,2567
"North Port-Bradenton-Sarasota, FL Metro Area",310M100US35840,45559,1330,62567,1737
"North Wilkesboro, NC Micro Area",310M100US35900,30181,4416,43575,4905
"Norwich-New London, CT Metro Area",310M100US35980,64788,4010,78989,3093
"Oak Harbor, WA Micro Area",310M100US36020,59467,3920,72905,6962
"Ocala, FL Metro Area",310M100US36100,36255,1503,47974,2168
"Ocean City, NJ Metro Area",310M100US36140,53256,2915,70600,5077
"Odessa, TX Metro Area",310M100US36220,49967,3870,63184,3538
"Ogden-Clearfield, UT Metro Area",310M100US36260,60922,1292,76264,2618
"Ogdensburg-Massena, NY Micro Area",310M100US36300,43578,2803,54121,3078
"Oklahoma City, OK Metro Area",310M100US36420,47023,957,63040,1451
"Olean, NY Micro Area",310M100US36460,38932,2454,51218,2743
"Olympia, WA Metro Area",310M100US36500,60061,3484,69239,2976
"Omaha-Council Bluffs, NE-IA Metro Area",310M100US36540,55089,1431,71867,2446
"Opelousas-Eunice, LA Micro Area",310M100US36660,34337,3804,48592,4202
"Orangeburg, SC Micro Area",310M100US36700,31031,2343,43096,5049
"Orlando-Kissimmee-Sanford, FL Metro Area",310M100US36740,46123,1006,63327,1520
"Oshkosh-Neenah, WI Metro Area",310M100US36780,47763,3417,64497,4189
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",310M100US37100,74623,1761,93783,2254
"Ottawa-Streator, IL Micro Area",310M100US36860,48116,3267,60620,2670
"Owensboro, KY Metro Area",310M100US36980,45529,4668,56428,3180
"Owosso, MI Micro Area",310M100US37020,47775,3298,63425,8748
"Paducah, KY-IL Micro Area",310M100US37140,42306,2569,54656,4187
"Palatka, FL Micro Area",310M100US37260,30440,2242,42454,4216
"Palm Bay-Melbourne-Titusville, FL Metro Area",310M100US37340,46429,1596,62163,2118
"Palm Coast, FL Metro Area",310M100US37380,46232,5562,57301,5010
"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",310M100US37460,44310,3237,58272,4125
"Parkersburg-Marietta-Vienna, WV-OH Metro Area",310M100US37620,39314,1948,54290,2100
"Pascagoula, MS Metro Area",310M100US37700,46864,2129,61312,3597
"Pendleton-Hermiston, OR Micro Area",310M100US37820,42775,5044,55840,4262
"Pensacola-Ferry Pass-Brent, FL Metro Area",310M100US37860,45900,2684,61977,3284
"Peoria, IL Metro Area",310M100US37900,50009,1377,63484,1702
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",310M100US37980,58322,773,79850,805
"Phoenix-Mesa-Glendale, AZ Metro Area",310M100US38060,50058,737,66985,878
"Pine Bluff, AR Metro Area",310M100US38220,39004,3421,52838,5235
"Pittsburgh, PA Metro Area",310M100US38300,48854,780,65371,1024
"Pittsfield, MA Metro Area",310M100US38340,42969,2819,64646,5772
"Plattsburgh, NY Micro Area",310M100US38460,50872,3799,60093,3916
