Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Cass County, Missouri",0500000US29037,62561,3340,75677,3316
"St. Charles County, Missouri",0500000US29183,73116,3606,89589,3300
"Cape Girardeau County, Missouri",0500000US29031,49731,5191,73755,9862
"Platte County, Missouri",0500000US29165,70837,5152,88285,5883
"St. Francois County, Missouri",0500000US29187,42863,5110,53890,4417
"St. Louis city, Missouri",0500000US29510,38397,1795,57200,2614
"Christian County, Missouri",0500000US29043,53730,4238,62586,4377
"Jasper County, Missouri",0500000US29097,44314,2530,59725,4376
"Loudoun County, Virginia",0500000US51107,125003,4693,149899,4333
"Prince William County, Virginia",0500000US51153,99766,2514,113310,2647
"Fauquier County, Virginia",0500000US51061,91940,9515,111316,10594
"Hanover County, Virginia",0500000US51085,82085,3633,98783,6082
"Chesapeake city, Virginia",0500000US51550,67491,4112,83691,3210
"Albemarle County, Virginia",0500000US51003,70589,5007,100293,8379
"Bedford County, Virginia",0500000US51019,54062,4922,69971,6300
"Portsmouth city, Virginia",0500000US51740,49242,4470,56404,2922
"Virginia Beach city, Virginia",0500000US51810,67281,1670,82439,2224
"Newport News city, Virginia",0500000US51700,48630,3600,64210,4414
"Frederick County, Virginia",0500000US51069,71993,5592,83685,5516
"Lynchburg city, Virginia",0500000US51680,39374,3181,62033,7762
"York County, Virginia",0500000US51199,84580,9372,102872,7613
"Lewis and Clark County, Montana",0500000US30049,58796,7603,69520,4963
"Yellowstone County, Montana",0500000US30111,58026,2753,74245,4081
"Missoula County, Montana",0500000US30063,42815,5512,60771,4076
"Cascade County, Montana",0500000US30013,45606,3301,65494,6701
"Gallatin County, Montana",0500000US30031,57535,2338,79205,3776
"Flathead County, Montana",0500000US30029,46899,5306,68269,6593
"Lancaster County, Nebraska",0500000US31109,53807,2565,70946,2757
"Roanoke city, Virginia",0500000US51770,39835,3741,52429,4907
"Suffolk city, Virginia",0500000US51800,61203,3861,75007,4873
"Norfolk city, Virginia",0500000US51710,45996,2137,65199,3056
"Chesterfield County, Virginia",0500000US51041,75131,3150,92506,3658
"Fairfax County, Virginia",0500000US51059,113208,2765,143542,2982
"Benton County, Washington",0500000US53005,62484,3256,76050,3348
"Clark County, Washington",0500000US53011,64275,2931,83034,3423
"Skagit County, Washington",0500000US53057,57122,4977,71459,3552
"Spokane County, Washington",0500000US53063,48525,1533,64807,2597
"Chelan County, Washington",0500000US53007,56890,5321,71326,5962
"Kitsap County, Washington",0500000US53035,66090,3036,81047,2888
"King County, Washington",0500000US53033,81916,1129,110172,1610
"Yakima County, Washington",0500000US53077,47223,1890,64372,3900
"Clallam County, Washington",0500000US53009,44929,4018,59519,5130
"Cowlitz County, Washington",0500000US53015,49949,3647,65206,4494
"Lewis County, Washington",0500000US53041,48179,4864,57576,3528
"Island County, Washington",0500000US53029,60532,4366,72516,4179
"Pierce County, Washington",0500000US53053,60167,1296,76266,2122
"Franklin County, Washington",0500000US53021,59664,3278,72098,6114
"Whatcom County, Washington",0500000US53073,55016,3235,74237,4585
"Douglas County, Nebraska",0500000US31055,58359,1758,80469,2262
"Cabell County, West Virginia",0500000US54011,38839,3816,51908,4297
"Harrison County, West Virginia",0500000US54033,48285,5144,62609,4577
"Raleigh County, West Virginia",0500000US54081,37262,3945,49796,3740
"Berkeley County, West Virginia",0500000US54003,53548,5590,63990,3659
"St. Croix County, Wisconsin",0500000US55109,71449,6781,84122,4643
"Milwaukee County, Wisconsin",0500000US55079,45859,1097,62866,1338
"Racine County, Wisconsin",0500000US55101,57232,2731,72857,2885
"Winnebago County, Wisconsin",0500000US55139,52136,2064,68493,4197
"Wood County, West Virginia",0500000US54107,39991,2965,57581,6018
"Outagamie County, Wisconsin",0500000US55087,59252,3349,72531,2705
"Brown County, Wisconsin",0500000US55009,54802,2975,69150,2850
"Eau Claire County, Wisconsin",0500000US55035,51667,2956,67298,4859
"Waukesha County, Wisconsin",0500000US55133,77761,3167,102055,3130
"Walworth County, Wisconsin",0500000US55127,58537,3484,70251,3636
"Clark County, Nevada",0500000US32003,51552,864,69724,1283
"Cheshire County, New Hampshire",0500000US33005,61780,3733,78275,5864
"Grafton County, New Hampshire",0500000US33009,58183,4624,85635,6698
"Rockingham County, New Hampshire",0500000US33015,87960,3166,106913,4431
"Hillsborough County, New Hampshire",0500000US33011,74323,3667,93830,2984
"Mercer County, New Jersey",0500000US34021,72417,3054,103099,3356
"Cumberland County, New Jersey",0500000US34011,51315,2930,64461,3709
"Somerset County, New Jersey",0500000US34035,98440,4426,132892,5063
"Ocean County, New Jersey",0500000US34029,63765,2132,84651,2731
"Atlantic County, New Jersey",0500000US34001,54052,3806,77622,3673
"Middlesex County, New Jersey",0500000US34023,78643,3510,100506,2290
"Salem County, New Jersey",0500000US34033,68830,6340,88766,13810
"Cape May County, New Jersey",0500000US34009,57116,4361,79746,5189
"Camden County, New Jersey",0500000US34007,65025,3754,84255,2859
"Union County, New Jersey",0500000US34039,71163,2818,102929,3544
"Hudson County, New Jersey",0500000US34017,60530,1857,86763,2943
"Hunterdon County, New Jersey",0500000US34019,102122,4025,131092,6953
"Morris County, New Jersey",0500000US34027,101661,2787,138939,4247
"McKinley County, New Mexico",0500000US35031,28212,2118,44350,5382
"Sandoval County, New Mexico",0500000US35043,63598,2937,73589,4537
"San Juan County, New Mexico",0500000US35045,49613,3755,63911,5156
"Jones County, Mississippi",0500000US28067,32856,4126,55165,7597
"Madison County, Mississippi",0500000US28089,67907,9874,87724,6647
"Rankin County, Mississippi",0500000US28121,57500,4808,71831,4823
"Washington County, Wisconsin",0500000US55131,69713,3473,81941,2892
"Dane County, Wisconsin",0500000US55025,65202,1743,86734,2520
"Ozaukee County, Wisconsin",0500000US55089,79048,3606,110977,9813
"Portage County, Wisconsin",0500000US55097,57244,5009,70452,4167
"Rock County, Wisconsin",0500000US55105,53777,3410,65408,2929
"Wood County, Wisconsin",0500000US55141,50796,2402,62589,3709
"Jefferson County, Wisconsin",0500000US55055,62399,4404,71547,3586
"Natrona County, Wyoming",0500000US56025,52886,5090,73985,6933
"Jefferson County, Texas",0500000US48245,48005,2780,64680,3153
"Tarrant County, Texas",0500000US48439,60737,744,83592,1426
"Ellis County, Texas",0500000US48139,68095,5167,85012,4593
"San Patricio County, Texas",0500000US48409,54966,4280,75625,6856
"Randall County, Texas",0500000US48381,61984,3998,80183,5069
"Winnebago County, Illinois",0500000US17201,49578,2382,63482,2939
"Osceola County, Florida",0500000US12097,45244,2500,59829,3895
"Orange County, Florida",0500000US12095,50720,1313,72213,2486
"Alachua County, Florida",0500000US12001,47895,2900,68428,3339
"Charlotte County, Florida",0500000US12015,45492,2325,62168,4277
"Adams County, Illinois",0500000US17001,46528,3451,62535,5573
"Vermilion County, Illinois",0500000US17183,45098,3254,59412,4853
"Williamson County, Illinois",0500000US17199,48736,4819,67672,7034
"Lake County, Illinois",0500000US17097,82113,2047,116714,3097
"LaPorte County, Indiana",0500000US18091,45838,4206,64369,6227
"Vigo County, Indiana",0500000US18167,38632,2867,54272,5366
"Bartholomew County, Indiana",0500000US18005,54447,3806,70857,5849
"Lake County, Indiana",0500000US18089,50582,1357,65297,1941
"Hendricks County, Indiana",0500000US18063,73050,2816,85628,4291
"Grant County, Indiana",0500000US18053,38645,3295,49514,3178
"Hancock County, Indiana",0500000US18059,69968,5041,80413,5002
"Howard County, Indiana",0500000US18067,46793,2667,58805,3780
"Kenton County, Kentucky",0500000US21117,52043,1956,70839,3477
"Etowah County, Alabama",0500000US01055,43346,3060,52933,2894
"DeKalb County, Alabama",0500000US01049,36559,4410,48451,4277
"Mobile County, Alabama",0500000US01097,42699,2668,59771,2819
"Walker County, Alabama",0500000US01127,35056,3551,50172,4333
"Calhoun County, Alabama",0500000US01015,42346,2538,53327,2848
"Marshall County, Alabama",0500000US01095,40525,4053,59938,6162
"Madison County, Alabama",0500000US01089,58636,2732,79586,3654
"Fairbanks North Star Borough, Alaska",0500000US02090,72975,6660,88857,6787
"Matanuska-Susitna Borough, Alaska",0500000US02170,76427,5336,85296,3851
"Anchorage Municipality, Alaska",0500000US02020,78662,3684,105888,6087
"Maricopa County, Arizona",0500000US04013,56004,681,77439,1018
"Madison County, Kentucky",0500000US21151,45383,5762,59116,4673
"East Baton Rouge Parish, Louisiana",0500000US22033,50519,1433,73514,2836
"Jefferson Parish, Louisiana",0500000US22051,49576,1682,65386,1999
"Bossier Parish, Louisiana",0500000US22015,56140,5480,70079,5575
"Ouachita Parish, Louisiana",0500000US22073,36709,2938,55878,3830
"Rapides Parish, Louisiana",0500000US22079,43222,2982,58994,3612
"St. Landry Parish, Louisiana",0500000US22097,30286,3629,50618,5228
"Tangipahoa Parish, Louisiana",0500000US22105,42962,6740,61415,5428
"Lafayette Parish, Louisiana",0500000US22055,51981,2099,78918,4437
"Orleans Parish, Louisiana",0500000US22071,39077,2108,65496,2836
"Terrebonne Parish, Louisiana",0500000US22109,41786,2704,57153,3984
"Calcasieu Parish, Louisiana",0500000US22019,45767,2871,65777,4363
"Lafourche Parish, Louisiana",0500000US22057,52589,2973,71588,4953
"Mohave County, Arizona",0500000US04015,40908,2716,54325,3004
"Coconino County, Arizona",0500000US04005,53152,4204,73662,6707
"Yavapai County, Arizona",0500000US04025,48105,3373,61037,3193
"Pinal County, Arizona",0500000US04021,50770,1841,61240,2374
"Saline County, Arkansas",0500000US05125,55051,5726,66472,3860
"Martin County, Florida",0500000US12085,51622,3362,79652,5754
"Sarasota County, Florida",0500000US12115,56286,2523,79881,3389
"Citrus County, Florida",0500000US12017,40294,3717,54383,5284
"Santa Rosa County, Florida",0500000US12113,59682,2857,75692,4702
"Broward County, Florida",0500000US12011,53926,1562,75859,1440
"Monroe County, Florida",0500000US12087,61020,5516,90142,8428
"Paulding County, Georgia",0500000US13223,60214,4654,72357,4601
"Richmond County, Georgia",0500000US13245,41672,2366,54649,2843
"Barrow County, Georgia",0500000US13013,53156,3987,71547,9288
"Whitfield County, Georgia",0500000US13313,45894,6188,63864,8503
"Chatham County, Georgia",0500000US13051,49252,2406,66406,2975
"Walton County, Georgia",0500000US13297,57278,3797,72703,5392
"Madison County, Indiana",0500000US18095,45257,2249,55451,2367
"Delaware County, Indiana",0500000US18035,40606,2163,52733,3673
"Morgan County, Indiana",0500000US18109,58755,4158,75655,7116
"St. Joseph County, Indiana",0500000US18141,46552,2008,63080,2624
"Kosciusko County, Indiana",0500000US18085,52888,4206,67011,3829
"Vanderburgh County, Indiana",0500000US18163,42564,2908,61208,5637
"Monroe County, Indiana",0500000US18105,45062,4332,62696,5040
"Marion County, Indiana",0500000US18097,41226,804,59336,1455
"Dubuque County, Iowa",0500000US19061,58487,3255,70651,3574
"Johnson County, Iowa",0500000US19103,55913,4719,76974,7098
"Penobscot County, Maine",0500000US23019,44173,4678,57899,3040
"Faulkner County, Arkansas",0500000US05045,50596,3901,67295,4811
"Jefferson County, Arkansas",0500000US05069,35381,4557,48260,4878
"Sebastian County, Arkansas",0500000US05131,40448,3349,56882,4646
"Benton County, Arkansas",0500000US05007,58770,3471,81004,3817
"Washington County, Arkansas",0500000US05143,46160,2049,64469,3731
"Craighead County, Arkansas",0500000US05031,40085,5153,57172,4495
"Lonoke County, Arkansas",0500000US05085,56893,5864,65135,4146
"White County, Arkansas",0500000US05145,38986,5485,54556,4616
"Merced County, California",0500000US06047,41997,2804,59213,3307
"Yuba County, California",0500000US06115,50451,5085,65213,5221
"Contra Costa County, California",0500000US06013,83104,2818,115085,2899
"Stanislaus County, California",0500000US06099,52363,2615,69743,2598
"Sonoma County, California",0500000US06097,66674,2788,93407,3552
"Sacramento County, California",0500000US06067,58942,1803,76613,1290
"El Dorado County, California",0500000US06017,79019,6610,100334,5465
"Pottawattamie County, Iowa",0500000US19155,53117,4821,66116,3370
"Story County, Iowa",0500000US19169,50811,2005,69284,5826
"Black Hawk County, Iowa",0500000US19013,50169,2399,68163,3473
"Linn County, Iowa",0500000US19113,57073,2921,74136,3256
"Dallas County, Iowa",0500000US19049,78634,6323,106484,9648
"Androscoggin County, Maine",0500000US23001,50338,3380,61431,3883
"Aroostook County, Maine",0500000US23003,36596,1734,52600,3663
"Cumberland County, Maine",0500000US23005,64215,3365,85665,5787
"York County, Maine",0500000US23031,61613,1635,77418,4715
"Kennebec County, Maine",0500000US23011,51335,3359,63886,3652
"Baltimore city, Maryland",0500000US24510,44165,2247,65437,2425
"Harford County, Maryland",0500000US24025,78050,4013,95652,5044
"Howard County, Maryland",0500000US24027,110892,4159,133488,4450
"Prince George's County, Maryland",0500000US24033,76741,1434,93232,1761
"Baltimore County, Maryland",0500000US24005,68775,2630,93047,2741
"Frederick County, Maryland",0500000US24021,83819,2864,103632,3695
"Carroll County, Maryland",0500000US24013,84887,4071,98636,4605
"Charles County, Maryland",0500000US24017,88700,3640,101064,3762
"Washington County, Maryland",0500000US24043,55979,4505,73219,4004
"Wicomico County, Maryland",0500000US24045,54781,4074,65569,3402
"Suffolk County, Massachusetts",0500000US25025,56771,1946,87788,3433
"Middlesex County, Massachusetts",0500000US25017,90267,1575,118424,1890
"Bristol County, Massachusetts",0500000US25005,60183,2260,76341,2318
"Hampden County, Massachusetts",0500000US25013,51514,1365,69487,1873
"Essex County, Massachusetts",0500000US25009,68455,2565,96420,2643
"Franklin County, Massachusetts",0500000US25011,58613,3148,75758,7631
"Worcester County, Massachusetts",0500000US25027,65753,1837,86752,2034
"Hampshire County, Massachusetts",0500000US25015,60583,3849,82520,5147
"Allegan County, Michigan",0500000US26005,55250,2598,66063,3194
"Oakland County, Michigan",0500000US26125,69998,1414,95307,1772
"Muskegon County, Michigan",0500000US26121,47453,2606,58526,2583
"Lapeer County, Michigan",0500000US26087,57762,4864,69896,4215
"Isabella County, Michigan",0500000US26073,40838,2859,60145,4240
"Berrien County, Michigan",0500000US26021,46649,2911,68931,4491
"Clinton County, Michigan",0500000US26037,63764,4365,80336,4813
"Ingham County, Michigan",0500000US26065,47082,2450,65318,3527
"Monterey County, California",0500000US06053,60494,2094,86090,4798
"Cherokee County, Georgia",0500000US13057,74104,4169,87371,4227
"Fulton County, Georgia",0500000US13121,60291,1760,97048,2768
"Hawaii County, Hawaii",0500000US15001,60033,5620,70160,4088
"Kauai County, Hawaii",0500000US15007,77140,5263,88364,6757
"Canyon County, Idaho",0500000US16027,42786,4325,53691,2785
"Madison County, Illinois",0500000US17119,52664,2030,69872,3073
"Sangamon County, Illinois",0500000US17167,57576,2442,76818,4324
"McLean County, Illinois",0500000US17113,65304,4253,87123,4666
"Rock Island County, Illinois",0500000US17161,50542,2266,63275,3528
"Kane County, Illinois",0500000US17089,70359,2220,93443,3980
"DeKalb County, Illinois",0500000US17037,55471,5589,67234,4480
"Will County, Illinois",0500000US17197,75992,2141,93824,2736
"Tazewell County, Illinois",0500000US17179,57020,3067,74972,4596
"Olmsted County, Minnesota",0500000US27109,69973,3043,92519,4534
"St. Clair County, Alabama",0500000US01115,54484,5394,64481,7146
"Baldwin County, Alabama",0500000US01003,52003,2709,73408,4389
"Houston County, Alabama",0500000US01069,43553,2295,62157,3368
"Tuscaloosa County, Alabama",0500000US01125,49067,3704,65629,3379
"Blue Earth County, Minnesota",0500000US27013,48350,3720,64689,3892
"St. Louis County, Minnesota",0500000US27137,50124,2419,65633,2683
"Dakota County, Minnesota",0500000US27037,77196,3264,94077,2788
"Montgomery County, Alabama",0500000US01101,42477,2150,62165,3465
"Pima County, Arizona",0500000US04019,47099,1007,64613,1738
"Cochise County, Arizona",0500000US04003,43291,4853,58109,3232
"Apache County, Arizona",0500000US04001,29417,2892,40501,4328
"Yuma County, Arizona",0500000US04027,40539,2350,52633,2359
"Navajo County, Arizona",0500000US04017,37833,4250,49475,2821
"Garland County, Arkansas",0500000US05051,37013,1968,58879,9168
"Bulloch County, Georgia",0500000US13031,33477,3878,51328,5350
"San Diego County, California",0500000US06073,67320,1448,90125,1291
"Tulare County, California",0500000US06107,42413,2564,61617,2996
"Yolo County, California",0500000US06113,58966,4179,81995,3562
"Humboldt County, California",0500000US06023,40484,2044,58123,4188
"Nevada County, California",0500000US06057,54177,8236,71886,5521
"Madera County, California",0500000US06039,47150,3872,65695,5487
"Mendocino County, California",0500000US06045,41896,4606,58332,5384
"Santa Cruz County, California",0500000US06087,65139,4375,91144,4896
"Clarke County, Georgia",0500000US13059,31284,2592,50067,3987
"Glynn County, Georgia",0500000US13127,46125,4448,68650,7001
"DeKalb County, Georgia",0500000US13089,54057,2666,78107,2174
"Muscogee County, Georgia",0500000US13215,41859,2119,58071,3897
"Catoosa County, Georgia",0500000US13047,51012,1400,62961,5078
"Columbia County, Georgia",0500000US13073,75440,6599,89848,6236
"Floyd County, Georgia",0500000US13115,40510,2829,56790,4507
"Forsyth County, Georgia",0500000US13117,94537,7799,112538,5695
"Lowndes County, Georgia",0500000US13185,34455,4082,47172,3461
"Carroll County, Georgia",0500000US13045,43410,4354,59892,7955
"Coweta County, Georgia",0500000US13077,67351,5719,77445,3404
"Cobb County, Georgia",0500000US13067,70246,2131,92046,3102
"Fayette County, Georgia",0500000US13113,78557,4446,105340,8291
"Newton County, Georgia",0500000US13217,50806,5056,61736,3671
"Clayton County, Georgia",0500000US13063,42120,3354,52686,2997
"Hall County, Georgia",0500000US13139,55009,4485,76098,5267
"Honolulu County, Hawaii",0500000US15003,77273,1894,98463,2328
"Maui County, Hawaii",0500000US15009,70497,3128,86558,4752
"Los Angeles County, California",0500000US06037,59134,671,86156,737
"Riverside County, California",0500000US06065,58292,1771,76841,1449
"San Bernardino County, California",0500000US06071,53803,1596,69543,1300
"Santa Clara County, California",0500000US06085,102340,1449,137393,1888
"Marin County, California",0500000US06041,100662,4929,157498,8741
"Placer County, California",0500000US06061,75708,2585,97594,3515
"Shasta County, California",0500000US06089,46693,4067,62549,3272
"Solano County, California",0500000US06095,67443,2860,84403,2679
"Butte County, California",0500000US06007,45644,1880,61627,2890
"San Luis Obispo County, California",0500000US06079,62648,4211,86082,3713
"Kern County, California",0500000US06029,51342,1312,69017,2049
"Ventura County, California",0500000US06111,80032,2247,104004,2797
"San Mateo County, California",0500000US06081,101272,1399,143622,3544
"Denver County, Colorado",0500000US08031,58003,2702,84540,2431
"Jefferson County, Colorado",0500000US08059,71136,1553,94311,2362
"Weld County, Colorado",0500000US08123,70256,2550,79555,2786
"Douglas County, Colorado",0500000US08035,107650,4820,133233,4592
"Boulder County, Colorado",0500000US08013,72009,5099,103222,6179
"Porter County, Indiana",0500000US18127,63807,5871,79825,4731
"Tippecanoe County, Indiana",0500000US18157,50224,3052,64546,3684
"Hamilton County, Indiana",0500000US18057,90613,3083,120974,6131
"Pulaski County, Arkansas",0500000US05119,46070,1934,69335,3344
"Lake County, California",0500000US06033,37294,6505,50441,4252
"Santa Barbara County, California",0500000US06083,63625,2418,92453,3591
"Imperial County, California",0500000US06025,40852,4329,55930,3489
"Alameda County, California",0500000US06001,81717,1387,109109,1615
"Napa County, California",0500000US06055,75513,5565,111567,7210
"San Francisco County, California",0500000US06075,92094,3424,134152,3705
"Kings County, California",0500000US06031,45746,4090,67033,8047
"Fresno County, California",0500000US06019,46949,1781,64716,1789
"Orange County, California",0500000US06059,78428,1784,106144,1839
"Sutter County, California",0500000US06101,52277,5218,67427,4412
"San Joaquin County, California",0500000US06077,53705,2554,71750,2700
"Adams County, Colorado",0500000US08001,63493,2145,78287,2250
"Larimer County, Colorado",0500000US08069,64919,2845,83773,3230
"Sedgwick County, Kansas",0500000US20173,50840,1007,67192,2386
"Johnson County, Kansas",0500000US20091,82892,1848,110111,4341
"Douglas County, Kansas",0500000US20045,52964,7149,76075,6685
"Wyandotte County, Kansas",0500000US20209,41800,1542,51762,2529
"Leavenworth County, Kansas",0500000US20103,60423,3631,75634,5501
"Shawnee County, Kansas",0500000US20177,51123,2836,65959,3087
"Jefferson County, Kentucky",0500000US21111,51259,1032,71497,1720
"St. Clair County, Michigan",0500000US26147,51127,1497,65589,2395
"Van Buren County, Michigan",0500000US26159,48034,3060,64929,5850
"Washtenaw County, Michigan",0500000US26161,61977,2207,86381,2866
"Wayne County, Michigan",0500000US26163,41557,601,60145,1109
"Grand Traverse County, Michigan",0500000US26055,55013,3323,72461,5931
"Jackson County, Michigan",0500000US26075,50783,2819,65830,3960
"Genesee County, Michigan",0500000US26049,44025,1840,57809,2427
"Livingston County, Michigan",0500000US26093,76455,2328,92153,3191
"Marquette County, Michigan",0500000US26103,48259,3506,61653,3709
"Macomb County, Michigan",0500000US26099,54640,1808,70177,1396
"Shiawassee County, Michigan",0500000US26155,51839,3638,60345,3011
"Eaton County, Michigan",0500000US26045,56005,3609,70715,3832
"Rice County, Minnesota",0500000US27131,57323,6226,75012,6100
"Clark County, Indiana",0500000US18019,51828,3901,67689,3773
"Allen County, Indiana",0500000US18003,49754,1991,68911,3215
"Floyd County, Indiana",0500000US18043,58096,5865,71814,5522
"Johnson County, Indiana",0500000US18081,68744,4087,80959,4627
"Elkhart County, Indiana",0500000US18039,49556,2221,64099,4011
"Wayne County, Indiana",0500000US18177,42160,2759,62522,7803
"Polk County, Iowa",0500000US19153,60176,1936,78460,3096
"Kootenai County, Idaho",0500000US16055,47860,3182,63639,4101
"Twin Falls County, Idaho",0500000US16083,45499,3290,60338,5469
"Ada County, Idaho",0500000US16001,57399,3548,76586,3946
"Bannock County, Idaho",0500000US16005,41530,3062,56585,4632
"Bonneville County, Idaho",0500000US16019,53355,3651,78225,8807
"Kankakee County, Illinois",0500000US17091,53850,4128,66017,3859
"DuPage County, Illinois",0500000US17043,81559,1672,108402,2218
"LaSalle County, Illinois",0500000US17099,51936,3227,65296,4532
"Cook County, Illinois",0500000US17031,56851,656,84191,1081
"Macon County, Illinois",0500000US17115,48040,2949,66687,4267
"McHenry County, Illinois",0500000US17111,80125,4895,95756,4095
"St. Clair County, Illinois",0500000US17163,50347,3088,68505,2967
"Champaign County, Illinois",0500000US17019,50252,3765,68798,4550
"Kendall County, Illinois",0500000US17093,85979,6932,102790,9891
"Peoria County, Illinois",0500000US17143,53837,3951,74761,5103
"Lee County, Alabama",0500000US01081,46589,2849,62399,4912
"Jefferson County, Alabama",0500000US01073,48492,2203,68795,2156
"Lauderdale County, Alabama",0500000US01077,42577,2346,59626,4685
"Limestone County, Alabama",0500000US01083,55009,4759,72790,6186
"Shelby County, Alabama",0500000US01117,70192,2858,92323,6652
"Hardin County, Kentucky",0500000US21093,49229,3571,60809,3686
"Christian County, Kentucky",0500000US21047,39827,2251,45909,2784
"Warren County, Kentucky",0500000US21227,44679,5484,63435,5081
"Fayette County, Kentucky",0500000US21067,51948,1988,74766,3108
"McCracken County, Kentucky",0500000US21145,51114,7481,87060,16529
"Cullman County, Alabama",0500000US01043,37862,2318,49033,3650
"Elmore County, Alabama",0500000US01051,52502,5977,72416,10259
"Talladega County, Alabama",0500000US01121,34451,4142,50644,5005
"Morgan County, Alabama",0500000US01103,47229,2654,62510,4237
"Sherburne County, Minnesota",0500000US27141,80088,7395,87407,5050
"Carver County, Minnesota",0500000US27019,92653,5242,121529,6617
"Ramsey County, Minnesota",0500000US27123,57384,2077,77231,2085
"Scott County, Minnesota",0500000US27139,92506,5457,105942,6448
"Wright County, Minnesota",0500000US27171,76306,3962,87133,3986
"Anoka County, Minnesota",0500000US27003,73382,3020,87681,2675
"Stearns County, Minnesota",0500000US27145,55030,2109,69508,3595
"Washington County, Minnesota",0500000US27163,87995,4721,108934,5022
"Windham County, Connecticut",0500000US09015,62905,4076,76749,4069
"Middlesex County, Connecticut",0500000US09007,83530,4152,100961,6072
"Brevard County, Florida",0500000US12009,50416,1739,67688,2600
"Lake County, Florida",0500000US12069,50305,2768,61504,2370
"Polk County, Florida",0500000US12105,44061,1576,57817,1804
"Seminole County, Florida",0500000US12117,57074,3038,78043,2654
"Bay County, Florida",0500000US12005,48259,2868,63194,3718
"Utah County, Utah",0500000US49049,65487,1720,81921,2556
"Davis County, Utah",0500000US49011,72016,2163,86821,3168
"Rockingham County, Virginia",0500000US51165,51979,3215,66060,5154
"Augusta County, Virginia",0500000US51015,56766,5655,67022,5834
"Roanoke County, Virginia",0500000US51161,63210,7627,74847,3732
"Alexandria city, Virginia",0500000US51510,90056,4336,122755,6705
"Hampton city, Virginia",0500000US51650,51867,4923,62903,4415
"Arlington County, Virginia",0500000US51013,106768,6543,137484,5202
"Stafford County, Virginia",0500000US51179,95882,5056,111230,4409
"Richmond city, Virginia",0500000US51760,39906,2036,65618,4338
"Thurston County, Washington",0500000US53067,62137,3953,74949,2947
