Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Waco city, Texas",1600000US4876000,39714,2777,52754,3506
"Plano city, Texas",1600000US4858016,93012,4571,125547,5268
"Lubbock city, Texas",1600000US4845000,48042,2585,68087,4116
"Allen city, Texas",1600000US4801924,101696,13446,133217,13497
"Centreville CDP, Virginia",1600000US5114440,115701,6995,133814,7848
"Alexandria city, Virginia",1600000US5101000,101215,6379,131988,5672
"Arlington city, Texas",1600000US4804000,63091,2988,80024,3033
"McKinney city, Texas",1600000US4845744,90725,6618,112651,6131
"Edinburg city, Texas",1600000US4822660,45686,10338,63716,7767
"El Paso city, Texas",1600000US4824000,45031,2325,63377,2636
"Suffolk city, Virginia",1600000US5176432,71829,6440,89323,5686
"San Angelo city, Texas",1600000US4864472,51745,5805,71126,6932
"Austin city, Texas",1600000US4805000,71543,2032,104191,3265
"Columbia city, Missouri",1600000US2915670,51163,2496,73853,6171
"Rowlett city, Texas",1600000US4863572,101168,12709,107645,8807
"Irving city, Texas",1600000US4837000,67237,4011,87230,4093
"Missouri City city, Texas",1600000US4848804,91099,4607,112009,12171
"Abilene city, Texas",1600000US4801000,46383,2245,63957,4271
"Houston city, Texas",1600000US4835000,51203,904,81572,1434
"Sugar Land city, Texas",1600000US4870808,110495,8439,141066,9340
"Amarillo city, Texas",1600000US4803000,50234,1908,67859,3197
"Mesquite city, Texas",1600000US4847892,56936,2963,65611,3634
"Grand Prairie city, Texas",1600000US4830464,63289,6565,75910,4213
"Lewisville city, Texas",1600000US4842508,68750,5147,82752,5179
"Round Rock city, Texas",1600000US4863500,83302,7719,101231,5629
"League City city, Texas",1600000US4841980,97980,11703,120417,10736
"Virginia Beach city, Virginia",1600000US5182000,77059,2200,98295,2810
"Springfield city, Missouri",1600000US2970000,33879,3058,47594,2818
"St. Louis city, Missouri",1600000US2965000,43889,2305,63791,2564
"Roanoke city, Virginia",1600000US5168000,42711,5665,65219,7322
"Chesapeake city, Virginia",1600000US5116000,80265,4113,95985,5328
"The Woodlands CDP, Texas",1600000US4872656,132576,12360,169717,14708
"New Braunfels city, Texas",1600000US4850820,73023,4544,94034,9762
"Carrollton city, Texas",1600000US4813024,73200,5666,93668,5763
"Dallas city, Texas",1600000US4819000,52210,914,85032,2351
"Portsmouth city, Virginia",1600000US5164000,47919,4155,62215,6865
"Layton city, Utah",1600000US4943660,78431,4898,88774,6938
"West Jordan city, Utah",1600000US4982950,84376,8042,96526,6856
"Waukesha city, Wisconsin",1600000US5584250,59174,3261,76834,5168
"West Valley City city, Utah",1600000US4983470,64335,4385,74606,4227
"Vancouver city, Washington",1600000US5374060,60988,1452,81890,4432
"Kent city, Washington",1600000US5335415,70278,3970,85376,4602
"Conroe city, Texas",1600000US4816432,53943,3715,81596,9547
"Salt Lake City city, Utah",1600000US4967000,61625,2643,92882,5404
"Corpus Christi city, Texas",1600000US4817000,56602,5935,75656,3956
"Baytown city, Texas",1600000US4806128,55032,6135,71329,6928
"Pasadena city, Texas",1600000US4856000,58624,5627,71680,3858
"Pearland city, Texas",1600000US4856348,90223,9578,103902,8644
"Killeen city, Texas",1600000US4839148,51219,4263,61244,3587
"Tyler city, Texas",1600000US4874144,53962,5987,78886,8442
"Cedar Park city, Texas",1600000US4813552,103632,9107,119209,8442
"College Station city, Texas",1600000US4815976,50397,6237,72716,5256
"Mission city, Texas",1600000US4848768,39851,5494,57747,6224
"Everett city, Washington",1600000US5322640,62946,6129,80623,4825
"Bellingham city, Washington",1600000US5305280,52361,3730,72635,7980
"Sammamish city, Washington",1600000US5361115,183038,17926,218071,16160
"Appleton city, Wisconsin",1600000US5502375,60021,5110,76152,5320
"San Antonio city, Texas",1600000US4865000,49024,1430,67179,1317
"Garland city, Texas",1600000US4829000,60374,4291,76909,4151
"Richardson city, Texas",1600000US4861796,87500,9490,108386,8697
"Harlingen city, Texas",1600000US4832372,40859,3939,52822,5056
"Auburn city, Washington",1600000US5303180,67342,7226,90070,6304
"Marysville city, Washington",1600000US5343955,74180,6921,86672,6324
"Yakima city, Washington",1600000US5380010,48942,5608,64221,5305
"Frisco city, Texas",1600000US4827684,131989,5039,155060,7501
"Wichita Falls city, Texas",1600000US4879000,47195,3628,64817,6024
"Seattle city, Washington",1600000US5363000,93481,3677,131383,4637
"Pharr city, Texas",1600000US4857200,37056,9453,49920,5880
"McAllen city, Texas",1600000US4845384,45495,5627,67919,6845
"Bryan city, Texas",1600000US4810912,47452,3037,62138,4985
"Sandy city, Utah",1600000US4967440,92703,5481,109761,7228
"Ogden city, Utah",1600000US4955980,51369,2547,63045,3921
"Temple city, Texas",1600000US4872176,54028,5282,74816,9962
"Victoria city, Texas",1600000US4875428,47923,7455,65532,5900
"Denton city, Texas",1600000US4819972,64089,6557,80117,5729
"Midland city, Texas",1600000US4848072,81919,6160,113716,9210
"Lehi city, Utah",1600000US4944320,94168,6416,111632,11435
"Orem city, Utah",1600000US4957300,64394,5364,82863,6060
"Provo city, Utah",1600000US4962470,48575,4662,67592,8011
"St. George city, Utah",1600000US4965330,53120,5310,72944,7312
"Laredo city, Texas",1600000US4841464,47478,3645,62965,4756
"Fort Worth city, Texas",1600000US4827000,58448,2276,81165,2592
"Mansfield city, Texas",1600000US4846452,101491,11595,120748,9860
"Rapid City city, South Dakota",1600000US4652980,50233,3687,70140,5688
"Salem city, Oregon",1600000US4164900,52152,3434,73345,6288
"Medford city, Oregon",1600000US4147000,51450,5535,67372,6184
"Beaverton city, Oregon",1600000US4105350,72015,4523,91727,7155
"Bend city, Oregon",1600000US4105800,62664,10991,97175,9120
"Santa Fe city, New Mexico",1600000US3570500,60006,4747,85888,6521
"St. Joseph city, Missouri",1600000US2964550,51347,5258,64119,4712
"Independence city, Missouri",1600000US2935000,55323,5653,69445,6329
"Omaha city, Nebraska",1600000US3137000,59266,2012,83150,3399
"Eugene city, Oregon",1600000US4123850,52521,3230,69482,4049
"Sioux Falls city, South Dakota",1600000US4659020,56670,2878,71826,3184
"Reading city, Pennsylvania",1600000US4263624,32466,4201,45452,3328
"Albany city, New York",1600000US3601000,44066,4557,65155,5558
"New York city, New York",1600000US3651000,63799,1118,101892,1182
"Rochester city, New York",1600000US3663000,35403,2745,51157,3469
"Las Vegas city, Nevada",1600000US3240000,53575,2746,80771,3814
"Sparks city, Nevada",1600000US3268400,68215,5141,82310,5888
"Paradise CDP, Nevada",1600000US3254600,45744,2778,64078,3303
"Sunrise Manor CDP, Nevada",1600000US3271400,41342,2361,52327,2449
"Reno city, Nevada",1600000US3260600,56087,1280,79163,3758
"Portland city, Oregon",1600000US4159000,73097,2680,98976,3168
"Hillsboro city, Oregon",1600000US4134100,77877,6169,91438,4453
"Gresham city, Oregon",1600000US4131250,55356,3810,66891,3635
"Syracuse city, New York",1600000US3673000,37199,3439,53558,4449
"Schenectady city, New York",1600000US3665508,45797,6243,57166,4707
"Brentwood CDP, New York",1600000US3608026,74240,16257,94062,10371
"Buffalo city, New York",1600000US3611000,37359,2335,53634,2383
"New Rochelle city, New York",1600000US3650617,86606,11894,141318,18002
"High Point city, North Carolina",1600000US3731400,45081,2801,64184,4120
"Greensboro city, North Carolina",1600000US3728000,45787,3465,69074,3840
"Jacksonville city, North Carolina",1600000US3734200,45978,7426,52178,4925
"Charlotte city, North Carolina",1600000US3712000,60764,1333,93601,2678
"Winston-Salem city, North Carolina",1600000US3775000,44597,3066,68777,3622
"Fargo city, North Dakota",1600000US3825700,51839,4924,83533,9806
"Toledo city, Ohio",1600000US3977000,35866,2014,47313,1837
"Dayton city, Ohio",1600000US3921000,33960,3211,47136,3785
"Columbus city, Ohio",1600000US3918000,52971,1513,68102,1575
"Manchester city, New Hampshire",1600000US3345140,60232,3746,73203,3914
"Las Cruces city, New Mexico",1600000US3539380,35617,7006,54835,4739
"Cheektowaga CDP, New York",1600000US3615000,53851,3259,62658,3647
"Greenville city, North Carolina",1600000US3728080,39234,4046,55148,5888
"Fayetteville city, North Carolina",1600000US3722920,45419,1968,59191,2441
"Cary town, North Carolina",1600000US3710740,102172,7724,132171,6430
"Wilmington city, North Carolina",1600000US3774440,46488,2731,67428,5702
"Akron city, Ohio",1600000US3901000,41164,2270,54509,2601
"Parma city, Ohio",1600000US3961000,59372,4186,68823,3957
"Lorain city, Ohio",1600000US3944856,35544,5385,49001,4480
"Canton city, Ohio",1600000US3912000,31465,2608,43380,3704
"Norman city, Oklahoma",1600000US4052500,56827,6299,74067,5516
"Casas Adobes CDP, Arizona",1600000US0410670,62927,5164,77349,5731
"Montgomery city, Alabama",1600000US0151000,49070,2519,71748,4557
"Palmdale city, California",1600000US0655156,65894,4186,84991,6987
"Redondo Beach city, California",1600000US0660018,121690,7390,146210,10704
"Broomfield city, Colorado",1600000US0809280,95800,12625,120782,7892
"Rogers city, Arkansas",1600000US0560410,62938,6146,102233,13148
"Fayetteville city, Arkansas",1600000US0523290,41890,5554,63955,6023
"Springdale city, Arkansas",1600000US0566080,50799,4141,72591,7834
"Rocklin city, California",1600000US0662364,94352,6398,116084,8533
"Visalia city, California",1600000US0682954,63737,8214,90041,9438
"Hayward city, California",1600000US0633000,80134,6371,104033,5685
"Livermore city, California",1600000US0641992,135350,5512,146541,7665
"Ames city, Iowa",1600000US1901855,49830,3102,64267,5482
"Portland city, Maine",1600000US2360545,62536,6347,78167,4745
"Topeka city, Kansas",1600000US2071000,44338,2041,64432,6442
"Lexington-Fayette urban county, Kentucky",1600000US2146027,54896,2466,82464,3776
"Louisville/Jefferson County metro government (balance), Kentucky",1600000US2148006,52303,2074,73880,3049
"Shreveport city, Louisiana",1600000US2270000,36338,1853,55582,3375
"Kenner city, Louisiana",1600000US2239475,47317,6293,66352,5959
"New Orleans city, Louisiana",1600000US2255000,38423,2033,65720,2076
"Boise City city, Idaho",1600000US1608830,56681,3840,77489,3818
"Meridian city, Idaho",1600000US1652120,77359,8249,96009,12614
"Albany city, Georgia",1600000US1301052,35575,3578,43715,3754
"Chicago city, Illinois",1600000US1714000,57238,1144,89813,1558
"Bolingbrook village, Illinois",1600000US1707133,82721,5975,100111,7154
"Joliet city, Illinois",1600000US1738570,75818,3955,84104,3984
"Columbus city, Georgia",1600000US1319000,47288,3943,62065,3551
"Riverview CDP, Florida",1600000US1260950,67744,6941,87016,8991
"Boynton Beach city, Florida",1600000US1207875,53755,6174,69553,6083
"The Villages CDP, Florida",1600000US1271625,55906,5018,72510,7609
"Westland city, Michigan",1600000US2686000,48172,4646,61360,4059
"Ann Arbor city, Michigan",1600000US2603000,67862,3707,99425,6482
"Grand Rapids city, Michigan",1600000US2634000,51226,3444,68530,3575
"Boston city, Massachusetts",1600000US2507000,71834,4237,105199,3484
"Somerville city, Massachusetts",1600000US2562535,101073,10203,113844,9280
"Springfield city, Massachusetts",1600000US2567000,32747,2787,51376,4013
"Framingham city, Massachusetts",1600000US2524960,82698,8349,110407,9459
"Blaine city, Minnesota",1600000US2706382,84907,6197,102423,7925
"Eagan city, Minnesota",1600000US2717288,90198,8179,110114,5873
"Lakeville city, Minnesota",1600000US2735180,110652,10851,131866,9881
"Warren city, Michigan",1600000US2684000,51187,3479,64432,3490
"Southfield city, Michigan",1600000US2674900,56044,4814,68110,4468
"Elk Grove city, California",1600000US0622020,91820,6458,109465,6664
"Mountain View city, California",1600000US0649670,150405,16532,208735,19020
"Lake Forest city, California",1600000US0639496,106892,9249,138767,16267
"Santa Ana city, California",1600000US0669000,65313,4203,81504,3102
"Whittier city, California",1600000US0685292,81801,7507,95626,6414
"Stockton city, California",1600000US0675000,54297,2086,69858,2829
"Longmont city, Colorado",1600000US0845970,78322,7501,95261,6918
"Baldwin Park city, California",1600000US0603666,64254,6734,75193,6264
"Inglewood city, California",1600000US0636546,54393,3172,68140,4984
"Indio city, California",1600000US0636448,45272,6362,61105,5210
"Murrieta city, California",1600000US0650076,88717,7113,108220,9145
"Noblesville city, Indiana",1600000US1854180,84388,10388,97805,9122
"Davenport city, Iowa",1600000US1919000,47337,3453,67813,5448
"Lafayette city, Louisiana",1600000US2240735,52246,6157,73069,6402
"Frederick city, Maryland",1600000US2430325,75020,5343,93575,6268
"Bossier City city, Louisiana",1600000US2208920,52078,5421,65718,5543
"Aurora city, Illinois",1600000US1703012,69463,4166,91714,4760
"Naperville city, Illinois",1600000US1751622,123936,7712,158311,9319
"Delray Beach city, Florida",1600000US1217100,61179,9019,96641,12596
"Evanston city, Illinois",1600000US1724582,82470,10110,141546,12913
"Skokie village, Illinois",1600000US1770122,67487,9008,94976,9565
"Alpharetta city, Georgia",1600000US1301696,110171,12378,149199,11640
"Roswell city, Georgia",1600000US1367284,108616,12646,139433,10401
"North Port city, Florida",1600000US1249675,70281,13924,84489,15721
"Weston city, Florida",1600000US1276582,105591,7241,140216,18382
"Port Charlotte CDP, Florida",1600000US1258350,49793,5168,60665,5949
"Lauderhill city, Florida",1600000US1239550,38899,7347,53039,6513
"Miramar city, Florida",1600000US1245975,68293,8863,91296,11218
"Jacksonville city, Florida",1600000US1235000,54269,2016,76438,3028
"Woodbury city, Minnesota",1600000US2771428,103547,12469,133702,10250
"St. Cloud city, Minnesota",1600000US2756896,49080,6095,67356,5564
"Brooklyn Park city, Minnesota",1600000US2707966,70214,5836,87624,5767
"Lawrence city, Massachusetts",1600000US2534550,41356,6094,55028,4238
"Brockton city, Massachusetts",1600000US2509000,63043,5461,81463,7625
"Vallejo city, California",1600000US0681666,77543,5809,91419,5266
"Milpitas city, California",1600000US0647766,132754,12269,157547,11897
"Madera city, California",1600000US0645022,44854,9710,59267,8441
"Merced city, California",1600000US0646898,45974,6500,60402,4584
"Tracy city, California",1600000US0680238,98630,9545,114876,8835
"Florence-Graham CDP, California",1600000US0624477,39038,4579,53936,5608
"Hawthorne city, California",1600000US0632548,62478,4281,72559,5164
"Castro Valley CDP, California",1600000US0611964,116325,10850,150493,10777
"Clovis city, California",1600000US0614218,74432,9147,93876,6224
"Chico city, California",1600000US0613014,51419,5441,74374,6077
"Scottsdale city, Arizona",1600000US0465000,88071,4518,133662,7589
"Avondale city, Arizona",1600000US0404720,63242,7876,77361,6287
"Tempe city, Arizona",1600000US0473000,60330,2176,79353,4229
"Ankeny city, Iowa",1600000US1902305,74701,9589,95556,8577
"Shawnee city, Kansas",1600000US2064500,82874,8077,108850,9915
"Rockville city, Maryland",1600000US2467675,114044,11193,138581,9947
"Ellicott City CDP, Maryland",1600000US2426000,131394,21201,155116,10460
"Des Moines city, Iowa",1600000US1921000,53336,3206,68757,3424
"Cedar Rapids city, Iowa",1600000US1912000,59603,4235,74719,3933
"Lawrence city, Kansas",1600000US2038900,50985,1938,69788,5034
"Palatine village, Illinois",1600000US1757225,75243,7515,105805,10917
"Kendall CDP, Florida",1600000US1236100,72546,16589,98741,9661
"Miami Beach city, Florida",1600000US1245025,55058,5980,105865,12787
"Davie town, Florida",1600000US1216475,75202,9965,95158,10448
"Urban Honolulu CDP, Hawaii",1600000US1571550,71247,1971,98410,4235
"Farmington Hills city, Michigan",1600000US2627440,85697,8727,103390,5917
"Kalamazoo city, Michigan",1600000US2642160,42759,3418,59022,5203
"Sterling Heights city, Michigan",1600000US2676460,60631,4641,75479,4096
"Bloomington city, Minnesota",1600000US2706616,70177,4797,94061,6144
"Birmingham city, Alabama",1600000US0107000,36395,2885,52807,3132
"Hoover city, Alabama",1600000US0135896,87355,6686,115947,10412
"Redlands city, California",1600000US0659962,71412,12530,104777,16618
"Camarillo city, California",1600000US0610046,88991,6405,113212,9124
"Simi Valley city, California",1600000US0672016,92260,7955,119287,8166
"Thousand Oaks city, California",1600000US0678582,104929,8757,138403,8838
"Lake Elsinore city, California",1600000US0639486,69159,7312,85805,14642
"Folsom city, California",1600000US0624638,110469,10432,125772,8748
"Sacramento city, California",1600000US0664000,65046,2728,84981,4042
"Torrance city, California",1600000US0680000,96492,5827,115384,6610
"Modesto city, California",1600000US0648354,59312,4117,80087,5790
"Turlock city, California",1600000US0680812,61016,9062,70928,6007
"Rialto city, California",1600000US0660466,62162,7252,76637,6125
"Carmichael CDP, California",1600000US0611390,61334,7321,94271,10497
"Buckeye city, Arizona",1600000US0407940,68655,8524,82310,7972
"Little Rock city, Arkansas",1600000US0541000,47996,3487,84230,5832
"Fishers city, Indiana",1600000US1823278,98168,12552,137776,20384
"Iowa City city, Iowa",1600000US1938595,46053,4269,70916,7394
"Overland Park city, Kansas",1600000US2053775,83717,3820,115721,5034
"Olathe city, Kansas",1600000US2052575,86082,4498,94863,3965
"Danbury city, Connecticut",1600000US0918430,66820,7874,94246,9928
"New Haven city, Connecticut",1600000US0952000,41950,3706,65713,4805
"Stamford city, Connecticut",1600000US0973000,86993,8854,138129,12566
"Coral Springs city, Florida",1600000US1214400,75479,7916,96938,10038
"Palm Coast city, Florida",1600000US1254200,59149,4108,74344,6166
"Palm Bay city, Florida",1600000US1254000,45858,5528,57650,3803
"Brandon CDP, Florida",1600000US1208150,61372,3509,76336,5885
"Poinciana CDP, Florida",1600000US1257900,52584,8833,64668,10286
"Town 'n' Country CDP, Florida",1600000US1272145,51778,3000,68614,5933
"Boca Raton city, Florida",1600000US1207300,91438,7406,144581,14273
"Lakeland city, Florida",1600000US1238250,46593,5122,68655,6896
"Pine Hills CDP, Florida",1600000US1256825,38158,5363,48523,4658
"Jupiter town, Florida",1600000US1235875,88384,11803,133177,13781
"Clearwater city, Florida",1600000US1212875,45764,4590,65673,4631
"Schaumburg village, Illinois",1600000US1768003,84146,5868,94043,7717
"Arlington Heights village, Illinois",1600000US1702154,90697,6089,111203,6777
"Metairie CDP, Louisiana",1600000US2250115,55960,4405,81729,6222
"Bloomington city, Indiana",1600000US1805860,36454,5502,54383,4375
"Fort Lauderdale city, Florida",1600000US1224000,59290,3864,102320,9861
"Fort Wayne city, Indiana",1600000US1825000,48658,2110,65241,2791
"Palm Harbor CDP, Florida",1600000US1254350,59672,5726,74943,6255
"Deerfield Beach city, Florida",1600000US1216725,45172,2552,59952,5286
"Macon-Bibb County, Georgia",1600000US1349008,40495,3567,57834,3755
"South Fulton city, Georgia",1600000US1372122,68823,9649,81602,7956
"Springfield city, Illinois",1600000US1772000,51142,3778,72690,4985
"Spring Hill CDP, Florida",1600000US1268350,49112,4673,58776,4359
"Miami Gardens city, Florida",1600000US1245060,46274,3280,55268,3926
"Centennial city, Colorado",1600000US0812815,110443,5661,131519,6312
"Fort Collins city, Colorado",1600000US0827425,65635,4133,85393,4351
"Loveland city, Colorado",1600000US0846465,74876,10112,95582,7639
"Lansing city, Michigan",1600000US2646000,40670,2774,51919,2707
"Rochester Hills city, Michigan",1600000US2669035,97808,9024,129580,8228
"St. Paul city, Minnesota",1600000US2758000,59033,3389,84719,4188
"Long Beach city, California",1600000US0643000,61610,1904,83294,2563
"Pasadena city, California",1600000US0656000,77549,7405,117268,9649
"Pomona city, California",1600000US0658072,57018,5535,71923,3873
"Napa city, California",1600000US0650258,84200,4957,101709,5766
"Escondido city, California",1600000US0622804,61070,3189,80825,5213
"Menifee city, California",1600000US0646842,74684,9404,89554,7595
"Costa Mesa city, California",1600000US0616532,80502,4666,112522,9093
"Orange city, California",1600000US0653980,87143,4904,113480,7478
"El Monte city, California",1600000US0622230,47730,3608,61699,4366
"Tucson city, Arizona",1600000US0477000,43676,1859,58387,2222
"Lakewood city, California",1600000US0639892,94290,7916,107258,6523
"Hesperia city, California",1600000US0633434,55869,5512,65543,5093
"Lancaster city, California",1600000US0640130,57087,6129,76458,5624
"Lake Charles city, Louisiana",1600000US2241155,43546,4246,62652,6113
"Waldorf CDP, Maryland",1600000US2481175,86777,7993,99699,7156
"Wellington village, Florida",1600000US1275812,98559,11733,125352,9856
"Champaign city, Illinois",1600000US1712385,50648,3123,72312,8982
"Sandy Springs city, Georgia",1600000US1368516,75064,5321,134935,11836
"Augusta-Richmond County consolidated government (balance), Georgia",1600000US1304204,39497,2664,54930,3417
"Athens-Clarke County unified government (balance), Georgia",1600000US1303440,42053,2179,60013,3500
"Johns Creek city, Georgia",1600000US1342425,121848,9089,147153,11078
"Alafaya CDP, Florida",1600000US1200410,71288,6705,84978,7780
"Port St. Lucie city, Florida",1600000US1258715,60813,5811,75534,6937
"Livonia city, Michigan",1600000US2649000,77892,4963,94124,4455
"El Cajon city, California",1600000US0621712,52691,4303,75536,7712
"San Mateo city, California",1600000US0668252,131150,11498,174786,10663
"Bakersfield city, California",1600000US0603526,60002,4223,80540,3935
"Corona city, California",1600000US0616350,91304,6889,108882,6208
"Roseville city, California",1600000US0662938,87581,8665,108927,6715
"Chino city, California",1600000US0613210,82175,9289,94062,5900
"Kansas City city, Kansas",1600000US2036000,46291,2246,57501,3100
"Wilmington city, Delaware",1600000US1077580,45115,6369,60674,4815
"Cicero town, Illinois",1600000US1714351,53246,7850,63901,5085
"Deltona city, Florida",1600000US1217200,53710,4108,63705,5251
"Carmel city, Indiana",1600000US1810342,125168,8749,170539,12838
"Hammond city, Indiana",1600000US1831000,41568,3883,56329,5146
"Orlando city, Florida",1600000US1253000,51820,2198,78250,4794
"Dearborn city, Michigan",1600000US2621000,55498,4614,71348,4814
"Detroit city, Michigan",1600000US2622000,31283,779,43610,1639
"Victorville city, California",1600000US0682590,50828,5437,68464,8537
"Anaheim city, California",1600000US0602000,76154,5939,94601,4695
"Fullerton city, California",1600000US0628000,74712,4999,107076,7137
"Huntington Beach city, California",1600000US0636000,94991,4695,123293,5849
"San Bernardino city, California",1600000US0665000,49791,4300,62478,3850
"San Marcos city, California",1600000US0668196,74092,5945,103790,12266
"Santa Rosa city, California",1600000US0670098,74774,4390,88889,4675
"Irvine city, California",1600000US0636770,101667,3783,130211,9014
"Lakewood city, Colorado",1600000US0843000,70654,3156,89203,5250
"Conway city, Arkansas",1600000US0515190,44569,7598,71243,11129
"North Little Rock city, Arkansas",1600000US0550450,46850,6276,62478,6917
"San Tan Valley CDP, Arizona",1600000US0464210,70339,4892,79423,5332
"Surprise city, Arizona",1600000US0471510,70280,5360,83311,5110
"West Des Moines city, Iowa",1600000US1983910,72917,7938,99376,7648
"Lafayette city, Indiana",1600000US1840788,44571,3771,58398,5704
"Washington city, District of Columbia",1600000US1150000,85203,3414,124946,3134
"Bridgeport city, Connecticut",1600000US0908000,44433,3721,59684,4190
"Waterbury city, Connecticut",1600000US0980000,41256,3388,58382,4536
"St. Petersburg city, Florida",1600000US1263000,58057,2748,81114,4472
"New Britain city, Connecticut",1600000US0950370,46218,5334,64097,8237
"Hartford city, Connecticut",1600000US0937000,30444,2630,48318,3868
"Cape Coral city, Florida",1600000US1210275,60197,4988,76625,5082
"Wesley Chapel CDP, Florida",1600000US1275875,86885,11334,112949,11828
"Savannah city, Georgia",1600000US1369000,44723,4135,68029,6966
"Atlanta city, Georgia",1600000US1304000,65345,2632,108730,5135
"Tallahassee city, Florida",1600000US1270600,42031,4310,67018,4279
"Boulder city, Colorado",1600000US0807850,62207,7900,105756,10831
