Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Roseburg, OR Micro Area",310M600US40700,51166,4045,65624,3754
"Russellville, AR Micro Area",310M600US40780,44410,5652,57550,4727
"Sacramento-Roseville-Folsom, CA Metro Area",310M600US40900,84421,1676,110692,2177
"Saginaw, MI Metro Area",310M600US40980,50606,2779,65763,2990
"St. Cloud, MN Metro Area",310M600US41060,65641,4685,83072,4001
"St. George, UT Metro Area",310M600US41100,61186,4390,89046,8242
"St. Joseph, MO-KS Metro Area",310M600US41140,54702,4710,72914,4893
"St. Louis, MO-IL Metro Area",310M600US41180,70189,1020,96061,1490
"Salem, OH Micro Area",310M600US41400,49265,5580,75471,11851
"Salem, OR Metro Area",310M600US41420,65665,3009,87360,4356
"Salinas, CA Metro Area",310M600US41500,82163,2503,113244,6076
"Salisbury, MD-DE Metro Area",310M600US41540,68470,2213,90540,3721
"Salt Lake City, UT Metro Area",310M600US41620,81307,1675,105479,2334
"San Angelo, TX Metro Area",310M600US41660,61302,3868,74682,5250
"San Antonio-New Braunfels, TX Metro Area",310M600US41700,66775,1353,89357,1747
"San Diego-Chula Vista-Carlsbad, CA Metro Area",310M600US41740,91003,1377,121451,2418
"Sandusky, OH Micro Area",310M600US41780,58403,3900,75733,5895
"San Francisco-Oakland-Berkeley, CA Metro Area",310M600US41860,116005,2033,167674,2136
"San Germán, PR Metro Area",310M600US41900,18454,1187,29540,3193
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",310M600US41940,139892,3162,195284,2786
"San Juan-Bayamón-Caguas, PR Metro Area",310M600US41980,25042,763,39696,1215
"San Luis Obispo-Paso Robles, CA Metro Area",310M600US42020,80615,4400,110052,5378
"Santa Cruz-Watsonville, CA Metro Area",310M600US42100,93933,7824,140555,7265
"Santa Fe, NM Metro Area",310M600US42140,67341,3973,96595,6383
"Santa Maria-Santa Barbara, CA Metro Area",310M600US42200,84846,4078,124400,5114
"Santa Rosa-Petaluma, CA Metro Area",310M600US42220,94295,4337,125603,4815
"Savannah, GA Metro Area",310M600US42340,66245,2705,90942,5148
"Scranton--Wilkes-Barre, PA Metro Area",310M600US42540,61174,2011,78399,2187
"Searcy, AR Micro Area",310M600US42620,51402,2454,68957,6796
"Seattle-Tacoma-Bellevue, WA Metro Area",310M600US42660,101721,1148,137809,1908
"Sebastian-Vero Beach, FL Metro Area",310M600US42680,58972,4593,84022,4761
"Sebring-Avon Park, FL Metro Area",310M600US42700,48564,4618,60644,4367
"Seneca, SC Micro Area",310M600US42860,50393,4292,73686,10825
"Sevierville, TN Micro Area",310M600US42940,50239,4888,72069,7700
"Shawnee, OK Micro Area",310M600US43060,51451,2883,66368,4319
"Sheboygan, WI Metro Area",310M600US43100,62188,4006,82939,4490
"Shelby, NC Micro Area",310M600US43140,47150,4652,63291,5222
"Shelton, WA Micro Area",310M600US43220,77070,7364,87858,6840
"Sherman-Denison, TX Metro Area",310M600US43300,62919,4699,82784,6483
"Show Low, AZ Micro Area",310M600US43320,49449,3070,59925,3365
"Shreveport-Bossier City, LA Metro Area",310M600US43340,48164,2924,70344,3979
"Sierra Vista-Douglas, AZ Metro Area",310M600US43420,56600,3882,68174,4154
"Sioux City, IA-NE-SD Metro Area",310M600US43580,64232,5413,80394,4624
"Sioux Falls, SD Metro Area",310M600US43620,75946,3081,101864,7062
"Somerset, KY Micro Area",310M600US43700,44561,6536,57340,7107
"Somerset, PA Micro Area",310M600US43740,54352,3559,66471,3912
"South Bend-Mishawaka, IN-MI Metro Area",310M600US43780,59416,2706,82100,3207
"Spartanburg, SC Metro Area",310M600US43900,60472,2713,76943,3060
"Spokane-Spokane Valley, WA Metro Area",310M600US44060,65283,2533,83417,2631
"Springfield, IL Metro Area",310M600US44100,68796,3517,88533,5028
"Springfield, MA Metro Area",310M600US44140,65520,1986,87789,2669
"Springfield, MO Metro Area",310M600US44180,56896,2332,79908,4007
"Springfield, OH Metro Area",310M600US44220,59431,4199,71707,3231
"State College, PA Metro Area",310M600US44300,66789,6984,93060,6892
"Statesboro, GA Micro Area",310M600US44340,57656,7366,70955,7299
"Staunton, VA Metro Area",310M600US44420,60488,5383,78964,4907
"Stevens Point, WI Micro Area",310M600US44620,65928,3571,79014,4149
"Stillwater, OK Micro Area",310M600US44660,49348,7935,61619,5016
"Stockton, CA Metro Area",310M600US44700,80681,2951,101563,3261
"Sumter, SC Metro Area",310M600US44940,43210,5775,58041,3754
"Sunbury, PA Micro Area",310M600US44980,50751,2376,65738,3290
"Syracuse, NY Metro Area",310M600US45060,64296,1589,86421,2622
"Talladega-Sylacauga, AL Micro Area",310M600US45180,45063,6442,59528,5240
"Tallahassee, FL Metro Area",310M600US45220,58945,3475,80265,3035
"Tampa-St. Petersburg-Clearwater, FL Metro Area",310M600US45300,62951,877,89238,1814
"Terre Haute, IN Metro Area",310M600US45460,50440,2834,70434,5382
"Texarkana, TX-AR Metro Area",310M600US45500,50070,5623,69009,6200
"The Villages, FL Metro Area",310M600US45540,64608,5802,84339,9574
"Toledo, OH Metro Area",310M600US45780,58191,2839,80142,2890
"Topeka, KS Metro Area",310M600US45820,57474,2889,74806,3579
"Torrington, CT Micro Area",310M600US45860,84978,4780,113747,7425
"Traverse City, MI Micro Area",310M600US45900,67346,3608,89953,5228
"Trenton-Princeton, NJ Metro Area",310M600US45940,87662,6060,125256,4797
"Truckee-Grass Valley, CA Micro Area",310M600US46020,79519,9050,110454,9865
"Tucson, AZ Metro Area",310M600US46060,60667,1952,82994,2308
"Tullahoma-Manchester, TN Micro Area",310M600US46100,55306,4909,64830,3995
"Tulsa, OK Metro Area",310M600US46140,59696,1367,82217,1638
"Tupelo, MS Micro Area",310M600US46180,56354,4857,74994,6950
"Tuscaloosa, AL Metro Area",310M600US46220,53998,3444,76045,4576
"Twin Falls, ID Metro Area",310M600US46300,55519,6681,78107,7714
"Tyler, TX Metro Area",310M600US46340,63115,3384,86661,5551
"Ukiah, CA Micro Area",310M600US46380,59444,11018,84531,9867
"Urban Honolulu, HI Metro Area",310M600US46520,90704,2311,115877,2689
"Utica-Rome, NY Metro Area",310M600US46540,60313,2534,81863,5340
"Valdosta, GA Metro Area",310M600US46660,42233,5556,57793,4205
"Vallejo, CA Metro Area",310M600US46700,87770,3664,108264,4007
"Victoria, TX Metro Area",310M600US47020,54333,6194,72301,5233
"Vineland-Bridgeton, NJ Metro Area",310M600US47220,58389,5345,80573,6350
"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",310M600US47260,72686,1566,94877,1990
"Visalia, CA Metro Area",310M600US47300,58209,3914,77205,3160
"Waco, TX Metro Area",310M600US47380,60070,5096,81624,5001
"Walla Walla, WA Metro Area",310M600US47460,65271,9233,88544,8767
"Warner Robins, GA Metro Area",310M600US47580,70552,5209,86348,6723
"Warsaw, IN Micro Area",310M600US47700,65540,5244,79939,5465
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",310M600US47900,110355,1335,144991,1503
"Waterloo-Cedar Falls, IA Metro Area",310M600US47940,61833,3453,79238,5062
"Watertown-Fort Atkinson, WI Micro Area",310M600US48020,68319,3695,84245,4793
"Watertown-Fort Drum, NY Metro Area",310M600US48060,60398,4342,78765,6254
"Wausau-Weston, WI Metro Area",310M600US48140,71486,4349,84776,3405
"Yuma, AZ Metro Area",310M600US49740,57304,3871,73093,4280
"Weirton-Steubenville, WV-OH Metro Area",310M600US48260,49362,2989,69492,6007
"Wenatchee, WA Metro Area",310M600US48300,65006,9207,99722,9445
"Wheeling, WV-OH Metro Area",310M600US48540,52728,5081,76369,11443
"Whitewater, WI Micro Area",310M600US48580,69996,4356,94585,9337
"Wichita, KS Metro Area",310M600US48620,61131,1291,80304,2731
"Wichita Falls, TX Metro Area",310M600US48660,55107,3115,74721,4420
"Williamsport, PA Metro Area",310M600US48700,60494,5872,71866,3395
"Wilmington, NC Metro Area",310M600US48900,66939,2751,97621,5301
"Wilson, NC Micro Area",310M600US48980,47201,4997,61984,5243
"Winchester, VA-WV Metro Area",310M600US49020,72798,6374,93093,5868
"Winston-Salem, NC Metro Area",310M600US49180,57392,2244,79217,2518
"Wisconsin Rapids-Marshfield, WI Micro Area",310M600US49220,52627,4567,75018,4888
"Wooster, OH Micro Area",310M600US49300,59666,3201,74600,3771
"Worcester, MA-CT Metro Area",310M600US49340,83195,2488,105305,2670
"Yakima, WA Metro Area",310M600US49420,61012,4071,72165,3052
"Yauco, PR Metro Area",310M600US49500,17728,1831,25408,2047
"York-Hanover, PA Metro Area",310M600US49620,72949,2626,90530,3069
"Youngstown-Warren-Boardman, OH-PA Metro Area",310M600US49660,51194,1382,69189,2163
"Yuba City, CA Metro Area",310M600US49700,63678,4179,81277,5378
"Aberdeen, WA Micro Area",310M600US10140,54631,7272,72148,5902
"Abilene, TX Metro Area",310M600US10180,54037,3300,69287,4326
"Adrian, MI Micro Area",310M600US10300,61257,5155,75813,5126
"Aguadilla-Isabela, PR Metro Area",310M600US10380,17926,1186,26896,1478
"Beaumont-Port Arthur, TX Metro Area",310M600US13140,61429,3270,83887,4498
"Akron, OH Metro Area",310M600US10420,63367,1596,87033,2600
"Alamogordo, NM Micro Area",310M600US10460,51214,5917,68070,7030
"Albany, GA Metro Area",310M600US10500,48659,4698,66167,5563
"Albany-Lebanon, OR Metro Area",310M600US10540,65196,4776,77674,4588
"Albany-Schenectady-Troy, NY Metro Area",310M600US10580,78272,1948,97606,2186
"Albertville, AL Micro Area",310M600US10700,50191,5135,71353,8642
"Albuquerque, NM Metro Area",310M600US10740,60070,1862,83681,2552
"Alexandria, LA Metro Area",310M600US10780,47032,4990,69222,5854
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",310M600US10900,72058,2310,96573,2361
"Altoona, PA Metro Area",310M600US11020,57361,6630,74848,4962
"Amarillo, TX Metro Area",310M600US11100,58354,3101,80930,5209
"Ames, IA Metro Area",310M600US11180,64569,3934,84833,5762
"Anchorage, AK Metro Area",310M600US11260,84476,4493,107734,3887
"Ann Arbor, MI Metro Area",310M600US11460,76918,3268,110643,4071
"Anniston-Oxford, AL Metro Area",310M600US11500,46524,6711,59140,4241
"Appleton, WI Metro Area",310M600US11540,74331,3266,96328,4039
"Arecibo, PR Metro Area",310M600US11640,20297,1362,28095,1684
"Asheville, NC Metro Area",310M600US11700,60261,2536,86537,4822
"Ashtabula, OH Micro Area",310M600US11780,46771,4132,60901,3882
"Athens, TX Micro Area",310M600US11980,49830,5138,67826,7498
"Athens-Clarke County, GA Metro Area",310M600US12020,59628,5174,81683,4299
"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",310M600US12060,77589,1068,106101,1632
"Atlantic City-Hammonton, NJ Metro Area",310M600US12100,66388,3754,92032,4685
"Auburn, NY Micro Area",310M600US12180,63511,3995,83460,8816
"Auburn-Opelika, AL Metro Area",310M600US12220,52424,4686,73327,5884
"Augusta-Richmond County, GA-SC Metro Area",310M600US12260,56515,2241,79950,3396
"Augusta-Waterville, ME Micro Area",310M600US12300,60528,4762,74079,4302
"Austin-Round Rock-Georgetown, TX Metro Area",310M600US12420,86530,1873,115863,2283
"Bakersfield, CA Metro Area",310M600US12540,58217,3668,80519,2976
"Baltimore-Columbia-Towson, MD Metro Area",310M600US12580,86302,1862,115606,2295
"Bangor, ME Metro Area",310M600US12620,56250,2588,73578,3933
"Baraboo, WI Micro Area",310M600US12660,70914,5179,85017,5371
"Barnstable Town, MA Metro Area",310M600US12700,83537,3303,114563,5139
"Baton Rouge, LA Metro Area",310M600US12940,58276,3877,83976,3340
"Battle Creek, MI Metro Area",310M600US12980,55192,5064,76280,5955
"Bay City, MI Metro Area",310M600US13020,56911,4341,72169,7389
"Beaver Dam, WI Micro Area",310M600US13180,65773,6505,77268,3768
"Beckley, WV Metro Area",310M600US13220,38737,3652,57557,6014
"Bellingham, WA Metro Area",310M600US13380,72055,5412,96085,5461
