Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Muncie city, Indiana",1600000US1851876,37109,6620,52745,6062
"Silver Spring CDP, Maryland",1600000US2472450,88954,5379,114862,8704
"Germantown CDP, Maryland",1600000US2432025,100064,4160,121249,7668
"Highlands Ranch CDP, Colorado",1600000US0836410,132836,6870,155853,9370
"Wilmington city, Delaware",1600000US1077580,47722,5312,63936,5367
"Washington city, District of Columbia",1600000US1150000,92266,2497,135369,3627
"Bridgeport city, Connecticut",1600000US0908000,44035,5346,61837,4817
"Waterbury city, Connecticut",1600000US0980000,42754,5517,58499,5200
"Atlanta city, Georgia",1600000US1304000,66657,4678,120790,7272
"Bolingbrook village, Illinois",1600000US1707133,94198,9752,108360,9818
"Joliet city, Illinois",1600000US1738570,71284,3967,89190,5999
"Doral city, Florida",1600000US1217935,77704,9014,87914,7879
"Miami Gardens city, Florida",1600000US1245060,43196,3515,55158,4976
"Kalamazoo city, Michigan",1600000US2642160,39494,3140,52314,4234
"Woodbury city, Minnesota",1600000US2771428,116517,8140,143557,12783
"St. Cloud city, Minnesota",1600000US2756896,53829,5385,72583,6394
"Brooklyn Park city, Minnesota",1600000US2707966,81757,4787,101522,11339
"Livonia city, Michigan",1600000US2649000,81305,6351,94138,5315
"Carson city, California",1600000US0611530,84502,10558,105429,10921
"Compton city, California",1600000US0615044,62200,4824,73043,5965
"Westminster city, California",1600000US0684550,56378,9244,87637,8962
"South San Francisco city, California",1600000US0673262,120573,12551,140438,12193
"Oxnard city, California",1600000US0654652,78981,5452,93870,5276
"Lake Charles city, Louisiana",1600000US2241155,37894,6001,71818,12160
"Columbia CDP, Maryland",1600000US2419125,104237,8499,129037,7306
"Baltimore city, Maryland",1600000US2404000,50177,2120,75522,2738
"Sandy Springs city, Georgia",1600000US1368516,83111,5151,132164,9609
"Augusta-Richmond County consolidated government (balance), Georgia",1600000US1304204,44914,3442,59261,3534
"Athens-Clarke County unified government (balance), Georgia",1600000US1303440,39451,3087,64747,6002
"Johns Creek city, Georgia",1600000US1342425,151773,16355,164344,11955
"Tampa city, Florida",1600000US1271000,57709,4028,90643,4387
"Tamarac city, Florida",1600000US1270675,44400,5306,64078,11942
"Hollywood city, Florida",1600000US1232000,55835,6055,80076,7941
"Plantation city, Florida",1600000US1257425,71977,6102,91748,5862
"Cape Coral city, Florida",1600000US1210275,68282,4766,85176,5589
"Wesley Chapel CDP, Florida",1600000US1275875,89507,7005,108442,10830
"Newton city, Massachusetts",1600000US2545560,150106,11450,219898,19156
"Lowell city, Massachusetts",1600000US2537000,62487,4855,82873,7283
"Fall River city, Massachusetts",1600000US2523000,41346,3357,55364,4502
"Lansing city, Michigan",1600000US2646000,41066,1866,52658,2823
"Moreno Valley city, California",1600000US0649270,65449,3242,78813,3813
"Quincy city, Massachusetts",1600000US2555745,80959,6063,96057,6868
"Cambridge city, Massachusetts",1600000US2511000,119540,5782,153707,8297
"Noblesville city, Indiana",1600000US1854180,100051,8046,116082,12881
"Shawnee city, Kansas",1600000US2064500,84909,5278,108331,9209
"Carmel city, Indiana",1600000US1810342,113714,13984,164396,12227
"Hammond city, Indiana",1600000US1831000,48333,4516,56182,3958
"Town 'n' Country CDP, Florida",1600000US1272145,56400,5589,76024,7099
"Boca Raton city, Florida",1600000US1207300,88828,15915,140157,13625
"Lakeland city, Florida",1600000US1238250,47902,6600,68493,6614
"Jackson city, Mississippi",1600000US2836000,38972,3301,55940,5026
"Rochester Hills city, Michigan",1600000US2669035,101620,7138,119098,7957
"St. Paul city, Minnesota",1600000US2758000,63174,3522,86013,3754
"San Mateo city, California",1600000US0668252,149312,11021,181492,12410
"Bakersfield city, California",1600000US0603526,62402,2931,87611,4561
"Corona city, California",1600000US0616350,86790,8959,113985,10585
"Roseville city, California",1600000US0662938,101101,4222,120564,6513
"Chino city, California",1600000US0613210,87090,7983,96907,4820
"San Bernardino city, California",1600000US0665000,49721,4055,66575,4809
"Conway city, Arkansas",1600000US0515190,46805,8776,74321,11837
"West Des Moines city, Iowa",1600000US1983910,82755,7811,110058,9041
"Centennial city, Colorado",1600000US0812815,111257,3767,137269,6495
"Arlington Heights village, Illinois",1600000US1702154,102628,4823,127135,9659
"Cicero town, Illinois",1600000US1714351,51814,3747,68050,6535
"Pine Hills CDP, Florida",1600000US1256825,46155,5320,64184,16196
"Jupiter town, Florida",1600000US1235875,92233,16384,139595,14790
"Clearwater city, Florida",1600000US1212875,52431,5214,77465,5517
"New Bedford city, Massachusetts",1600000US2545000,47305,4418,63144,5350
"Lynn city, Massachusetts",1600000US2537490,61572,6079,73824,5655
"Worcester city, Massachusetts",1600000US2582000,57092,5532,75695,4547
"Rochester city, Minnesota",1600000US2754880,74527,3906,96813,5185
"San Marcos city, California",1600000US0668196,80814,13050,110430,10566
"Santa Rosa city, California",1600000US0670098,78574,7202,107217,10862
"Irvine city, California",1600000US0636770,111574,7466,140085,9376
"North Little Rock city, Arkansas",1600000US0550450,40870,6151,61024,5720
"Fresno city, California",1600000US0627000,53161,2422,69676,2589
"Oceanside city, California",1600000US0653322,77226,5301,95595,4575
"Kansas City city, Kansas",1600000US2036000,45391,3570,56807,2548
"Fishers city, Indiana",1600000US1823278,111176,10044,138127,12045
"Frederick city, Maryland",1600000US2430325,86389,6780,98373,5097
"Ellicott City CDP, Maryland",1600000US2426000,130930,18874,156034,13492
"Fort Collins city, Colorado",1600000US0827425,70474,4330,93661,5458
"Loveland city, Colorado",1600000US0846465,71740,7782,80724,5999
"Pembroke Pines city, Florida",1600000US1255775,67232,4306,86184,6910
"Pompano Beach city, Florida",1600000US1258050,53663,4114,79802,6568
"Gainesville city, Florida",1600000US1225175,39201,3604,56981,4509
"Largo city, Florida",1600000US1239425,47427,5341,61352,3837
"West Palm Beach city, Florida",1600000US1276600,51089,4971,77848,6227
"Lehigh Acres CDP, Florida",1600000US1239925,46361,3905,54789,3118
"Chicago city, Illinois",1600000US1714000,61811,835,97162,2242
"Columbus city, Georgia",1600000US1319000,46934,3607,70702,6612
"Dearborn city, Michigan",1600000US2621000,53509,4821,70118,4940
"Detroit city, Michigan",1600000US2622000,33965,1542,49842,2407
"Alameda city, California",1600000US0600562,109545,13705,143587,12620
"Lynwood city, California",1600000US0644574,53966,7733,68150,7667
"Redwood City city, California",1600000US0660102,138913,17229,191962,18792
"Redlands city, California",1600000US0659962,72410,15911,104375,11796
"Camarillo city, California",1600000US0610046,90290,6933,111161,8000
"Metairie CDP, Louisiana",1600000US2250115,60404,3124,79809,4548
"Sioux City city, Iowa",1600000US1973335,53424,5956,65527,4408
"Davenport city, Iowa",1600000US1919000,57374,5217,73113,6136
"Sunrise city, Florida",1600000US1269700,53321,8775,66579,5353
"Danbury city, Connecticut",1600000US0918430,72226,11634,92260,8866
"New Haven city, Connecticut",1600000US0952000,41956,5941,67563,5346
"Stamford city, Connecticut",1600000US0973000,100713,8112,139375,8968
"St. Petersburg city, Florida",1600000US1263000,61631,2749,88661,4635
"Naperville city, Illinois",1600000US1751622,140061,8458,165955,8905
"Peoria city, Illinois",1600000US1759000,53360,6389,80567,7170
"Decatur city, Illinois",1600000US1718823,41440,3885,59557,5463
"Boston city, Massachusetts",1600000US2507000,79018,4250,119446,4039
"Somerville city, Massachusetts",1600000US2562535,100643,7103,130502,9332
"Springfield city, Massachusetts",1600000US2567000,44596,4278,58427,3728
"Framingham city, Massachusetts",1600000US2524960,80749,9507,108057,10163
"Simi Valley city, California",1600000US0672016,100927,8969,130713,9565
"Thousand Oaks city, California",1600000US0678582,113562,10035,148740,8445
"Lake Elsinore city, California",1600000US0639486,77090,7085,92323,10025
"Folsom city, California",1600000US0624638,119824,10803,146144,10981
"Sacramento city, California",1600000US0664000,69134,4627,89564,3209
"Tucson city, Arizona",1600000US0477000,44365,2163,59412,2411
"Bloomington city, Indiana",1600000US1805860,41017,5962,62648,5627
"Ankeny city, Iowa",1600000US1902305,94862,8469,105241,8115
"Topeka city, Kansas",1600000US2071000,50761,3169,64784,3309
"Delray Beach city, Florida",1600000US1217100,66766,4137,108957,13618
"Savannah city, Georgia",1600000US1369000,45533,4963,66846,6705
"Deerfield Beach city, Florida",1600000US1216725,47563,4988,66958,6070
"Duluth city, Minnesota",1600000US2717000,55819,3248,74642,4432
"Troy city, Michigan",1600000US2680700,110909,5258,126209,6932
"Rockville city, Maryland",1600000US2467675,100677,7836,123305,6612
"Lexington-Fayette urban county, Kentucky",1600000US2146027,58356,4010,84149,4074
"Louisville/Jefferson County metro government (balance), Kentucky",1600000US2148006,54853,2064,76713,2754
"Elgin city, Illinois",1600000US1723074,70192,8084,83971,6724
"Bloomington city, Illinois",1600000US1706613,67874,4871,86064,7313
"Nampa city, Idaho",1600000US1656260,57352,6126,64414,4960
"Tallahassee city, Florida",1600000US1270600,46964,4373,66521,4157
"Melbourne city, Florida",1600000US1243975,47933,4426,66245,5301
"Kissimmee city, Florida",1600000US1236950,39661,5428,50512,7410
"Lawrence city, Massachusetts",1600000US2534550,50965,8072,68269,7064
"Brockton city, Massachusetts",1600000US2509000,60250,4500,79690,7720
"Minneapolis city, Minnesota",1600000US2743000,65889,1883,90062,2915
"Buena Park city, California",1600000US0608786,87378,9333,103385,9586
"San Leandro city, California",1600000US0668084,95072,13019,107915,7504
"Alhambra city, California",1600000US0600884,74132,5128,100279,8765
"Portland city, Maine",1600000US2360545,61779,5991,88098,7592
"Overland Park city, Kansas",1600000US2053775,91518,2708,121035,4695
"Olathe city, Kansas",1600000US2052575,94292,4275,110186,5451
"Lafayette city, Indiana",1600000US1840788,45126,3355,57788,5803
"Lafayette city, Louisiana",1600000US2240735,51477,4179,81204,8982
"Westminster city, Colorado",1600000US0883835,81322,3653,103776,4616
"North Port city, Florida",1600000US1249675,56226,11305,71573,6181
"Palatine village, Illinois",1600000US1757225,83834,8723,118991,12289
"Macon-Bibb County, Georgia",1600000US1349008,42140,3768,67678,4852
"South Fulton city, Georgia",1600000US1372122,80051,9466,95151,13221
"Wyoming city, Michigan",1600000US2688940,57570,5488,68611,5692
"Indio city, California",1600000US0636448,74774,7905,94308,9296
"Murrieta city, California",1600000US0650076,100080,5881,116131,7947
"Clovis city, California",1600000US0614218,89398,9034,108238,6739
"Chico city, California",1600000US0613014,59876,7961,86875,9660
"New Orleans city, Louisiana",1600000US2255000,45615,2568,77676,3233
"Wichita city, Kansas",1600000US2079000,55056,2528,75303,2836
"Weston city, Florida",1600000US1276582,125105,19748,173400,21074
"Port Charlotte CDP, Florida",1600000US1258350,49547,7123,64640,5273
"Lauderhill city, Florida",1600000US1239550,41707,5889,56676,5946
"Miramar city, Florida",1600000US1245975,75079,12673,96609,10692
"New Britain city, Connecticut",1600000US0950370,50031,5877,61742,4809
"Hartford city, Connecticut",1600000US0937000,36762,4601,53198,4330
"Norwalk city, Connecticut",1600000US0955990,89881,4173,129151,10238
"Gulfport city, Mississippi",1600000US2829700,36013,5466,50416,4678
"Plymouth city, Minnesota",1600000US2751730,113878,9289,143702,7908
"Baton Rouge city, Louisiana",1600000US2205000,45819,2819,69375,4448
"Fort Lauderdale city, Florida",1600000US1224000,67750,5410,104897,8525
"Wellington village, Florida",1600000US1275812,85886,7347,120306,14471
"Deltona city, Florida",1600000US1217200,56505,6106,69003,9070
"Evanston city, Illinois",1600000US1724582,81543,13092,143251,15880
"Skokie village, Illinois",1600000US1770122,76324,13788,98762,9230
"Warren city, Michigan",1600000US2684000,52739,4189,67866,4831
"Southfield city, Michigan",1600000US2674900,51637,2905,67740,5292
"Flint city, Michigan",1600000US2629000,32236,2897,44806,6330
"Norwalk city, California",1600000US0652526,80513,4014,88509,4804
"Evansville city, Indiana",1600000US1822000,42600,4391,57373,4777
"Gary city, Indiana",1600000US1827000,31341,3529,45274,5733
"Bowling Green city, Kentucky",1600000US2108902,42164,7260,64713,10179
"Waldorf CDP, Maryland",1600000US2481175,95206,9961,111294,11256
"Boulder city, Colorado",1600000US0807850,74900,7741,115861,9331
"Arvada city, Colorado",1600000US0803455,89523,10037,109891,6266
"Riverview CDP, Florida",1600000US1260950,73631,6618,85818,5787
"Boynton Beach city, Florida",1600000US1207875,65182,5973,79553,5433
"The Villages CDP, Florida",1600000US1271625,68233,8021,86257,8784
"Blaine city, Minnesota",1600000US2706382,86747,6526,100019,6483
"Santa Cruz city, California",1600000US0669112,90855,13302,119672,11922
"Santa Monica city, California",1600000US0670000,92490,15502,140188,12441
"South Gate city, California",1600000US0673080,53736,6102,65613,5251
"West Covina city, California",1600000US0684200,82135,5102,98623,6595
"Garden Grove city, California",1600000US0629000,72240,8420,90484,5263
"Laguna Niguel city, California",1600000US0639248,120405,12133,165956,15052
"Yorba Linda city, California",1600000US0686832,122962,10858,155042,11979
"Santa Maria city, California",1600000US0669196,69393,7102,82043,7814
"Santa Barbara city, California",1600000US0669070,73974,8420,120090,10132
"Downey city, California",1600000US0619766,74590,5203,91822,6173
"Glendale city, California",1600000US0630000,68392,6185,91720,5264
"Palmdale city, California",1600000US0655156,71774,5547,81630,4773
"Redondo Beach city, California",1600000US0660018,109019,14059,158898,14092
"Shreveport city, Louisiana",1600000US2270000,45013,5213,70023,6940
"Kenner city, Louisiana",1600000US2239475,58283,7294,78615,8264
"Aurora city, Colorado",1600000US0804000,69235,3019,88625,3710
"Jacksonville city, Florida",1600000US1235000,56975,2140,76616,2425
"Boise City city, Idaho",1600000US1608830,65463,4013,90796,5366
"Meridian city, Idaho",1600000US1652120,75515,10772,89990,7109
