Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"San Bernardino city, California",1600000US0665000,35118,3186,46792,3139
"San Buenaventura (Ventura) city, California",1600000US0665042,62971,11004,81348,5066
"San Diego city, California",1600000US0666000,60797,1084,81144,1599
"San Francisco city, California",1600000US0667000,69894,2466,102831,3898
"San Jose city, California",1600000US0668000,76593,2786,99062,2364
"San Leandro city, California",1600000US0668084,60703,5035,72853,4462
"San Marcos city, California",1600000US0668196,44339,5113,62250,6152
"San Mateo city, California",1600000US0668252,80248,8144,110999,8777
"San Ramon city, California",1600000US0668378,121756,12265,152173,17222
"Santa Ana city, California",1600000US0669000,51264,3173,63057,2818
"Santa Barbara city, California",1600000US0669070,60599,6299,88511,8004
"Santa Clara city, California",1600000US0669084,87015,7896,105190,7141
"Santa Clarita city, California",1600000US0669088,78738,3901,94495,4598
"Santa Maria city, California",1600000US0669196,50532,6425,66694,6282
"Santa Monica city, California",1600000US0670000,66747,8944,97381,7962
"Santa Rosa city, California",1600000US0670098,60730,3752,76444,4394
"Simi Valley city, California",1600000US0672016,88654,7535,99093,5170
"South Gate city, California",1600000US0673080,37385,3725,47987,3062
"Stockton city, California",1600000US0675000,44310,4445,58521,2891
"Sunnyvale city, California",1600000US0677000,93836,6962,115095,6702
"Temecula city, California",1600000US0678120,66869,11782,76458,5647
"Thousand Oaks city, California",1600000US0678582,96943,5948,122272,8372
"Torrance city, California",1600000US0680000,73744,5523,87383,4027
"Tracy city, California",1600000US0680238,67105,10952,78010,7044
"Turlock city, California",1600000US0680812,49283,8610,62562,5679
"Tustin city, California",1600000US0680854,77827,11442,96080,9456
"Union City city, California",1600000US0681204,73004,7028,86173,5471
"Upland city, California",1600000US0681344,59780,9516,77455,8378
"Vacaville city, California",1600000US0681554,71743,5220,84010,7656
"Vallejo city, California",1600000US0681666,51988,4628,71504,4395
"Victorville city, California",1600000US0682590,45847,7481,53342,5297
"Visalia city, California",1600000US0682954,52194,4997,65565,4289
"Vista city, California",1600000US0682996,41599,3995,54292,4011
"Walnut Creek city, California",1600000US0683346,86613,9865,120832,10999
"West Covina city, California",1600000US0684200,63895,3681,76400,6286
"Westminster city, California",1600000US0684550,52498,6260,75065,6804
"Whittier city, California",1600000US0685292,69106,7787,84306,5871
"Yorba Linda city, California",1600000US0686832,111379,13707,139511,12161
"Yuba City city, California",1600000US0686972,48452,5132,59973,5529
"Arvada city, Colorado",1600000US0803455,65063,5215,78667,3623
"Aurora city, Colorado",1600000US0804000,49593,2442,62401,4362
"Boulder city, Colorado",1600000US0807850,57112,6437,92134,7442
"Centennial city, Colorado",1600000US0812815,80288,8607,101114,7588
"Colorado Springs city, Colorado",1600000US0816000,50945,2107,69330,3337
"Denver city, Colorado",1600000US0820000,47371,1848,71488,2436
"Fort Collins city, Colorado",1600000US0827425,51676,2593,64419,3729
"Greeley city, Colorado",1600000US0832155,42543,5088,55318,5970
"Highlands Ranch CDP, Colorado",1600000US0836410,100593,6932,116615,8528
"Lakewood city, Colorado",1600000US0843000,53210,3228,67068,3362
"Longmont city, Colorado",1600000US0845970,58619,8533,74373,4780
"Loveland city, Colorado",1600000US0846465,46467,4852,58646,6151
"Pueblo city, Colorado",1600000US0862000,32742,1659,48656,2822
"Thornton city, Colorado",1600000US0877290,62144,3161,73398,4166
"Westminster city, Colorado",1600000US0883835,61503,3238,73705,4145
"Bridgeport city, Connecticut",1600000US0908000,35379,3094,47479,3045
"Danbury city, Connecticut",1600000US0918430,64974,9585,82292,7308
"Hartford city, Connecticut",1600000US0937000,29169,2755,41542,2797
"New Britain city, Connecticut",1600000US0950370,35357,4135,48326,3608
"New Haven city, Connecticut",1600000US0952000,33526,2967,49881,2696
"Wilmington city, Delaware",1600000US1077580,38325,4287,56627,3733
"Norwalk city, Connecticut",1600000US0955990,67888,6896,91028,7175
"Stamford city, Connecticut",1600000US0973000,75454,9972,116442,12024
"Waterbury city, Connecticut",1600000US0980000,41593,2519,51922,3080
"Washington city, District of Columbia",1600000US1150000,63124,2407,98177,3254
"Alafaya CDP, Florida",1600000US1200410,61093,14262,79407,10833
"Boca Raton city, Florida",1600000US1207300,65120,6001,103415,10965
"Boynton Beach city, Florida",1600000US1207875,41769,5415,55853,5767
"Brandon CDP, Florida",1600000US1208150,52354,3385,61479,3724
"Cape Coral city, Florida",1600000US1210275,47478,4044,56650,3485
"Clearwater city, Florida",1600000US1212875,34662,6093,56054,5789
"Coral Springs city, Florida",1600000US1214400,57839,4676,78226,5195
"Davie town, Florida",1600000US1216475,53082,7060,78674,10111
"Deerfield Beach city, Florida",1600000US1216725,35713,5160,50191,4349
"Deltona city, Florida",1600000US1217200,40532,6240,49275,5328
"Fort Lauderdale city, Florida",1600000US1224000,46145,6342,74470,5646
"Fort Myers city, Florida",1600000US1224125,36560,2737,57960,10565
"Gainesville city, Florida",1600000US1225175,30143,3007,47366,3437
"Hialeah city, Florida",1600000US1230000,27208,1929,37001,1939
"Hollywood city, Florida",1600000US1232000,42494,5562,59739,3678
"Jacksonville city, Florida",1600000US1235000,44802,2035,61756,2077
"Kendall CDP, Florida",1600000US1236100,51442,3047,72913,6055
"Lakeland city, Florida",1600000US1238250,36046,2314,48494,2832
"Largo city, Florida",1600000US1239425,38427,4738,51984,9164
"Lauderhill city, Florida",1600000US1239550,41196,8892,56843,7689
"Lehigh Acres CDP, Florida",1600000US1239925,38796,4237,48564,4132
"Melbourne city, Florida",1600000US1243975,36047,4544,49771,3995
"Miami city, Florida",1600000US1245000,28536,1771,48812,2952
"Miami Beach city, Florida",1600000US1245025,39161,6710,80777,15277
"Miami Gardens city, Florida",1600000US1245060,36735,4515,47048,4176
"Miramar city, Florida",1600000US1245975,60851,4529,71000,5190
"Orlando city, Florida",1600000US1253000,40275,2479,54284,2382
"Palm Bay city, Florida",1600000US1254000,43020,2700,50950,4417
"Palm Coast city, Florida",1600000US1254200,45889,7409,55334,6116
"Pembroke Pines city, Florida",1600000US1255775,54766,6127,68919,5108
"Plantation city, Florida",1600000US1257425,66193,4373,84709,5630
"Pompano Beach city, Florida",1600000US1258050,34560,4660,55002,6591
"Port St. Lucie city, Florida",1600000US1258715,46916,3547,57991,5058
"Riverview CDP, Florida",1600000US1260950,65541,5274,70026,5898
"St. Petersburg city, Florida",1600000US1263000,40881,1840,58274,2532
"Spring Hill CDP, Florida",1600000US1268350,41116,4642,47363,4000
"Sunrise city, Florida",1600000US1269700,43588,4732,55821,5262
"Tallahassee city, Florida",1600000US1270600,38607,2947,60447,5356
"Tampa city, Florida",1600000US1271000,40073,2946,65759,3615
"Town 'n' Country CDP, Florida",1600000US1272145,45418,4999,58675,5494
"Weston city, Florida",1600000US1276582,94214,8264,129728,15304
"West Palm Beach city, Florida",1600000US1276600,46380,3783,70215,9854
"Albany city, Georgia",1600000US1301052,26311,2156,35797,2626
"Athens-Clarke County unified government (balance), Georgia",1600000US1303440,28554,2784,48038,5010
"Atlanta city, Georgia",1600000US1304000,43903,3468,76233,4135
"Augusta-Richmond County consolidated government (balance), Georgia",1600000US1304204,39040,2879,49395,2451
"Columbus city, Georgia",1600000US1319000,37333,2652,55403,3392
"Johns Creek city, Georgia",1600000US1342425,111036,21410,134041,18077
"Macon city, Georgia",1600000US1349000,24824,2375,36927,3854
"Roswell city, Georgia",1600000US1367284,66044,11949,100342,13519
"Sandy Springs city, Georgia",1600000US1368516,58031,9508,109409,13593
"Savannah city, Georgia",1600000US1369000,36760,3068,47743,3106
"Warner Robins city, Georgia",1600000US1380508,37262,8822,50283,5332
"Urban Honolulu CDP, Hawaii",1600000US1571550,53614,2785,70954,2430
"Boise City city, Idaho",1600000US1608830,41474,3177,58164,3292
"Meridian city, Idaho",1600000US1652120,56810,5122,67152,7886
"Nampa city, Idaho",1600000US1656260,37435,3383,45684,4973
"Arlington Heights village, Illinois",1600000US1702154,76558,8193,95821,6369
"Aurora city, Illinois",1600000US1703012,62461,4840,89390,15503
"Bloomington city, Illinois",1600000US1706613,59011,4686,81834,6799
"Bolingbrook village, Illinois",1600000US1707133,71474,4991,87804,11632
"Champaign city, Illinois",1600000US1712385,32965,3948,51866,4443
"Chicago city, Illinois",1600000US1714000,43628,1203,66383,1449
"Cicero town, Illinois",1600000US1714351,39557,5457,51099,4495
"Joliet city, Illinois",1600000US1738570,56993,3056,68105,3273
"Decatur city, Illinois",1600000US1718823,39841,3951,51078,3264
"Elgin city, Illinois",1600000US1723074,56337,7318,68413,6074
"Evanston city, Illinois",1600000US1724582,60033,10005,92726,8860
"Naperville city, Illinois",1600000US1751622,110131,6604,133263,8361
"Palatine village, Illinois",1600000US1757225,63756,7226,80676,5853
"Bayamón zona urbana, Puerto Rico",1600000US7206593,23405,1828,32939,1697
"Mayagüez zona urbana, Puerto Rico",1600000US7252431,13498,1189,23861,5468
