Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Potter County, Texas",0500000US48375,40797,3760,57771,4979
"Chittenden County, Vermont",0500000US50007,75852,5634,93088,5984
"Tooele County, Utah",0500000US49045,72906,7366,78560,5952
"Washington County, Utah",0500000US49053,56333,3148,75745,4833
"Catoosa County, Georgia",0500000US13047,56364,11612,72319,5267
"Columbia County, Georgia",0500000US13073,82024,5183,103682,7010
"Floyd County, Georgia",0500000US13115,38462,7386,61873,5710
"Forsyth County, Georgia",0500000US13117,104687,3626,128969,4971
"Lowndes County, Georgia",0500000US13185,34886,6770,54847,5399
"Polk County, Iowa",0500000US19153,68291,2788,88187,2807
"Story County, Iowa",0500000US19169,54586,4578,69065,4524
"Woodbury County, Iowa",0500000US19193,61516,3522,77604,5019
"Black Hawk County, Iowa",0500000US19013,51920,2147,69819,3710
"Linn County, Iowa",0500000US19113,64103,3291,83719,3475
"Dallas County, Iowa",0500000US19049,83990,5477,105070,6146
"Howard County, Maryland",0500000US24027,116984,5415,144344,5449
"Prince George's County, Maryland",0500000US24033,83034,2026,101623,2265
"Anne Arundel County, Maryland",0500000US24003,97814,3563,122898,3777
"Baltimore County, Maryland",0500000US24005,76182,2205,100183,2491
"Frederick County, Maryland",0500000US24021,95850,4213,116355,4296
"Calvert County, Maryland",0500000US24009,107884,6073,129594,8509
"Montgomery County, Maryland",0500000US24031,108188,2782,147917,3706
"Carroll County, Maryland",0500000US24013,97430,6092,114065,5233
"St. Mary's County, Maryland",0500000US24037,92250,9250,106262,5562
"Charles County, Maryland",0500000US24017,94368,8186,106524,5293
"Washington County, Maryland",0500000US24043,63126,2666,79183,4160
"Wicomico County, Maryland",0500000US24045,57249,6447,71123,4421
"Cecil County, Maryland",0500000US24015,74452,5986,87103,5577
"Suffolk County, Massachusetts",0500000US25025,69985,3250,102280,3165
"Middlesex County, Massachusetts",0500000US25017,100517,1402,134090,2488
"Bristol County, Massachusetts",0500000US25005,66205,2009,88251,3530
"Hampden County, Massachusetts",0500000US25013,52372,2376,74184,2438
"Essex County, Massachusetts",0500000US25009,76604,2536,109821,3002
"Franklin County, Massachusetts",0500000US25011,59248,3708,79786,6254
"Worcester County, Massachusetts",0500000US25027,71853,2035,95428,1895
"Hampshire County, Massachusetts",0500000US25015,76966,5397,95842,5107
"Monroe County, Michigan",0500000US26115,61916,2399,77934,3904
"Oakland County, Michigan",0500000US26125,80193,1594,107683,2143
"Muskegon County, Michigan",0500000US26121,50080,2848,65118,2904
"Lapeer County, Michigan",0500000US26087,65561,3698,82183,7746
"Ottawa County, Michigan",0500000US26139,69952,2800,86438,3166
"Berrien County, Michigan",0500000US26021,51262,3548,73729,4704
"Ingham County, Michigan",0500000US26065,52691,2097,73255,3214
"Van Buren County, Michigan",0500000US26159,59295,4093,72589,5006
"Flathead County, Montana",0500000US30029,53193,6311,77935,6797
"Lancaster County, Nebraska",0500000US31109,57650,2916,75565,2009
"Douglas County, Nebraska",0500000US31055,64390,2481,89510,2860
"Weber County, Utah",0500000US49057,68669,3264,78781,3426
"Salt Lake County, Utah",0500000US49035,73801,1955,98198,2242
"Cache County, Utah",0500000US49005,59248,5589,71268,3823
"James City County, Virginia",0500000US51095,83190,7866,114547,11978
"Henrico County, Virginia",0500000US51087,68069,2848,94827,3809
"Spotsylvania County, Virginia",0500000US51177,88431,7266,110404,7844
"Montgomery County, Virginia",0500000US51121,51932,5064,67628,4843
"Loudoun County, Virginia",0500000US51107,139915,4772,171772,7555
"Prince William County, Virginia",0500000US51153,107925,5103,127234,4320
"Fauquier County, Virginia",0500000US51061,92145,9810,119006,9612
"Garland County, Arkansas",0500000US05051,42779,5468,63690,7858
"Washington County, Arkansas",0500000US05143,50342,2522,72794,4623
"Craighead County, Arkansas",0500000US05031,44810,2712,62797,5244
"Lonoke County, Arkansas",0500000US05085,53782,5869,70716,5835
"Pulaski County, Arkansas",0500000US05119,49613,1770,78950,3872
"Merced County, California",0500000US06047,57745,3382,76713,5124
"Contra Costa County, California",0500000US06013,101618,1585,137621,3595
"Stanislaus County, California",0500000US06099,60321,3397,78370,2891
"Santa Barbara County, California",0500000US06083,77472,3718,110655,3941
"Coweta County, Georgia",0500000US13077,69240,4495,87585,5213
"Walton County, Georgia",0500000US13297,66640,9602,76499,5024
"Cherokee County, Georgia",0500000US13057,82069,3450,100223,6068
"Fayette County, Georgia",0500000US13113,93468,9306,126801,9779
"Fulton County, Georgia",0500000US13121,70930,1226,115257,3894
"Hawaii County, Hawaii",0500000US15001,57571,6578,86179,9444
"Honolulu County, Hawaii",0500000US15003,84423,2235,107128,2366
"Kauai County, Hawaii",0500000US15007,80921,6949,97438,9083
"Kootenai County, Idaho",0500000US16055,55236,3717,74904,5021
"Twin Falls County, Idaho",0500000US16083,51196,3376,69765,11284
"Ada County, Idaho",0500000US16001,66405,2660,86645,3696
"Bastrop County, Texas",0500000US48021,69067,13636,82572,8336
"Utah County, Utah",0500000US49049,75349,1567,95540,3097
"Sedgwick County, Kansas",0500000US20173,55882,2209,74899,2523
"Douglas County, Kansas",0500000US20045,54668,8815,74530,4789
"Bucks County, Pennsylvania",0500000US42017,88569,1738,117488,2665
"Lehigh County, Pennsylvania",0500000US42077,62278,2680,84151,3015
"Luzerne County, Pennsylvania",0500000US42079,54433,2634,68960,2703
"Columbia County, Pennsylvania",0500000US42037,50601,2735,64635,5353
"Kent County, Rhode Island",0500000US44003,68994,5028,89183,5708
"Washington County, Rhode Island",0500000US44009,89847,6274,112267,6720
"Sumter County, South Carolina",0500000US45085,45994,3606,59762,5006
"Darlington County, South Carolina",0500000US45031,33521,3888,51122,4453
"York County, South Carolina",0500000US45091,64319,2953,86505,4061
"Minnehaha County, South Dakota",0500000US46099,58742,3208,73636,3213
"Wayne County, Michigan",0500000US26163,46390,861,66287,1336
"Grand Traverse County, Michigan",0500000US26055,66163,4706,85300,7654
"Genesee County, Michigan",0500000US26049,48127,2040,66520,2546
"Clark County, Nevada",0500000US32003,57076,1052,80329,1744
"Cheshire County, New Hampshire",0500000US33005,59186,6476,83006,8286
"Grafton County, New Hampshire",0500000US33009,66358,6277,91144,8179
"Rockingham County, New Hampshire",0500000US33015,95160,6458,114193,4765
"Hillsborough County, New Hampshire",0500000US33011,78978,2930,102956,3549
"Mercer County, New Jersey",0500000US34021,80632,3738,114713,5012
"Cumberland County, New Jersey",0500000US34011,52795,6151,68355,4672
"Somerset County, New Jersey",0500000US34035,121378,6478,154334,6129
"Ocean County, New Jersey",0500000US34029,68551,1934,94143,3136
"Atlantic County, New Jersey",0500000US34001,61212,1916,84780,4314
"Middlesex County, New Jersey",0500000US34023,88217,3450,110681,3401
"Salem County, New Jersey",0500000US34033,65733,5736,81113,6414
"Cape May County, New Jersey",0500000US34009,67007,8412,97909,6346
"Camden County, New Jersey",0500000US34007,67523,2954,91076,3146
"Union County, New Jersey",0500000US34039,82186,4251,118906,4477
"Hudson County, New Jersey",0500000US34017,74414,2617,106971,3280
"Hunterdon County, New Jersey",0500000US34019,111269,5996,143132,8050
"Morris County, New Jersey",0500000US34027,112288,3704,158144,5322
"McKinley County, New Mexico",0500000US35031,34080,3477,48580,4225
"Sandoval County, New Mexico",0500000US35043,54338,3977,70136,3032
"San Juan County, New Mexico",0500000US35045,44841,4446,59736,3241
"Jones County, Mississippi",0500000US28067,49393,13557,59227,6798
"Hanover County, Virginia",0500000US51085,91309,4928,108190,6699
"Chesapeake city, Virginia",0500000US51550,80265,4113,95985,5328
"Albemarle County, Virginia",0500000US51003,78584,9204,113329,10853
"Bedford County, Virginia",0500000US51019,64084,7730,80139,7897
"Portsmouth city, Virginia",0500000US51740,47919,4155,62215,6865
"Virginia Beach city, Virginia",0500000US51810,77059,2200,98295,2810
"Newport News city, Virginia",0500000US51700,50180,3050,65415,3956
"Frederick County, Virginia",0500000US51069,80953,9163,99516,6590
"Lynchburg city, Virginia",0500000US51680,42389,4427,59524,4814
"York County, Virginia",0500000US51199,83593,11328,97171,6350
"Roanoke city, Virginia",0500000US51770,42711,5665,65219,7322
"Suffolk city, Virginia",0500000US51800,71829,6440,89323,5686
"Norfolk city, Virginia",0500000US51710,49587,2812,72418,6356
"Chesterfield County, Virginia",0500000US51041,80655,3052,99873,3512
"Fairfax County, Virginia",0500000US51059,122227,2180,156432,3048
"Benton County, Washington",0500000US53005,68115,6558,86589,3908
"Clark County, Washington",0500000US53011,74060,2478,94976,3194
"Mason County, Washington",0500000US53045,58094,4214,68453,5960
"Skagit County, Washington",0500000US53057,73206,4545,89272,6779
"Spokane County, Washington",0500000US53063,59783,2297,77101,2905
"Chelan County, Washington",0500000US53007,57132,5313,77634,6891
"Sacramento County, California",0500000US06067,69767,1676,89707,1969
"El Dorado County, California",0500000US06017,82742,5957,108803,5637
"Monterey County, California",0500000US06053,70681,3641,100358,4889
"San Francisco County, California",0500000US06075,112376,4192,166893,5074
"San Diego County, California",0500000US06073,79079,1474,106237,1467
"Tulare County, California",0500000US06107,48817,2809,71856,4029
"Humboldt County, California",0500000US06023,50294,3616,64549,4604
"Madera County, California",0500000US06039,56305,7392,71817,5456
"Santa Cruz County, California",0500000US06087,86941,5013,119608,5558
"Riverside County, California",0500000US06065,66964,1177,89761,1901
"San Bernardino County, California",0500000US06071,63857,1948,82105,1779
"Marin County, California",0500000US06041,126373,7822,172907,8754
"Placer County, California",0500000US06061,88592,4663,111541,4056
"Shasta County, California",0500000US06089,56280,5148,71942,3465
"Solano County, California",0500000US06095,84395,3989,102658,3043
"Washoe County, Nevada",0500000US32031,63310,3111,87024,3329
"Merrimack County, New Hampshire",0500000US33013,75088,3870,92823,4720
"Strafford County, New Hampshire",0500000US33017,71528,5983,92591,7027
"Monmouth County, New Jersey",0500000US34025,99642,2906,134685,4248
"Sussex County, New Jersey",0500000US34037,92818,4908,116821,7108
"Essex County, New Jersey",0500000US34013,63368,3408,105636,3446
"Gloucester County, New Jersey",0500000US34015,81849,5053,101668,3954
"Passaic County, New Jersey",0500000US34031,75259,4240,98797,3502
"Bergen County, New Jersey",0500000US34003,100361,1745,137007,3790
"Warren County, New Jersey",0500000US34041,77452,5814,98174,6041
"Burlington County, New Jersey",0500000US34005,84889,3734,112755,3862
"Hinds County, Mississippi",0500000US28049,45459,2574,58036,2355
"Forrest County, Mississippi",0500000US28035,38837,2737,58042,10602
"Rockingham County, Virginia",0500000US51165,61199,3699,78151,8193
"Augusta County, Virginia",0500000US51015,59820,4497,73684,6319
"Roanoke County, Virginia",0500000US51161,68595,6608,83096,5145
"Davis County, Utah",0500000US49011,84358,3128,99560,3851
"Alexandria city, Virginia",0500000US51510,101215,6379,131988,5672
"Hampton city, Virginia",0500000US51650,55466,2859,70520,4000
"Arlington County, Virginia",0500000US51013,122394,4383,154670,6048
"Madison County, Mississippi",0500000US28089,75992,3574,111693,11512
"Rankin County, Mississippi",0500000US28121,66480,3250,81922,4556
"Jackson County, Mississippi",0500000US28059,50546,4577,62412,4615
"Harrison County, Mississippi",0500000US28047,45042,3009,65158,4672
"Lauderdale County, Mississippi",0500000US28075,37971,4051,54725,7823
"Lee County, Mississippi",0500000US28081,53062,6832,69878,6559
"Dauphin County, Pennsylvania",0500000US42043,57814,3342,81631,3823
"Caldwell County, North Carolina",0500000US37027,42257,3342,58787,5771
"Catawba County, North Carolina",0500000US37035,53454,4144,66315,4151
"King County, Washington",0500000US53033,95009,1914,129226,1885
"Yakima County, Washington",0500000US53077,51555,2307,65082,3028
"Clallam County, Washington",0500000US53009,59001,5412,71617,5184
"Cowlitz County, Washington",0500000US53015,59225,4614,77092,7563
"Lewis County, Washington",0500000US53041,61058,6257,72943,5141
"Island County, Washington",0500000US53029,64793,5553,87194,5784
"Pierce County, Washington",0500000US53053,75407,1954,95016,2099
"Franklin County, Washington",0500000US53021,60012,8498,80209,9665
"Whatcom County, Washington",0500000US53073,62268,3301,77838,3512
"Wood County, West Virginia",0500000US54107,43563,4858,59884,3804
"Kitsap County, Washington",0500000US53035,76945,2750,96035,3534
"Cabell County, West Virginia",0500000US54011,38162,3504,56132,4603
"Harrison County, West Virginia",0500000US54033,46569,5693,62447,5735
"Raleigh County, West Virginia",0500000US54081,39122,9333,57529,5780
"Caguas Municipio, Puerto Rico",0500000US72025,27714,3251,41546,6489
"DeSoto County, Mississippi",0500000US28033,68385,3907,79336,3535
"Delaware County, Pennsylvania",0500000US42045,72045,2186,103702,3073
"Forsyth County, North Carolina",0500000US37067,49166,2108,73262,3175
"Carteret County, North Carolina",0500000US37031,54833,3190,68939,3666
"Cleveland County, North Carolina",0500000US37045,40690,3708,54716,4189
"Craven County, North Carolina",0500000US37049,50509,5078,65301,5020
"Harnett County, North Carolina",0500000US37085,51022,3118,64140,3538
"Henderson County, North Carolina",0500000US37089,53706,3606,72361,4822
"Iredell County, North Carolina",0500000US37097,59341,3233,83901,4241
"Mecklenburg County, North Carolina",0500000US37119,63967,2090,95943,2362
"Pitt County, North Carolina",0500000US37147,42481,2030,59322,3855
"Rowan County, North Carolina",0500000US37159,46035,2912,64677,5579
"Union County, North Carolina",0500000US37179,80337,2486,109937,6240
"Wilkes County, North Carolina",0500000US37193,43466,4676,63537,12672
"Nash County, North Carolina",0500000US37127,51601,6540,72738,7882
"Wilson County, North Carolina",0500000US37195,42769,5406,59891,5242
"Randolph County, North Carolina",0500000US37151,47653,3583,65544,5242
"Cumberland County, North Carolina",0500000US37051,46716,1524,61491,2672
"Guilford County, North Carolina",0500000US37081,51803,1793,76103,2515
"Robeson County, North Carolina",0500000US37155,35037,2386,46921,2671
"Wake County, North Carolina",0500000US37183,79970,2039,106985,2491
"Franklin County, North Carolina",0500000US37069,60598,5862,75625,6352
"Brunswick County, North Carolina",0500000US37019,60496,2848,73963,4200
"Lincoln County, North Carolina",0500000US37109,63782,8483,84538,7451
"Orange County, North Carolina",0500000US37135,72563,5535,119216,12115
"Surry County, North Carolina",0500000US37171,48398,8296,62494,6609
"Buncombe County, North Carolina",0500000US37021,53980,3551,78359,4411
"San Juan Municipio, Puerto Rico",0500000US72127,23012,1483,40071,2381
"Madison County, Illinois",0500000US17119,59987,2925,75747,2552
"Kankakee County, Illinois",0500000US17091,51404,4829,68548,4904
"DuPage County, Illinois",0500000US17043,93750,3311,124223,2785
"LaSalle County, Illinois",0500000US17099,51838,4294,73633,5631
"Cook County, Illinois",0500000US17031,63353,1098,94922,1186
"Macon County, Illinois",0500000US17115,50066,2977,68066,4742
"Wyandotte County, Kansas",0500000US20209,47285,2643,58859,2965
"Butler County, Kansas",0500000US20015,64898,6088,75446,4819
"Leavenworth County, Kansas",0500000US20103,71071,9320,87405,11509
"Riley County, Kansas",0500000US20161,44697,3414,65744,6207
"Jefferson County, Kentucky",0500000US21111,55851,1522,79454,2577
"Livingston County, Michigan",0500000US26093,82884,3407,100699,3853
"Kalamazoo County, Michigan",0500000US26077,55416,2455,76214,3438
"Marquette County, Michigan",0500000US26103,54779,3349,66475,4194
"Calhoun County, Michigan",0500000US26025,47204,3791,62362,3060
"Kent County, Michigan",0500000US26081,61537,1661,85481,3495
"Saginaw County, Michigan",0500000US26145,48990,2063,68782,4089
"Shiawassee County, Michigan",0500000US26155,54456,5400,70227,4907
"Bay County, Michigan",0500000US26017,50606,2471,66454,4323
"Hennepin County, Minnesota",0500000US27053,76052,1331,109964,2045
"Olmsted County, Minnesota",0500000US27109,75327,4367,100705,5742
"Cabarrus County, North Carolina",0500000US37025,69679,3685,89464,5011
"Davidson County, North Carolina",0500000US37057,45320,3911,60887,3691
"Durham County, North Carolina",0500000US37063,58073,4023,82885,3131
"New Hanover County, North Carolina",0500000US37129,52239,3225,73080,3233
"Wayne County, North Carolina",0500000US37191,40791,1978,63210,8560
"Alamance County, North Carolina",0500000US37001,49979,2410,68592,4903
"Grand Forks County, North Dakota",0500000US38035,52853,3368,70928,5253
"Burleigh County, North Dakota",0500000US38015,71172,6473,88539,5574
"Hamilton County, Ohio",0500000US39061,57189,1602,83983,2955
"Franklin County, Ohio",0500000US39049,60373,1059,81791,1655
"Tippecanoe County, Indiana",0500000US18157,50256,4357,68166,3607
"Hamilton County, Indiana",0500000US18057,100209,3812,132032,8159
"Bartholomew County, Indiana",0500000US18005,62047,5285,74914,5324
"Clark County, Indiana",0500000US18019,56307,4841,73706,4928
"Hendricks County, Indiana",0500000US18063,80582,2383,98463,7242
"Grant County, Indiana",0500000US18053,44839,3343,54737,3813
"Dubuque County, Iowa",0500000US19061,60225,3573,75860,4992
"Butte County, California",0500000US06007,51652,3471,72948,3921
"Kings County, California",0500000US06031,61663,4835,74030,4239
"San Luis Obispo County, California",0500000US06079,71148,3925,96520,4588
"Fresno County, California",0500000US06019,52629,2017,72519,1762
"Kern County, California",0500000US06029,51579,1968,71441,2352
"Orange County, California",0500000US06059,89759,1823,122301,2144
"Ventura County, California",0500000US06111,84566,2398,110437,2811
"Sutter County, California",0500000US06101,59121,4224,81131,10418
"San Mateo County, California",0500000US06081,124425,4666,176077,5098
"San Joaquin County, California",0500000US06077,64119,2493,84697,2542
"Denver County, Colorado",0500000US08031,68377,2873,99728,3526
"Weld County, Colorado",0500000US08123,75938,2078,90525,3412
"Douglas County, Colorado",0500000US08035,119615,3572,145975,5061
"Larimer County, Colorado",0500000US08069,71091,2818,92688,3441
"McHenry County, Illinois",0500000US17111,85275,5233,106299,4689
"St. Clair County, Illinois",0500000US17163,59141,3899,74586,3979
"Champaign County, Illinois",0500000US17019,52725,2147,72991,4604
"Kane County, Illinois",0500000US17089,79818,3099,105206,3470
"Kendall County, Illinois",0500000US17093,89862,6276,100267,6476
"Winnebago County, Illinois",0500000US17201,53345,2324,70435,2962
"Richmond city, Virginia",0500000US51760,48987,2137,75435,3598
"Thurston County, Washington",0500000US53067,72703,3003,88214,3022
"Grays Harbor County, Washington",0500000US53027,48255,6637,61780,6366
"Grant County, Washington",0500000US53025,53057,8791,66875,4562
"Snohomish County, Washington",0500000US53061,87440,2425,105073,2270
"Travis County, Texas",0500000US48453,76392,2247,110876,3039
"Henderson County, Texas",0500000US48213,42020,3855,64819,6449
"Fort Bend County, Texas",0500000US48157,91931,2956,121466,4498
"Nueces County, Texas",0500000US48355,54560,4560,74721,3892
"Liberty County, Texas",0500000US48291,51955,4132,64146,5516
"Comal County, Texas",0500000US48091,76203,3800,102138,7378
"Scott County, Minnesota",0500000US27139,100963,4693,118896,6048
"Marion County, Ohio",0500000US39101,43008,3378,54542,4624
"Tuscarawas County, Ohio",0500000US39157,49658,4208,66384,4461
"Wayne County, Ohio",0500000US39169,59111,2774,71609,4373
"Butler County, Ohio",0500000US39017,60589,2147,81404,3042
"Licking County, Ohio",0500000US39089,67784,6341,83731,4592
"Richland County, Ohio",0500000US39139,49564,3950,61538,4483
"Hancock County, Ohio",0500000US39063,60788,5046,77579,6455
"Clermont County, Ohio",0500000US39025,64526,2905,82890,3685
"Fairfield County, Ohio",0500000US39045,67144,4196,83773,4799
"Jefferson County, Ohio",0500000US39081,40308,4922,64461,8129
"Portage County, Ohio",0500000US39133,64550,4112,82333,5342
"Belmont County, Ohio",0500000US39013,50250,5562,63469,5354
"Muskingum County, Ohio",0500000US39119,49602,4988,65748,7060
"Athens County, Ohio",0500000US39009,36944,5460,52960,4647
"Medina County, Ohio",0500000US39103,75786,3256,95224,5229
"Lucas County, Ohio",0500000US39095,47360,1964,66196,2823
"Stark County, Ohio",0500000US39151,52068,1914,67188,1734
"Delaware County, Ohio",0500000US39041,99881,6082,130488,5860
"Geauga County, Ohio",0500000US39055,82784,7392,120376,11780
"Lake County, Ohio",0500000US39085,65835,2222,83949,4150
"Ross County, Ohio",0500000US39141,46769,6245,60114,6447
"Cuyahoga County, Ohio",0500000US39035,49910,888,75460,1508
"Miami County, Ohio",0500000US39109,58486,4610,75288,5254
"Trumbull County, Ohio",0500000US39155,46196,3823,60247,2727
"Wood County, Ohio",0500000US39173,63695,5142,82558,5196
"Tulsa County, Oklahoma",0500000US40143,55638,1421,79374,1984
"Scott County, Iowa",0500000US19163,58175,3831,82135,4613
"Johnson County, Kansas",0500000US20091,86746,2056,117813,4066
"Shawnee County, Kansas",0500000US20177,52104,4053,75252,6216
"Campbell County, Kentucky",0500000US21037,59524,5064,77962,5905
"Broomfield County, Colorado",0500000US08014,95800,12625,120782,7892
"Sussex County, Delaware",0500000US10005,60277,3557,79758,3189
"District of Columbia, District of Columbia",0500000US11001,85203,3414,124946,3134
"New Haven County, Connecticut",0500000US09009,67845,2580,94343,2987
"Hartford County, Connecticut",0500000US09003,73151,2472,101945,2223
"Rockingham County, North Carolina",0500000US37157,40688,2503,56433,4884
"Gaston County, North Carolina",0500000US37071,52741,2986,69665,3133
"Moore County, North Carolina",0500000US37125,58531,3728,80720,6076
"Chatham County, North Carolina",0500000US37037,74959,7082,104799,8509
"Johnston County, North Carolina",0500000US37101,60132,2600,73747,4876
"Onslow County, North Carolina",0500000US37133,50639,2358,61979,4241
"Rutherford County, North Carolina",0500000US37161,43111,4217,57586,5726
"Burke County, North Carolina",0500000US37023,43663,5097,65820,5976
"Ward County, North Dakota",0500000US38101,65719,5194,74018,4971
"Cass County, North Dakota",0500000US38017,62418,6561,93453,8279
"Greene County, Ohio",0500000US39057,67680,4864,90572,5315
"Erie County, Ohio",0500000US39043,49751,4091,68826,7736
"Summit County, Ohio",0500000US39153,58876,2688,79109,2523
"Monongalia County, West Virginia",0500000US54061,50834,3262,78259,6366
"Kanawha County, West Virginia",0500000US54039,41141,1809,65563,4376
"Payne County, Oklahoma",0500000US40119,48031,4785,67211,8091
"Pottawatomie County, Oklahoma",0500000US40125,48776,2752,60846,4048
"Creek County, Oklahoma",0500000US40037,55264,3117,71791,6167
"Oklahoma County, Oklahoma",0500000US40109,52214,1419,77977,2512
"Rogers County, Oklahoma",0500000US40131,60148,3567,82894,5419
"Cleveland County, Oklahoma",0500000US40027,62096,2547,79417,4026
"Marion County, Oregon",0500000US41047,56341,2610,72139,3429
"Douglas County, Oregon",0500000US41019,47004,3312,59497,4006
"Polk County, Oregon",0500000US41053,61616,8313,82141,9711
"Deschutes County, Oregon",0500000US41017,67577,3751,92270,5215
"Linn County, Oregon",0500000US41043,54113,4736,68989,4904
"Yamhill County, Oregon",0500000US41071,60893,4626,82789,9008
"Hardin County, Kentucky",0500000US21093,50981,3713,72497,7338
"Fayette County, Kentucky",0500000US21067,54896,2466,82464,3776
"McCracken County, Kentucky",0500000US21145,47764,5323,76906,11687
"Kenton County, Kentucky",0500000US21117,64441,4256,84280,3808
"Rapides Parish, Louisiana",0500000US22079,49175,3029,66131,4308
"Tangipahoa Parish, Louisiana",0500000US22105,48205,3436,60849,5084
"Penobscot County, Maine",0500000US23019,47217,3800,64741,4449
"Androscoggin County, Maine",0500000US23001,49697,4884,65278,4323
"Cumberland County, Maine",0500000US23005,72452,3523,94360,3809
"York County, Maine",0500000US23031,66614,4465,81672,3672
"Barnstable County, Massachusetts",0500000US25001,68902,4776,94443,4759
"Berkshire County, Massachusetts",0500000US25003,60476,5979,77385,4651
"Plymouth County, Massachusetts",0500000US25023,90484,2974,115820,4147
"Christian County, Kentucky",0500000US21047,38448,3428,63537,16756
"Daviess County, Kentucky",0500000US21059,50934,2857,66797,5160
