Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Yavapai County, Arizona",0500000US04025,44035,2700,56210,2396
"Pinal County, Arizona",0500000US04021,50515,2075,58536,1959
"Saline County, Arkansas",0500000US05125,58009,3915,67183,3598
"Midland County, Michigan",0500000US26111,52356,3121,70777,4311
"Lenawee County, Michigan",0500000US26091,48224,2798,56429,2232
"Bullitt County, Kentucky",0500000US21029,57886,4133,65425,3941
"Faulkner County, Arkansas",0500000US05045,49752,4082,61040,3285
"Jefferson County, Arkansas",0500000US05069,36275,2474,47969,3251
"Sebastian County, Arkansas",0500000US05131,37330,3054,52529,4431
"Benton County, Arkansas",0500000US05007,52294,2294,70524,3502
"Washington County, Arkansas",0500000US05143,41225,1996,57984,3187
"Craighead County, Arkansas",0500000US05031,44111,4420,59819,5400
"Lonoke County, Arkansas",0500000US05085,51098,1759,61692,6187
"White County, Arkansas",0500000US05145,38853,5452,52930,4062
"Merced County, California",0500000US06047,43597,3789,57643,2737
"Yuba County, California",0500000US06115,43545,4066,55440,5020
"Contra Costa County, California",0500000US06013,74177,1723,102019,2187
"Stanislaus County, California",0500000US06099,46405,2000,62037,1782
"Sonoma County, California",0500000US06097,59941,2090,81555,2969
"Sacramento County, California",0500000US06067,52667,1225,69662,1295
"El Dorado County, California",0500000US06017,69973,3983,89326,4699
"Monterey County, California",0500000US06053,58109,3535,76172,2694
"Butte County, California",0500000US06007,40960,1995,57473,2639
"San Luis Obispo County, California",0500000US06079,60264,3482,78744,3537
"Kern County, California",0500000US06029,45910,2002,63091,1983
"Ventura County, California",0500000US06111,71517,1851,94173,3139
"San Mateo County, California",0500000US06081,81609,1759,119467,3868
"Denver County, Colorado",0500000US08031,50488,1534,74611,2959
"Jefferson County, Colorado",0500000US08059,67512,2105,85143,2209
"Weld County, Colorado",0500000US08123,55357,2828,70556,3004
"Douglas County, Colorado",0500000US08035,95324,3642,116538,4390
"Boulder County, Colorado",0500000US08013,66989,3583,92308,3587
"Boone County, Kentucky",0500000US21015,65909,4339,77650,3254
"Pike County, Kentucky",0500000US21195,32014,3490,45221,3628
"Sumter County, Florida",0500000US12119,45173,5051,59485,7558
"Lee County, Florida",0500000US12071,46278,1070,64904,2121
"Marion County, Florida",0500000US12083,37098,1550,50312,1946
"Collier County, Florida",0500000US12021,54126,2537,88799,5129
"Pasco County, Florida",0500000US12101,42704,1325,56971,2068
"Highlands County, Florida",0500000US12055,34733,1992,45257,2899
"Columbia County, Florida",0500000US12023,36542,3917,49302,4532
"Putnam County, Florida",0500000US12107,34025,3233,45637,3574
"Manatee County, Florida",0500000US12081,47474,2804,67256,3052
"Volusia County, Florida",0500000US12127,40106,1230,54251,2045
"Leon County, Florida",0500000US12073,46443,2989,62949,2632
"Kendall County, Illinois",0500000US17093,77361,9765,91966,7752
"Peoria County, Illinois",0500000US17143,46450,2323,64500,2764
"Orange County, California",0500000US06059,71983,839,98072,1410
"Sutter County, California",0500000US06101,47081,4068,66209,7119
"San Joaquin County, California",0500000US06077,50722,1357,67885,2213
"Adams County, Colorado",0500000US08001,55863,1601,66001,1799
"Larimer County, Colorado",0500000US08069,55890,1640,74062,3204
"Windham County, Connecticut",0500000US09015,54098,4208,68533,4051
"Middlesex County, Connecticut",0500000US09007,74484,4356,95846,5558
"Brevard County, Florida",0500000US12009,46162,1812,62164,2087
"Lake County, Florida",0500000US12069,41083,1774,56247,2979
"Polk County, Florida",0500000US12105,41325,1271,53669,1794
"Seminole County, Florida",0500000US12117,54986,2503,72815,3155
"Bay County, Florida",0500000US12005,46005,3379,57988,2558
"Osceola County, Florida",0500000US12097,42915,1798,53207,2426
"Orange County, Florida",0500000US12095,45624,1278,63886,1590
"Alachua County, Florida",0500000US12001,41669,2883,61773,4015
"Charlotte County, Florida",0500000US12015,45247,2453,55576,3196
"Martin County, Florida",0500000US12085,44821,3371,74571,6252
"Sarasota County, Florida",0500000US12115,48035,2180,69672,3572
"Citrus County, Florida",0500000US12017,39322,2228,51172,3266
"Santa Rosa County, Florida",0500000US12113,61031,2630,75494,5313
"Broward County, Florida",0500000US12011,49793,1066,69004,1460
"Monroe County, Florida",0500000US12087,53637,4068,85017,8102
"Madison County, Indiana",0500000US18095,42933,2236,52297,2408
"Delaware County, Indiana",0500000US18035,37032,2193,47844,2539
"Morgan County, Indiana",0500000US18109,50519,4158,62667,5505
"St. Joseph County, Indiana",0500000US18141,45225,1835,59218,2381
"Kosciusko County, Indiana",0500000US18085,49301,3140,64290,5910
"Vanderburgh County, Indiana",0500000US18163,41445,1711,57064,2906
"Monroe County, Indiana",0500000US18105,38435,2123,56397,4208
"Marion County, Indiana",0500000US18097,41409,1057,56605,1328
"Dubuque County, Iowa",0500000US19061,49793,2872,63391,3540
"Johnson County, Iowa",0500000US19103,52105,3598,69760,4148
"Canyon County, Idaho",0500000US16027,41555,1729,49836,2374
"Wyandotte County, Kansas",0500000US20209,37529,2090,47457,1541
"Leavenworth County, Kansas",0500000US20103,59683,5612,72638,4664
"Shawnee County, Kansas",0500000US20177,47982,2238,61685,2330
"Jefferson County, Kentucky",0500000US21111,45869,1155,63536,1633
"Cascade County, Montana",0500000US30013,41732,4769,55354,3978
"Gallatin County, Montana",0500000US30031,52274,4542,76820,9455
"Flathead County, Montana",0500000US30029,46444,3848,64227,9187
"Lancaster County, Nebraska",0500000US31109,50220,1787,66222,2308
"Douglas County, Nebraska",0500000US31055,51096,1049,68924,1530
"Maury County, Tennessee",0500000US47119,41953,2702,55347,4771
"Tom Green County, Texas",0500000US48451,44651,3889,57720,3469
"Victoria County, Texas",0500000US48469,50076,4513,66646,8025
"Wichita County, Texas",0500000US48485,45363,3684,62102,4215
"Grayson County, Texas",0500000US48181,47475,3983,60727,3310
"Gregg County, Texas",0500000US48183,42153,2976,58778,4626
"Lubbock County, Texas",0500000US48303,41783,2083,59805,2831
"Kaufman County, Texas",0500000US48257,54224,3563,70022,6632
"Bell County, Texas",0500000US48027,49091,2495,62007,2468
"Cameron County, Texas",0500000US48061,30953,1304,45975,1845
"El Paso County, Texas",0500000US48141,40345,1283,55089,2028
"Hidalgo County, Texas",0500000US48215,33761,1464,48970,2227
"Smith County, Texas",0500000US48423,46286,3446,63318,4061
"Hunt County, Texas",0500000US48231,42376,2730,54928,3791
"Essex County, Massachusetts",0500000US25009,67888,1919,91908,2860
"Franklin County, Massachusetts",0500000US25011,55416,2764,67335,3659
"Worcester County, Massachusetts",0500000US25027,62505,1711,79867,1854
"Hampshire County, Massachusetts",0500000US25015,59065,4075,74589,3844
"Allegan County, Michigan",0500000US26005,50078,3515,62955,5666
"Oakland County, Michigan",0500000US26125,63345,1363,88380,1626
"Muskegon County, Michigan",0500000US26121,40535,1891,52064,2044
"Lapeer County, Michigan",0500000US26087,51428,1602,61448,3197
"Isabella County, Michigan",0500000US26073,35593,3189,55715,6161
"Berrien County, Michigan",0500000US26021,43526,1892,56877,2464
"Clinton County, Michigan",0500000US26037,57330,3680,75783,7057
"Ingham County, Michigan",0500000US26065,43337,2556,59273,2503
"St. Tammany Parish, Louisiana",0500000US22103,56650,4867,76425,4015
"Caddo Parish, Louisiana",0500000US22017,40886,2229,61321,3096
"Ascension Parish, Louisiana",0500000US22005,66315,4640,73034,4963
"Iberia Parish, Louisiana",0500000US22045,43869,3607,64189,7888
"Livingston Parish, Louisiana",0500000US22063,52397,5035,64787,5728
"Bulloch County, Georgia",0500000US13031,35856,2731,50390,4847
"Clarke County, Georgia",0500000US13059,32571,2570,50725,3582
"Glynn County, Georgia",0500000US13127,44708,7269,65139,7499
"DeKalb County, Georgia",0500000US13089,49093,1651,71602,2249
"Muscogee County, Georgia",0500000US13215,45178,3172,60244,3911
"Catoosa County, Georgia",0500000US13047,42251,8139,52813,4401
"Columbia County, Georgia",0500000US13073,68118,5849,84814,5659
"Floyd County, Georgia",0500000US13115,37841,2541,49560,3071
"Forsyth County, Georgia",0500000US13117,85494,5353,103341,4207
"Lowndes County, Georgia",0500000US13185,37165,2575,52511,3304
"Carroll County, Georgia",0500000US13045,43134,3936,56559,4443
"Coweta County, Georgia",0500000US13077,61414,2649,71202,5447
"Madison County, Illinois",0500000US17119,51688,1505,65166,2569
"Sangamon County, Illinois",0500000US17167,55498,2683,69140,2563
"McLean County, Illinois",0500000US17113,62117,2350,76125,2988
"Rock Island County, Illinois",0500000US17161,50320,2089,61972,2707
"Kane County, Illinois",0500000US17089,64638,2765,84032,3070
"DeKalb County, Illinois",0500000US17037,45901,5305,58641,3215
"Will County, Illinois",0500000US17197,72180,1548,87824,2020
"Tazewell County, Illinois",0500000US17179,61339,3638,71566,3648
"Porter County, Indiana",0500000US18127,63050,4246,72379,2482
"Tippecanoe County, Indiana",0500000US18157,42507,2603,58083,3450
"Hamilton County, Indiana",0500000US18057,85567,5919,104580,4667
"Clark County, Nevada",0500000US32003,49546,874,66429,1534
"Cheshire County, New Hampshire",0500000US33005,56238,3907,70524,7536
"Grafton County, New Hampshire",0500000US33009,52430,3955,74276,5480
"Rockingham County, New Hampshire",0500000US33015,76585,2323,93418,3519
"Hillsborough County, New Hampshire",0500000US33011,69089,3486,86819,2407
"Mercer County, New Jersey",0500000US34021,67991,3439,99659,4603
"Cumberland County, New Jersey",0500000US34011,47072,2635,61662,3681
"Somerset County, New Jersey",0500000US34035,95825,4704,126573,5294
"Ocean County, New Jersey",0500000US34029,59312,2257,75982,1720
"Atlantic County, New Jersey",0500000US34001,51191,2088,66938,2845
"Middlesex County, New Jersey",0500000US34023,77478,2104,95302,1884
"Salem County, New Jersey",0500000US34033,60360,4923,71189,4313
"Cape May County, New Jersey",0500000US34009,57001,3085,73741,3218
"Camden County, New Jersey",0500000US34007,59280,2732,78729,2518
"Union County, New Jersey",0500000US34039,65876,4044,92592,3460
"Hudson County, New Jersey",0500000US34017,57539,2807,81426,2323
"Hunterdon County, New Jersey",0500000US34019,105186,8184,137727,10017
"Morris County, New Jersey",0500000US34027,95294,3759,126794,4306
"McKinley County, New Mexico",0500000US35031,29696,2348,42075,3179
"Sandoval County, New Mexico",0500000US35043,57754,3322,70939,3849
"Nacogdoches County, Texas",0500000US48347,32555,5513,47450,4508
"Parker County, Texas",0500000US48367,64556,5416,84256,6293
"Ector County, Texas",0500000US48135,51946,4744,64801,3276
"Collin County, Texas",0500000US48085,81364,2419,102819,2844
"Angelina County, Texas",0500000US48005,39489,2841,57960,8674
"Hays County, Texas",0500000US48209,52615,5776,75120,4908
"Brazoria County, Texas",0500000US48039,65024,4203,81695,4243
"Harrison County, Texas",0500000US48203,43131,5710,56880,5596
"Williamson County, Texas",0500000US48491,70721,2229,80863,2180
"Orange County, Texas",0500000US48361,50574,5140,63090,4356
"Harris County, Texas",0500000US48201,51289,646,76381,1117
"Dallas County, Texas",0500000US48113,47301,908,69495,1106
"Guadalupe County, Texas",0500000US48187,63608,4872,73831,3620
"Johnson County, Texas",0500000US48251,57569,3594,66109,2865
"McLennan County, Texas",0500000US48309,40658,2775,55708,2775
"Montgomery County, Texas",0500000US48339,65610,1685,90791,4315
"Webb County, Texas",0500000US48479,36624,2705,49932,2438
"San Diego County, California",0500000US06073,60330,911,81326,1171
"Tulare County, California",0500000US06107,40302,1650,55215,2319
"Yolo County, California",0500000US06113,50594,2881,74133,4209
"Humboldt County, California",0500000US06023,40682,2944,53908,3287
"Nevada County, California",0500000US06057,53768,6326,75255,6887
"Madera County, California",0500000US06039,42039,3213,56024,4422
"Mendocino County, California",0500000US06045,41369,5525,52826,2756
"Santa Cruz County, California",0500000US06087,67769,3229,91901,3838
"Los Angeles County, California",0500000US06037,53001,580,77581,777
"Riverside County, California",0500000US06065,52621,1282,69066,1266
"San Bernardino County, California",0500000US06071,50770,1014,64746,1220
"Santa Clara County, California",0500000US06085,91425,1402,119200,2539
"Marin County, California",0500000US06041,90535,5672,137575,8110
"Placer County, California",0500000US06061,69086,2336,88182,3117
"Shasta County, California",0500000US06089,45442,2644,59410,2537
"Solano County, California",0500000US06095,62066,1784,78619,2348
"Escambia County, Florida",0500000US12033,45009,1748,56545,2441
"Hernando County, Florida",0500000US12053,36515,1950,46909,2349
"Hillsborough County, Florida",0500000US12057,46515,1329,67014,1517
"Okaloosa County, Florida",0500000US12091,52787,2925,65871,2955
"Dougherty County, Georgia",0500000US13095,30532,2244,49030,5056
"Henry County, Georgia",0500000US13151,55695,3820,65846,3713
"Houston County, Georgia",0500000US13153,54457,5041,66444,3495
"Walker County, Georgia",0500000US13295,35824,2693,50074,3996
"Gwinnett County, Georgia",0500000US13135,56423,1565,74037,2293
"Bartow County, Georgia",0500000US13015,46187,5577,55870,4633
"Douglas County, Georgia",0500000US13097,49981,5708,62877,4061
"Cobb County, Georgia",0500000US13067,63069,2209,83190,2776
"Fayette County, Georgia",0500000US13113,77670,6980,100760,6286
"Newton County, Georgia",0500000US13217,48974,4407,60187,5622
"Clayton County, Georgia",0500000US13063,36804,2297,47587,2042
"Hall County, Georgia",0500000US13139,49737,3167,63528,3041
"Honolulu County, Hawaii",0500000US15003,71404,1593,86582,1670
"Maui County, Hawaii",0500000US15009,61207,3554,78500,5051
"Fairbanks North Star Borough, Alaska",0500000US02090,66539,6646,83536,8076
"Cochise County, Arizona",0500000US04003,43252,4483,57372,4575
"Apache County, Arizona",0500000US04001,33867,2445,41903,2865
"Yuma County, Arizona",0500000US04027,39485,2382,49642,2069
"Navajo County, Arizona",0500000US04017,34298,2567,44761,3356
"Garland County, Arkansas",0500000US05051,40893,3351,58290,4521
"Pulaski County, Arkansas",0500000US05119,44437,2698,62362,2242
"Lake County, California",0500000US06033,33219,6837,45352,4524
"San Juan County, New Mexico",0500000US35045,46385,2441,62133,3570
"Jones County, Mississippi",0500000US28067,34580,3582,51740,5784
"Madison County, Mississippi",0500000US28089,60126,6681,89903,8132
"Rankin County, Mississippi",0500000US28121,56437,3729,68929,3522
"Jackson County, Mississippi",0500000US28059,44824,4855,65900,5705
"Harrison County, Mississippi",0500000US28047,41098,3196,55417,3735
"Lauderdale County, Mississippi",0500000US28075,35255,4444,48480,3784
"Lee County, Mississippi",0500000US28081,41202,2456,55697,5410
"Jefferson County, Texas",0500000US48245,40795,2068,58989,3907
"Tarrant County, Texas",0500000US48439,56040,1136,74982,1514
"Ellis County, Texas",0500000US48139,57097,4044,70121,3078
"San Patricio County, Texas",0500000US48409,50546,4663,63262,5616
"Randall County, Texas",0500000US48381,55833,3626,68005,4100
"Rockwall County, Texas",0500000US48397,82399,6501,103825,9680
"Taylor County, Texas",0500000US48441,43855,3272,61157,5672
"Walker County, Texas",0500000US48471,36382,5349,55301,12708
"Coryell County, Texas",0500000US48099,47139,3916,60048,4662
"Potter County, Texas",0500000US48375,35426,3202,48773,2907
"Pueblo County, Colorado",0500000US08101,41262,1944,52711,2288
"Mesa County, Colorado",0500000US08077,45892,3526,62360,3773
"El Paso County, Colorado",0500000US08041,55217,1863,72975,2616
"Arapahoe County, Colorado",0500000US08005,60443,1291,82230,2562
"New Castle County, Delaware",0500000US10003,62157,1625,81048,2400
"Sussex County, Delaware",0500000US10005,49471,3163,64093,2217
"Kent County, Delaware",0500000US10001,52894,4253,65595,3308
"District of Columbia, District of Columbia",0500000US11001,66583,2040,102160,3036
"New Haven County, Connecticut",0500000US09009,59271,1907,78525,1723
"Litchfield County, Connecticut",0500000US09005,67658,3309,84669,3745
"Hartford County, Connecticut",0500000US09003,63536,2199,84018,2179
"New London County, Connecticut",0500000US09011,66603,3108,84060,3323
"Tolland County, Connecticut",0500000US09013,75238,6306,90327,4297
"Fairfield County, Connecticut",0500000US09001,79841,2463,131645,4607
"Duval County, Florida",0500000US12031,43449,1602,60414,2059
"Clay County, Florida",0500000US12019,54827,6022,68894,4157
"Nassau County, Florida",0500000US12089,53230,4413,76810,12323
"Pinellas County, Florida",0500000US12103,44927,1243,63873,1493
"St. Lucie County, Florida",0500000US12111,41785,1634,58531,3568
"Indian River County, Florida",0500000US12061,40413,2951,70373,7091
"Palm Beach County, Florida",0500000US12099,51278,860,78043,2067
"St. Johns County, Florida",0500000US12109,61288,2512,91377,6244
"Miami-Dade County, Florida",0500000US12086,41400,656,63863,1334
"Flagler County, Florida",0500000US12035,42856,2496,58680,4363
"Troup County, Georgia",0500000US13285,36739,4690,57509,6285
"Bibb County, Georgia",0500000US13021,36120,2150,52537,3420
"Liberty County, Georgia",0500000US13179,42990,4109,51769,4483
"Rockdale County, Georgia",0500000US13247,50200,3398,61032,4552
"Kalamazoo County, Michigan",0500000US26077,44306,2474,60758,2424
"Calhoun County, Michigan",0500000US26025,39190,3371,52258,2556
"Kent County, Michigan",0500000US26081,50653,1388,66712,2055
"Saginaw County, Michigan",0500000US26145,40318,1865,52103,2094
"Bay County, Michigan",0500000US26017,44548,2654,54907,3283
"Hennepin County, Minnesota",0500000US27053,62541,1504,88229,1807
"Olmsted County, Minnesota",0500000US27109,63803,4036,80026,2954
"St. Clair County, Alabama",0500000US01115,51859,3789,60915,5528
"Baldwin County, Alabama",0500000US01003,48378,2633,62801,2728
"Houston County, Alabama",0500000US01069,40409,2433,59028,3038
"Tuscaloosa County, Alabama",0500000US01125,41139,2202,57486,3060
"Santa Barbara County, California",0500000US06083,61890,2475,83192,2949
"Imperial County, California",0500000US06025,40200,5198,51780,3236
"Alameda County, California",0500000US06001,70500,1475,95429,1708
"Napa County, California",0500000US06055,68553,5436,91295,5477
"San Francisco County, California",0500000US06075,73012,2985,107259,3366
"Kings County, California",0500000US06031,45935,3484,63204,5158
"Fresno County, California",0500000US06019,41627,1128,59314,1566
"Winnebago County, Illinois",0500000US17201,49144,2845,61311,2315
"Adams County, Illinois",0500000US17001,46378,4154,58933,3596
"Vermilion County, Illinois",0500000US17183,40311,3325,52242,3756
"Williamson County, Illinois",0500000US17199,40658,2340,57320,4763
"Lake County, Illinois",0500000US17097,74334,2274,106303,2611
"LaPorte County, Indiana",0500000US18091,46048,3110,57508,2432
"Vigo County, Indiana",0500000US18167,40646,3245,56668,4064
"Bartholomew County, Indiana",0500000US18005,53671,5403,66358,4292
"Lake County, Indiana",0500000US18089,48120,1860,61266,1875
"Pottawattamie County, Iowa",0500000US19155,50171,2682,63155,4713
"Hardin County, Kentucky",0500000US21093,49233,4106,61135,3617
"Dauphin County, Pennsylvania",0500000US42043,52228,1648,67318,2425
"Franklin County, Pennsylvania",0500000US42055,51938,2176,63111,2561
"Monroe County, Pennsylvania",0500000US42089,56178,3740,67588,3440
"Washington County, Pennsylvania",0500000US42125,54061,2803,71155,3577
"Philadelphia County, Pennsylvania",0500000US42101,35386,951,53088,1048
"York County, Pennsylvania",0500000US42133,55648,1503,67679,1610
"Indiana County, Pennsylvania",0500000US42063,44403,4276,54605,2959
"Cumberland County, Pennsylvania",0500000US42041,57785,2394,76608,3559
"Allegheny County, Pennsylvania",0500000US42003,50884,817,72077,1731
"Westmoreland County, Pennsylvania",0500000US42129,49739,1788,63866,2100
"Blair County, Pennsylvania",0500000US42013,41258,1703,53745,2529
"Lawrence County, Pennsylvania",0500000US42073,43558,1668,55029,2436
"Cambria County, Pennsylvania",0500000US42021,39969,2103,53409,2733
"Chester County, Pennsylvania",0500000US42029,82442,3338,108903,3340
"Berks County, Pennsylvania",0500000US42011,52022,1845,68265,2463
"Clay County, Missouri",0500000US29047,57002,4038,71520,3206
"St. Louis County, Missouri",0500000US29189,56309,1327,80750,1983
"Boone County, Missouri",0500000US29019,44201,4629,67956,5247
"Cole County, Missouri",0500000US29051,50934,3510,63116,4947
"Franklin County, Missouri",0500000US29071,42214,3070,61884,6063
"Jackson County, Missouri",0500000US29095,44401,1619,60452,1695
"Buchanan County, Missouri",0500000US29021,41756,3530,53223,3204
"Chittenden County, Vermont",0500000US50007,63686,3561,79430,4673
"Washington County, Utah",0500000US49053,43837,3514,57883,3774
"Weber County, Utah",0500000US49057,54045,2773,63678,2322
"Salt Lake County, Utah",0500000US49035,58856,1457,75556,1762
"Cache County, Utah",0500000US49005,46016,3493,60735,3532
"James City County, Virginia",0500000US51095,79435,5654,96058,10395
"Rockingham County, Virginia",0500000US51165,50818,2494,61843,3994
"Montgomery County, Virginia",0500000US51121,41625,4216,60051,6051
"Augusta County, Virginia",0500000US51015,47279,4209,59668,4475
"Prince William County, Virginia",0500000US51153,93744,3201,111101,3350
"St. Clair County, Michigan",0500000US26147,44518,1783,58547,2648
"Van Buren County, Michigan",0500000US26159,44456,5114,53585,2888
"Washtenaw County, Michigan",0500000US26161,56330,1907,79024,2313
"Wayne County, Michigan",0500000US26163,39486,961,54883,872
"Grand Traverse County, Michigan",0500000US26055,51635,2897,65394,5888
"Jackson County, Michigan",0500000US26075,42653,3017,54308,2628
"Genesee County, Michigan",0500000US26049,40323,1276,53282,1810
"Livingston County, Michigan",0500000US26093,75719,2460,85802,2923
"Marquette County, Michigan",0500000US26103,45149,4096,54564,3180
"Macomb County, Michigan",0500000US26099,52185,1320,66005,1344
"Anoka County, Minnesota",0500000US27003,67819,2464,80465,1986
"Dakota County, Minnesota",0500000US27037,71382,2052,87157,2677
"Washington County, Minnesota",0500000US27163,80246,2872,99036,3989
"Montgomery County, Alabama",0500000US01101,41807,2102,58997,3263
"Hendricks County, Indiana",0500000US18063,70867,2053,80063,3457
"Grant County, Indiana",0500000US18053,38877,2984,50461,3677
"Hancock County, Indiana",0500000US18059,62794,7403,75186,5538
"Howard County, Indiana",0500000US18067,38849,3801,53316,3700
"Paulding County, Georgia",0500000US13223,57332,3098,66779,5226
"Richmond County, Georgia",0500000US13245,37154,2196,50099,2933
"Barrow County, Georgia",0500000US13013,47582,4351,59585,6450
"Whitfield County, Georgia",0500000US13313,34972,5881,52402,5008
"Chatham County, Georgia",0500000US13051,42390,2392,60747,2600
"Walton County, Georgia",0500000US13297,48703,5932,62296,5025
"Cherokee County, Georgia",0500000US13057,66993,5094,83660,4081
"Fulton County, Georgia",0500000US13121,55369,1877,89648,2841
"Hawaii County, Hawaii",0500000US15001,50285,2993,65097,3714
"Kauai County, Hawaii",0500000US15007,59238,5813,72492,4387
"Story County, Iowa",0500000US19169,49489,4474,60560,3738
"Black Hawk County, Iowa",0500000US19013,49086,2933,58848,2913
"Linn County, Iowa",0500000US19113,57460,2804,72714,3297
"Dallas County, Iowa",0500000US19049,70198,5570,90961,6902
"Clark County, Indiana",0500000US18019,50075,3868,59047,2960
"Allen County, Indiana",0500000US18003,48962,2019,62638,2004
"Floyd County, Indiana",0500000US18043,53990,4256,70576,7073
"Johnson County, Indiana",0500000US18081,61597,3365,75349,4549
"Christian County, Kentucky",0500000US21047,38843,4956,47321,3234
"Warren County, Kentucky",0500000US21227,41498,3790,53554,2805
"Fayette County, Kentucky",0500000US21067,46248,1756,67961,2633
"McCracken County, Kentucky",0500000US21145,43137,4919,57785,6824
"Cass County, Missouri",0500000US29037,54690,3793,67294,3819
"St. Charles County, Missouri",0500000US29183,70230,2120,82616,2301
"Cape Girardeau County, Missouri",0500000US29031,46090,2305,59307,6632
"Chaves County, New Mexico",0500000US35005,42382,5681,59171,7714
"Lea County, New Mexico",0500000US35025,51504,8849,68101,5472
"Santa Fe County, New Mexico",0500000US35049,50720,2046,71027,4027
"Doña Ana County, New Mexico",0500000US35013,37566,2717,51176,2213
"Valencia County, New Mexico",0500000US35061,38243,4933,50155,5589
"Bernalillo County, New Mexico",0500000US35001,46190,1875,62817,1723
"Otero County, New Mexico",0500000US35035,40583,7128,51886,5011
"Bronx County, New York",0500000US36005,32460,905,47632,1141
"Onondaga County, New York",0500000US36067,52522,1482,67865,1713
"Clinton County, New York",0500000US36019,52161,4657,65864,4568
"Putnam County, New York",0500000US36079,96223,6700,116121,7143
"Ontario County, New York",0500000US36069,52338,2479,64688,3171
"Steuben County, New York",0500000US36101,46445,2806,58242,3334
"Chautauqua County, New York",0500000US36013,41376,1608,55368,4476
"Kings County, New York",0500000US36047,45230,1079,65085,1038
"Saratoga County, New York",0500000US36091,66757,2936,84392,3698
"Westchester County, New York",0500000US36119,77293,2378,124503,3329
"Richmond County, New York",0500000US36085,70963,2223,83898,2306
"St. Lawrence County, New York",0500000US36089,42010,3231,58920,5212
"Tompkins County, New York",0500000US36109,49930,3987,75467,9162
"Warren County, New York",0500000US36113,54184,3223,68206,5353
