Name,Geo_id,0 - 19999,20000 - 39999,40000 - 59999,60000 - 99999,100000 - 149999,150000 - 199999,200000 or more
"Lancaster County, Pennsylvania",0500000US42071,22498,34498,33836,53467,35995,11069,11127
"Lawrence County, Pennsylvania",0500000US42073,7829,8463,6078,8718,4082,1685,642
"Lebanon County, Pennsylvania",0500000US42075,7086,9786,9650,15591,8580,2272,1557
"Lehigh County, Pennsylvania",0500000US42077,18152,27194,21627,30714,22107,9412,9380
"Luzerne County, Pennsylvania",0500000US42079,24132,25377,20179,31372,17460,5685,4096
"Lycoming County, Pennsylvania",0500000US42081,7914,7850,7763,11756,6625,1162,1515
"McKean County, Pennsylvania",0500000US42083,3927,3624,3366,4120,1375,587,171
"Mercer County, Pennsylvania",0500000US42085,9518,9954,8043,11392,5213,1361,1328
"Mifflin County, Pennsylvania",0500000US42087,3771,4704,3331,4007,2829,214,194
"Monroe County, Pennsylvania",0500000US42089,7894,8890,8874,15098,8838,2659,2856
"Montgomery County, Pennsylvania",0500000US42091,26452,35907,40024,71254,56030,37005,46664
"Northampton County, Pennsylvania",0500000US42095,13024,18600,17963,30076,18500,8680,8153
"Northumberland County, Pennsylvania",0500000US42097,8033,9045,5613,8415,5770,1145,795
"Perry County, Pennsylvania",0500000US42099,2491,2919,3353,5479,3225,834,488
"Philadelphia County, Pennsylvania",0500000US42101,155095,120602,90564,116239,66725,29592,29416
"Pike County, Pennsylvania",0500000US42103,3925,3721,4008,5114,3758,854,1667
"Schuylkill County, Pennsylvania",0500000US42107,12162,12756,9127,14014,6608,2246,1545
"Snyder County, Pennsylvania",0500000US42109,1520,3304,2756,4360,2051,745,481
"Somerset County, Pennsylvania",0500000US42111,4591,6886,5222,7428,3132,762,775
"Susquehanna County, Pennsylvania",0500000US42115,2766,3724,3336,3692,2447,717,816
"Tioga County, Pennsylvania",0500000US42117,3574,3749,2642,3955,1877,610,275
"Union County, Pennsylvania",0500000US42119,2442,3237,2501,3162,2454,777,411
"Venango County, Pennsylvania",0500000US42121,4168,5275,4524,4606,2248,636,341
"Warren County, Pennsylvania",0500000US42123,2533,3568,3507,4666,1702,409,463
"Washington County, Pennsylvania",0500000US42125,11545,15506,12782,21266,12931,6409,5396
"Wayne County, Pennsylvania",0500000US42127,2494,4490,2667,4795,2471,946,689
"Westmoreland County, Pennsylvania",0500000US42129,21042,29996,25524,33848,24002,9143,6813
"Wyoming County, Pennsylvania",0500000US42131,1682,2119,1824,3314,1675,417,131
"York County, Pennsylvania",0500000US42133,21791,28799,29301,45096,28916,11871,8184
"Bristol County, Rhode Island",0500000US44001,2833,1797,2572,3274,3610,1414,2924
"Kent County, Rhode Island",0500000US44003,9002,9915,11796,15504,13769,4138,4991
"Newport County, Rhode Island",0500000US44005,4284,4887,3928,5986,6575,4858,3798
"Providence County, Rhode Island",0500000US44007,47247,42045,36256,51144,34762,14106,11478
"Washington County, Rhode Island",0500000US44009,3614,5281,5645,11934,10867,4924,5415
"Abbeville County, South Carolina",0500000US45001,2564,2210,1613,1584,1314,232,320
"Aiken County, South Carolina",0500000US45003,12676,13068,12286,16153,8231,3586,2609
"Anderson County, South Carolina",0500000US45007,15973,15550,11774,19225,10461,3059,2458
"Barnwell County, South Carolina",0500000US45011,2555,2394,1546,1430,967,269,123
"Beaufort County, South Carolina",0500000US45013,8279,13065,12856,18317,11513,4465,6184
"Berkeley County, South Carolina",0500000US45015,9821,14668,12967,21042,13122,3846,2702
"Charleston County, South Carolina",0500000US45019,22592,28679,24984,34310,23401,9911,16580
"Cherokee County, South Carolina",0500000US45021,4797,4924,3392,3655,1520,481,225
"Chester County, South Carolina",0500000US45023,3741,2568,1593,3604,917,466,127
"Chesterfield County, South Carolina",0500000US45025,4930,4016,2246,3742,1443,369,322
"Clarendon County, South Carolina",0500000US45027,4972,2095,2115,2416,862,376,223
"Colleton County, South Carolina",0500000US45029,2795,5079,2924,2483,637,230,332
"Darlington County, South Carolina",0500000US45031,7690,6960,2992,4576,1772,486,832
"Dillon County, South Carolina",0500000US45033,3957,2996,1378,1528,905,461,67
"Dorchester County, South Carolina",0500000US45035,8060,8727,7497,16083,7858,4554,3020
"Edgefield County, South Carolina",0500000US45037,2071,2075,1006,1478,1164,950,36
"Fairfield County, South Carolina",0500000US45039,2946,1880,1359,1256,322,448,40
"Florence County, South Carolina",0500000US45041,10596,10450,9037,10873,6015,2046,1501
"Georgetown County, South Carolina",0500000US45043,6154,6559,3820,4782,2887,834,1442
"Greenville County, South Carolina",0500000US45045,26596,36960,30199,49278,27018,11053,11452
"Greenwood County, South Carolina",0500000US45047,5685,7187,4990,6287,2228,900,685
"Hampton County, South Carolina",0500000US45049,2493,2494,1489,1226,55,42,125
"Horry County, South Carolina",0500000US45051,20853,32638,26867,28733,14429,3208,4452
"Jasper County, South Carolina",0500000US45053,1691,2822,1133,1794,1316,247,359
"Kershaw County, South Carolina",0500000US45055,4043,5774,5173,5502,2892,801,571
"Lancaster County, South Carolina",0500000US45057,6435,6729,5134,7663,6181,2056,1512
"Laurens County, South Carolina",0500000US45059,5550,6367,4980,5330,2148,559,489
"Lexington County, South Carolina",0500000US45063,15157,22626,19803,29174,18101,6063,4642
"Marion County, South Carolina",0500000US45067,3082,2420,1179,2122,564,656,0
"Marlboro County, South Carolina",0500000US45069,4223,2262,1285,1318,705,237,33
"Newberry County, South Carolina",0500000US45071,2931,2829,3121,3241,1907,633,511
"Oconee County, South Carolina",0500000US45073,7019,6971,5283,6193,3900,873,1373
"Orangeburg County, South Carolina",0500000US45075,10200,8481,6249,5735,1952,228,716
"Pickens County, South Carolina",0500000US45077,9685,10846,8048,10318,5993,1643,1652
"Richland County, South Carolina",0500000US45079,27239,29615,27747,36449,16337,8199,6641
"Saluda County, South Carolina",0500000US45081,1682,2047,1880,2015,460,522,39
"Spartanburg County, South Carolina",0500000US45083,18637,22992,21920,31133,12099,4983,4254
"Sumter County, South Carolina",0500000US45085,6861,10283,9088,7822,3669,1699,974
"Union County, South Carolina",0500000US45087,2369,3443,2280,2560,597,277,108
"Williamsburg County, South Carolina",0500000US45089,4235,2748,2225,2345,773,196,87
"York County, South Carolina",0500000US45091,12856,18452,15224,24771,14517,7136,7667
"Beadle County, South Dakota",0500000US46005,841,1872,2275,1690,851,316,328
"Brookings County, South Dakota",0500000US46011,1384,2551,2632,3780,2182,503,159
"Brown County, South Dakota",0500000US46013,2177,2670,2681,4716,2512,578,254
"Codington County, South Dakota",0500000US46029,1905,2628,2234,2969,1433,399,361
"Davison County, South Dakota",0500000US46035,1225,2240,1223,1984,905,171,420
"Lawrence County, South Dakota",0500000US46081,1851,1579,2876,2554,1045,336,524
"Lincoln County, South Dakota",0500000US46083,1496,3945,2693,5180,4242,1440,1361
"Meade County, South Dakota",0500000US46093,814,1795,2005,3158,1077,171,742
"Minnehaha County, South Dakota",0500000US46099,9883,14169,14899,20274,11710,3229,2466
"Pennington County, South Dakota",0500000US46103,5428,10442,6756,11648,6346,2474,1700
"Yankton County, South Dakota",0500000US46135,993,2744,1610,2763,1201,423,372
"Anderson County, Tennessee",0500000US47001,5492,6275,5587,6903,2848,1396,1004
"Bedford County, Tennessee",0500000US47003,2607,4146,2622,4060,2221,534,293
"Blount County, Tennessee",0500000US47009,7249,9702,9138,13357,7934,2422,1644
"Bradley County, Tennessee",0500000US47011,6162,8672,8389,8566,4787,1236,1292
"Campbell County, Tennessee",0500000US47013,3852,4312,3278,3837,823,301,102
"Carroll County, Tennessee",0500000US47017,2359,2486,2145,1940,936,168,131
"Carter County, Tennessee",0500000US47019,5822,6075,4555,3874,2040,199,614
"Cheatham County, Tennessee",0500000US47021,1876,2656,2773,5012,2598,280,376
"Claiborne County, Tennessee",0500000US47025,3992,3281,2945,1595,1210,155,123
"Cocke County, Tennessee",0500000US47029,3785,3744,2475,1882,1116,319,47
"Coffee County, Tennessee",0500000US47031,3892,4773,3900,4717,3240,516,665
"Cumberland County, Tennessee",0500000US47035,5391,5257,5417,6250,2202,262,796
"Davidson County, Tennessee",0500000US47037,38804,52139,48667,66925,41238,16075,19597
"DeKalb County, Tennessee",0500000US47041,1339,1761,1099,1711,1227,444,143
"Dickson County, Tennessee",0500000US47043,2365,3500,4131,4322,2501,1006,476
"Dyer County, Tennessee",0500000US47045,3734,3397,2691,2895,1154,83,596
"Fayette County, Tennessee",0500000US47047,2235,3737,2886,3289,2446,984,938
"Franklin County, Tennessee",0500000US47051,3104,4045,2496,3835,1831,367,770
"Gibson County, Tennessee",0500000US47053,4733,4914,3519,3317,2022,405,437
"Giles County, Tennessee",0500000US47055,2288,2558,2436,1781,1732,222,161
"Grainger County, Tennessee",0500000US47057,2364,2102,1362,2088,534,72,129
"Greene County, Tennessee",0500000US47059,5301,6811,3751,7224,3068,450,711
"Hamblen County, Tennessee",0500000US47063,4929,6022,4318,6240,1582,401,203
"Hamilton County, Tennessee",0500000US47065,21388,29137,25323,34182,20118,7004,8905
"Hardeman County, Tennessee",0500000US47069,2269,2949,1284,1886,842,82,49
"Hardin County, Tennessee",0500000US47071,2818,3104,1887,1531,1163,0,100
"Hawkins County, Tennessee",0500000US47073,5432,5630,3809,4494,2682,455,342
"Henderson County, Tennessee",0500000US47077,2363,2668,1593,2001,966,236,90
"Henry County, Tennessee",0500000US47079,2895,2957,2860,2867,1378,435,87
"Hickman County, Tennessee",0500000US47081,1561,2676,1575,1834,1244,263,0
"Jefferson County, Tennessee",0500000US47089,3294,4453,3206,5079,2488,700,857
"Knox County, Tennessee",0500000US47093,31003,35478,31513,42356,24075,10611,10380
"Lauderdale County, Tennessee",0500000US47097,2628,2378,1836,2053,343,114,31
"Lawrence County, Tennessee",0500000US47099,4413,3439,2597,3255,1763,277,318
"Lincoln County, Tennessee",0500000US47103,2717,2603,2699,2989,2019,463,198
"Loudon County, Tennessee",0500000US47105,2334,4999,3578,4635,3122,946,727
"McMinn County, Tennessee",0500000US47107,3879,4935,3324,3824,2624,976,250
"McNairy County, Tennessee",0500000US47109,2599,2772,1643,2023,554,187,143
"Macon County, Tennessee",0500000US47111,1963,2793,966,2048,1194,0,0
"Madison County, Tennessee",0500000US47113,8940,7858,7514,7729,4027,1611,1544
"Marion County, Tennessee",0500000US47115,2672,2115,3092,3099,1038,636,252
"Marshall County, Tennessee",0500000US47117,1883,3371,1854,3428,1245,367,158
"Maury County, Tennessee",0500000US47119,4895,8404,4900,8663,4406,1623,1470
"Monroe County, Tennessee",0500000US47123,4537,4745,2532,4173,2520,284,185
"Montgomery County, Tennessee",0500000US47125,10573,15539,12568,17917,11139,3116,2121
"Morgan County, Tennessee",0500000US47129,1636,2728,857,1120,715,219,191
"Obion County, Tennessee",0500000US47131,3019,3089,2583,2636,1035,135,225
"Overton County, Tennessee",0500000US47133,1542,2059,1669,1416,1031,234,0
"Putnam County, Tennessee",0500000US47141,6194,9003,5740,6206,4851,636,758
"Rhea County, Tennessee",0500000US47143,2756,2975,1789,2800,782,251,282
"Roane County, Tennessee",0500000US47145,4028,2532,3312,4815,2005,1054,1145
"Robertson County, Tennessee",0500000US47147,3010,4687,3801,6913,5240,1356,1368
"Rutherford County, Tennessee",0500000US47149,11325,19775,22892,34150,16254,7040,3940
"Scott County, Tennessee",0500000US47151,2372,2975,1129,1818,660,0,96
"Sevier County, Tennessee",0500000US47155,6299,8988,8857,6103,4867,962,785
"Shelby County, Tennessee",0500000US47157,80936,73291,54942,66692,42122,16618,18047
"Smith County, Tennessee",0500000US47159,1637,1521,1621,1778,956,313,300
"Sullivan County, Tennessee",0500000US47163,14391,15350,10438,13265,6846,2417,1797
"Sumner County, Tennessee",0500000US47165,7705,10010,12565,17158,11672,4967,4362
"Tipton County, Tennessee",0500000US47167,2564,3497,4096,6829,2746,900,944
"Warren County, Tennessee",0500000US47177,4378,2504,3126,3535,1078,167,316
"Washington County, Tennessee",0500000US47179,11594,11926,8396,13021,4972,2004,2520
"Weakley County, Tennessee",0500000US47183,3744,2812,1927,3113,979,222,379
"White County, Tennessee",0500000US47185,2358,2462,1571,2981,767,131,0
"Williamson County, Tennessee",0500000US47187,4242,6303,8643,16149,19084,9828,16352
"Wilson County, Tennessee",0500000US47189,5385,7716,6938,14173,11055,3713,3509
"Anderson County, Texas",0500000US48001,3667,3860,3015,3350,1575,695,253
"Angelina County, Texas",0500000US48005,5225,8017,5370,6629,2663,1674,320
"Aransas County, Texas",0500000US48007,1465,2799,1007,2055,815,636,727
"Atascosa County, Texas",0500000US48013,2743,2986,2580,3196,2331,869,594
"Austin County, Texas",0500000US48015,1355,2088,2016,2991,1724,414,595
"Bandera County, Texas",0500000US48019,1733,1940,1905,1563,1271,577,244
"Bastrop County, Texas",0500000US48021,3913,3922,4083,5389,3759,2854,1414
"Bee County, Texas",0500000US48025,1859,1902,1462,946,898,222,438
"Bell County, Texas",0500000US48027,18276,23987,24566,31044,17850,4979,2486
"Bexar County, Texas",0500000US48029,116549,124215,109277,148189,84985,30759,30219
"Bowie County, Texas",0500000US48037,8297,6114,6628,7203,4236,1677,1073
"Brazoria County, Texas",0500000US48039,12769,18168,15720,32009,21750,11284,9102
"Brazos County, Texas",0500000US48041,16572,16864,12353,16634,10819,3358,4430
"Brown County, Texas",0500000US48049,1669,4474,2660,3611,1495,635,330
"Burnet County, Texas",0500000US48053,1678,4319,3799,3888,1813,853,825
"Caldwell County, Texas",0500000US48055,2029,2995,2583,3359,1821,645,518
"Calhoun County, Texas",0500000US48057,1182,1851,1019,1765,823,721,194
"Cameron County, Texas",0500000US48061,34086,30441,20947,23134,9710,3976,2518
"Cass County, Texas",0500000US48067,3095,1894,2307,2515,1524,286,197
"Chambers County, Texas",0500000US48071,1440,2650,1255,1543,3625,1991,1618
"Cherokee County, Texas",0500000US48073,2908,5112,4162,3493,1772,742,543
"Collin County, Texas",0500000US48085,25372,34277,43696,73855,73796,38790,55038
"Colorado County, Texas",0500000US48089,1235,2022,1590,1131,482,655,305
"Comal County, Texas",0500000US48091,4644,8010,8233,13406,8894,4003,5992
"Cooke County, Texas",0500000US48097,2192,4068,3570,3100,1615,649,380
"Coryell County, Texas",0500000US48099,3520,6590,2844,5156,2479,581,321
"Dallas County, Texas",0500000US48113,123089,182517,164117,214208,130041,53571,69895
"Denton County, Texas",0500000US48121,22431,36952,38722,68867,57059,35018,38850
"DeWitt County, Texas",0500000US48123,1249,1094,1012,1783,757,362,122
"Ector County, Texas",0500000US48135,6342,9535,9151,13394,8290,3725,3889
"Ellis County, Texas",0500000US48139,4982,7646,9197,14590,12590,6039,3589
"El Paso County, Texas",0500000US48141,63262,62241,48154,50497,28434,10450,7122
"Erath County, Texas",0500000US48143,3823,3644,2673,3097,1865,570,457
"Fannin County, Texas",0500000US48147,1861,2617,2526,3243,1604,590,503
"Fayette County, Texas",0500000US48149,2219,1312,1212,2473,825,214,507
"Fort Bend County, Texas",0500000US48157,17573,25491,35308,52193,46244,30766,37835
"Gaines County, Texas",0500000US48165,1135,1248,606,1691,1002,369,264
"Galveston County, Texas",0500000US48167,16618,17783,17104,26606,22683,10039,11143
"Gillespie County, Texas",0500000US48171,861,2217,1778,2168,1923,393,875
"Gonzales County, Texas",0500000US48177,1311,1399,1581,1527,898,395,383
"Gray County, Texas",0500000US48179,1796,1592,1200,1642,707,389,302
"Grayson County, Texas",0500000US48181,7831,10772,9520,11201,5126,3091,1422
"Gregg County, Texas",0500000US48183,8444,9689,7614,9274,6603,2078,1811
"Grimes County, Texas",0500000US48185,1706,1937,1081,1790,1572,445,745
"Guadalupe County, Texas",0500000US48187,5456,7710,8462,13777,10284,4393,4707
"Hale County, Texas",0500000US48189,2064,2926,2037,2421,910,401,274
"Hardin County, Texas",0500000US48199,3777,3570,2511,4007,4117,685,462
"Harris County, Texas",0500000US48201,238145,303775,254590,345470,224540,100017,133820
"Harrison County, Texas",0500000US48203,3439,5404,4098,4974,3487,670,856
"Hays County, Texas",0500000US48209,10972,12534,10984,19064,10390,5083,6137
"Henderson County, Texas",0500000US48213,7114,7502,5124,5393,3434,1045,1231
"Hidalgo County, Texas",0500000US48215,66173,54150,39052,42906,22821,6818,5403
"Hill County, Texas",0500000US48217,1887,3260,2519,2578,1871,472,413
"Hockley County, Texas",0500000US48219,1758,1859,1393,1100,887,306,228
"Hood County, Texas",0500000US48221,3898,4453,4425,3950,3937,1695,1099
"Hopkins County, Texas",0500000US48223,2252,1920,2592,3588,1634,325,984
"Houston County, Texas",0500000US48225,1618,1504,1475,633,628,54,97
"Howard County, Texas",0500000US48227,2171,2856,1677,2305,1820,353,353
"Hunt County, Texas",0500000US48231,5558,8089,4323,7848,5353,1675,1286
"Jasper County, Texas",0500000US48241,2528,2834,1749,3341,1230,414,550
"Jefferson County, Texas",0500000US48245,19447,20920,14395,16388,10305,5399,3985
"Jim Wells County, Texas",0500000US48249,2949,2376,1630,1697,1113,661,524
"Johnson County, Texas",0500000US48251,6193,9410,12386,14740,9411,4428,2612
"Jones County, Texas",0500000US48253,658,1626,1125,1295,651,45,42
"Kaufman County, Texas",0500000US48257,4624,6121,5951,9130,8895,2654,1674
"Kendall County, Texas",0500000US48259,639,1816,2469,3571,2767,1635,2333
"Kerr County, Texas",0500000US48265,1939,5369,3561,5558,2478,1772,937
"Kleberg County, Texas",0500000US48273,3079,2396,2513,2154,1072,330,304
"Lamar County, Texas",0500000US48277,4417,4600,3420,4146,2297,1199,312
"Lampasas County, Texas",0500000US48281,1119,1271,1644,1675,955,536,281
"Lavaca County, Texas",0500000US48285,1561,1479,1243,1429,1309,95,458
"Liberty County, Texas",0500000US48291,4190,5745,6105,7316,2211,1323,578
"Limestone County, Texas",0500000US48293,1779,2441,1972,2132,761,65,174
"Llano County, Texas",0500000US48299,1481,1826,1771,1970,1219,364,355
"Lubbock County, Texas",0500000US48303,23672,24072,16351,26737,15718,4960,4176
"McLennan County, Texas",0500000US48309,19460,19131,15515,19682,11453,3902,3015
"Matagorda County, Texas",0500000US48321,3352,1686,2158,3224,1146,712,389
"Maverick County, Texas",0500000US48323,4927,3814,1840,2924,1379,598,90
"Medina County, Texas",0500000US48325,2021,2553,3286,4084,3388,695,637
"Midland County, Texas",0500000US48329,6551,6674,7832,14269,10828,5095,6387
"Milam County, Texas",0500000US48331,1351,1896,1637,2454,1165,321,355
"Montgomery County, Texas",0500000US48339,20373,27287,30764,44500,34725,19039,26109
"Moore County, Texas",0500000US48341,904,1476,1125,1660,571,259,408
"Nacogdoches County, Texas",0500000US48347,5013,4995,4818,5005,2342,308,961
"Navarro County, Texas",0500000US48349,4019,3137,3485,4560,1747,321,655
"Nueces County, Texas",0500000US48355,22119,25575,20515,31542,18123,6143,5970
"Orange County, Texas",0500000US48361,4146,5716,6058,6528,4357,2384,858
"Palo Pinto County, Texas",0500000US48363,1740,2634,2034,2053,1296,354,434
"Panola County, Texas",0500000US48365,1210,1282,1020,1575,1100,281,170
"Parker County, Texas",0500000US48367,4180,7120,7717,9677,8825,4437,4282
"Pecos County, Texas",0500000US48371,571,1769,1264,850,814,223,225
"Polk County, Texas",0500000US48373,3923,3699,3359,3373,1933,714,720
"Potter County, Texas",0500000US48375,9911,12497,8897,8218,3443,811,1773
"Randall County, Texas",0500000US48381,4111,9074,7512,13443,9086,3485,2746
"Rockwall County, Texas",0500000US48397,2426,3507,4347,6759,8803,4277,4471
"Rusk County, Texas",0500000US48401,2656,4171,2382,3487,2838,732,748
"San Jacinto County, Texas",0500000US48407,1942,2710,1761,1959,1387,861,63
"San Patricio County, Texas",0500000US48409,3949,3552,4624,4942,3000,1394,741
"Shelby County, Texas",0500000US48419,2304,2080,1019,2293,929,220,109
"Smith County, Texas",0500000US48423,13146,13296,12892,17873,12471,3493,4159
"Starr County, Texas",0500000US48427,5849,3725,2842,2393,711,251,248
"Tarrant County, Texas",0500000US48439,84292,124567,116835,171421,118405,52868,54085
"Taylor County, Texas",0500000US48441,7414,12837,9354,9959,6181,2208,1858
"Titus County, Texas",0500000US48449,1966,2881,1810,2820,1162,130,161
"Tom Green County, Texas",0500000US48451,7666,7698,8493,10599,5625,1727,1493
"Travis County, Texas",0500000US48453,55199,66822,71080,102987,85391,41379,63690
"Tyler County, Texas",0500000US48457,1322,2229,1467,1359,883,109,27
"Upshur County, Texas",0500000US48459,2605,2949,2460,3596,1723,146,410
"Uvalde County, Texas",0500000US48463,3236,1517,1199,1635,846,35,210
"Val Verde County, Texas",0500000US48465,3237,4658,1985,4052,2528,243,548
"Van Zandt County, Texas",0500000US48467,3001,4631,3587,5147,2282,500,831
"Victoria County, Texas",0500000US48469,6598,6845,4355,7340,3969,1418,1393
"Walker County, Texas",0500000US48471,6854,4451,3557,3985,2058,1278,510
"Waller County, Texas",0500000US48473,2565,2191,1885,3652,2480,869,1509
"Washington County, Texas",0500000US48477,2865,2980,2212,2976,2026,858,1306
"Webb County, Texas",0500000US48479,16973,16214,13010,15390,8703,2781,2229
"Wharton County, Texas",0500000US48481,2181,3698,2976,2748,1991,783,84
"Wichita County, Texas",0500000US48485,10105,9677,7623,10495,6318,1503,1036
"Willacy County, Texas",0500000US48489,2018,1086,1552,804,190,27,53
"Williamson County, Texas",0500000US48491,11037,21444,27965,44965,41815,21220,16899
"Wilson County, Texas",0500000US48493,1376,2496,1911,4361,3194,1017,943
"Wise County, Texas",0500000US48497,1664,4116,3770,7017,3375,1659,1263
"Wood County, Texas",0500000US48499,3004,4405,2200,3588,2715,642,461
"Box Elder County, Utah",0500000US49003,1264,2881,4179,4791,2806,1185,702
"Cache County, Utah",0500000US49005,5242,7611,6857,11197,5176,1947,1194
"Carbon County, Utah",0500000US49007,1495,1474,1258,2782,887,160,95
"Davis County, Utah",0500000US49011,6273,12380,15264,28271,25728,9643,6903
"Duchesne County, Utah",0500000US49013,931,1093,1332,2327,767,362,233
"Iron County, Utah",0500000US49021,3435,2740,3923,4788,1922,587,340
"Salt Lake County, Utah",0500000US49035,34487,53320,60187,98918,74328,29925,30666
"Sanpete County, Utah",0500000US49039,935,2220,1719,2399,1050,331,238
"Sevier County, Utah",0500000US49041,1120,1170,2138,1903,1062,311,152
"Summit County, Utah",0500000US49043,1145,1458,1346,3003,2505,1266,3053
"Tooele County, Utah",0500000US49045,2289,2244,3671,6799,3797,825,786
"Uintah County, Utah",0500000US49047,1198,1400,2140,3880,1563,610,236
"Utah County, Utah",0500000US49049,12934,25240,27068,47607,34819,12395,11054
"Wasatch County, Utah",0500000US49051,1102,1242,1576,2384,2142,790,1456
"Washington County, Utah",0500000US49053,7148,12399,12380,13232,10146,2099,2459
"Weber County, Utah",0500000US49057,8608,13039,14403,26371,15804,4561,2829
"Addison County, Vermont",0500000US50001,1335,2570,2188,3174,3161,1346,690
"Bennington County, Vermont",0500000US50003,2389,3043,2500,2917,1743,548,440
"Caledonia County, Vermont",0500000US50005,2107,3056,1931,3466,1207,344,766
"Chittenden County, Vermont",0500000US50007,8497,8922,9347,16836,12901,4701,4891
"Franklin County, Vermont",0500000US50011,3130,3313,2560,4637,3156,1123,290
"Lamoille County, Vermont",0500000US50015,1890,1575,1672,3631,1297,704,248
"Orange County, Vermont",0500000US50017,1569,2494,1770,4468,1578,524,447
"Orleans County, Vermont",0500000US50019,2138,2578,2251,2773,1615,143,336
"Rutland County, Vermont",0500000US50021,3774,6173,5350,4672,3660,1238,799
"Washington County, Vermont",0500000US50023,3561,4035,4984,5741,4397,1350,1371
"Windham County, Vermont",0500000US50025,3179,3946,3122,4172,2620,1097,985
"Windsor County, Vermont",0500000US50027,3968,4478,4728,5990,3612,769,1069
"Accomack County, Virginia",0500000US51001,2565,3749,2214,2822,1161,659,263
"Albemarle County, Virginia",0500000US51003,4519,6717,5614,9553,6452,3464,5637
"Amherst County, Virginia",0500000US51009,1550,3504,2173,2748,1580,212,244
"Arlington County, Virginia",0500000US51013,7644,6603,9290,20525,23106,16971,25801
"Augusta County, Virginia",0500000US51015,3861,4799,6272,7724,4604,1686,837
"Bedford County, Virginia",0500000US51019,3712,6915,4174,9133,4752,1231,1354
"Botetourt County, Virginia",0500000US51023,1374,1619,2221,2912,2479,1306,740
"Buchanan County, Virginia",0500000US51027,3133,2395,1296,1343,263,72,41
"Campbell County, Virginia",0500000US51031,4430,5138,4431,6034,3205,812,271
"Caroline County, Virginia",0500000US51033,711,788,2493,3444,2274,370,527
"Carroll County, Virginia",0500000US51035,2768,3578,2322,2864,624,67,331
"Chesterfield County, Virginia",0500000US51041,8940,17157,17873,34446,27180,11224,9928
"Culpeper County, Virginia",0500000US51047,1884,1904,2848,4088,4808,1161,716
"Dinwiddie County, Virginia",0500000US51053,1945,2243,1221,3263,1493,390,673
"Fairfax County, Virginia",0500000US51059,21924,31354,31701,74358,79686,57638,99967
"Fauquier County, Virginia",0500000US51061,1812,2376,2693,6497,5011,3115,3630
"Fluvanna County, Virginia",0500000US51065,1038,1369,1188,3087,1395,520,885
"Franklin County, Virginia",0500000US51067,4196,3543,4791,4060,3937,1000,702
"Frederick County, Virginia",0500000US51069,1870,4658,4507,8120,6017,3448,2931
"Gloucester County, Virginia",0500000US51073,1800,1411,2556,3821,3108,1392,553
"Goochland County, Virginia",0500000US51075,1601,1414,1517,2109,2089,428,1431
"Halifax County, Virginia",0500000US51083,2631,3769,3128,2637,1715,174,145
"Hanover County, Virginia",0500000US51085,2998,4284,5152,9314,9282,4143,4756
"Henrico County, Virginia",0500000US51087,13940,21087,21294,30458,22762,8613,11254
"Henry County, Virginia",0500000US51089,6020,6681,2779,3545,1281,184,121
"Isle of Wight County, Virginia",0500000US51093,2294,2249,1999,3462,2786,845,1134
"James City County, Virginia",0500000US51095,3326,2943,4621,6910,5116,3048,3885
"King George County, Virginia",0500000US51099,645,958,1519,1773,2271,1065,1286
"Lee County, Virginia",0500000US51105,3167,1474,1281,1690,531,48,83
"Loudoun County, Virginia",0500000US51107,4213,7693,12209,20854,26554,20692,41202
"Louisa County, Virginia",0500000US51109,1981,2177,1685,4917,1954,625,543
"Mecklenburg County, Virginia",0500000US51117,2792,2878,1839,3310,1298,479,214
"Montgomery County, Virginia",0500000US51121,8543,5433,5686,7690,3495,2011,1727
"New Kent County, Virginia",0500000US51127,790,1453,1504,1608,1985,459,472
"Orange County, Virginia",0500000US51137,1444,3006,2497,2590,2505,725,796
"Page County, Virginia",0500000US51139,1333,2081,1841,2298,1168,78,263
"Pittsylvania County, Virginia",0500000US51143,5435,6535,5242,4407,2425,389,502
"Powhatan County, Virginia",0500000US51145,692,1059,1211,2231,2598,1068,619
"Prince Edward County, Virginia",0500000US51147,1168,1006,790,1781,883,551,146
"Prince George County, Virginia",0500000US51149,829,1622,2057,3525,1540,1035,333
"Prince William County, Virginia",0500000US51153,7097,11553,16297,31859,31659,21402,23994
"Pulaski County, Virginia",0500000US51155,2475,2526,3367,3852,1421,261,253
"Roanoke County, Virginia",0500000US51161,3637,7134,6308,9247,6903,3155,1677
"Rockbridge County, Virginia",0500000US51163,1355,1969,1556,2281,820,487,561
"Rockingham County, Virginia",0500000US51165,4020,5660,5596,8957,4626,1673,930
"Russell County, Virginia",0500000US51167,3449,3405,1812,1533,642,130,107
"Scott County, Virginia",0500000US51169,2403,1890,1400,1636,803,167,74
"Shenandoah County, Virginia",0500000US51171,3256,3147,3350,5406,2415,203,301
"Smyth County, Virginia",0500000US51173,4277,2762,2217,2461,1320,139,261
"Spotsylvania County, Virginia",0500000US51177,3491,4389,6043,11280,9631,5671,4718
"Stafford County, Virginia",0500000US51179,2166,3548,5373,10790,12275,6388,7878
"Tazewell County, Virginia",0500000US51185,2932,5221,2733,4325,1405,374,211
"Warren County, Virginia",0500000US51187,2113,1692,2690,4029,2701,1142,740
"Washington County, Virginia",0500000US51191,4686,6084,3433,5209,2150,550,383
"Wise County, Virginia",0500000US51195,4897,3140,2737,2699,1455,215,222
